artifact_reconstruction_relative_error,clean_waveform_RRMSE,clean_waveform_correlation,dataset,delta_SNR_db,exact_cell,method,observation_change_ratio,output_input_RMS_ratio,selected_alpha,statistical_unit,status,training_seed,unit_id
1.0,0.8946235247957237,0.7577200653676746,klados,0.0,19ch_native_linked_mastoid_256hz,RAW,0.0,1.0,0.75,source_record,success,20260813,sim37
0.2679432663126792,0.23970834935392837,0.9715282346519964,klados,11.439143054922226,19ch_native_linked_mastoid_256hz,POP,0.6335227568287877,0.7272817448923996,0.75,source_record,success,20260813,sim37
9.887717600748573,8.845784772166404,0.06261135006475901,klados,-19.901921084126258,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DET-MATCH|deployment,6.409521982638741,6.463856180725868,0.75,source_record,success,20260813,sim37
0.2679432663126792,0.23970834935392837,0.9715282346519964,klados,11.439143054922226,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DET-POP,0.6335227568287877,0.7272817448923996,0.75,source_record,success,20260813,sim37
0.2679432663126792,0.23970834935392837,0.9715282346519964,klados,11.439143054922226,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-POP,0.6335227568287877,0.7272817448923996,0.75,source_record,success,20260813,sim37
0.2679432663126792,0.23970834935392837,0.9715282346519964,klados,11.439143054922226,19ch_native_linked_mastoid_256hz,R2_FIR_residual|NO-SUPPORT,0.6335227568287877,0.7272817448923996,0.75,source_record,success,20260813,sim37
0.35708921628138557,0.31946041333619574,0.9516270522403507,klados,8.944465296911845,19ch_native_linked_mastoid_256hz,R2_FIR_residual|RHO-ONLY-POP-BASIS,0.4751420674950207,0.7559435987009407,0.75,source_record,success,20260813,sim37
5.326318196354226,4.76504955900602,0.16449991825376362,klados,-14.528542156038654,19ch_native_linked_mastoid_256hz,R2_FIR_residual|CONSTANT-RHO-0.5,3.4604216291170227,3.5240025941199105,0.75,source_record,success,20260813,sim37
7.9750641249089655,7.134679977897983,0.09865686843510155,klados,-18.034683675291966,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH-K8|deployment,5.172881445441976,5.230776545493105,0.75,source_record,success,20260813,sim37
9.137951293841105,8.175026195907774,0.07179665873748456,klados,-19.216976777890295,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH-K1|deployment,5.926018992342959,5.977251177113544,0.75,source_record,success,20260813,sim37
10.62492326170079,9.505306299066838,0.06508748549745771,klados,-20.52651604100651,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH-K8|mechanism_g1,6.895019063028817,6.9499534593335675,0.75,source_record,success,20260813,sim37
4.79613807544998,4.290737950466039,0.21156659759609855,klados,-13.617833549181903,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-WRONG-1|deployment,3.450845064571909,3.2053507607025824,0.75,source_record,success,20260813,sim37
6.397175545852419,5.723063735567499,0.1580256299796308,klados,-16.119765368420282,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-WRONG-1|mechanism_g1,4.486645398994857,4.231868795535463,0.75,source_record,success,20260813,sim37
3.7327020805660274,3.339363092328311,0.24757413611039425,klados,-11.44046657629515,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-WRONG-2|deployment,2.4781630252980342,2.514296189041023,0.75,source_record,success,20260813,sim37
4.959539790850954,4.436920969055727,0.1806505993037456,klados,-13.908827579938086,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-WRONG-2|mechanism_g1,3.2609518398929924,3.2911703302798463,0.75,source_record,success,20260813,sim37
5.85625552324406,5.239143958309026,0.17757409735149896,klados,-15.352400356614135,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-WRONG-3|deployment,3.8130499046708657,3.887219937363844,0.75,source_record,success,20260813,sim37
7.79334084119191,6.9721060532815775,0.13333621493629888,klados,-17.83447340983912,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-WRONG-3|mechanism_g1,5.066301295499802,5.136767980667135,0.75,source_record,success,20260813,sim37
0.2679432663126792,0.23970834935392837,0.9715282346519964,klados,11.439143054922226,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH|gamma=0,0.6335227568287877,0.7272817448923996,0.75,source_record,success,20260813,sim37
2.6819857301121575,2.399367527324771,0.345034913722904,klados,-8.5691292559191,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH|gamma=0.25,1.7857026800833184,1.8640188046897468,0.75,source_record,success,20260813,sim37
5.326318196354226,4.76504955900602,0.16449991825376362,klados,-14.528542156038654,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH|gamma=0.5,3.4604216291170227,3.5240025941199105,0.75,source_record,success,20260813,sim37
7.9750641249089655,7.134679977897983,0.09865686843510155,klados,-18.034683675291966,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH|gamma=0.75,5.172881445441976,5.230776545493105,0.75,source_record,success,20260813,sim37
10.62492326170079,9.505306299066838,0.06508748549745771,klados,-20.52651604100651,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH|gamma=1,6.895019063028817,6.9499534593335675,0.75,source_record,success,20260813,sim37
13.275229003162776,11.876332163279905,0.04480409046525716,klados,-22.46084043153282,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-MATCH|gamma=1.25,8.621036720532652,8.674161846186953,0.75,source_record,success,20260813,sim37
1.0,1.2350393291405855,0.6169158701847535,klados,0.0,19ch_native_linked_mastoid_256hz,RAW,0.0,1.0,1.0,source_record,success,20260813,sim38
0.2684463968690891,0.33154185789940716,0.9452209935350335,klados,11.422848416646547,19ch_native_linked_mastoid_256hz,POP,0.784911964436081,0.6391186926956924,1.0,source_record,success,20260813,sim38
6.091160517994885,7.522822799832023,0.1180651740143957,klados,-15.694000888931292,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DET-MATCH|deployment,5.224474404445748,4.830974092049499,1.0,source_record,success,20260813,sim38
0.2684463968690891,0.33154185789940716,0.9452209935350335,klados,11.422848416646547,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DET-POP,0.784911964436081,0.6391186926956924,1.0,source_record,success,20260813,sim38
0.2684463968690891,0.33154185789940716,0.9452209935350335,klados,11.422848416646547,19ch_native_linked_mastoid_256hz,R2_FIR_residual|DIFF-POP,0.784911964436081,0.6391186926956924,1.0,source_record,success,20260813,sim38
0.2684463968690891,0.33154185789940716,0.9452209935350335,klados,11.422848416646547,19ch_native_linked_mastoid_256hz,R2_FIR_residual|NO-SUPPORT,0.784911964436081,0.6391186926956924,1.0,source_record,success,20260813,sim38
0.2684463968690891,0.33154185789940716,0.9452209935350335,klados,11.422848416646547,19ch_native_linked_mastoid_256hz,R2_FIR_residual|RHO-ONLY-POP-BASIS,0.784911964436081,0.6391186926956924,1.0,source_record,success,20260813,sim38
2.993553086848583,3.6971557961282024,0.24693337611190488,klados,-9.523739284182069,19ch_native_linked_mastoid_256hz,R2_FIR_residual|CONSTANT-RHO-0.5,2.822424363954519,2.432974852522257,1.0,source_record,success,20260813,sim38
