fold,participant,query_index,family,context,donor,selected_codes,observable_only
0,10,2,chewing,WRONG,26,p26:13;p26:03;p26:05;p26:02;p26:10;p26:14;p26:12;p26:04,1
0,10,2,chewing,POP,,p13:05;p27:06;p08:13;p18:08;p06:13;p21:05;p29:05;p23:06,1
0,10,2,chewing,MATCH,10,,1
0,10,2,tongue,WRONG,14,p14:00;p14:12;p14:10;p14:05;p14:15;p14:09;p14:01;p14:08,1
0,10,2,tongue,WRONG,20,,1
0,10,2,tongue,WRONG,26,p26:05;p26:11;p26:00;p26:03;p26:10;p26:12;p26:02;p26:13,1
0,10,2,tongue,POP,,p22:11;p22:10;p22:09;p06:02;p27:06;p27:13;p13:05;p29:05,1
0,10,2,tongue,MATCH,10,,1
0,10,2,swallowing,WRONG,14,p14:08;p14:14;p14:05;p14:09;p14:12;p14:01;p14:11;p14:15,1
0,10,2,swallowing,WRONG,20,,1
0,10,2,swallowing,WRONG,26,p26:13;p26:05;p26:03;p26:10;p26:02;p26:14;p26:12;p26:04,1
0,10,2,swallowing,POP,,p22:09;p06:13;p21:01;p29:05;p18:08;p27:06;p21:05;p23:06,1
0,10,2,swallowing,MATCH,10,,1
0,10,2,facial_emg,WRONG,14,p14:14;p14:12;p14:08;p14:05;p14:01;p14:09;p14:11;p14:15,1
0,10,2,facial_emg,WRONG,20,,1
0,10,2,facial_emg,WRONG,26,p26:11;p26:10;p26:03;p26:02;p26:05;p26:14;p26:12;p26:04,1
0,10,2,facial_emg,POP,,p21:07;p13:05;p21:05;p08:06;p27:06;p29:05;p18:08;p23:06,1
0,10,2,facial_emg,MATCH,10,,1
0,10,3,head_motion,WRONG,14,p14:07;p14:11;p14:12;p14:15;p14:10;p14:14;p14:13;p14:01,1
0,10,3,head_motion,WRONG,20,,1
0,10,3,head_motion,WRONG,26,p26:15;p26:04;p26:11;p26:14;p26:00;p26:13;p26:09;p26:01,1
0,10,3,head_motion,POP,,p13:01;p21:00;p21:07;p23:08;p21:08;p21:11;p23:07;p22:15,1
0,10,3,head_motion,MATCH,10,,1
0,10,3,chewing,WRONG,14,p14:11;p14:15;p14:03;p14:14;p14:12;p14:13;p14:10;p14:01,1
0,10,3,chewing,WRONG,20,,1
0,10,3,chewing,WRONG,26,p26:07;p26:08;p26:15;p26:00;p26:09;p26:13;p26:14;p26:01,1
0,10,3,chewing,POP,,p18:09;p27:10;p21:11;p23:08;p22:15;p21:08;p21:15;p23:07,1
0,10,3,chewing,MATCH,10,,1
0,10,3,tongue,WRONG,14,p14:12;p14:07;p14:11;p14:10;p14:13;p14:14;p14:15;p14:01,1
0,10,3,tongue,WRONG,20,,1
0,10,3,tongue,WRONG,26,p26:02;p26:14;p26:04;p26:11;p26:00;p26:09;p26:13;p26:01,1
0,10,3,tongue,POP,,p21:15;p21:08;p21:00;p21:07;p23:08;p23:07;p22:15;p21:11,1
0,10,3,tongue,MATCH,10,,1
0,10,3,swallowing,WRONG,14,p14:07;p14:03;p14:15;p14:12;p14:14;p14:13;p14:10;p14:01,1
0,10,3,swallowing,WRONG,20,,1
0,10,3,swallowing,WRONG,26,p26:06;p26:08;p26:15;p26:14;p26:00;p26:09;p26:13;p26:01,1
0,10,3,swallowing,POP,,p01:13;p18:09;p21:15;p23:10;p21:11;p21:08;p23:07;p22:15,1
0,10,3,swallowing,MATCH,10,,1
0,10,3,facial_emg,WRONG,14,p14:07;p14:03;p14:15;p14:12;p14:14;p14:13;p14:10;p14:01,1
0,10,3,facial_emg,WRONG,20,,1
0,10,3,facial_emg,WRONG,26,p26:07;p26:08;p26:15;p26:00;p26:09;p26:13;p26:14;p26:01,1
0,10,3,facial_emg,POP,,p08:06;p18:13;p21:00;p21:15;p21:08;p22:15;p21:11;p23:07,1
0,10,3,facial_emg,MATCH,10,,1
0,10,4,head_motion,WRONG,14,p14:03;p14:15;p14:04;p14:08;p14:11;p14:09;p14:02;p14:06,1
0,10,4,head_motion,WRONG,20,,1
0,10,4,head_motion,WRONG,26,p26:14;p26:03;p26:05;p26:08;p26:15;p26:07;p26:06;p26:04,1
0,10,4,head_motion,POP,,p27:10;p27:09;p27:00;p06:07;p18:08;p30:09;p27:05;p06:05,1
0,10,4,head_motion,MATCH,10,,1
0,10,4,chewing,WRONG,14,p14:04;p14:07;p14:03;p14:00;p14:08;p14:09;p14:02;p14:06,1
0,10,4,chewing,WRONG,20,,1
0,10,4,chewing,WRONG,26,p26:10;p26:11;p26:05;p26:13;p26:09;p26:15;p26:03;p26:06,1
0,10,4,chewing,POP,,p21:14;p05:07;p06:00;p18:11;p23:05;p06:07;p01:03;p06:09,1
0,10,4,chewing,MATCH,10,,1
0,10,4,tongue,WRONG,14,p14:15;p14:03;p14:11;p14:04;p14:02;p14:09;p14:06;p14:08,1
0,10,4,tongue,WRONG,20,,1
0,10,4,tongue,WRONG,26,p26:09;p26:05;p26:08;p26:04;p26:03;p26:15;p26:07;p26:06,1
0,10,4,tongue,POP,,p06:07;p08:08;p27:09;p06:09;p30:09;p27:00;p06:05;p27:05,1
0,10,4,tongue,MATCH,10,,1
0,10,4,swallowing,WRONG,14,p14:11;p14:07;p14:03;p14:00;p14:08;p14:02;p14:09;p14:06,1
0,10,4,swallowing,WRONG,20,,1
0,10,4,swallowing,WRONG,26,p26:10;p26:05;p26:07;p26:11;p26:13;p26:15;p26:03;p26:06,1
0,10,4,swallowing,POP,,p06:15;p27:05;p30:09;p06:00;p18:11;p06:07;p01:03;p06:09,1
0,10,4,swallowing,MATCH,10,,1
0,10,4,facial_emg,WRONG,14,p14:04;p14:07;p14:00;p14:03;p14:02;p14:08;p14:09;p14:06,1
0,10,4,facial_emg,WRONG,20,,1
0,10,4,facial_emg,WRONG,26,p26:09;p26:05;p26:11;p26:07;p26:13;p26:15;p26:03;p26:06,1
0,10,4,facial_emg,POP,,p06:05;p30:09;p06:07;p27:00;p18:11;p27:05;p01:03;p06:09,1
0,10,4,facial_emg,MATCH,10,,1
0,10,5,head_motion,WRONG,14,p14:04;p14:00;p14:08;p14:14;p14:09;p14:03;p14:06;p14:02,1
0,10,5,head_motion,WRONG,20,,1
0,10,5,head_motion,WRONG,26,p26:08;p26:00;p26:15;p26:06;p26:03;p26:07;p26:12;p26:10,1
0,10,5,head_motion,POP,,p05:04;p21:12;p01:03;p06:07;p22:00;p21:09;p06:00;p06:09,1
0,10,5,head_motion,MATCH,10,,1
0,10,5,chewing,WRONG,14,p14:04;p14:00;p14:14;p14:09;p14:08;p14:03;p14:06;p14:02,1
0,10,5,chewing,WRONG,20,,1
0,10,5,chewing,WRONG,26,p26:00;p26:08;p26:15;p26:06;p26:03;p26:07;p26:12;p26:10,1
0,10,5,chewing,POP,,p21:12;p05:04;p01:03;p06:07;p22:00;p21:09;p06:00;p06:09,1
0,10,5,chewing,MATCH,10,,1
0,10,5,tongue,WRONG,14,p14:00;p14:04;p14:08;p14:14;p14:09;p14:03;p14:06;p14:02,1
0,10,5,tongue,WRONG,20,,1
0,10,5,tongue,WRONG,26,p26:14;p26:00;p26:15;p26:06;p26:07;p26:03;p26:12;p26:10,1
0,10,5,tongue,POP,,p05:04;p21:12;p01:03;p06:07;p22:00;p21:09;p06:00;p06:09,1
0,10,5,tongue,MATCH,10,,1
0,10,5,swallowing,WRONG,14,p14:04;p14:00;p14:14;p14:09;p14:08;p14:03;p14:06;p14:02,1
0,10,5,swallowing,WRONG,20,,1
0,10,5,swallowing,WRONG,26,p26:00;p26:08;p26:15;p26:06;p26:03;p26:07;p26:12;p26:10,1
0,10,5,swallowing,POP,,p05:04;p21:12;p01:03;p06:07;p22:00;p21:09;p06:00;p06:09,1
0,10,5,swallowing,MATCH,10,,1
0,10,5,facial_emg,WRONG,14,p14:04;p14:00;p14:14;p14:09;p14:08;p14:03;p14:06;p14:02,1
0,10,5,facial_emg,WRONG,20,,1
0,10,5,facial_emg,WRONG,26,p26:00;p26:08;p26:15;p26:06;p26:03;p26:07;p26:12;p26:10,1
0,10,5,facial_emg,POP,,p05:04;p21:12;p01:03;p06:07;p22:00;p21:09;p06:00;p06:09,1
0,10,5,facial_emg,MATCH,10,,1
0,10,6,head_motion,WRONG,14,p14:14;p14:09;p14:04;p14:03;p14:05;p14:12;p14:15;p14:11,1
0,10,6,head_motion,WRONG,20,,1
0,10,6,head_motion,WRONG,26,p26:07;p26:05;p26:15;p26:10;p26:11;p26:12;p26:14;p26:04,1
0,10,6,head_motion,POP,,p22:06;p23:01;p21:07;p23:06;p05:06;p05:15;p18:08;p06:06,1
0,10,6,head_motion,MATCH,10,,1
0,10,6,chewing,WRONG,14,p14:05;p14:04;p14:15;p14:01;p14:03;p14:08;p14:10;p14:12,1
0,10,6,chewing,WRONG,20,,1
0,10,6,chewing,WRONG,26,p26:00;p26:13;p26:15;p26:05;p26:04;p26:12;p26:01;p26:14,1
0,10,6,chewing,POP,,p21:15;p06:13;p22:06;p06:06;p23:06;p23:07;p13:00;p06:08,1
0,10,6,chewing,MATCH,10,,1
0,10,6,tongue,WRONG,14,p14:02;p14:09;p14:04;p14:11;p14:03;p14:05;p14:12;p14:15,1
0,10,6,tongue,WRONG,20,,1
0,10,6,tongue,WRONG,26,p26:10;p26:15;p26:03;p26:05;p26:11;p26:12;p26:14;p26:04,1
0,10,6,tongue,POP,,p01:00;p21:07;p22:06;p23:06;p05:06;p05:15;p18:08;p06:06,1
0,10,6,tongue,MATCH,10,,1
0,10,6,swallowing,WRONG,14,p14:11;p14:05;p14:03;p14:15;p14:01;p14:08;p14:10;p14:12,1
0,10,6,swallowing,WRONG,20,,1
0,10,6,swallowing,WRONG,26,p26:13;p26:05;p26:01;p26:08;p26:15;p26:12;p26:14;p26:04,1
0,10,6,swallowing,POP,,p06:11;p23:07;p21:06;p06:06;p22:06;p13:00;p18:08;p05:06,1
0,10,6,swallowing,MATCH,10,,1
0,10,6,facial_emg,WRONG,14,p14:05;p14:01;p14:11;p14:08;p14:15;p14:10;p14:03;p14:12,1
0,10,6,facial_emg,WRONG,20,,1
0,10,6,facial_emg,WRONG,26,p26:10;p26:08;p26:05;p26:01;p26:12;p26:15;p26:04;p26:14,1
0,10,6,facial_emg,POP,,p23:06;p23:07;p21:06;p06:06;p22:06;p13:00;p18:08;p05:06,1
0,10,6,facial_emg,MATCH,10,,1
0,10,7,head_motion,WRONG,14,p14:10;p14:15;p14:03;p14:00;p14:11;p14:02;p14:08;p14:09,1
0,10,7,head_motion,WRONG,20,,1
0,10,7,head_motion,WRONG,26,p26:14;p26:05;p26:07;p26:08;p26:04;p26:12;p26:10;p26:03,1
0,10,7,head_motion,POP,,p06:11;p30:04;p23:09;p06:00;p30:07;p30:06;p21:06;p27:01,1
0,10,7,head_motion,MATCH,10,,1
0,10,7,chewing,WRONG,14,p14:04;p14:10;p14:15;p14:11;p14:00;p14:02;p14:08;p14:09,1
0,10,7,chewing,WRONG,20,,1
0,10,7,chewing,WRONG,26,p26:02;p26:05;p26:07;p26:08;p26:04;p26:12;p26:10;p26:03,1
0,10,7,chewing,POP,,p23:09;p06:05;p06:00;p06:11;p30:07;p30:06;p27:01;p21:06,1
0,10,7,chewing,MATCH,10,,1
0,10,7,tongue,WRONG,14,p14:03;p14:15;p14:06;p14:00;p14:11;p14:02;p14:08;p14:09,1
0,10,7,tongue,WRONG,20,,1
0,10,7,tongue,WRONG,26,p26:14;p26:07;p26:05;p26:04;p26:12;p26:08;p26:10;p26:03,1
0,10,7,tongue,POP,,p06:06;p02:10;p30:04;p06:00;p27:01;p30:06;p21:06;p30:07,1
0,10,7,tongue,MATCH,10,,1
0,10,7,swallowing,WRONG,14,p14:04;p14:03;p14:15;p14:11;p14:02;p14:00;p14:08;p14:09,1
0,10,7,swallowing,WRONG,20,,1
0,10,7,swallowing,WRONG,26,p26:14;p26:04;p26:05;p26:12;p26:08;p26:07;p26:10;p26:03,1
0,10,7,swallowing,POP,,p13:10;p06:05;p30:04;p06:00;p30:06;p27:01;p30:07;p21:06,1
0,10,7,swallowing,MATCH,10,,1
0,10,7,facial_emg,WRONG,14,p14:06;p14:15;p14:03;p14:02;p14:11;p14:00;p14:08;p14:09,1
0,10,7,facial_emg,WRONG,20,,1
0,10,7,facial_emg,WRONG,26,p26:14;p26:04;p26:07;p26:05;p26:12;p26:08;p26:10;p26:03,1
0,10,7,facial_emg,POP,,p13:10;p23:09;p27:01;p30:04;p06:00;p30:06;p30:07;p21:06,1
0,10,7,facial_emg,MATCH,10,,1
0,10,8,head_motion,WRONG,14,p14:07;p14:04;p14:15;p14:14;p14:11;p14:05;p14:03;p14:12,1
0,10,8,head_motion,WRONG,20,,1
0,10,8,head_motion,WRONG,26,p26:02;p26:09;p26:11;p26:07;p26:15;p26:12;p26:04;p26:14,1
0,10,8,head_motion,POP,,p02:07;p13:00;p18:08;p21:06;p29:15;p05:15;p22:06;p06:06,1
0,10,8,head_motion,MATCH,10,,1
0,10,8,chewing,WRONG,14,p14:05;p14:07;p14:13;p14:15;p14:10;p14:14;p14:12;p14:01,1
0,10,8,chewing,WRONG,20,,1
0,10,8,chewing,WRONG,26,p26:12;p26:01;p26:02;p26:07;p26:14;p26:09;p26:13;p26:04,1
0,10,8,chewing,POP,,p21:08;p27:14;p21:00;p08:06;p23:07;p13:04;p27:06;p13:03,1
0,10,8,chewing,MATCH,10,,1
0,10,8,tongue,WRONG,14,p14:07;p14:04;p14:15;p14:11;p14:14;p14:05;p14:03;p14:12,1
0,10,8,tongue,WRONG,20,,1
0,10,8,tongue,WRONG,26,p26:09;p26:07;p26:11;p26:02;p26:15;p26:04;p26:12;p26:14,1
0,10,8,tongue,POP,,p02:09;p02:07;p13:00;p29:15;p05:15;p21:06;p06:06;p22:06,1
0,10,8,tongue,MATCH,10,,1
0,10,8,swallowing,WRONG,14,p14:07;p14:13;p14:05;p14:15;p14:10;p14:01;p14:12;p14:14,1
0,10,8,swallowing,WRONG,20,,1
0,10,8,swallowing,WRONG,26,p26:01;p26:07;p26:12;p26:13;p26:14;p26:02;p26:04;p26:09,1
0,10,8,swallowing,POP,,p21:02;p13:04;p27:06;p13:05;p30:03;p21:00;p23:07;p13:03,1
0,10,8,swallowing,MATCH,10,,1
0,10,8,facial_emg,WRONG,14,p14:11;p14:03;p14:05;p14:15;p14:01;p14:10;p14:14;p14:12,1
0,10,8,facial_emg,WRONG,20,,1
0,10,8,facial_emg,WRONG,26,p26:01;p26:13;p26:07;p26:12;p26:02;p26:09;p26:14;p26:04,1
0,10,8,facial_emg,POP,,p13:07;p18:11;p21:02;p02:09;p30:03;p21:00;p23:07;p13:03,1
0,10,8,facial_emg,MATCH,10,,1
0,10,9,head_motion,WRONG,14,p14:14;p14:04;p14:02;p14:01;p14:10;p14:13;p14:11;p14:15,1
0,10,9,head_motion,WRONG,20,,1
0,10,9,head_motion,WRONG,26,p26:09;p26:14;p26:06;p26:03;p26:05;p26:07;p26:08;p26:04,1
0,10,9,head_motion,POP,,p29:02;p06:06;p05:06;p27:11;p30:00;p27:10;p18:08;p30:07,1
0,10,9,head_motion,MATCH,10,,1
0,10,9,chewing,WRONG,14,p14:01;p14:00;p14:12;p14:13;p14:03;p14:11;p14:10;p14:15,1
0,10,9,chewing,WRONG,20,,1
0,10,9,chewing,WRONG,26,p26:02;p26:10;p26:06;p26:04;p26:03;p26:07;p26:08;p26:14,1
0,10,9,chewing,POP,,p27:07;p30:07;p06:06;p13:00;p21:06;p06:02;p30:00;p06:08,1
0,10,9,chewing,MATCH,10,,1
0,10,9,tongue,WRONG,14,p14:02;p14:03;p14:04;p14:01;p14:13;p14:10;p14:11;p14:15,1
0,10,9,tongue,WRONG,20,,1
0,10,9,tongue,WRONG,26,p26:01;p26:06;p26:03;p26:07;p26:14;p26:05;p26:08;p26:04,1
0,10,9,tongue,POP,,p05:06;p06:06;p27:11;p27:10;p30:00;p23:06;p30:07;p18:08,1
0,10,9,tongue,MATCH,10,,1
0,10,9,swallowing,WRONG,14,p14:01;p14:00;p14:13;p14:12;p14:03;p14:11;p14:10;p14:15,1
0,10,9,swallowing,WRONG,20,,1
0,10,9,swallowing,WRONG,26,p26:05;p26:10;p26:06;p26:03;p26:07;p26:04;p26:08;p26:14,1
0,10,9,swallowing,POP,,p27:11;p13:10;p06:02;p30:07;p13:00;p21:06;p06:08;p30:00,1
0,10,9,swallowing,MATCH,10,,1
0,10,9,facial_emg,WRONG,14,p14:00;p14:01;p14:12;p14:13;p14:03;p14:11;p14:10;p14:15,1
0,10,9,facial_emg,WRONG,20,,1
0,10,9,facial_emg,WRONG,26,p26:02;p26:05;p26:06;p26:03;p26:07;p26:04;p26:08;p26:14,1
0,10,9,facial_emg,POP,,p06:02;p27:07;p27:11;p13:00;p30:07;p21:06;p06:08;p30:00,1
0,10,9,facial_emg,MATCH,10,,1
0,10,10,head_motion,WRONG,14,p14:05;p14:06;p14:08;p14:07;p14:10;p14:00;p14:09;p14:03,1
0,10,10,head_motion,WRONG,20,,1
0,10,10,head_motion,WRONG,26,p26:03;p26:05;p26:11;p26:01;p26:09;p26:02;p26:12;p26:15,1
0,10,10,head_motion,POP,,p08:07;p13:07;p29:00;p13:12;p27:14;p02:11;p13:11;p02:01,1
0,10,10,head_motion,MATCH,10,,1
0,10,10,chewing,WRONG,14,p14:05;p14:08;p14:06;p14:10;p14:07;p14:09;p14:03;p14:00,1
0,10,10,chewing,WRONG,20,,1
0,10,10,chewing,WRONG,26,p26:06;p26:05;p26:11;p26:03;p26:09;p26:02;p26:15;p26:12,1
0,10,10,chewing,POP,,p02:11;p27:14;p08:07;p23:00;p13:10;p13:12;p13:11;p02:01,1
0,10,10,chewing,MATCH,10,,1
0,10,10,tongue,WRONG,14,p14:08;p14:05;p14:10;p14:06;p14:07;p14:00;p14:03;p14:09,1
0,10,10,tongue,WRONG,20,,1
0,10,10,tongue,WRONG,26,p26:06;p26:03;p26:05;p26:11;p26:09;p26:02;p26:12;p26:15,1
0,10,10,tongue,POP,,p23:00;p08:07;p08:09;p29:00;p13:12;p02:11;p13:11;p02:01,1
0,10,10,tongue,MATCH,10,,1
0,10,10,swallowing,WRONG,14,p14:08;p14:10;p14:05;p14:06;p14:07;p14:09;p14:00;p14:03,1
0,10,10,swallowing,WRONG,20,,1
0,10,10,swallowing,WRONG,26,p26:05;p26:06;p26:01;p26:11;p26:09;p26:02;p26:15;p26:12,1
0,10,10,swallowing,POP,,p23:00;p30:13;p08:09;p13:12;p02:11;p29:00;p13:11;p02:01,1
0,10,10,swallowing,MATCH,10,,1
0,10,10,facial_emg,WRONG,14,p14:08;p14:05;p14:10;p14:06;p14:07;p14:09;p14:00;p14:03,1
0,10,10,facial_emg,WRONG,20,,1
0,10,10,facial_emg,WRONG,26,p26:05;p26:06;p26:01;p26:11;p26:09;p26:02;p26:15;p26:12,1
0,10,10,facial_emg,POP,,p22:09;p08:09;p30:13;p29:00;p13:12;p02:11;p13:11;p02:01,1
0,10,10,facial_emg,MATCH,10,,1
0,10,11,head_motion,WRONG,14,p14:13;p14:03;p14:05;p14:00;p14:01;p14:02;p14:10;p14:08,1
0,10,11,head_motion,WRONG,20,,1
0,10,11,head_motion,WRONG,26,p26:00;p26:07;p26:01;p26:10;p26:03;p26:05;p26:15;p26:08,1
0,10,11,head_motion,POP,,p21:01;p30:01;p21:15;p30:05;p22:13;p06:08;p06:13;p29:08,1
0,10,11,head_motion,MATCH,10,,1
0,10,11,chewing,WRONG,14,p14:10;p14:09;p14:05;p14:03;p14:08;p14:01;p14:00;p14:02,1
0,10,11,chewing,WRONG,20,,1
0,10,11,chewing,WRONG,26,p26:14;p26:00;p26:15;p26:08;p26:12;p26:03;p26:05;p26:10,1
0,10,11,chewing,POP,,p30:12;p06:03;p06:06;p30:14;p27:07;p30:01;p22:10;p27:08,1
0,10,11,chewing,MATCH,10,,1
0,10,11,tongue,WRONG,14,p14:09;p14:00;p14:05;p14:03;p14:01;p14:10;p14:02;p14:08,1
0,10,11,tongue,WRONG,20,,1
0,10,11,tongue,WRONG,26,p26:07;p26:00;p26:14;p26:10;p26:03;p26:15;p26:05;p26:08,1
0,10,11,tongue,POP,,p23:03;p06:03;p06:13;p22:13;p30:01;p22:10;p30:05;p29:08,1
0,10,11,tongue,MATCH,10,,1
0,10,11,swallowing,WRONG,14,p14:13;p14:05;p14:09;p14:08;p14:03;p14:01;p14:00;p14:02,1
0,10,11,swallowing,WRONG,20,,1
0,10,11,swallowing,WRONG,26,p26:14;p26:00;p26:15;p26:08;p26:12;p26:03;p26:10;p26:05,1
0,10,11,swallowing,POP,,p29:06;p08:02;p30:14;p27:07;p29:09;p06:03;p22:10;p27:08,1
0,10,11,swallowing,MATCH,10,,1
0,10,11,facial_emg,WRONG,14,p14:08;p14:09;p14:13;p14:05;p14:03;p14:01;p14:00;p14:02,1
0,10,11,facial_emg,WRONG,20,,1
0,10,11,facial_emg,WRONG,26,p26:00;p26:12;p26:14;p26:15;p26:08;p26:10;p26:03;p26:05,1
0,10,11,facial_emg,POP,,p29:06;p30:01;p27:07;p30:14;p06:03;p22:10;p27:08;p29:09,1
0,10,11,facial_emg,MATCH,10,,1
0,10,12,head_motion,WRONG,14,p14:11;p14:04;p14:01;p14:12;p14:13;p14:14;p14:03;p14:00,1
0,10,12,head_motion,WRONG,20,,1
0,10,12,head_motion,WRONG,26,p26:13;p26:02;p26:07;p26:14;p26:06;p26:12;p26:01;p26:15,1
0,10,12,head_motion,POP,,p21:00;p30:03;p23:10;p18:09;p30:01;p29:10;p05:03;p22:12,1
0,10,12,head_motion,MATCH,10,,1
0,10,12,chewing,WRONG,14,p14:10;p14:05;p14:13;p14:04;p14:03;p14:08;p14:14;p14:00,1
0,10,12,chewing,WRONG,20,,1
0,10,12,chewing,WRONG,26,p26:10;p26:07;p26:12;p26:15;p26:02;p26:01;p26:06;p26:04,1
0,10,12,chewing,POP,,p05:03;p29:10;p21:00;p06:01;p27:14;p27:09;p02:14;p30:01,1
0,10,12,chewing,MATCH,10,,1
0,10,12,tongue,WRONG,14,p14:01;p14:12;p14:04;p14:11;p14:03;p14:13;p14:14;p14:00,1
0,10,12,tongue,WRONG,20,,1
0,10,12,tongue,WRONG,26,p26:14;p26:13;p26:04;p26:07;p26:02;p26:06;p26:01;p26:15,1
0,10,12,tongue,POP,,p30:01;p21:00;p29:10;p22:08;p23:10;p18:09;p05:03;p22:12,1
0,10,12,tongue,MATCH,10,,1
0,10,12,swallowing,WRONG,14,p14:11;p14:12;p14:04;p14:01;p14:13;p14:03;p14:14;p14:00,1
0,10,12,swallowing,WRONG,20,,1
0,10,12,swallowing,WRONG,26,p26:14;p26:02;p26:13;p26:07;p26:12;p26:06;p26:01;p26:15,1
0,10,12,swallowing,POP,,p21:00;p30:15;p30:03;p30:01;p23:10;p18:09;p05:03;p22:12,1
