fold,participant,query_index,family,context,donor,selected_codes,observable_only
3,1,31,chewing,WRONG,21,p21:04;p21:14;p21:03;p21:02;p21:12;p21:06;p21:10;p21:08,1
3,1,31,chewing,WRONG,22,p22:12;p22:03;p22:15;p22:04;p22:05;p22:06;p22:14;p22:07,1
3,1,31,chewing,WRONG,29,,1
3,1,31,chewing,POP,,p26:08;p26:03;p06:13;p08:06;p08:04;p08:15;p08:00;p02:14,1
3,1,31,chewing,MATCH,1,p01:05;p01:06;p01:03;p01:08;p01:15;p01:04;p01:13;p01:12,1
3,1,31,tongue,WRONG,21,p21:13;p21:14;p21:06;p21:15;p21:03;p21:12;p21:08;p21:10,1
3,1,31,tongue,WRONG,22,p22:12;p22:06;p22:05;p22:07;p22:04;p22:11;p22:03;p22:14,1
3,1,31,tongue,WRONG,29,,1
3,1,31,tongue,POP,,p26:03;p18:13;p02:14;p26:08;p13:03;p23:13;p13:09;p08:00,1
3,1,31,tongue,MATCH,1,p01:09;p01:15;p01:13;p01:05;p01:06;p01:08;p01:03;p01:12,1
3,1,31,swallowing,WRONG,21,p21:15;p21:14;p21:12;p21:02;p21:10;p21:03;p21:08;p21:06,1
3,1,31,swallowing,WRONG,22,p22:03;p22:12;p22:04;p22:06;p22:15;p22:05;p22:07;p22:14,1
3,1,31,swallowing,WRONG,29,,1
3,1,31,swallowing,POP,,p13:12;p06:13;p18:13;p26:03;p08:06;p08:15;p02:14;p08:00,1
3,1,31,swallowing,MATCH,1,p01:05;p01:04;p01:03;p01:06;p01:15;p01:08;p01:13;p01:12,1
3,1,31,facial_emg,WRONG,21,p21:15;p21:02;p21:14;p21:12;p21:03;p21:10;p21:08;p21:06,1
3,1,31,facial_emg,WRONG,22,p22:12;p22:03;p22:04;p22:15;p22:05;p22:06;p22:14;p22:07,1
3,1,31,facial_emg,WRONG,29,,1
3,1,31,facial_emg,POP,,p13:12;p06:13;p18:13;p26:03;p08:06;p08:00;p08:15;p02:14,1
3,1,31,facial_emg,MATCH,1,p01:05;p01:04;p01:03;p01:06;p01:15;p01:08;p01:13;p01:12,1
3,1,32,head_motion,WRONG,21,p21:08;p21:00;p21:09;p21:10;p21:12;p21:05;p21:03;p21:14,1
3,1,32,head_motion,WRONG,22,p22:02;p22:03;p22:07;p22:12;p22:10;p22:04;p22:11;p22:00,1
3,1,32,head_motion,WRONG,29,p29:02;p29:10;p29:12;p29:03;p29:15;p29:01;p29:04;p29:05,1
3,1,32,head_motion,POP,,p08:12;p14:02;p18:12;p23:13;p27:06;p08:07;p30:04;p27:12,1
3,1,32,head_motion,MATCH,1,p01:04;p01:15;p01:11;p01:06;p01:08;p01:10;p01:02;p01:01,1
3,1,32,chewing,WRONG,21,p21:08;p21:02;p21:01;p21:03;p21:12;p21:06;p21:14;p21:05,1
3,1,32,chewing,WRONG,22,p22:00;p22:11;p22:14;p22:10;p22:06;p22:07;p22:04;p22:12,1
3,1,32,chewing,WRONG,29,p29:10;p29:01;p29:08;p29:12;p29:02;p29:15;p29:14;p29:05,1
3,1,32,chewing,POP,,p14:02;p30:10;p27:01;p30:04;p18:09;p27:12;p14:15;p14:11,1
3,1,32,chewing,MATCH,1,p01:07;p01:04;p01:15;p01:10;p01:11;p01:02;p01:08;p01:01,1
3,1,32,tongue,WRONG,21,p21:08;p21:09;p21:10;p21:00;p21:12;p21:03;p21:05;p21:14,1
3,1,32,tongue,WRONG,22,p22:02;p22:12;p22:07;p22:11;p22:10;p22:04;p22:03;p22:00,1
3,1,32,tongue,WRONG,29,p29:03;p29:10;p29:12;p29:02;p29:05;p29:15;p29:01;p29:04,1
3,1,32,tongue,POP,,p08:02;p08:12;p14:02;p27:06;p23:13;p30:04;p08:07;p27:12,1
3,1,32,tongue,MATCH,1,p01:04;p01:15;p01:11;p01:06;p01:02;p01:10;p01:08;p01:01,1
3,1,32,swallowing,WRONG,21,p21:08;p21:00;p21:10;p21:03;p21:06;p21:12;p21:05;p21:14,1
3,1,32,swallowing,WRONG,22,p22:11;p22:06;p22:07;p22:04;p22:14;p22:00;p22:12;p22:10,1
3,1,32,swallowing,WRONG,29,p29:01;p29:10;p29:12;p29:02;p29:04;p29:03;p29:15;p29:05,1
3,1,32,swallowing,POP,,p08:07;p18:12;p08:12;p14:02;p14:11;p30:04;p30:10;p27:12,1
3,1,32,swallowing,MATCH,1,p01:07;p01:15;p01:06;p01:10;p01:08;p01:11;p01:01;p01:02,1
3,1,32,facial_emg,WRONG,21,p21:02;p21:00;p21:10;p21:03;p21:06;p21:12;p21:14;p21:05,1
3,1,32,facial_emg,WRONG,22,p22:11;p22:06;p22:00;p22:14;p22:07;p22:10;p22:12;p22:04,1
3,1,32,facial_emg,WRONG,29,p29:12;p29:01;p29:02;p29:04;p29:03;p29:14;p29:15;p29:05,1
3,1,32,facial_emg,POP,,p30:14;p14:15;p18:09;p30:10;p30:04;p14:02;p14:11;p27:12,1
3,1,32,facial_emg,MATCH,1,p01:04;p01:06;p01:15;p01:11;p01:10;p01:08;p01:02;p01:01,1
3,1,33,head_motion,WRONG,21,p21:08;p21:05;p21:06;p21:15;p21:10;p21:01;p21:13;p21:04,1
3,1,33,head_motion,WRONG,22,p22:13;p22:09;p22:10;p22:12;p22:05;p22:11;p22:02;p22:00,1
3,1,33,head_motion,WRONG,29,p29:07;p29:12;p29:04;p29:11;p29:02;p29:13;p29:01;p29:15,1
3,1,33,head_motion,POP,,p30:13;p30:06;p18:12;p08:15;p27:09;p08:10;p27:01;p30:09,1
3,1,33,head_motion,MATCH,1,p01:04;p01:15;p01:06;p01:01;p01:12;p01:10;p01:14;p01:02,1
3,1,33,chewing,WRONG,21,p21:00;p21:06;p21:14;p21:15;p21:10;p21:01;p21:13;p21:04,1
3,1,33,chewing,WRONG,22,p22:10;p22:14;p22:13;p22:05;p22:02;p22:12;p22:11;p22:00,1
3,1,33,chewing,WRONG,29,p29:10;p29:05;p29:11;p29:04;p29:01;p29:02;p29:13;p29:15,1
3,1,33,chewing,POP,,p14:09;p08:15;p30:06;p27:09;p18:12;p08:10;p27:01;p30:09,1
3,1,33,chewing,MATCH,1,p01:06;p01:04;p01:03;p01:07;p01:12;p01:10;p01:15;p01:02,1
3,1,33,tongue,WRONG,21,p21:15;p21:09;p21:06;p21:08;p21:01;p21:10;p21:13;p21:04,1
3,1,33,tongue,WRONG,22,p22:13;p22:03;p22:04;p22:10;p22:05;p22:11;p22:02;p22:00,1
3,1,33,tongue,WRONG,29,p29:10;p29:07;p29:11;p29:04;p29:13;p29:02;p29:01;p29:15,1
3,1,33,tongue,POP,,p05:00;p14:09;p30:13;p18:12;p27:09;p08:10;p27:01;p30:09,1
3,1,33,tongue,MATCH,1,p01:15;p01:01;p01:12;p01:06;p01:07;p01:10;p01:14;p01:02,1
3,1,33,swallowing,WRONG,21,p21:14;p21:00;p21:06;p21:15;p21:10;p21:01;p21:13;p21:04,1
3,1,33,swallowing,WRONG,22,p22:14;p22:13;p22:10;p22:05;p22:12;p22:02;p22:11;p22:00,1
3,1,33,swallowing,WRONG,29,p29:14;p29:07;p29:11;p29:10;p29:02;p29:01;p29:13;p29:15,1
3,1,33,swallowing,POP,,p18:08;p14:09;p27:09;p18:12;p30:06;p27:01;p08:10;p30:09,1
3,1,33,swallowing,MATCH,1,p01:04;p01:03;p01:00;p01:10;p01:07;p01:12;p01:15;p01:02,1
3,1,33,facial_emg,WRONG,21,p21:14;p21:00;p21:06;p21:15;p21:10;p21:01;p21:13;p21:04,1
3,1,33,facial_emg,WRONG,22,p22:14;p22:10;p22:13;p22:05;p22:12;p22:02;p22:11;p22:00,1
3,1,33,facial_emg,WRONG,29,p29:14;p29:07;p29:11;p29:10;p29:02;p29:01;p29:13;p29:15,1
3,1,33,facial_emg,POP,,p14:09;p18:08;p30:06;p27:09;p18:12;p27:01;p08:10;p30:09,1
3,1,33,facial_emg,MATCH,1,p01:04;p01:03;p01:00;p01:10;p01:07;p01:12;p01:15;p01:02,1
3,1,34,head_motion,WRONG,21,p21:02;p21:04;p21:06;p21:11;p21:13;p21:03;p21:09;p21:12,1
3,1,34,head_motion,WRONG,22,p22:07;p22:00;p22:04;p22:01;p22:02;p22:09;p22:11;p22:03,1
3,1,34,head_motion,WRONG,29,p29:14;p29:05;p29:02;p29:13;p29:01;p29:03;p29:15;p29:04,1
3,1,34,head_motion,POP,,p08:00;p05:10;p26:12;p18:15;p08:11;p14:03;p26:10;p30:06,1
3,1,34,head_motion,MATCH,1,p01:11;p01:13;p01:10;p01:12;p01:03;p01:00;p01:06;p01:14,1
3,1,34,chewing,WRONG,21,p21:02;p21:04;p21:13;p21:11;p21:09;p21:12;p21:03;p21:06,1
3,1,34,chewing,WRONG,22,p22:15;p22:13;p22:07;p22:01;p22:12;p22:03;p22:11;p22:09,1
3,1,34,chewing,WRONG,29,p29:14;p29:13;p29:01;p29:03;p29:02;p29:05;p29:15;p29:04,1
3,1,34,chewing,POP,,p05:01;p14:03;p27:00;p23:03;p05:10;p27:03;p30:06;p08:11,1
3,1,34,chewing,MATCH,1,p01:11;p01:13;p01:12;p01:10;p01:00;p01:03;p01:06;p01:14,1
3,1,34,tongue,WRONG,21,p21:06;p21:04;p21:02;p21:13;p21:11;p21:03;p21:09;p21:12,1
3,1,34,tongue,WRONG,22,p22:07;p22:02;p22:00;p22:01;p22:03;p22:09;p22:11;p22:04,1
3,1,34,tongue,WRONG,29,p29:04;p29:01;p29:10;p29:02;p29:03;p29:05;p29:13;p29:15,1
3,1,34,tongue,POP,,p05:10;p30:04;p27:03;p26:10;p30:06;p14:03;p26:12;p08:00,1
3,1,34,tongue,MATCH,1,p01:11;p01:10;p01:13;p01:00;p01:06;p01:12;p01:14;p01:03,1
3,1,34,swallowing,WRONG,21,p21:02;p21:04;p21:11;p21:09;p21:03;p21:12;p21:06;p21:13,1
3,1,34,swallowing,WRONG,22,p22:13;p22:04;p22:12;p22:01;p22:07;p22:11;p22:03;p22:09,1
3,1,34,swallowing,WRONG,29,p29:06;p29:05;p29:02;p29:03;p29:01;p29:13;p29:04;p29:15,1
3,1,34,swallowing,POP,,p18:15;p23:14;p26:10;p27:03;p27:00;p14:03;p08:00;p30:06,1
3,1,34,swallowing,MATCH,1,p01:11;p01:13;p01:00;p01:12;p01:10;p01:03;p01:06;p01:14,1
3,1,34,facial_emg,WRONG,21,p21:02;p21:04;p21:06;p21:13;p21:03;p21:09;p21:12;p21:11,1
3,1,34,facial_emg,WRONG,22,p22:15;p22:02;p22:04;p22:01;p22:11;p22:03;p22:07;p22:09,1
3,1,34,facial_emg,WRONG,29,p29:01;p29:02;p29:04;p29:05;p29:10;p29:03;p29:13;p29:15,1
3,1,34,facial_emg,POP,,p08:11;p08:01;p26:12;p23:03;p14:03;p08:00;p27:03;p30:06,1
3,1,34,facial_emg,MATCH,1,p01:11;p01:13;p01:10;p01:00;p01:06;p01:12;p01:03;p01:14,1
3,1,35,head_motion,WRONG,21,p21:08;p21:10;p21:03;p21:11;p21:12;p21:09;p21:04;p21:13,1
3,1,35,head_motion,WRONG,22,p22:11;p22:05;p22:03;p22:08;p22:01;p22:15;p22:00;p22:02,1
3,1,35,head_motion,WRONG,29,p29:00;p29:03;p29:14;p29:01;p29:02;p29:04;p29:07;p29:09,1
3,1,35,head_motion,POP,,p06:00;p13:10;p14:03;p30:10;p13:11;p30:11;p23:03;p23:02,1
3,1,35,head_motion,MATCH,1,p01:12;p01:10;p01:05;p01:13;p01:06;p01:14;p01:15;p01:03,1
3,1,35,chewing,WRONG,21,p21:06;p21:15;p21:12;p21:07;p21:09;p21:04;p21:11;p21:13,1
3,1,35,chewing,WRONG,22,p22:13;p22:06;p22:01;p22:10;p22:08;p22:15;p22:00;p22:02,1
3,1,35,chewing,WRONG,29,p29:14;p29:07;p29:06;p29:02;p29:09;p29:12;p29:01;p29:04,1
3,1,35,chewing,POP,,p08:01;p23:09;p06:07;p18:01;p23:03;p02:06;p23:02;p30:11,1
3,1,35,chewing,MATCH,1,p01:07;p01:01;p01:15;p01:13;p01:10;p01:03;p01:06;p01:14,1
3,1,35,tongue,WRONG,21,p21:07;p21:08;p21:03;p21:12;p21:09;p21:11;p21:04;p21:13,1
3,1,35,tongue,WRONG,22,p22:10;p22:08;p22:05;p22:03;p22:15;p22:00;p22:01;p22:02,1
3,1,35,tongue,WRONG,29,p29:02;p29:03;p29:01;p29:12;p29:14;p29:04;p29:07;p29:09,1
3,1,35,tongue,POP,,p02:09;p08:01;p18:11;p27:15;p02:06;p23:03;p30:11;p23:02,1
3,1,35,tongue,MATCH,1,p01:13;p01:10;p01:01;p01:06;p01:15;p01:05;p01:03;p01:14,1
3,1,35,swallowing,WRONG,21,p21:00;p21:15;p21:12;p21:07;p21:09;p21:04;p21:13;p21:11,1
3,1,35,swallowing,WRONG,22,p22:03;p22:05;p22:01;p22:08;p22:10;p22:00;p22:15;p22:02,1
3,1,35,swallowing,WRONG,29,p29:06;p29:14;p29:07;p29:02;p29:09;p29:01;p29:12;p29:04,1
3,1,35,swallowing,POP,,p14:03;p23:03;p06:07;p30:10;p18:01;p02:06;p23:02;p30:11,1
3,1,35,swallowing,MATCH,1,p01:07;p01:01;p01:15;p01:10;p01:13;p01:03;p01:06;p01:14,1
3,1,35,facial_emg,WRONG,21,p21:03;p21:15;p21:12;p21:09;p21:07;p21:04;p21:13;p21:11,1
3,1,35,facial_emg,WRONG,22,p22:03;p22:05;p22:10;p22:00;p22:08;p22:15;p22:01;p22:02,1
3,1,35,facial_emg,WRONG,29,p29:03;p29:01;p29:09;p29:02;p29:07;p29:14;p29:12;p29:04,1
3,1,35,facial_emg,POP,,p27:15;p02:09;p14:03;p08:01;p23:02;p02:06;p23:03;p30:11,1
3,1,35,facial_emg,MATCH,1,p01:05;p01:10;p01:13;p01:00;p01:15;p01:06;p01:03;p01:14,1
3,1,36,head_motion,WRONG,21,p21:01;p21:13;p21:09;p21:03;p21:00;p21:14;p21:05;p21:11,1
3,1,36,head_motion,WRONG,22,p22:11;p22:13;p22:14;p22:02;p22:15;p22:08;p22:05;p22:10,1
3,1,36,head_motion,WRONG,29,,1
3,1,36,head_motion,POP,,p08:13;p20:05;p16:15;p08:15;p23:03;p18:07;p06:04;p20:10,1
3,1,36,head_motion,MATCH,1,p01:09;p01:04;p01:03;p01:07;p01:05;p01:10;p01:14;p01:11,1
3,1,36,chewing,WRONG,21,p21:13;p21:01;p21:03;p21:09;p21:14;p21:00;p21:05;p21:11,1
3,1,36,chewing,WRONG,22,p22:11;p22:14;p22:13;p22:08;p22:15;p22:02;p22:05;p22:10,1
3,1,36,chewing,WRONG,29,,1
3,1,36,chewing,POP,,p20:05;p18:04;p06:04;p20:10;p26:04;p18:07;p08:13;p20:13,1
3,1,36,chewing,MATCH,1,p01:00;p01:09;p01:07;p01:03;p01:05;p01:10;p01:14;p01:11,1
3,1,36,tongue,WRONG,21,p21:09;p21:02;p21:03;p21:00;p21:01;p21:05;p21:14;p21:11,1
3,1,36,tongue,WRONG,22,p22:11;p22:02;p22:13;p22:14;p22:08;p22:15;p22:05;p22:10,1
3,1,36,tongue,WRONG,29,,1
3,1,36,tongue,POP,,p16:15;p23:11;p18:07;p06:04;p18:12;p18:06;p20:10;p23:03,1
3,1,36,tongue,MATCH,1,p01:15;p01:09;p01:04;p01:07;p01:10;p01:11;p01:05;p01:14,1
3,1,36,swallowing,WRONG,21,p21:02;p21:03;p21:09;p21:01;p21:00;p21:14;p21:05;p21:11,1
3,1,36,swallowing,WRONG,22,p22:13;p22:11;p22:14;p22:15;p22:08;p22:02;p22:05;p22:10,1
3,1,36,swallowing,WRONG,29,,1
3,1,36,swallowing,POP,,p18:06;p16:15;p20:13;p26:04;p08:15;p18:07;p06:04;p20:10,1
3,1,36,swallowing,MATCH,1,p01:04;p01:09;p01:07;p01:03;p01:05;p01:10;p01:14;p01:11,1
3,1,36,facial_emg,WRONG,21,p21:02;p21:03;p21:09;p21:01;p21:00;p21:14;p21:05;p21:11,1
3,1,36,facial_emg,WRONG,22,p22:13;p22:11;p22:02;p22:14;p22:15;p22:08;p22:10;p22:05,1
3,1,36,facial_emg,WRONG,29,,1
3,1,36,facial_emg,POP,,p26:04;p18:07;p18:06;p16:15;p08:15;p23:03;p06:04;p20:10,1
3,1,36,facial_emg,MATCH,1,p01:09;p01:04;p01:07;p01:03;p01:10;p01:05;p01:11;p01:14,1
3,1,37,head_motion,WRONG,21,p21:12;p21:03;p21:13;p21:14;p21:06;p21:15;p21:10;p21:08,1
3,1,37,head_motion,WRONG,22,p22:10;p22:02;p22:09;p22:05;p22:14;p22:00;p22:12;p22:07,1
3,1,37,head_motion,WRONG,29,,1
3,1,37,head_motion,POP,,p18:13;p08:11;p23:01;p26:05;p02:14;p26:14;p23:13;p08:06,1
3,1,37,head_motion,MATCH,1,p01:05;p01:09;p01:06;p01:13;p01:11;p01:00;p01:12;p01:08,1
3,1,37,chewing,WRONG,21,p21:03;p21:05;p21:13;p21:12;p21:06;p21:10;p21:15;p21:08,1
3,1,37,chewing,WRONG,22,p22:02;p22:03;p22:09;p22:00;p22:05;p22:14;p22:07;p22:12,1
3,1,37,chewing,WRONG,29,,1
3,1,37,chewing,POP,,p08:11;p18:13;p18:05;p23:02;p26:14;p08:00;p08:06;p23:13,1
3,1,37,chewing,MATCH,1,p01:01;p01:15;p01:13;p01:00;p01:06;p01:09;p01:12;p01:08,1
3,1,37,tongue,WRONG,21,p21:05;p21:03;p21:10;p21:13;p21:15;p21:14;p21:06;p21:08,1
3,1,37,tongue,WRONG,22,p22:11;p22:02;p22:09;p22:14;p22:05;p22:00;p22:12;p22:07,1
3,1,37,tongue,WRONG,29,,1
3,1,37,tongue,POP,,p18:13;p23:07;p13:09;p26:05;p26:14;p08:06;p08:11;p23:13,1
3,1,37,tongue,MATCH,1,p01:15;p01:13;p01:09;p01:06;p01:11;p01:00;p01:12;p01:08,1
3,1,37,swallowing,WRONG,21,p21:02;p21:10;p21:14;p21:03;p21:13;p21:15;p21:06;p21:08,1
3,1,37,swallowing,WRONG,22,p22:01;p22:09;p22:03;p22:00;p22:05;p22:12;p22:14;p22:07,1
3,1,37,swallowing,WRONG,29,,1
3,1,37,swallowing,POP,,p06:04;p18:05;p08:11;p18:13;p08:06;p08:00;p26:14;p23:13,1
3,1,37,swallowing,MATCH,1,p01:15;p01:11;p01:13;p01:06;p01:09;p01:00;p01:12;p01:08,1
3,1,37,facial_emg,WRONG,21,p21:12;p21:10;p21:13;p21:03;p21:14;p21:15;p21:06;p21:08,1
3,1,37,facial_emg,WRONG,22,p22:08;p22:00;p22:09;p22:03;p22:12;p22:05;p22:14;p22:07,1
3,1,37,facial_emg,WRONG,29,,1
3,1,37,facial_emg,POP,,p23:07;p26:14;p18:15;p18:13;p08:06;p18:05;p08:11;p23:13,1
3,1,37,facial_emg,MATCH,1,p01:02;p01:15;p01:00;p01:13;p01:09;p01:06;p01:12;p01:08,1
3,1,38,head_motion,WRONG,21,p21:06;p21:09;p21:08;p21:04;p21:11;p21:13;p21:02;p21:01,1
3,1,38,head_motion,WRONG,22,p22:08;p22:03;p22:07;p22:09;p22:06;p22:10;p22:13;p22:15,1
3,1,38,head_motion,WRONG,29,,1
3,1,38,head_motion,POP,,p23:09;p26:11;p13:00;p26:05;p23:11;p18:07;p16:08;p08:03,1
3,1,38,head_motion,MATCH,1,p01:11;p01:05;p01:14;p01:07;p01:04;p01:13;p01:03;p01:10,1
3,1,38,chewing,WRONG,21,p21:06;p21:09;p21:08;p21:04;p21:02;p21:13;p21:11;p21:01,1
3,1,38,chewing,WRONG,22,p22:10;p22:03;p22:09;p22:00;p22:07;p22:06;p22:15;p22:13,1
3,1,38,chewing,WRONG,29,,1
3,1,38,chewing,POP,,p08:08;p23:11;p13:00;p26:11;p18:07;p26:05;p08:03;p16:08,1
3,1,38,chewing,MATCH,1,p01:11;p01:14;p01:05;p01:07;p01:04;p01:13;p01:03;p01:10,1
3,1,38,tongue,WRONG,21,p21:07;p21:09;p21:06;p21:04;p21:11;p21:02;p21:08;p21:01,1
3,1,38,tongue,WRONG,22,p22:03;p22:02;p22:06;p22:09;p22:07;p22:10;p22:13;p22:15,1
3,1,38,tongue,WRONG,29,,1
3,1,38,tongue,POP,,p18:07;p08:08;p16:08;p26:11;p26:05;p23:09;p13:00;p08:03,1
3,1,38,tongue,MATCH,1,p01:02;p01:05;p01:14;p01:07;p01:04;p01:10;p01:13;p01:03,1
3,1,38,swallowing,WRONG,21,p21:09;p21:04;p21:13;p21:06;p21:11;p21:08;p21:02;p21:01,1
3,1,38,swallowing,WRONG,22,p22:00;p22:09;p22:02;p22:07;p22:06;p22:10;p22:13;p22:15,1
3,1,38,swallowing,WRONG,29,,1
3,1,38,swallowing,POP,,p08:08;p23:09;p26:05;p16:08;p18:07;p26:11;p13:00;p08:03,1
3,1,38,swallowing,MATCH,1,p01:11;p01:05;p01:14;p01:07;p01:04;p01:13;p01:10;p01:03,1
3,1,38,facial_emg,WRONG,21,p21:04;p21:09;p21:06;p21:13;p21:08;p21:11;p21:02;p21:01,1
3,1,38,facial_emg,WRONG,22,p22:03;p22:00;p22:10;p22:06;p22:09;p22:07;p22:15;p22:13,1
3,1,38,facial_emg,WRONG,29,,1
3,1,38,facial_emg,POP,,p23:11;p26:11;p23:09;p18:07;p26:05;p16:08;p13:00;p08:03,1
3,1,38,facial_emg,MATCH,1,p01:11;p01:04;p01:07;p01:14;p01:05;p01:13;p01:10;p01:03,1
3,1,39,head_motion,WRONG,21,p21:13;p21:11;p21:14;p21:06;p21:08;p21:03;p21:10;p21:12,1
3,1,39,head_motion,WRONG,22,p22:06;p22:00;p22:04;p22:02;p22:07;p22:05;p22:12;p22:08,1
3,1,39,head_motion,WRONG,29,,1
3,1,39,head_motion,POP,,p26:04;p18:09;p08:06;p08:15;p18:02;p26:08;p18:08;p18:11,1
3,1,39,head_motion,MATCH,1,p01:03;p01:13;p01:08;p01:15;p01:01;p01:10;p01:12;p01:04,1
3,1,39,chewing,WRONG,21,p21:14;p21:08;p21:01;p21:10;p21:12;p21:11;p21:06;p21:03,1
3,1,39,chewing,WRONG,22,p22:08;p22:05;p22:06;p22:03;p22:14;p22:12;p22:07;p22:15,1
3,1,39,chewing,WRONG,29,,1
3,1,39,chewing,POP,,p06:10;p26:06;p18:02;p26:08;p20:14;p02:04;p26:04;p08:15,1
3,1,39,chewing,MATCH,1,p01:01;p01:03;p01:05;p01:15;p01:13;p01:10;p01:12;p01:04,1
3,1,39,tongue,WRONG,21,p21:13;p21:06;p21:11;p21:08;p21:14;p21:10;p21:12;p21:03,1
3,1,39,tongue,WRONG,22,p22:13;p22:14;p22:05;p22:07;p22:03;p22:15;p22:08;p22:12,1
3,1,39,tongue,WRONG,29,,1
3,1,39,tongue,POP,,p23:05;p18:02;p18:11;p26:08;p02:09;p08:01;p08:15;p18:09,1
3,1,39,tongue,MATCH,1,p01:07;p01:01;p01:15;p01:10;p01:02;p01:13;p01:12;p01:04,1
3,1,39,swallowing,WRONG,21,p21:13;p21:06;p21:08;p21:14;p21:11;p21:10;p21:12;p21:03,1
3,1,39,swallowing,WRONG,22,p22:03;p22:08;p22:13;p22:14;p22:05;p22:07;p22:15;p22:12,1
3,1,39,swallowing,WRONG,29,,1
3,1,39,swallowing,POP,,p08:01;p16:07;p18:11;p26:08;p26:04;p02:09;p18:09;p08:15,1
3,1,39,swallowing,MATCH,1,p01:05;p01:06;p01:13;p01:01;p01:15;p01:10;p01:12;p01:04,1
3,1,39,facial_emg,WRONG,21,p21:13;p21:06;p21:11;p21:14;p21:08;p21:10;p21:03;p21:12,1
3,1,39,facial_emg,WRONG,22,p22:03;p22:06;p22:13;p22:07;p22:05;p22:08;p22:15;p22:12,1
3,1,39,facial_emg,WRONG,29,,1
3,1,39,facial_emg,POP,,p18:02;p23:05;p26:04;p18:08;p26:08;p18:11;p08:15;p18:09,1
3,1,39,facial_emg,MATCH,1,p01:02;p01:08;p01:01;p01:13;p01:10;p01:15;p01:04;p01:12,1
3,21,0,head_motion,WRONG,1,p01:09;p01:01;p01:08;p01:00;p01:14;p01:04;p01:15;p01:06,1
3,21,0,head_motion,WRONG,22,p22:10;p22:13;p22:08;p22:04;p22:01;p22:06;p22:02;p22:00,1
3,21,0,head_motion,WRONG,29,p29:14;p29:11;p29:09;p29:06;p29:10;p29:02;p29:03;p29:05,1
3,21,0,head_motion,POP,,p13:09;p02:11;p30:13;p13:12;p06:03;p30:08;p08:02;p30:01,1
3,21,0,head_motion,MATCH,21,p21:12;p21:01;p21:15;p21:09;p21:10;p21:03;p21:04;p21:13,1
3,21,0,chewing,WRONG,1,p01:01;p01:09;p01:08;p01:00;p01:14;p01:04;p01:15;p01:06,1
3,21,0,chewing,WRONG,22,p22:10;p22:04;p22:08;p22:06;p22:13;p22:01;p22:00;p22:02,1
3,21,0,chewing,WRONG,29,p29:08;p29:09;p29:14;p29:06;p29:05;p29:02;p29:03;p29:10,1
3,21,0,chewing,POP,,p23:09;p08:04;p13:12;p06:03;p30:13;p30:08;p08:02;p30:01,1
3,21,0,chewing,MATCH,21,p21:11;p21:09;p21:01;p21:10;p21:03;p21:15;p21:04;p21:13,1
3,21,0,tongue,WRONG,1,p01:01;p01:07;p01:10;p01:15;p01:00;p01:04;p01:08;p01:06,1
3,21,0,tongue,WRONG,22,p22:13;p22:01;p22:14;p22:04;p22:06;p22:08;p22:02;p22:00,1
3,21,0,tongue,WRONG,29,p29:09;p29:06;p29:01;p29:11;p29:10;p29:03;p29:05;p29:02,1
3,21,0,tongue,POP,,p13:09;p02:11;p23:02;p06:03;p30:13;p30:08;p08:02;p30:01,1
3,21,0,tongue,MATCH,21,p21:11;p21:12;p21:06;p21:10;p21:03;p21:09;p21:04;p21:13,1
3,21,0,swallowing,WRONG,1,p01:01;p01:02;p01:03;p01:12;p01:15;p01:08;p01:04;p01:06,1
3,21,0,swallowing,WRONG,22,p22:13;p22:06;p22:10;p22:14;p22:08;p22:01;p22:00;p22:02,1
3,21,0,swallowing,WRONG,29,p29:08;p29:09;p29:06;p29:11;p29:05;p29:02;p29:03;p29:10,1
3,21,0,swallowing,POP,,p02:11;p13:12;p30:13;p23:02;p06:03;p30:08;p08:02;p30:01,1
3,21,0,swallowing,MATCH,21,p21:06;p21:12;p21:11;p21:10;p21:03;p21:09;p21:04;p21:13,1
3,21,0,facial_emg,WRONG,1,p01:07;p01:01;p01:02;p01:12;p01:15;p01:08;p01:04;p01:06,1
3,21,0,facial_emg,WRONG,22,p22:13;p22:06;p22:10;p22:14;p22:08;p22:01;p22:00;p22:02,1
3,21,0,facial_emg,WRONG,29,p29:01;p29:09;p29:06;p29:11;p29:05;p29:03;p29:02;p29:10,1
3,21,0,facial_emg,POP,,p02:11;p13:12;p30:13;p23:02;p06:03;p30:08;p08:02;p30:01,1
3,21,0,facial_emg,MATCH,21,p21:06;p21:12;p21:11;p21:03;p21:10;p21:09;p21:04;p21:13,1
3,21,1,head_motion,WRONG,1,p01:00;p01:01;p01:07;p01:05;p01:10;p01:14;p01:15;p01:12,1
3,21,1,head_motion,WRONG,22,p22:10;p22:12;p22:05;p22:11;p22:09;p22:07;p22:02;p22:13,1
3,21,1,head_motion,WRONG,29,p29:02;p29:04;p29:14;p29:10;p29:05;p29:12;p29:13;p29:08,1
3,21,1,head_motion,POP,,p05:08;p06:02;p13:14;p05:01;p30:06;p06:08;p14:10;p06:13,1
3,21,1,head_motion,MATCH,21,p21:03;p21:07;p21:11;p21:05;p21:06;p21:15;p21:01;p21:14,1
3,21,1,chewing,WRONG,1,p01:11;p01:05;p01:07;p01:10;p01:14;p01:15;p01:00;p01:12,1
