fold,participant,unit,state,run,family,outer_training_mask_only
1,8,32,open_base,6,tongue,1
1,8,32,open_base,6,swallowing,1
1,8,32,open_base,6,facial_emg,1
1,8,33,open_base,6,head_motion,1
1,8,33,open_base,6,chewing,1
1,8,33,open_base,6,tongue,1
1,8,33,open_base,6,swallowing,1
1,8,33,open_base,6,facial_emg,1
1,8,34,open_base,6,head_motion,1
1,8,34,open_base,6,chewing,1
1,8,34,open_base,6,tongue,1
1,8,34,open_base,6,swallowing,1
1,8,34,open_base,6,facial_emg,1
1,8,35,open_base,6,head_motion,1
1,8,35,open_base,6,chewing,1
1,8,35,open_base,6,tongue,1
1,8,35,open_base,6,swallowing,1
1,8,35,open_base,6,facial_emg,1
1,8,36,close_base,6,head_motion,1
1,8,36,close_base,6,chewing,1
1,8,36,close_base,6,tongue,1
1,8,36,close_base,6,swallowing,1
1,8,36,close_base,6,facial_emg,1
1,8,37,close_base,6,head_motion,1
1,8,37,close_base,6,chewing,1
1,8,37,close_base,6,tongue,1
1,8,37,close_base,6,swallowing,1
1,8,37,close_base,6,facial_emg,1
1,8,38,close_base,6,head_motion,1
1,8,38,close_base,6,chewing,1
1,8,38,close_base,6,tongue,1
1,8,38,close_base,6,swallowing,1
1,8,38,close_base,6,facial_emg,1
1,8,39,close_base,6,head_motion,1
1,8,39,close_base,6,chewing,1
1,8,39,close_base,6,tongue,1
1,8,39,close_base,6,swallowing,1
1,8,39,close_base,6,facial_emg,1
1,9,0,open_base,5,head_motion,1
1,9,0,open_base,5,chewing,1
1,9,0,open_base,5,tongue,1
1,9,0,open_base,5,swallowing,1
1,9,0,open_base,5,facial_emg,1
1,9,1,open_base,5,head_motion,1
1,9,1,open_base,5,chewing,1
1,9,1,open_base,5,tongue,1
1,9,1,open_base,5,swallowing,1
1,9,1,open_base,5,facial_emg,1
1,9,2,open_base,5,head_motion,1
1,9,2,open_base,5,chewing,1
1,9,2,open_base,5,tongue,1
1,9,2,open_base,5,swallowing,1
1,9,2,open_base,5,facial_emg,1
1,9,3,open_base,5,head_motion,1
1,9,3,open_base,5,chewing,1
1,9,3,open_base,5,tongue,1
1,9,3,open_base,5,swallowing,1
1,9,3,open_base,5,facial_emg,1
1,9,4,close_base,5,head_motion,1
1,9,4,close_base,5,chewing,1
1,9,4,close_base,5,tongue,1
1,9,4,close_base,5,swallowing,1
1,9,4,close_base,5,facial_emg,1
1,9,5,close_base,5,head_motion,1
1,9,5,close_base,5,chewing,1
1,9,5,close_base,5,tongue,1
1,9,5,close_base,5,swallowing,1
1,9,5,close_base,5,facial_emg,1
1,9,6,close_base,5,head_motion,1
1,9,6,close_base,5,chewing,1
1,9,6,close_base,5,tongue,1
1,9,6,close_base,5,swallowing,1
1,9,6,close_base,5,facial_emg,1
1,9,7,close_base,5,head_motion,1
1,9,7,close_base,5,chewing,1
1,9,7,close_base,5,tongue,1
1,9,7,close_base,5,swallowing,1
1,9,7,close_base,5,facial_emg,1
1,13,0,open_base,2,head_motion,1
1,13,0,open_base,2,chewing,1
1,13,0,open_base,2,tongue,1
1,13,0,open_base,2,swallowing,1
1,13,0,open_base,2,facial_emg,1
1,13,1,open_base,2,head_motion,1
1,13,1,open_base,2,chewing,1
1,13,1,open_base,2,tongue,1
1,13,1,open_base,2,swallowing,1
1,13,1,open_base,2,facial_emg,1
1,13,2,open_base,2,head_motion,1
1,13,2,open_base,2,chewing,1
1,13,2,open_base,2,tongue,1
1,13,2,open_base,2,swallowing,1
1,13,2,open_base,2,facial_emg,1
1,13,3,open_base,2,head_motion,1
1,13,3,open_base,2,chewing,1
1,13,3,open_base,2,tongue,1
1,13,3,open_base,2,swallowing,1
1,13,3,open_base,2,facial_emg,1
1,13,4,close_base,2,head_motion,1
1,13,4,close_base,2,chewing,1
1,13,4,close_base,2,tongue,1
1,13,4,close_base,2,swallowing,1
1,13,4,close_base,2,facial_emg,1
1,13,5,close_base,2,head_motion,1
1,13,5,close_base,2,chewing,1
1,13,5,close_base,2,tongue,1
1,13,5,close_base,2,swallowing,1
1,13,5,close_base,2,facial_emg,1
1,13,6,close_base,2,head_motion,1
1,13,6,close_base,2,chewing,1
1,13,6,close_base,2,tongue,1
1,13,6,close_base,2,swallowing,1
1,13,6,close_base,2,facial_emg,1
1,13,7,close_base,2,head_motion,1
1,13,7,close_base,2,chewing,1
1,13,7,close_base,2,tongue,1
1,13,7,close_base,2,swallowing,1
1,13,7,close_base,2,facial_emg,1
1,13,8,open_base,3,head_motion,1
1,13,8,open_base,3,chewing,1
1,13,8,open_base,3,tongue,1
1,13,8,open_base,3,swallowing,1
1,13,8,open_base,3,facial_emg,1
1,13,9,open_base,3,head_motion,1
1,13,9,open_base,3,chewing,1
1,13,9,open_base,3,tongue,1
1,13,9,open_base,3,swallowing,1
1,13,9,open_base,3,facial_emg,1
1,13,10,open_base,3,head_motion,1
1,13,10,open_base,3,chewing,1
1,13,10,open_base,3,tongue,1
1,13,10,open_base,3,swallowing,1
1,13,10,open_base,3,facial_emg,1
1,13,11,open_base,3,head_motion,1
1,13,11,open_base,3,chewing,1
1,13,11,open_base,3,tongue,1
1,13,11,open_base,3,swallowing,1
1,13,11,open_base,3,facial_emg,1
1,13,12,close_base,3,head_motion,1
1,13,12,close_base,3,chewing,1
1,13,12,close_base,3,tongue,1
1,13,12,close_base,3,swallowing,1
1,13,12,close_base,3,facial_emg,1
1,13,13,close_base,3,head_motion,1
1,13,13,close_base,3,chewing,1
1,13,13,close_base,3,tongue,1
1,13,13,close_base,3,swallowing,1
1,13,13,close_base,3,facial_emg,1
1,13,14,close_base,3,head_motion,1
1,13,14,close_base,3,chewing,1
1,13,14,close_base,3,tongue,1
1,13,14,close_base,3,swallowing,1
1,13,14,close_base,3,facial_emg,1
1,13,15,close_base,3,head_motion,1
1,13,15,close_base,3,chewing,1
1,13,15,close_base,3,tongue,1
1,13,15,close_base,3,swallowing,1
1,13,15,close_base,3,facial_emg,1
1,13,16,open_base,5,head_motion,1
1,13,16,open_base,5,chewing,1
1,13,16,open_base,5,tongue,1
1,13,16,open_base,5,swallowing,1
1,13,16,open_base,5,facial_emg,1
1,13,17,open_base,5,head_motion,1
1,13,17,open_base,5,chewing,1
1,13,17,open_base,5,tongue,1
1,13,17,open_base,5,swallowing,1
1,13,17,open_base,5,facial_emg,1
1,13,18,open_base,5,head_motion,1
1,13,18,open_base,5,chewing,1
1,13,18,open_base,5,tongue,1
1,13,18,open_base,5,swallowing,1
1,13,18,open_base,5,facial_emg,1
1,13,19,open_base,5,head_motion,1
1,13,19,open_base,5,chewing,1
1,13,19,open_base,5,tongue,1
1,13,19,open_base,5,swallowing,1
1,13,19,open_base,5,facial_emg,1
1,13,20,close_base,5,head_motion,1
1,13,20,close_base,5,chewing,1
1,13,20,close_base,5,tongue,1
1,13,20,close_base,5,swallowing,1
1,13,20,close_base,5,facial_emg,1
1,13,21,close_base,5,head_motion,1
1,13,21,close_base,5,chewing,1
1,13,21,close_base,5,tongue,1
1,13,21,close_base,5,swallowing,1
1,13,21,close_base,5,facial_emg,1
1,13,22,close_base,5,head_motion,1
1,13,22,close_base,5,chewing,1
1,13,22,close_base,5,tongue,1
1,13,22,close_base,5,swallowing,1
1,13,22,close_base,5,facial_emg,1
1,13,23,close_base,5,head_motion,1
1,13,23,close_base,5,chewing,1
1,13,23,close_base,5,tongue,1
1,13,23,close_base,5,swallowing,1
1,13,23,close_base,5,facial_emg,1
1,13,24,open_base,6,head_motion,1
1,13,24,open_base,6,chewing,1
1,13,24,open_base,6,tongue,1
1,13,24,open_base,6,swallowing,1
1,13,24,open_base,6,facial_emg,1
1,13,25,open_base,6,head_motion,1
1,13,25,open_base,6,chewing,1
1,13,25,open_base,6,tongue,1
1,13,25,open_base,6,swallowing,1
1,13,25,open_base,6,facial_emg,1
1,13,26,open_base,6,head_motion,1
1,13,26,open_base,6,chewing,1
1,13,26,open_base,6,tongue,1
1,13,26,open_base,6,swallowing,1
1,13,26,open_base,6,facial_emg,1
1,13,27,open_base,6,head_motion,1
1,13,27,open_base,6,chewing,1
1,13,27,open_base,6,tongue,1
1,13,27,open_base,6,swallowing,1
1,13,27,open_base,6,facial_emg,1
1,13,28,close_base,6,head_motion,1
1,13,28,close_base,6,chewing,1
1,13,28,close_base,6,tongue,1
1,13,28,close_base,6,swallowing,1
1,13,28,close_base,6,facial_emg,1
1,13,29,close_base,6,head_motion,1
1,13,29,close_base,6,chewing,1
1,13,29,close_base,6,tongue,1
1,13,29,close_base,6,swallowing,1
1,13,29,close_base,6,facial_emg,1
1,13,30,close_base,6,head_motion,1
1,13,30,close_base,6,chewing,1
1,13,30,close_base,6,tongue,1
1,13,30,close_base,6,swallowing,1
1,13,30,close_base,6,facial_emg,1
1,13,31,close_base,6,head_motion,1
1,13,31,close_base,6,chewing,1
1,13,31,close_base,6,tongue,1
1,13,31,close_base,6,swallowing,1
1,13,31,close_base,6,facial_emg,1
1,16,0,close_base,2,head_motion,1
1,16,0,close_base,2,chewing,1
1,16,0,close_base,2,tongue,1
1,16,0,close_base,2,swallowing,1
1,16,0,close_base,2,facial_emg,1
1,16,1,close_base,2,head_motion,1
1,16,1,close_base,2,chewing,1
1,16,1,close_base,2,tongue,1
1,16,1,close_base,2,swallowing,1
1,16,1,close_base,2,facial_emg,1
1,16,2,close_base,2,head_motion,1
1,16,2,close_base,2,chewing,1
1,16,2,close_base,2,tongue,1
1,16,2,close_base,2,swallowing,1
1,16,2,close_base,2,facial_emg,1
1,16,3,close_base,2,head_motion,1
1,16,3,close_base,2,chewing,1
1,16,3,close_base,2,tongue,1
1,16,3,close_base,2,swallowing,1
1,16,3,close_base,2,facial_emg,1
1,16,4,open_base,3,head_motion,1
1,16,4,open_base,3,chewing,1
1,16,4,open_base,3,tongue,1
1,16,4,open_base,3,swallowing,1
1,16,4,open_base,3,facial_emg,1
1,16,5,open_base,3,head_motion,1
1,16,5,open_base,3,chewing,1
1,16,5,open_base,3,tongue,1
1,16,5,open_base,3,swallowing,1
1,16,5,open_base,3,facial_emg,1
1,16,6,open_base,3,head_motion,1
1,16,6,open_base,3,chewing,1
1,16,6,open_base,3,tongue,1
1,16,6,open_base,3,swallowing,1
1,16,6,open_base,3,facial_emg,1
1,16,7,open_base,3,head_motion,1
1,16,7,open_base,3,chewing,1
1,16,7,open_base,3,tongue,1
1,16,7,open_base,3,swallowing,1
1,16,7,open_base,3,facial_emg,1
1,16,8,close_base,3,head_motion,1
1,16,8,close_base,3,chewing,1
1,16,8,close_base,3,tongue,1
1,16,8,close_base,3,swallowing,1
1,16,8,close_base,3,facial_emg,1
1,16,9,close_base,3,head_motion,1
1,16,9,close_base,3,chewing,1
1,16,9,close_base,3,tongue,1
1,16,9,close_base,3,swallowing,1
1,16,9,close_base,3,facial_emg,1
1,16,10,close_base,3,head_motion,1
1,16,10,close_base,3,chewing,1
1,16,10,close_base,3,tongue,1
1,16,10,close_base,3,swallowing,1
1,16,10,close_base,3,facial_emg,1
1,16,11,close_base,3,head_motion,1
1,16,11,close_base,3,chewing,1
1,16,11,close_base,3,tongue,1
1,16,11,close_base,3,swallowing,1
1,16,11,close_base,3,facial_emg,1
1,16,12,open_base,4,head_motion,1
1,16,12,open_base,4,chewing,1
1,16,12,open_base,4,tongue,1
1,16,12,open_base,4,swallowing,1
1,16,12,open_base,4,facial_emg,1
1,16,13,open_base,4,head_motion,1
1,16,13,open_base,4,chewing,1
1,16,13,open_base,4,tongue,1
1,16,13,open_base,4,swallowing,1
1,16,13,open_base,4,facial_emg,1
1,16,14,open_base,4,head_motion,1
1,16,14,open_base,4,chewing,1
1,16,14,open_base,4,tongue,1
1,16,14,open_base,4,swallowing,1
1,16,14,open_base,4,facial_emg,1
1,16,15,open_base,4,head_motion,1
1,16,15,open_base,4,chewing,1
1,16,15,open_base,4,tongue,1
1,16,15,open_base,4,swallowing,1
1,16,15,open_base,4,facial_emg,1
1,16,16,close_base,4,head_motion,1
1,16,16,close_base,4,chewing,1
1,16,16,close_base,4,tongue,1
1,16,16,close_base,4,swallowing,1
1,16,16,close_base,4,facial_emg,1
1,16,17,close_base,4,head_motion,1
1,16,17,close_base,4,chewing,1
1,16,17,close_base,4,tongue,1
1,16,17,close_base,4,swallowing,1
1,16,17,close_base,4,facial_emg,1
1,16,18,close_base,4,head_motion,1
1,16,18,close_base,4,chewing,1
1,16,18,close_base,4,tongue,1
1,16,18,close_base,4,swallowing,1
1,16,18,close_base,4,facial_emg,1
1,16,19,close_base,4,head_motion,1
1,16,19,close_base,4,chewing,1
1,16,19,close_base,4,tongue,1
1,16,19,close_base,4,swallowing,1
1,16,19,close_base,4,facial_emg,1
1,16,20,open_base,5,head_motion,1
1,16,20,open_base,5,chewing,1
1,16,20,open_base,5,tongue,1
1,16,20,open_base,5,swallowing,1
1,16,20,open_base,5,facial_emg,1
1,16,21,open_base,5,head_motion,1
1,16,21,open_base,5,chewing,1
1,16,21,open_base,5,tongue,1
1,16,21,open_base,5,swallowing,1
1,16,21,open_base,5,facial_emg,1
1,16,22,open_base,5,head_motion,1
1,16,22,open_base,5,chewing,1
1,16,22,open_base,5,tongue,1
1,16,22,open_base,5,swallowing,1
1,16,22,open_base,5,facial_emg,1
1,16,23,open_base,5,head_motion,1
1,16,23,open_base,5,chewing,1
1,16,23,open_base,5,tongue,1
1,16,23,open_base,5,swallowing,1
1,16,23,open_base,5,facial_emg,1
1,16,24,close_base,5,head_motion,1
1,16,24,close_base,5,chewing,1
1,16,24,close_base,5,tongue,1
1,16,24,close_base,5,swallowing,1
1,16,24,close_base,5,facial_emg,1
1,16,25,close_base,5,head_motion,1
1,16,25,close_base,5,chewing,1
1,16,25,close_base,5,tongue,1
1,16,25,close_base,5,swallowing,1
1,16,25,close_base,5,facial_emg,1
1,16,26,close_base,5,head_motion,1
1,16,26,close_base,5,chewing,1
1,16,26,close_base,5,tongue,1
1,16,26,close_base,5,swallowing,1
1,16,26,close_base,5,facial_emg,1
1,16,27,close_base,5,head_motion,1
1,16,27,close_base,5,chewing,1
1,16,27,close_base,5,tongue,1
1,16,27,close_base,5,swallowing,1
1,16,27,close_base,5,facial_emg,1
1,16,28,open_base,6,head_motion,1
1,16,28,open_base,6,chewing,1
1,16,28,open_base,6,tongue,1
1,16,28,open_base,6,swallowing,1
1,16,28,open_base,6,facial_emg,1
1,16,29,open_base,6,head_motion,1
1,16,29,open_base,6,chewing,1
1,16,29,open_base,6,tongue,1
1,16,29,open_base,6,swallowing,1
1,16,29,open_base,6,facial_emg,1
1,16,30,open_base,6,head_motion,1
1,16,30,open_base,6,chewing,1
1,16,30,open_base,6,tongue,1
1,16,30,open_base,6,swallowing,1
1,16,30,open_base,6,facial_emg,1
1,16,31,open_base,6,head_motion,1
1,16,31,open_base,6,chewing,1
1,16,31,open_base,6,tongue,1
1,16,31,open_base,6,swallowing,1
1,16,31,open_base,6,facial_emg,1
1,16,32,close_base,6,head_motion,1
1,16,32,close_base,6,chewing,1
1,16,32,close_base,6,tongue,1
1,16,32,close_base,6,swallowing,1
1,16,32,close_base,6,facial_emg,1
1,16,33,close_base,6,head_motion,1
1,16,33,close_base,6,chewing,1
1,16,33,close_base,6,tongue,1
1,16,33,close_base,6,swallowing,1
1,16,33,close_base,6,facial_emg,1
1,16,34,close_base,6,head_motion,1
1,16,34,close_base,6,chewing,1
1,16,34,close_base,6,tongue,1
1,16,34,close_base,6,swallowing,1
1,16,34,close_base,6,facial_emg,1
1,16,35,close_base,6,head_motion,1
1,16,35,close_base,6,chewing,1
1,16,35,close_base,6,tongue,1
1,16,35,close_base,6,swallowing,1
1,16,35,close_base,6,facial_emg,1
2,5,0,open_base,2,head_motion,1
2,5,0,open_base,2,chewing,1
2,5,0,open_base,2,tongue,1
2,5,0,open_base,2,swallowing,1
2,5,0,open_base,2,facial_emg,1
2,5,1,open_base,2,head_motion,1
2,5,1,open_base,2,chewing,1
2,5,1,open_base,2,tongue,1
2,5,1,open_base,2,swallowing,1
2,5,1,open_base,2,facial_emg,1
2,5,2,open_base,2,head_motion,1
2,5,2,open_base,2,chewing,1
2,5,2,open_base,2,tongue,1
2,5,2,open_base,2,swallowing,1
2,5,2,open_base,2,facial_emg,1
2,5,3,open_base,2,head_motion,1
2,5,3,open_base,2,chewing,1
2,5,3,open_base,2,tongue,1
2,5,3,open_base,2,swallowing,1
2,5,3,open_base,2,facial_emg,1
2,5,4,open_base,3,head_motion,1
2,5,4,open_base,3,chewing,1
2,5,4,open_base,3,tongue,1
2,5,4,open_base,3,swallowing,1
2,5,4,open_base,3,facial_emg,1
2,5,5,open_base,3,head_motion,1
2,5,5,open_base,3,chewing,1
2,5,5,open_base,3,tongue,1
2,5,5,open_base,3,swallowing,1
2,5,5,open_base,3,facial_emg,1
2,5,6,open_base,3,head_motion,1
2,5,6,open_base,3,chewing,1
2,5,6,open_base,3,tongue,1
2,5,6,open_base,3,swallowing,1
2,5,6,open_base,3,facial_emg,1
2,5,7,open_base,3,head_motion,1
2,5,7,open_base,3,chewing,1
2,5,7,open_base,3,tongue,1
2,5,7,open_base,3,swallowing,1
2,5,7,open_base,3,facial_emg,1
2,5,8,open_base,4,head_motion,1
2,5,8,open_base,4,chewing,1
2,5,8,open_base,4,tongue,1
2,5,8,open_base,4,swallowing,1
2,5,8,open_base,4,facial_emg,1
2,5,9,open_base,4,head_motion,1
2,5,9,open_base,4,chewing,1
2,5,9,open_base,4,tongue,1
2,5,9,open_base,4,swallowing,1
2,5,9,open_base,4,facial_emg,1
2,5,10,open_base,4,head_motion,1
2,5,10,open_base,4,chewing,1
2,5,10,open_base,4,tongue,1
2,5,10,open_base,4,swallowing,1
2,5,10,open_base,4,facial_emg,1
2,5,11,open_base,4,head_motion,1
2,5,11,open_base,4,chewing,1
2,5,11,open_base,4,tongue,1
2,5,11,open_base,4,swallowing,1
2,5,11,open_base,4,facial_emg,1
2,5,12,open_base,5,head_motion,1
2,5,12,open_base,5,chewing,1
2,5,12,open_base,5,tongue,1
2,5,12,open_base,5,swallowing,1
2,5,12,open_base,5,facial_emg,1
2,5,13,open_base,5,head_motion,1
2,5,13,open_base,5,chewing,1
2,5,13,open_base,5,tongue,1
2,5,13,open_base,5,swallowing,1
2,5,13,open_base,5,facial_emg,1
2,5,14,open_base,5,head_motion,1
2,5,14,open_base,5,chewing,1
2,5,14,open_base,5,tongue,1
2,5,14,open_base,5,swallowing,1
2,5,14,open_base,5,facial_emg,1
2,5,15,open_base,5,head_motion,1
2,5,15,open_base,5,chewing,1
2,5,15,open_base,5,tongue,1
2,5,15,open_base,5,swallowing,1
2,5,15,open_base,5,facial_emg,1
2,5,16,open_base,6,head_motion,1
2,5,16,open_base,6,chewing,1
2,5,16,open_base,6,tongue,1
2,5,16,open_base,6,swallowing,1
2,5,16,open_base,6,facial_emg,1
2,5,17,open_base,6,head_motion,1
2,5,17,open_base,6,chewing,1
2,5,17,open_base,6,tongue,1
2,5,17,open_base,6,swallowing,1
2,5,17,open_base,6,facial_emg,1
2,5,18,open_base,6,head_motion,1
2,5,18,open_base,6,chewing,1
2,5,18,open_base,6,tongue,1
2,5,18,open_base,6,swallowing,1
2,5,18,open_base,6,facial_emg,1
2,5,19,open_base,6,head_motion,1
2,5,19,open_base,6,chewing,1
2,5,19,open_base,6,tongue,1
2,5,19,open_base,6,swallowing,1
2,5,19,open_base,6,facial_emg,1
2,11,0,open_base,2,head_motion,1
2,11,0,open_base,2,chewing,1
2,11,0,open_base,2,tongue,1
2,11,0,open_base,2,swallowing,1
2,11,0,open_base,2,facial_emg,1
2,11,1,open_base,2,head_motion,1
2,11,1,open_base,2,chewing,1
2,11,1,open_base,2,tongue,1
2,11,1,open_base,2,swallowing,1
2,11,1,open_base,2,facial_emg,1
2,11,2,open_base,2,head_motion,1
2,11,2,open_base,2,chewing,1
2,11,2,open_base,2,tongue,1
2,11,2,open_base,2,swallowing,1
2,11,2,open_base,2,facial_emg,1
2,11,3,open_base,2,head_motion,1
2,11,3,open_base,2,chewing,1
2,11,3,open_base,2,tongue,1
2,11,3,open_base,2,swallowing,1
2,11,3,open_base,2,facial_emg,1
2,11,4,open_base,3,head_motion,1
2,11,4,open_base,3,chewing,1
2,11,4,open_base,3,tongue,1
2,11,4,open_base,3,swallowing,1
2,11,4,open_base,3,facial_emg,1
2,11,5,open_base,3,head_motion,1
2,11,5,open_base,3,chewing,1
2,11,5,open_base,3,tongue,1
2,11,5,open_base,3,swallowing,1
2,11,5,open_base,3,facial_emg,1
2,11,6,open_base,3,head_motion,1
2,11,6,open_base,3,chewing,1
2,11,6,open_base,3,tongue,1
2,11,6,open_base,3,swallowing,1
2,11,6,open_base,3,facial_emg,1
2,11,7,open_base,3,head_motion,1
2,11,7,open_base,3,chewing,1
2,11,7,open_base,3,tongue,1
2,11,7,open_base,3,swallowing,1
2,11,7,open_base,3,facial_emg,1
2,11,8,close_base,3,head_motion,1
2,11,8,close_base,3,chewing,1
2,11,8,close_base,3,tongue,1
2,11,8,close_base,3,swallowing,1
2,11,8,close_base,3,facial_emg,1
2,11,9,close_base,3,head_motion,1
2,11,9,close_base,3,chewing,1
2,11,9,close_base,3,tongue,1
2,11,9,close_base,3,swallowing,1
2,11,9,close_base,3,facial_emg,1
2,11,10,close_base,3,head_motion,1
2,11,10,close_base,3,chewing,1
2,11,10,close_base,3,tongue,1
2,11,10,close_base,3,swallowing,1
2,11,10,close_base,3,facial_emg,1
2,11,11,close_base,3,head_motion,1
2,11,11,close_base,3,chewing,1
2,11,11,close_base,3,tongue,1
2,11,11,close_base,3,swallowing,1
2,11,11,close_base,3,facial_emg,1
2,11,12,open_base,5,head_motion,1
2,11,12,open_base,5,chewing,1
2,11,12,open_base,5,tongue,1
2,11,12,open_base,5,swallowing,1
2,11,12,open_base,5,facial_emg,1
2,11,13,open_base,5,head_motion,1
2,11,13,open_base,5,chewing,1
2,11,13,open_base,5,tongue,1
2,11,13,open_base,5,swallowing,1
2,11,13,open_base,5,facial_emg,1
2,11,14,open_base,5,head_motion,1
2,11,14,open_base,5,chewing,1
2,11,14,open_base,5,tongue,1
2,11,14,open_base,5,swallowing,1
2,11,14,open_base,5,facial_emg,1
2,11,15,open_base,5,head_motion,1
2,11,15,open_base,5,chewing,1
2,11,15,open_base,5,tongue,1
2,11,15,open_base,5,swallowing,1
2,11,15,open_base,5,facial_emg,1
2,11,16,close_base,5,head_motion,1
2,11,16,close_base,5,chewing,1
2,11,16,close_base,5,tongue,1
2,11,16,close_base,5,swallowing,1
2,11,16,close_base,5,facial_emg,1
2,11,17,close_base,5,head_motion,1
2,11,17,close_base,5,chewing,1
2,11,17,close_base,5,tongue,1
2,11,17,close_base,5,swallowing,1
2,11,17,close_base,5,facial_emg,1
2,11,18,close_base,5,head_motion,1
2,11,18,close_base,5,chewing,1
2,11,18,close_base,5,tongue,1
2,11,18,close_base,5,swallowing,1
2,11,18,close_base,5,facial_emg,1
2,11,19,close_base,5,head_motion,1
2,11,19,close_base,5,chewing,1
2,11,19,close_base,5,tongue,1
2,11,19,close_base,5,swallowing,1
2,11,19,close_base,5,facial_emg,1
2,11,20,open_base,6,head_motion,1
2,11,20,open_base,6,chewing,1
2,11,20,open_base,6,tongue,1
2,11,20,open_base,6,swallowing,1
2,11,20,open_base,6,facial_emg,1
2,11,21,open_base,6,head_motion,1
2,11,21,open_base,6,chewing,1
2,11,21,open_base,6,tongue,1
2,11,21,open_base,6,swallowing,1
2,11,21,open_base,6,facial_emg,1
2,11,22,open_base,6,head_motion,1
2,11,22,open_base,6,chewing,1
2,11,22,open_base,6,tongue,1
2,11,22,open_base,6,swallowing,1
2,11,22,open_base,6,facial_emg,1
2,11,23,open_base,6,head_motion,1
2,11,23,open_base,6,chewing,1
2,11,23,open_base,6,tongue,1
2,11,23,open_base,6,swallowing,1
2,11,23,open_base,6,facial_emg,1
2,11,24,close_base,6,head_motion,1
2,11,24,close_base,6,chewing,1
2,11,24,close_base,6,tongue,1
2,11,24,close_base,6,swallowing,1
2,11,24,close_base,6,facial_emg,1
2,11,25,close_base,6,head_motion,1
2,11,25,close_base,6,chewing,1
2,11,25,close_base,6,tongue,1
2,11,25,close_base,6,swallowing,1
2,11,25,close_base,6,facial_emg,1
2,11,26,close_base,6,head_motion,1
2,11,26,close_base,6,chewing,1
2,11,26,close_base,6,tongue,1
2,11,26,close_base,6,swallowing,1
2,11,26,close_base,6,facial_emg,1
2,11,27,close_base,6,head_motion,1
2,11,27,close_base,6,chewing,1
2,11,27,close_base,6,tongue,1
2,11,27,close_base,6,swallowing,1
2,11,27,close_base,6,facial_emg,1
2,18,0,open_base,2,head_motion,1
2,18,0,open_base,2,chewing,1
2,18,0,open_base,2,tongue,1
2,18,0,open_base,2,swallowing,1
2,18,0,open_base,2,facial_emg,1
2,18,1,open_base,2,head_motion,1
2,18,1,open_base,2,chewing,1
2,18,1,open_base,2,tongue,1
2,18,1,open_base,2,swallowing,1
2,18,1,open_base,2,facial_emg,1
2,18,2,open_base,2,head_motion,1
2,18,2,open_base,2,chewing,1
2,18,2,open_base,2,tongue,1
2,18,2,open_base,2,swallowing,1
2,18,2,open_base,2,facial_emg,1
2,18,3,open_base,2,head_motion,1
2,18,3,open_base,2,chewing,1
2,18,3,open_base,2,tongue,1
2,18,3,open_base,2,swallowing,1
2,18,3,open_base,2,facial_emg,1
2,18,4,close_base,2,head_motion,1
2,18,4,close_base,2,chewing,1
2,18,4,close_base,2,tongue,1
2,18,4,close_base,2,swallowing,1
2,18,4,close_base,2,facial_emg,1
2,18,5,close_base,2,head_motion,1
2,18,5,close_base,2,chewing,1
2,18,5,close_base,2,tongue,1
2,18,5,close_base,2,swallowing,1
2,18,5,close_base,2,facial_emg,1
2,18,6,close_base,2,head_motion,1
2,18,6,close_base,2,chewing,1
2,18,6,close_base,2,tongue,1
2,18,6,close_base,2,swallowing,1
2,18,6,close_base,2,facial_emg,1
2,18,7,close_base,2,head_motion,1
2,18,7,close_base,2,chewing,1
2,18,7,close_base,2,tongue,1
2,18,7,close_base,2,swallowing,1
2,18,7,close_base,2,facial_emg,1
2,18,8,open_base,3,head_motion,1
2,18,8,open_base,3,chewing,1
2,18,8,open_base,3,tongue,1
2,18,8,open_base,3,swallowing,1
2,18,8,open_base,3,facial_emg,1
2,18,9,open_base,3,head_motion,1
2,18,9,open_base,3,chewing,1
2,18,9,open_base,3,tongue,1
2,18,9,open_base,3,swallowing,1
2,18,9,open_base,3,facial_emg,1
2,18,10,open_base,3,head_motion,1
2,18,10,open_base,3,chewing,1
2,18,10,open_base,3,tongue,1
2,18,10,open_base,3,swallowing,1
2,18,10,open_base,3,facial_emg,1
2,18,11,open_base,3,head_motion,1
2,18,11,open_base,3,chewing,1
2,18,11,open_base,3,tongue,1
2,18,11,open_base,3,swallowing,1
2,18,11,open_base,3,facial_emg,1
2,18,12,close_base,3,head_motion,1
2,18,12,close_base,3,chewing,1
2,18,12,close_base,3,tongue,1
2,18,12,close_base,3,swallowing,1
2,18,12,close_base,3,facial_emg,1
2,18,13,close_base,3,head_motion,1
2,18,13,close_base,3,chewing,1
2,18,13,close_base,3,tongue,1
2,18,13,close_base,3,swallowing,1
2,18,13,close_base,3,facial_emg,1
2,18,14,close_base,3,head_motion,1
2,18,14,close_base,3,chewing,1
2,18,14,close_base,3,tongue,1
2,18,14,close_base,3,swallowing,1
2,18,14,close_base,3,facial_emg,1
2,18,15,close_base,3,head_motion,1
2,18,15,close_base,3,chewing,1
2,18,15,close_base,3,tongue,1
2,18,15,close_base,3,swallowing,1
2,18,15,close_base,3,facial_emg,1
2,18,16,open_base,4,head_motion,1
2,18,16,open_base,4,chewing,1
2,18,16,open_base,4,tongue,1
2,18,16,open_base,4,swallowing,1
2,18,16,open_base,4,facial_emg,1
