fold,participant,query_index,family,context,donor,selected_codes,observable_only
4,2,34,swallowing,WRONG,27,,1
4,2,34,swallowing,POP,,p16:11;p18:08;p01:02;p13:05;p16:00;p18:15;p22:05;p22:10,1
4,2,34,swallowing,MATCH,2,p02:08;p02:15;p02:11;p02:04;p02:14;p02:12;p02:01;p02:03,1
4,2,34,facial_emg,WRONG,6,p06:13;p06:08;p06:00;p06:12;p06:05;p06:15;p06:03;p06:04,1
4,2,34,facial_emg,WRONG,23,p23:00;p23:14;p23:15;p23:12;p23:01;p23:07;p23:13;p23:02,1
4,2,34,facial_emg,WRONG,27,,1
4,2,34,facial_emg,POP,,p18:08;p22:14;p13:05;p01:02;p16:00;p22:05;p18:15;p22:10,1
4,2,34,facial_emg,MATCH,2,p02:08;p02:15;p02:11;p02:04;p02:14;p02:01;p02:12;p02:03,1
4,2,35,head_motion,WRONG,6,p06:13;p06:09;p06:07;p06:04;p06:05;p06:10;p06:08;p06:00,1
4,2,35,head_motion,WRONG,23,p23:02;p23:04;p23:07;p23:05;p23:03;p23:11;p23:00;p23:15,1
4,2,35,head_motion,WRONG,27,,1
4,2,35,head_motion,POP,,p18:01;p20:01;p22:12;p21:14;p22:14;p18:12;p26:06;p08:01,1
4,2,35,head_motion,MATCH,2,p02:11;p02:13;p02:10;p02:00;p02:09;p02:14;p02:06;p02:04,1
4,2,35,chewing,WRONG,6,p06:09;p06:13;p06:10;p06:04;p06:12;p06:07;p06:08;p06:00,1
4,2,35,chewing,WRONG,23,p23:07;p23:09;p23:04;p23:13;p23:11;p23:06;p23:00;p23:15,1
4,2,35,chewing,WRONG,27,,1
4,2,35,chewing,POP,,p18:03;p20:01;p20:14;p16:10;p26:06;p21:09;p22:12;p18:01,1
4,2,35,chewing,MATCH,2,p02:02;p02:12;p02:13;p02:00;p02:09;p02:06;p02:14;p02:04,1
4,2,35,tongue,WRONG,6,p06:15;p06:07;p06:09;p06:12;p06:05;p06:10;p06:00;p06:08,1
4,2,35,tongue,WRONG,23,p23:12;p23:11;p23:04;p23:02;p23:03;p23:05;p23:15;p23:00,1
4,2,35,tongue,WRONG,27,,1
4,2,35,tongue,POP,,p01:03;p08:05;p20:01;p21:09;p22:12;p18:12;p08:01;p26:06,1
4,2,35,tongue,MATCH,2,p02:02;p02:10;p02:13;p02:09;p02:00;p02:14;p02:06;p02:04,1
4,2,35,swallowing,WRONG,6,p06:05;p06:07;p06:10;p06:04;p06:09;p06:12;p06:00;p06:08,1
4,2,35,swallowing,WRONG,23,p23:11;p23:13;p23:02;p23:05;p23:12;p23:04;p23:15;p23:00,1
4,2,35,swallowing,WRONG,27,,1
4,2,35,swallowing,POP,,p16:10;p18:12;p18:01;p22:12;p21:09;p20:01;p08:01;p26:06,1
4,2,35,swallowing,MATCH,2,p02:02;p02:09;p02:10;p02:13;p02:00;p02:14;p02:06;p02:04,1
4,2,35,facial_emg,WRONG,6,p06:15;p06:09;p06:10;p06:04;p06:07;p06:12;p06:00;p06:08,1
4,2,35,facial_emg,WRONG,23,p23:13;p23:05;p23:03;p23:11;p23:02;p23:04;p23:15;p23:00,1
4,2,35,facial_emg,WRONG,27,,1
4,2,35,facial_emg,POP,,p26:08;p22:14;p18:12;p20:01;p21:09;p22:12;p26:06;p18:01,1
4,2,35,facial_emg,MATCH,2,p02:09;p02:10;p02:02;p02:13;p02:00;p02:06;p02:14;p02:04,1
4,6,0,head_motion,WRONG,2,p02:00;p02:15;p02:06;p02:03;p02:10;p02:01;p02:11;p02:02,1
4,6,0,head_motion,WRONG,23,p23:06;p23:03;p23:00;p23:07;p23:09;p23:14;p23:05;p23:12,1
4,6,0,head_motion,WRONG,27,p27:05;p27:08;p27:11;p27:01;p27:00;p27:03;p27:10;p27:07,1
4,6,0,head_motion,POP,,p26:03;p01:00;p29:13;p30:06;p08:09;p01:12;p14:09;p05:08,1
4,6,0,head_motion,MATCH,6,p06:13;p06:06;p06:05;p06:14;p06:08;p06:02;p06:04;p06:11,1
4,6,0,chewing,WRONG,2,p02:12;p02:07;p02:00;p02:10;p02:15;p02:01;p02:11;p02:02,1
4,6,0,chewing,WRONG,23,p23:08;p23:01;p23:12;p23:14;p23:09;p23:03;p23:06;p23:05,1
4,6,0,chewing,WRONG,27,p27:13;p27:03;p27:08;p27:01;p27:11;p27:00;p27:10;p27:07,1
4,6,0,chewing,POP,,p26:03;p29:13;p30:06;p01:00;p01:12;p08:09;p14:09;p05:08,1
4,6,0,chewing,MATCH,6,p06:14;p06:13;p06:06;p06:05;p06:04;p06:08;p06:02;p06:11,1
4,6,0,tongue,WRONG,2,p02:10;p02:15;p02:13;p02:06;p02:12;p02:11;p02:01;p02:02,1
4,6,0,tongue,WRONG,23,p23:00;p23:03;p23:07;p23:12;p23:06;p23:09;p23:14;p23:05,1
4,6,0,tongue,WRONG,27,p27:01;p27:00;p27:03;p27:08;p27:13;p27:11;p27:10;p27:07,1
4,6,0,tongue,POP,,p01:00;p22:02;p26:03;p29:13;p08:09;p05:08;p01:12;p14:09,1
4,6,0,tongue,MATCH,6,p06:08;p06:06;p06:13;p06:05;p06:02;p06:04;p06:14;p06:11,1
4,6,0,swallowing,WRONG,2,p02:06;p02:13;p02:03;p02:10;p02:15;p02:01;p02:11;p02:02,1
4,6,0,swallowing,WRONG,23,p23:01;p23:07;p23:08;p23:06;p23:09;p23:14;p23:05;p23:12,1
4,6,0,swallowing,WRONG,27,p27:05;p27:01;p27:03;p27:11;p27:08;p27:00;p27:10;p27:07,1
4,6,0,swallowing,POP,,p01:00;p26:03;p29:13;p30:06;p08:09;p01:12;p14:09;p05:08,1
4,6,0,swallowing,MATCH,6,p06:13;p06:14;p06:06;p06:05;p06:08;p06:04;p06:02;p06:11,1
4,6,0,facial_emg,WRONG,2,p02:03;p02:13;p02:15;p02:06;p02:10;p02:01;p02:11;p02:02,1
4,6,0,facial_emg,WRONG,23,p23:08;p23:03;p23:00;p23:09;p23:06;p23:12;p23:14;p23:05,1
4,6,0,facial_emg,WRONG,27,p27:05;p27:00;p27:08;p27:01;p27:11;p27:03;p27:10;p27:07,1
4,6,0,facial_emg,POP,,p26:03;p29:13;p01:00;p30:06;p08:09;p01:12;p14:09;p05:08,1
4,6,0,facial_emg,MATCH,6,p06:13;p06:14;p06:06;p06:08;p06:05;p06:04;p06:02;p06:11,1
4,6,1,head_motion,WRONG,2,p02:06;p02:12;p02:07;p02:03;p02:04;p02:05;p02:08;p02:10,1
4,6,1,head_motion,WRONG,23,p23:09;p23:13;p23:00;p23:11;p23:14;p23:12;p23:02;p23:05,1
4,6,1,head_motion,WRONG,27,p27:03;p27:07;p27:06;p27:01;p27:12;p27:09;p27:14;p27:08,1
4,6,1,head_motion,POP,,p22:04;p14:03;p21:09;p26:14;p22:00;p05:04;p05:05;p05:10,1
4,6,1,head_motion,MATCH,6,p06:08;p06:06;p06:03;p06:07;p06:11;p06:00;p06:09;p06:12,1
4,6,1,chewing,WRONG,2,p02:07;p02:12;p02:08;p02:06;p02:15;p02:04;p02:05;p02:10,1
4,6,1,chewing,WRONG,23,p23:00;p23:01;p23:11;p23:09;p23:14;p23:02;p23:12;p23:05,1
4,6,1,chewing,WRONG,27,p27:03;p27:04;p27:05;p27:09;p27:12;p27:01;p27:08;p27:14,1
4,6,1,chewing,POP,,p26:10;p14:02;p01:03;p21:09;p22:00;p05:05;p05:10;p05:04,1
4,6,1,chewing,MATCH,6,p06:06;p06:08;p06:02;p06:07;p06:11;p06:12;p06:09;p06:00,1
4,6,1,tongue,WRONG,2,p02:06;p02:12;p02:07;p02:03;p02:08;p02:04;p02:05;p02:10,1
4,6,1,tongue,WRONG,23,p23:01;p23:13;p23:00;p23:11;p23:14;p23:12;p23:02;p23:05,1
4,6,1,tongue,WRONG,27,p27:07;p27:05;p27:06;p27:01;p27:12;p27:09;p27:14;p27:08,1
4,6,1,tongue,POP,,p14:03;p22:04;p21:09;p26:14;p05:04;p22:00;p05:10;p05:05,1
4,6,1,tongue,MATCH,6,p06:03;p06:06;p06:08;p06:07;p06:11;p06:00;p06:09;p06:12,1
4,6,1,swallowing,WRONG,2,p02:02;p02:12;p02:06;p02:08;p02:15;p02:04;p02:05;p02:10,1
4,6,1,swallowing,WRONG,23,p23:01;p23:00;p23:09;p23:14;p23:11;p23:02;p23:12;p23:05,1
4,6,1,swallowing,WRONG,27,p27:00;p27:04;p27:05;p27:12;p27:09;p27:01;p27:08;p27:14,1
4,6,1,swallowing,POP,,p26:10;p14:02;p01:03;p21:09;p22:00;p05:05;p05:10;p05:04,1
4,6,1,swallowing,MATCH,6,p06:06;p06:08;p06:02;p06:07;p06:11;p06:12;p06:09;p06:00,1
4,6,1,facial_emg,WRONG,2,p02:07;p02:06;p02:12;p02:15;p02:08;p02:04;p02:05;p02:10,1
4,6,1,facial_emg,WRONG,23,p23:01;p23:00;p23:14;p23:11;p23:09;p23:02;p23:05;p23:12,1
4,6,1,facial_emg,WRONG,27,p27:03;p27:04;p27:05;p27:12;p27:09;p27:01;p27:08;p27:14,1
4,6,1,facial_emg,POP,,p26:10;p14:02;p01:03;p21:09;p22:00;p05:10;p05:05;p05:04,1
4,6,1,facial_emg,MATCH,6,p06:06;p06:08;p06:02;p06:07;p06:11;p06:12;p06:00;p06:09,1
4,6,2,head_motion,WRONG,2,p02:03;p02:09;p02:08;p02:00;p02:12;p02:11;p02:13;p02:14,1
4,6,2,head_motion,WRONG,23,p23:00;p23:07;p23:04;p23:08;p23:02;p23:11;p23:13;p23:15,1
4,6,2,head_motion,WRONG,27,p27:03;p27:02;p27:14;p27:05;p27:04;p27:13;p27:15;p27:06,1
4,6,2,head_motion,POP,,p22:15;p21:12;p21:13;p30:14;p14:05;p22:01;p21:03;p29:03,1
4,6,2,head_motion,MATCH,6,p06:09;p06:15;p06:13;p06:04;p06:01;p06:14;p06:03;p06:10,1
4,6,2,chewing,WRONG,2,p02:03;p02:09;p02:08;p02:12;p02:00;p02:11;p02:13;p02:14,1
4,6,2,chewing,WRONG,23,p23:07;p23:01;p23:04;p23:02;p23:08;p23:11;p23:15;p23:13,1
4,6,2,chewing,WRONG,27,p27:03;p27:10;p27:15;p27:02;p27:13;p27:04;p27:05;p27:06,1
4,6,2,chewing,POP,,p21:12;p22:15;p21:13;p30:14;p22:01;p14:05;p21:03;p29:03,1
4,6,2,chewing,MATCH,6,p06:12;p06:06;p06:13;p06:01;p06:04;p06:14;p06:03;p06:10,1
4,6,2,tongue,WRONG,2,p02:06;p02:09;p02:08;p02:00;p02:12;p02:11;p02:13;p02:14,1
4,6,2,tongue,WRONG,23,p23:01;p23:04;p23:07;p23:02;p23:08;p23:11;p23:13;p23:15,1
4,6,2,tongue,WRONG,27,p27:12;p27:14;p27:02;p27:13;p27:05;p27:15;p27:04;p27:06,1
4,6,2,tongue,POP,,p21:12;p22:15;p21:13;p30:14;p14:05;p22:01;p21:03;p29:03,1
4,6,2,tongue,MATCH,6,p06:05;p06:15;p06:13;p06:04;p06:01;p06:14;p06:03;p06:10,1
4,6,2,swallowing,WRONG,2,p02:03;p02:09;p02:08;p02:00;p02:12;p02:11;p02:13;p02:14,1
4,6,2,swallowing,WRONG,23,p23:01;p23:07;p23:04;p23:02;p23:08;p23:11;p23:15;p23:13,1
4,6,2,swallowing,WRONG,27,p27:14;p27:10;p27:15;p27:02;p27:13;p27:04;p27:05;p27:06,1
4,6,2,swallowing,POP,,p21:12;p22:15;p30:14;p21:13;p22:01;p14:05;p21:03;p29:03,1
4,6,2,swallowing,MATCH,6,p06:06;p06:12;p06:13;p06:01;p06:04;p06:14;p06:03;p06:10,1
4,6,2,facial_emg,WRONG,2,p02:03;p02:09;p02:08;p02:12;p02:00;p02:11;p02:13;p02:14,1
4,6,2,facial_emg,WRONG,23,p23:01;p23:07;p23:04;p23:02;p23:08;p23:11;p23:15;p23:13,1
4,6,2,facial_emg,WRONG,27,p27:14;p27:10;p27:15;p27:02;p27:13;p27:04;p27:05;p27:06,1
4,6,2,facial_emg,POP,,p21:12;p22:15;p30:14;p21:13;p22:01;p14:05;p21:03;p29:03,1
4,6,2,facial_emg,MATCH,6,p06:12;p06:06;p06:13;p06:01;p06:04;p06:14;p06:03;p06:10,1
4,6,3,head_motion,WRONG,2,p02:11;p02:09;p02:10;p02:06;p02:01;p02:15;p02:12;p02:02,1
4,6,3,head_motion,WRONG,23,p23:04;p23:07;p23:02;p23:15;p23:03;p23:05;p23:09;p23:14,1
4,6,3,head_motion,WRONG,27,p27:11;p27:14;p27:06;p27:08;p27:07;p27:13;p27:00;p27:15,1
4,6,3,head_motion,POP,,p30:06;p14:07;p21:14;p29:13;p08:09;p14:09;p05:08;p01:12,1
4,6,3,head_motion,MATCH,6,p06:08;p06:00;p06:12;p06:02;p06:15;p06:04;p06:14;p06:11,1
4,6,3,chewing,WRONG,2,p02:00;p02:03;p02:10;p02:06;p02:07;p02:01;p02:15;p02:02,1
4,6,3,chewing,WRONG,23,p23:01;p23:12;p23:15;p23:06;p23:05;p23:03;p23:14;p23:09,1
4,6,3,chewing,WRONG,27,p27:14;p27:13;p27:07;p27:11;p27:10;p27:08;p27:01;p27:00,1
4,6,3,chewing,POP,,p14:10;p01:00;p29:13;p30:06;p08:09;p01:12;p14:09;p05:08,1
4,6,3,chewing,MATCH,6,p06:06;p06:12;p06:08;p06:05;p06:04;p06:14;p06:02;p06:11,1
4,6,3,tongue,WRONG,2,p02:09;p02:11;p02:10;p02:06;p02:12;p02:01;p02:15;p02:02,1
4,6,3,tongue,WRONG,23,p23:12;p23:02;p23:07;p23:15;p23:05;p23:03;p23:09;p23:14,1
4,6,3,tongue,WRONG,27,p27:01;p27:06;p27:11;p27:08;p27:13;p27:07;p27:15;p27:00,1
4,6,3,tongue,POP,,p14:07;p30:06;p21:14;p29:13;p08:09;p05:08;p01:12;p14:09,1
4,6,3,tongue,MATCH,6,p06:06;p06:05;p06:08;p06:02;p06:15;p06:04;p06:14;p06:11,1
4,6,3,swallowing,WRONG,2,p02:11;p02:12;p02:06;p02:03;p02:10;p02:01;p02:02;p02:15,1
4,6,3,swallowing,WRONG,23,p23:12;p23:10;p23:15;p23:06;p23:05;p23:09;p23:14;p23:03,1
4,6,3,swallowing,WRONG,27,p27:13;p27:08;p27:15;p27:10;p27:11;p27:01;p27:07;p27:00,1
4,6,3,swallowing,POP,,p14:10;p29:13;p01:00;p30:06;p08:09;p14:09;p01:12;p05:08,1
4,6,3,swallowing,MATCH,6,p06:05;p06:06;p06:04;p06:12;p06:08;p06:14;p06:02;p06:11,1
4,6,3,facial_emg,WRONG,2,p02:09;p02:12;p02:03;p02:06;p02:10;p02:01;p02:02;p02:15,1
4,6,3,facial_emg,WRONG,23,p23:12;p23:10;p23:15;p23:06;p23:05;p23:09;p23:14;p23:03,1
4,6,3,facial_emg,WRONG,27,p27:13;p27:08;p27:15;p27:10;p27:11;p27:01;p27:07;p27:00,1
4,6,3,facial_emg,POP,,p14:10;p29:13;p01:00;p30:06;p08:09;p14:09;p01:12;p05:08,1
4,6,3,facial_emg,MATCH,6,p06:06;p06:05;p06:04;p06:08;p06:12;p06:14;p06:02;p06:11,1
4,6,4,head_motion,WRONG,2,p02:04;p02:11;p02:12;p02:14;p02:15;p02:00;p02:13;p02:09,1
4,6,4,head_motion,WRONG,23,p23:02;p23:01;p23:06;p23:14;p23:04;p23:08;p23:13;p23:10,1
4,6,4,head_motion,WRONG,27,,1
4,6,4,head_motion,POP,,p26:05;p26:10;p21:15;p13:12;p22:01;p01:00;p22:00;p22:09,1
4,6,4,head_motion,MATCH,6,p06:14;p06:03;p06:12;p06:08;p06:01;p06:02;p06:05;p06:07,1
4,6,4,chewing,WRONG,2,p02:12;p02:06;p02:04;p02:11;p02:14;p02:00;p02:13;p02:09,1
4,6,4,chewing,WRONG,23,p23:02;p23:01;p23:14;p23:04;p23:13;p23:06;p23:08;p23:10,1
4,6,4,chewing,WRONG,27,,1
4,6,4,chewing,POP,,p20:07;p21:15;p18:15;p13:12;p22:00;p01:00;p22:01;p22:09,1
4,6,4,chewing,MATCH,6,p06:13;p06:03;p06:12;p06:08;p06:02;p06:01;p06:05;p06:07,1
4,6,4,tongue,WRONG,2,p02:12;p02:04;p02:00;p02:14;p02:11;p02:15;p02:13;p02:09,1
4,6,4,tongue,WRONG,23,p23:02;p23:01;p23:06;p23:14;p23:04;p23:13;p23:08;p23:10,1
4,6,4,tongue,WRONG,27,,1
4,6,4,tongue,POP,,p26:10;p21:15;p26:05;p13:12;p22:01;p22:00;p01:00;p22:09,1
4,6,4,tongue,MATCH,6,p06:13;p06:03;p06:12;p06:08;p06:01;p06:02;p06:05;p06:07,1
4,6,4,swallowing,WRONG,2,p02:06;p02:04;p02:12;p02:00;p02:11;p02:14;p02:13;p02:09,1
4,6,4,swallowing,WRONG,23,p23:07;p23:14;p23:01;p23:06;p23:04;p23:13;p23:08;p23:10,1
4,6,4,swallowing,WRONG,27,,1
4,6,4,swallowing,POP,,p21:15;p20:07;p18:15;p13:12;p22:00;p22:01;p01:00;p22:09,1
4,6,4,swallowing,MATCH,6,p06:10;p06:03;p06:12;p06:08;p06:02;p06:01;p06:05;p06:07,1
4,6,4,facial_emg,WRONG,2,p02:06;p02:04;p02:12;p02:11;p02:00;p02:14;p02:13;p02:09,1
4,6,4,facial_emg,WRONG,23,p23:07;p23:01;p23:14;p23:06;p23:13;p23:04;p23:08;p23:10,1
4,6,4,facial_emg,WRONG,27,,1
4,6,4,facial_emg,POP,,p26:05;p20:07;p13:12;p18:15;p22:01;p22:00;p01:00;p22:09,1
4,6,4,facial_emg,MATCH,6,p06:10;p06:03;p06:12;p06:08;p06:02;p06:01;p06:05;p06:07,1
4,6,5,head_motion,WRONG,2,p02:04;p02:06;p02:11;p02:07;p02:03;p02:14;p02:15;p02:02,1
4,6,5,head_motion,WRONG,23,p23:04;p23:08;p23:15;p23:12;p23:09;p23:00;p23:03;p23:01,1
4,6,5,head_motion,WRONG,27,,1
4,6,5,head_motion,POP,,p08:06;p22:13;p26:09;p21:08;p20:11;p08:00;p22:06;p13:08,1
4,6,5,head_motion,MATCH,6,p06:01;p06:12;p06:00;p06:09;p06:15;p06:06;p06:14;p06:03,1
4,6,5,chewing,WRONG,2,p02:11;p02:04;p02:07;p02:14;p02:15;p02:03;p02:06;p02:02,1
4,6,5,chewing,WRONG,23,p23:14;p23:02;p23:12;p23:00;p23:15;p23:09;p23:03;p23:01,1
4,6,5,chewing,WRONG,27,,1
4,6,5,chewing,POP,,p22:14;p21:08;p18:00;p08:06;p20:03;p08:00;p08:04;p13:08,1
4,6,5,chewing,MATCH,6,p06:02;p06:01;p06:09;p06:14;p06:15;p06:00;p06:03;p06:06,1
4,6,5,tongue,WRONG,2,p02:05;p02:06;p02:07;p02:03;p02:12;p02:14;p02:15;p02:02,1
4,6,5,tongue,WRONG,23,p23:08;p23:14;p23:04;p23:12;p23:09;p23:00;p23:03;p23:01,1
4,6,5,tongue,WRONG,27,,1
4,6,5,tongue,POP,,p16:03;p20:03;p08:06;p21:08;p08:00;p20:11;p22:06;p13:08,1
4,6,5,tongue,MATCH,6,p06:01;p06:00;p06:09;p06:12;p06:15;p06:03;p06:06;p06:14,1
4,6,5,swallowing,WRONG,2,p02:12;p02:07;p02:03;p02:04;p02:14;p02:15;p02:02;p02:06,1
4,6,5,swallowing,WRONG,23,p23:04;p23:00;p23:02;p23:12;p23:09;p23:14;p23:03;p23:01,1
4,6,5,swallowing,WRONG,27,,1
4,6,5,swallowing,POP,,p18:08;p13:08;p21:08;p20:03;p22:14;p08:04;p08:00;p08:06,1
4,6,5,swallowing,MATCH,6,p06:13;p06:09;p06:04;p06:00;p06:15;p06:14;p06:03;p06:06,1
4,6,5,facial_emg,WRONG,2,p02:00;p02:04;p02:07;p02:12;p02:14;p02:15;p02:06;p02:02,1
4,6,5,facial_emg,WRONG,23,p23:06;p23:08;p23:09;p23:04;p23:02;p23:14;p23:12;p23:01,1
4,6,5,facial_emg,WRONG,27,,1
4,6,5,facial_emg,POP,,p01:12;p20:03;p21:08;p08:04;p18:08;p08:00;p08:06;p13:08,1
4,6,5,facial_emg,MATCH,6,p06:12;p06:09;p06:04;p06:00;p06:15;p06:03;p06:14;p06:06,1
4,6,6,head_motion,WRONG,2,p02:14;p02:10;p02:03;p02:06;p02:08;p02:11;p02:04;p02:09,1
4,6,6,head_motion,WRONG,23,p23:02;p23:12;p23:01;p23:14;p23:06;p23:08;p23:13;p23:10,1
4,6,6,head_motion,WRONG,27,,1
4,6,6,head_motion,POP,,p18:05;p16:10;p18:02;p21:10;p08:06;p26:13;p22:00;p22:12,1
4,6,6,head_motion,MATCH,6,p06:10;p06:07;p06:15;p06:09;p06:14;p06:05;p06:01;p06:12,1
4,6,6,chewing,WRONG,2,p02:03;p02:10;p02:06;p02:09;p02:14;p02:11;p02:04;p02:08,1
4,6,6,chewing,WRONG,23,p23:02;p23:01;p23:12;p23:08;p23:14;p23:06;p23:13;p23:10,1
4,6,6,chewing,WRONG,27,,1
4,6,6,chewing,POP,,p18:13;p26:13;p21:10;p18:05;p08:00;p08:06;p22:00;p22:12,1
4,6,6,chewing,MATCH,6,p06:08;p06:14;p06:07;p06:15;p06:01;p06:02;p06:09;p06:12,1
4,6,6,tongue,WRONG,2,p02:14;p02:08;p02:11;p02:10;p02:03;p02:09;p02:06;p02:04,1
4,6,6,tongue,WRONG,23,p23:02;p23:12;p23:01;p23:06;p23:08;p23:14;p23:13;p23:10,1
4,6,6,tongue,WRONG,27,,1
4,6,6,tongue,POP,,p18:02;p26:13;p16:10;p18:05;p21:10;p08:06;p22:00;p22:12,1
4,6,6,tongue,MATCH,6,p06:10;p06:05;p06:15;p06:09;p06:14;p06:07;p06:01;p06:12,1
4,6,6,swallowing,WRONG,2,p02:09;p02:10;p02:11;p02:14;p02:08;p02:03;p02:06;p02:04,1
4,6,6,swallowing,WRONG,23,p23:02;p23:01;p23:12;p23:06;p23:08;p23:13;p23:14;p23:10,1
4,6,6,swallowing,WRONG,27,,1
4,6,6,swallowing,POP,,p22:09;p18:13;p18:05;p21:10;p08:00;p08:06;p22:00;p22:12,1
4,6,6,swallowing,MATCH,6,p06:08;p06:02;p06:14;p06:15;p06:09;p06:01;p06:07;p06:12,1
4,6,6,facial_emg,WRONG,2,p02:14;p02:11;p02:10;p02:09;p02:03;p02:08;p02:06;p02:04,1
4,6,6,facial_emg,WRONG,23,p23:02;p23:01;p23:12;p23:06;p23:08;p23:13;p23:14;p23:10,1
4,6,6,facial_emg,WRONG,27,,1
4,6,6,facial_emg,POP,,p26:13;p18:13;p21:10;p18:05;p08:00;p08:06;p22:00;p22:12,1
4,6,6,facial_emg,MATCH,6,p06:08;p06:15;p06:02;p06:09;p06:14;p06:01;p06:07;p06:12,1
4,6,7,head_motion,WRONG,2,p02:11;p02:14;p02:00;p02:04;p02:06;p02:13;p02:09;p02:01,1
4,6,7,head_motion,WRONG,23,p23:01;p23:08;p23:14;p23:07;p23:04;p23:02;p23:10;p23:13,1
4,6,7,head_motion,WRONG,27,,1
4,6,7,head_motion,POP,,p22:08;p20:04;p18:13;p22:02;p18:15;p22:03;p22:14;p22:09,1
4,6,7,head_motion,MATCH,6,p06:13;p06:11;p06:07;p06:00;p06:02;p06:04;p06:05;p06:08,1
4,6,7,chewing,WRONG,2,p02:08;p02:14;p02:01;p02:00;p02:04;p02:06;p02:13;p02:09,1
4,6,7,chewing,WRONG,23,p23:14;p23:01;p23:07;p23:08;p23:04;p23:02;p23:13;p23:10,1
4,6,7,chewing,WRONG,27,,1
4,6,7,chewing,POP,,p20:04;p22:08;p18:15;p18:13;p22:14;p22:01;p22:03;p22:09,1
4,6,7,chewing,MATCH,6,p06:03;p06:00;p06:01;p06:02;p06:07;p06:04;p06:08;p06:05,1
4,6,7,tongue,WRONG,2,p02:03;p02:04;p02:00;p02:06;p02:13;p02:09;p02:15;p02:01,1
4,6,7,tongue,WRONG,23,p23:03;p23:11;p23:10;p23:14;p23:07;p23:04;p23:02;p23:13,1
4,6,7,tongue,WRONG,27,,1
4,6,7,tongue,POP,,p22:02;p22:01;p18:13;p26:15;p16:09;p22:09;p22:14;p22:03,1
4,6,7,tongue,MATCH,6,p06:03;p06:13;p06:11;p06:00;p06:02;p06:05;p06:08;p06:04,1
4,6,7,swallowing,WRONG,2,p02:08;p02:00;p02:14;p02:04;p02:01;p02:13;p02:06;p02:09,1
4,6,7,swallowing,WRONG,23,p23:01;p23:14;p23:07;p23:08;p23:04;p23:02;p23:13;p23:10,1
4,6,7,swallowing,WRONG,27,,1
4,6,7,swallowing,POP,,p22:02;p18:13;p22:08;p18:15;p22:01;p22:14;p22:03;p22:09,1
4,6,7,swallowing,MATCH,6,p06:11;p06:00;p06:01;p06:07;p06:02;p06:04;p06:08;p06:05,1
4,6,7,facial_emg,WRONG,2,p02:11;p02:14;p02:00;p02:04;p02:13;p02:06;p02:01;p02:09,1
4,6,7,facial_emg,WRONG,23,p23:01;p23:14;p23:08;p23:07;p23:04;p23:02;p23:13;p23:10,1
4,6,7,facial_emg,WRONG,27,,1
4,6,7,facial_emg,POP,,p18:13;p22:08;p22:02;p22:01;p18:15;p22:14;p22:03;p22:09,1
4,6,7,facial_emg,MATCH,6,p06:00;p06:01;p06:03;p06:07;p06:02;p06:04;p06:08;p06:05,1
4,6,8,head_motion,WRONG,2,p02:06;p02:05;p02:10;p02:15;p02:07;p02:02;p02:12;p02:01,1
4,6,8,head_motion,WRONG,23,p23:04;p23:02;p23:00;p23:03;p23:15;p23:05;p23:09;p23:14,1
4,6,8,head_motion,WRONG,27,p27:06;p27:09;p27:12;p27:08;p27:04;p27:15;p27:00;p27:14,1
4,6,8,head_motion,POP,,p01:12;p14:09;p18:10;p14:06;p18:14;p01:03;p29:13;p05:07,1
4,6,8,head_motion,MATCH,6,p06:12;p06:03;p06:14;p06:00;p06:11;p06:09;p06:07;p06:15,1
4,6,8,chewing,WRONG,2,p02:06;p02:00;p02:10;p02:15;p02:02;p02:12;p02:07;p02:01,1
4,6,8,chewing,WRONG,23,p23:15;p23:02;p23:04;p23:00;p23:03;p23:05;p23:09;p23:14,1
4,6,8,chewing,WRONG,27,p27:04;p27:15;p27:01;p27:08;p27:02;p27:09;p27:00;p27:14,1
4,6,8,chewing,POP,,p14:09;p14:06;p14:08;p18:10;p18:14;p01:03;p29:13;p05:07,1
4,6,8,chewing,MATCH,6,p06:02;p06:05;p06:12;p06:00;p06:11;p06:09;p06:07;p06:15,1
4,6,8,tongue,WRONG,2,p02:05;p02:10;p02:06;p02:15;p02:02;p02:07;p02:12;p02:01,1
4,6,8,tongue,WRONG,23,p23:02;p23:04;p23:00;p23:15;p23:03;p23:05;p23:09;p23:14,1
4,6,8,tongue,WRONG,27,p27:12;p27:01;p27:04;p27:09;p27:08;p27:15;p27:00;p27:14,1
4,6,8,tongue,POP,,p01:12;p14:09;p18:10;p14:06;p18:14;p01:03;p29:13;p05:07,1
4,6,8,tongue,MATCH,6,p06:05;p06:03;p06:14;p06:00;p06:11;p06:09;p06:07;p06:15,1
4,6,8,swallowing,WRONG,2,p02:06;p02:05;p02:10;p02:15;p02:02;p02:07;p02:12;p02:01,1
4,6,8,swallowing,WRONG,23,p23:02;p23:15;p23:04;p23:00;p23:03;p23:05;p23:09;p23:14,1
4,6,8,swallowing,WRONG,27,p27:01;p27:15;p27:12;p27:08;p27:02;p27:09;p27:00;p27:14,1
4,6,8,swallowing,POP,,p14:09;p14:08;p18:10;p14:06;p18:14;p01:03;p29:13;p05:07,1
4,6,8,swallowing,MATCH,6,p06:14;p06:05;p06:12;p06:00;p06:11;p06:09;p06:07;p06:15,1
