kind,restoration_validation_mse,step,training_loss
population,0.19581123730167746,500,0.15749724209308624
population,0.19749682238325478,1000,0.1547010838985443
population,0.1992475559003651,1500,0.08974137902259827
population,0.20169329103082417,2000,0.09796753525733948
population,0.20815960317850113,2500,0.08309345692396164
population,0.20737152760848404,3000,0.11217469722032547
population,0.21518790079280734,3500,0.10222513973712921
population,0.21741379238665104,4000,0.07469374686479568
population,0.2159463451243937,4500,0.08830685168504715
