step,det_loss,diff_loss
1,1.818091869354248,1.3535305261611938
50,1.2665077447891235,1.096125841140747
100,1.664473056793213,1.3130501508712769
200,1.282286286354065,0.9558818340301514
500,1.7765527963638306,0.9980676770210266
1000,1.1368552446365356,0.7197552919387817
8000,0.8409759402275085,0.6757577061653137
