step,det_loss,diff_loss
1,2.3329789638519287,1.5716564655303955
50,1.1843959093093872,1.2223565578460693
100,1.2709312438964844,1.0966222286224365
200,1.2897835969924927,1.1186516284942627
500,1.2118279933929443,0.9628435969352722
1000,1.7575724124908447,0.9785403609275818
8000,0.6514075398445129,0.532770574092865
