step,det_loss,diff_loss
1,1.6829414367675781,1.2718889713287354
50,1.5702587366104126,1.2621973752975464
100,1.14669668674469,1.0549896955490112
200,0.9821652173995972,0.8777655363082886
500,1.5179558992385864,0.8886513113975525
1000,0.8846554756164551,0.949459433555603
8000,0.6323277354240417,0.5386679172515869
