step,det_loss,diff_loss
1,1.7645506858825684,1.2247852087020874
50,1.1894861459732056,1.0468597412109375
100,0.9519285559654236,0.9050050377845764
200,1.2753247022628784,0.8156273365020752
500,1.3038337230682373,0.919309139251709
1000,0.8628233671188354,0.8683273792266846
8000,0.60719233751297,0.5395463705062866
