step,det_loss,diff_loss
1,3.8332831859588623,2.3462564945220947
50,2.735720634460449,1.811515212059021
100,1.445072054862976,1.1816596984863281
200,0.9762958288192749,1.1046148538589478
500,0.27992233633995056,0.6994462013244629
1000,0.10552015155553818,0.4646815359592438
20000,0.0008103689760901034,0.05078168585896492
