adjacent_latent_rms_ratio,clipped_fraction,finite,latent_rms,mapped_contamination_rms,predicted_v_rms,predicted_x0_rms,reverse_index,sample_index,timestep
,0.012199074029922485,True,0.9256075024604797,0.5984827876091003,0.8514558672904968,0.637164831161499,0,0,500
0.9866450560027297,0.01145833358168602,True,0.9027854204177856,0.5990061163902283,0.8504364490509033,0.6400638222694397,1,0,490
0.9900836786849313,0.010532407090067863,True,0.890728771686554,0.597869873046875,0.8525407314300537,0.6404130458831787,2,0,480
0.9921012506285585,0.008842592127621174,True,0.8818960189819336,0.5950528979301453,0.8537813425064087,0.6383086442947388,3,0,469
0.9926248520664911,0.005127314943820238,True,0.8749301433563232,0.5915269255638123,0.8532606959342957,0.635643482208252,4,0,459
0.9926535792919909,0.004999999888241291,True,0.8684774041175842,0.5890220999717712,0.8507748246192932,0.6337197422981262,5,0,449
0.9926306682759489,0.004999999888241291,True,0.8620972037315369,0.5923790335655212,0.8603606820106506,0.637017548084259,6,0,439
0.9918299110315774,0.004999999888241291,True,0.8557441234588623,0.5915396809577942,0.8666067719459534,0.63701993227005,7,0,429
0.9926164908179986,0.004999999888241291,True,0.8487526178359985,0.5879131555557251,0.8583399057388306,0.6360295414924622,8,0,418
0.992736813232411,0.004999999888241291,True,0.8424858450889587,0.5961631536483765,0.8643483519554138,0.6433849930763245,9,0,408
0.9925761327489033,0.004999999888241291,True,0.8363667130470276,0.5924838781356812,0.8707888722419739,0.6405457258224487,10,0,398
0.9925655530181723,0.004999999888241291,True,0.8301576375961304,0.5938361287117004,0.8762674927711487,0.6420889496803284,11,0,388
0.9919501968614578,0.004999999888241291,True,0.8239858746528625,0.5978378057479858,0.878497838973999,0.6465276479721069,12,0,378
0.9925279154886706,0.004999999888241291,True,0.8173529505729675,0.5949461460113525,0.8827599883079529,0.6437970995903015,13,0,367
0.9924878271779985,0.004999999888241291,True,0.8112456202507019,0.5934725999832153,0.888052225112915,0.6432449817657471,14,0,357
0.9926090813438564,0.004999999888241291,True,0.8051514029502869,0.5964401960372925,0.8865406513214111,0.6464170813560486,15,0,347
0.9925500215872768,0.004999999888241291,True,0.7992005944252014,0.5947872400283813,0.8912858963012695,0.6452285647392273,16,0,337
0.9920293611534129,0.004999999888241291,True,0.7932465672492981,0.6001895666122437,0.892112135887146,0.6506737470626831,17,0,327
0.9926895823120537,0.004999999888241291,True,0.786923885345459,0.5954751968383789,0.8852733373641968,0.6472724080085754,18,0,316
0.9927547008109415,0.004999999888241291,True,0.7811711430549622,0.5959526896476746,0.8898689150810242,0.6478279232978821,19,0,306
0.9929795899921304,0.004999999888241291,True,0.7755113244056702,0.6018146276473999,0.8970977663993835,0.6535899639129639,20,0,296
0.9928072733639386,0.004999999888241291,True,0.7700669169425964,0.596856951713562,0.8972089290618896,0.6498261094093323,21,0,286
0.9920416489041723,0.004999999888241291,True,0.7645280361175537,0.5957540273666382,0.8971236348152161,0.6494611501693726,22,0,276
0.9930336365707517,0.004999999888241291,True,0.7584436535835266,0.6000908017158508,0.8961623907089233,0.6532652974128723,23,0,265
0.9930737186003499,0.004999999888241291,True,0.7531600594520569,0.5986363291740417,0.8997088074684143,0.6527770161628723,24,0,255
0.9931937188212466,0.004999999888241291,True,0.7479434609413147,0.5991219282150269,0.8979697227478027,0.6535170078277588,25,0,245
0.9925662366552005,0.004999999888241291,True,0.7428527474403381,0.597787082195282,0.8998921513557434,0.6528783440589905,26,0,235
0.9935380992330535,0.004999999888241291,True,0.7373305559158325,0.6009844541549683,0.8985434770584106,0.6563240885734558,27,0,224
0.9935472495727973,0.004999999888241291,True,0.7325659990310669,0.5998883843421936,0.8987244367599487,0.6550336480140686,28,0,214
0.99364685162554,0.004999999888241291,True,0.727838933467865,0.5998003482818604,0.9022717475891113,0.6557140946388245,29,0,204
0.9939613626106562,0.004999999888241291,True,0.723214864730835,0.6029549837112427,0.9063657522201538,0.6585168838500977,30,0,194
0.9935129933329807,0.004999999888241291,True,0.7188476324081421,0.6025477647781372,0.8983685970306396,0.6588318347930908,31,0,184
0.9941882120612815,0.004999999888241291,True,0.7141844630241394,0.6020913124084473,0.890744686126709,0.6590682864189148,32,0,173
0.9946087225149614,0.004999999888241291,True,0.7100337743759155,0.6041164994239807,0.8976123929023743,0.6611939072608948,33,0,163
0.9945458229952363,0.004999999888241291,True,0.7062057852745056,0.6031888723373413,0.8977334499359131,0.6602627038955688,34,0,153
0.9948748021075152,0.004999999888241291,True,0.7023540139198303,0.6036442518234253,0.8847569823265076,0.6616772413253784,35,0,143
0.9947346072114394,0.004999999888241291,True,0.6987543106079102,0.604375958442688,0.868826150894165,0.6628786325454712,36,0,133
0.9952612137881949,0.004999999888241291,True,0.6950750946998596,0.6033597588539124,0.8765102624893188,0.6621188521385193,37,0,122
0.9957052993564455,0.004999999888241291,True,0.6917812824249268,0.6052423715591431,0.867720365524292,0.6637377738952637,38,0,112
0.9956496528003423,0.004999999888241291,True,0.6888102889060974,0.6035623550415039,0.8700598478317261,0.6629807353019714,39,0,102
0.9962907323932767,0.004999999888241291,True,0.6858137249946594,0.60575270652771,0.8521695733070374,0.6654009222984314,40,0,92
0.9963257737736019,0.004999999888241291,True,0.6832698583602905,0.6062917113304138,0.8446064591407776,0.6664578318595886,41,0,82
0.9970160876478724,0.004999999888241291,True,0.6807593703269958,0.6069574356079102,0.825208306312561,0.6674151420593262,42,0,71
0.997289756091221,0.004999999888241291,True,0.6787280440330505,0.6075207591056824,0.8195406794548035,0.6680665016174316,43,0,61
0.9978228834114617,0.004999999888241291,True,0.6768885254859924,0.6087313294410706,0.8001203536987305,0.6694206595420837,44,0,51
0.9982331679930629,0.004999999888241291,True,0.6754148602485657,0.6092581152915955,0.7793785333633423,0.6703061461448669,45,0,41
0.9988928140769266,0.004999999888241291,True,0.6742215156555176,0.6110125184059143,0.7417969703674316,0.6719740033149719,46,0,31
0.9994110117004672,0.004999999888241291,True,0.6734750270843506,0.6115671396255493,0.7174186706542969,0.6725368499755859,47,0,20
1.0000170026144177,0.004999999888241291,True,0.6730783581733704,0.6120667457580566,0.6766867637634277,0.6730987429618835,48,0,10
1.0002811582444497,0.004999999888241291,True,0.6730898022651672,0.6122912764549255,0.6338346004486084,0.6732790470123291,49,0,0
,0.012303240597248077,True,0.9208337068557739,0.598726749420166,0.8501899242401123,0.6371123194694519,0,1,500
0.9870381021248634,0.01158564817160368,True,0.8991258144378662,0.5995727777481079,0.8493161201477051,0.6402402520179749,1,1,490
0.9902188148536197,0.010520833544433117,True,0.8874714374542236,0.5984984040260315,0.8514153361320496,0.6406240463256836,2,1,480
0.9921328923303669,0.008854166604578495,True,0.8787909150123596,0.5956369638442993,0.8527711629867554,0.6384667158126831,3,1,469
0.9926369023101758,0.005104166455566883,True,0.8718773722648621,0.5920195579528809,0.8523309826850891,0.6357075572013855,4,1,459
0.9926641033004889,0.004999999888241291,True,0.8654576539993286,0.5894359350204468,0.8497551679611206,0.6336714625358582,5,1,449
0.9926352831621957,0.004999999888241291,True,0.8591087460517883,0.5927262902259827,0.8593347072601318,0.6368950605392456,6,1,439
0.9918474496449435,0.004999999888241291,True,0.8527816534042358,0.5918729901313782,0.8656687140464783,0.6368732452392578,7,1,429
0.9926318442812495,0.004999999888241291,True,0.8458293080329895,0.5881434082984924,0.8573517799377441,0.635780930519104,8,1,418
0.9927567612388438,0.004999999888241291,True,0.8395971059799194,0.5964392423629761,0.8633620142936707,0.6431963443756104,9,1,408
0.9925927875233489,0.004988425876945257,True,0.8335157036781311,0.5927108526229858,0.8698261976242065,0.6402871608734131,10,1,398
0.9925844836889764,0.004999999888241291,True,0.8273416757583618,0.5940741300582886,0.8753846883773804,0.6418213844299316,11,1,388
0.9919645417595381,0.004999999888241291,True,0.8212065100669861,0.598004162311554,0.8775928020477295,0.6462118625640869,12,1,378
0.9925562218067806,0.004999999888241291,True,0.8146077394485474,0.5950787663459778,0.8818486332893372,0.6434404253959656,13,1,367
0.9925178677043478,0.004999999888241291,True,0.8085439801216125,0.5936203002929688,0.8872148990631104,0.6428807973861694,14,1,357
0.9926321455424213,0.004999999888241291,True,0.8024943470954895,0.5965974926948547,0.8857048153877258,0.6460509896278381,15,1,347
0.9925646621631177,0.004999999888241291,True,0.7965816855430603,0.5948529839515686,0.8904505372047424,0.6447641253471375,16,1,337
0.9920632060751505,0.004999999888241291,True,0.7906588315963745,0.6002477407455444,0.891290545463562,0.6501955986022949,17,1,327
0.9927127916805853,0.004999999888241291,True,0.7843835353851318,0.5954831838607788,0.884333610534668,0.646714448928833,18,1,316
0.9927722817902255,0.004999999888241291,True,0.7786675691604614,0.5959575176239014,0.8889235854148865,0.647244393825531,19,1,306
0.993015356392853,0.004999999888241291,True,0.7730395793914795,0.6018596291542053,0.8962311148643494,0.6530262231826782,20,1,296
0.9928203300523765,0.004999999888241291,True,0.7676401734352112,0.596759021282196,0.8963432908058167,0.6491317749023438,21,1,286
0.992071340805179,0.004999999888241291,True,0.7621287703514099,0.5956734418869019,0.896274209022522,0.6487742066383362,22,1,276
0.9930693842027841,0.004999999888241291,True,0.7560861110687256,0.599974513053894,0.8952337503433228,0.6525413990020752,23,1,265
0.9931134971090579,0.004999999888241291,True,0.7508459687232971,0.598538875579834,0.8987830877304077,0.6520435214042664,24,1,255
0.9932325661422078,0.004999999888241291,True,0.745675265789032,0.5989983081817627,0.8971482515335083,0.6527754068374634,25,1,245
0.992631798695799,0.004999999888241291,True,0.7406289577484131,0.5975740551948547,0.8990569114685059,0.6520598530769348,26,1,235
0.9935999575811425,0.004999999888241291,True,0.7351718544960022,0.6007465124130249,0.8977087140083313,0.6554960608482361,27,1,224
0.9936039385083782,0.004999999888241291,True,0.7304667234420776,0.5996583104133606,0.8978723287582397,0.6542153358459473,28,1,214
0.99370984838151,0.004999999888241291,True,0.7257946133613586,0.5995258688926697,0.9013524651527405,0.6548577547073364,29,1,204
0.9940122571335279,0.004999999888241291,True,0.7212292551994324,0.602660059928894,0.9055220484733582,0.6576396822929382,30,1,194
0.9935899152012103,0.004999999888241291,True,0.716910719871521,0.6022153496742249,0.8974931240081787,0.6579380035400391,31,1,184
0.9942604877200578,0.004999999888241291,True,0.7123152613639832,0.6017327308654785,0.8897775411605835,0.6581690311431885,32,1,173
0.9946666727262138,0.004999999888241291,True,0.7082269191741943,0.6037739515304565,0.8967581391334534,0.6603094935417175,33,1,163
0.994617007531705,0.004999999888241291,True,0.7044497132301331,0.6028323173522949,0.8968945741653442,0.6593631505966187,34,1,153
0.9949437201007053,0.004999999888241291,True,0.7006576657295227,0.603283703327179,0.8838915824890137,0.6607912182807922,35,1,143
0.9948007156166123,0.004999999888241291,True,0.6971149444580078,0.6039897203445435,0.867871105670929,0.6619759202003479,36,1,133
0.9953179412280652,0.004999999888241291,True,0.6934904456138611,0.6029336452484131,0.8756036162376404,0.6611963510513306,37,1,122
0.9957630865489202,0.004999999888241291,True,0.6902434825897217,0.6048244833946228,0.8666507601737976,0.6628194451332092,38,1,112
0.9957086361215679,0.004999999888241291,True,0.6873189806938171,0.6031056642532349,0.8691118359565735,0.6620383262634277,39,1,102
0.9963584151424156,0.004999999888241291,True,0.6843694448471069,0.6052854061126709,0.8510122895240784,0.6644497513771057,40,1,92
0.9964013992305246,0.004999999888241291,True,0.6818772554397583,0.6058337092399597,0.8434221744537354,0.6655166149139404,41,1,82
0.9970795258532583,0.004999999888241291,True,0.679423451423645,0.6064983606338501,0.8238039016723633,0.6664695739746094,42,1,71
0.9973592113144782,0.004999999888241291,True,0.6774392127990723,0.6070559620857239,0.8181076645851135,0.6671147346496582,43,1,61
0.9978917615673903,0.004999999888241291,True,0.6756502389907837,0.6082667708396912,0.798478364944458,0.668465793132782,44,1,51
0.9983022785748334,0.004999999888241291,True,0.6742258071899414,0.6087800860404968,0.777521550655365,0.6693445444107056,45,1,41
0.9989740913114522,0.004999999888241291,True,0.6730811595916748,0.6105476021766663,0.7394161820411682,0.6710224747657776,46,1,31
0.9994824854844625,0.004988425876945257,True,0.6723906397819519,0.6110968589782715,0.7145310640335083,0.6715803146362305,47,1,20
1.0001061640327433,0.004999999888241291,True,0.6720426678657532,0.6115919947624207,0.6734101176261902,0.6721382141113281,48,1,10
1.0003084371847897,0.004999999888241291,True,0.6721140146255493,0.6118177175521851,0.6300709843635559,0.6723213195800781,49,1,0
,0.012337963096797466,True,0.9260731935501099,0.6010493040084839,0.851026713848114,0.6380373239517212,0,2,500
0.9865805441326273,0.011631944216787815,True,0.9028559923171997,0.601658046245575,0.8500860333442688,0.6409780383110046,1,2,490
0.9901244902684263,0.010659722611308098,True,0.890740156173706,0.6006333231925964,0.8521619439125061,0.6414130926132202,2,2,480
0.992131413796951,0.009004629217088223,True,0.8819436430931091,0.5979070663452148,0.8535260558128357,0.6393705606460571,3,2,469
0.9926527222406939,0.00542824063450098,True,0.8750039935112,0.5945528745651245,0.853054404258728,0.636817455291748,4,2,459
0.9926939326962878,0.004999999888241291,True,0.8685750961303711,0.592169463634491,0.8505240082740784,0.6349565386772156,5,2,449
0.992654678211501,0.004999999888241291,True,0.8622292280197144,0.5954868197441101,0.8600755333900452,0.6381686329841614,6,2,439
0.9918541319191757,0.004999999888241291,True,0.8558958768844604,0.5946993231773376,0.8664448261260986,0.6381837129592896,7,2,429
0.9926430458977971,0.004999999888241291,True,0.8489238619804382,0.5911403894424438,0.8581115007400513,0.6372010707855225,8,2,418
0.9927613191786528,0.004999999888241291,True,0.8426783680915833,0.5995032787322998,0.8642404079437256,0.644654393196106,9,2,408
0.9925933304064606,0.004999999888241291,True,0.8365784883499146,0.5957471132278442,0.8706864714622498,0.641716718673706,10,2,398
0.9925898872928418,0.004999999888241291,True,0.830382227897644,0.5971335172653198,0.8762503862380981,0.6432674527168274,11,2,388
0.9919694932149131,0.004999999888241291,True,0.8242290019989014,0.6011540293693542,0.8785194158554077,0.6477267146110535,12,2,378
0.9925596440095005,0.004999999888241291,True,0.8176100254058838,0.5982550978660583,0.8827754855155945,0.6449735164642334,13,2,367
0.9925109210990485,0.004999999888241291,True,0.8115267157554626,0.5967714786529541,0.8880845308303833,0.6443619132041931,14,2,357
0.9926395639698505,0.004999999888241291,True,0.8054491281509399,0.599772572517395,0.8865706324577332,0.6475555896759033,15,2,347
0.9925758165271095,0.004999999888241291,True,0.7995206713676453,0.5980628728866577,0.8913654685020447,0.6462881565093994,16,2,337
0.992067984838681,0.004999999888241291,True,0.7935848832130432,0.603543758392334,0.8922611474990845,0.651786744594574,17,2,327
0.9927241752814865,0.004999999888241291,True,0.7872901558876038,0.5987512469291687,0.8853063583374023,0.6483140587806702,18,2,316
0.9927903545596493,0.004999999888241291,True,0.7815619707107544,0.5992308855056763,0.8899188041687012,0.6488520503044128,19,2,306
0.9930222221744248,0.004999999888241291,True,0.7759271860122681,0.6051476001739502,0.8971694111824036,0.6546431183815002,20,2,296
0.992845164663092,0.004999999888241291,True,0.7705129384994507,0.6001074910163879,0.8973826766014099,0.6508030891418457,21,2,286
0.9921013331883084,0.004999999888241291,True,0.76500004529953,0.5990254282951355,0.8972952961921692,0.6504606604576111,22,2,276
0.9930872023871463,0.004999999888241291,True,0.75895756483078,0.6033878922462463,0.896304190158844,0.6542891263961792,23,2,265
0.9931274961599972,0.004999999888241291,True,0.7537110447883606,0.6018942594528198,0.8998295664787292,0.6537702083587646,24,2,255
0.9932463622175954,0.004999999888241291,True,0.7485311627388,0.6023894548416138,0.89825439453125,0.6545231342315674,25,2,245
0.9926322738968474,0.004999999888241291,True,0.7434758543968201,0.6009863018989563,0.9001926779747009,0.6538382172584534,26,2,235
0.993583842545128,0.004999999888241291,True,0.7379981279373169,0.6041728854179382,0.8988369107246399,0.6572883725166321,27,2,224
0.9935945957897311,0.004999999888241291,True,0.7332630157470703,0.6030707359313965,0.8990683555603027,0.6559922695159912,28,2,214
0.9936911534287924,0.004999999888241291,True,0.7285661697387695,0.6029546856880188,0.9026418924331665,0.6566545963287354,29,2,204
0.9939906293303163,0.004999999888241291,True,0.7239697575569153,0.6061139702796936,0.9068415760993958,0.6594602465629578,30,2,194
0.99355564710815,0.004999999888241291,True,0.7196191549301147,0.6056655049324036,0.8988882899284363,0.6597409248352051,31,2,184
0.9942348743293472,0.004999999888241291,True,0.7149816751480103,0.6051982641220093,0.8911830186843872,0.6599788069725037,32,2,173
0.9946263061632046,0.004999999888241291,True,0.7108597159385681,0.6072295308113098,0.8981167674064636,0.6621046662330627,33,2,163
0.9945668406569158,0.004999999888241291,True,0.7070397734642029,0.6062930226325989,0.8983882665634155,0.661156952381134,34,2,153
0.9948985862510605,0.004999999888241291,True,0.7031983137130737,0.6067573428153992,0.8854234218597412,0.6625803709030151,35,2,143
0.9947621836801199,0.004999999888241291,True,0.6996110081672668,0.6074877381324768,0.8695651888847351,0.6637895703315735,36,2,133
0.9952611526196454,0.004999999888241291,True,0.6959465742111206,0.6064180731773376,0.8772136569023132,0.6629842519760132,37,2,122
0.995714549405953,0.004999999888241291,True,0.6926485896110535,0.6083051562309265,0.8683727383613586,0.6646007299423218,38,2,112
0.9956497822341621,0.004999999888241291,True,0.689680278301239,0.6066107153892517,0.870934784412384,0.6638188362121582,39,2,102
