partition,study,participant_stem,recording_key,release_layout_id,p0_layout_id,sampling_rate_hz,support_block,query_block,population_source_count,method_id,status,operator_source,gamma,fallback_used,uses_query_external_eog,matching_projector_attenuation_db,population_projector_attenuation_db,nonartifact_observation_preservation,artifact_sample_fraction,rest_sample_fraction,eog_coherence_raw,eog_coherence_output,eog_coherence_reduction,reference_free_psd_distortion,reference_free_covariance_distortion,heldout_eog_prediction_remaining_ratio,condition_erp_observation_relative_preservation,condition_erp_proxy_status,observation_change_ratio,clean_waveform_metric
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,raw,success,raw,,False,False,0.0,0.0,1.0,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.5894396808571385,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,pop_Qy,success,Pi0,,False,False,26.164144179511347,314.1211139667903,0.32193047345036097,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.11855169860277433,0.4708879822543642,0.6097278438675553,0.8661212257390628,0.4457592995201948,0.05599613131729708,success_observation_relative_four_condition_ERP,0.8802544730749092,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,POP_fallback,success,Pi0,,True,False,26.164144179511347,314.1211139667903,0.32193047345036097,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.11855169860277433,0.4708879822543642,0.6097278438675553,0.8661212257390628,0.4457592995201948,0.05599613131729708,success_observation_relative_four_condition_ERP,0.8802544730749092,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,matching_Qy,success,matching_block1_P0,,False,False,307.2711780951139,26.33010752819096,0.3238303371072233,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.03287949548226003,0.5565601853748785,0.6028763867020769,0.8522092175856264,0.42721201831587213,0.051975682727718686,success_observation_relative_four_condition_ERP,0.8834838914619048,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,wrong_Qy,success,study01_p01,,False,False,24.37045280987112,31.473858115826605,0.35442749242428007,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.2083201179104623,0.3811195629466762,0.5604779952178447,0.8301489279768568,0.4340170518607159,0.06287242295982276,success_observation_relative_four_condition_ERP,0.8683044456671847,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,shuffled_Qy,success,circularly_shifted_block1_EOG,,False,False,21.953017010840128,18.32616032824424,0.35044047481210716,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.09493641535958015,0.49450326549755835,0.5558197937608608,0.8311461523497723,0.41781069604303134,0.05529018910803918,success_observation_relative_four_condition_ERP,0.8766004108039355,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_Qy__gamma_0,success,B6_POP_SHRINK,0.0,False,False,26.164144179511347,314.1211139667903,0.32193047345036097,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.11855169860277433,0.4708879822543642,0.6097278438675553,0.8661212257390628,0.4457592995201948,0.05599613131729708,success_observation_relative_four_condition_ERP,0.8802544730749092,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_soft_proximal__gamma_0,success,B6_POP_SHRINK,0.0,False,False,11.657406646560746,12.041199826559252,0.49144785508777067,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.33679139865838953,0.25264828219874896,0.5135171074896573,0.7355397139331176,0.4367711549814931,0.29199709848797284,success_observation_relative_four_condition_ERP,0.6601908548061818,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_Qy__gamma_0p25,success,B6_POP_SHRINK,0.25,False,False,28.67156496256467,38.30083343973902,0.32257406427055213,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.09471997879444188,0.4947197020626966,0.6065385233024404,0.8622055553646133,0.4381320831289073,0.05405314340098233,success_observation_relative_four_condition_ERP,0.8817371914465507,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_soft_proximal__gamma_0p25,success,B6_POP_SHRINK,0.25,False,False,11.822722604998042,12.077326619104841,0.49193054820291415,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.33153859142386655,0.25790108943327195,0.51194408901277,0.7328736867531003,0.4301286357910815,0.29053985755073664,success_observation_relative_four_condition_ERP,0.6613028935849131,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_Qy__gamma_0p5,success,B6_POP_SHRINK,0.5,False,False,32.27216829294129,32.23326365437879,0.3231192518874897,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.07057607538853448,0.518863605468604,0.6044728856325101,0.8584811438322053,0.43236828765084273,0.052730202889778255,success_observation_relative_four_condition_ERP,0.8827745001763609,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_soft_proximal__gamma_0p5,success,B6_POP_SHRINK,0.5,False,False,11.945558026193869,12.060909865649197,0.49233943891561727,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.32810521939216497,0.2613344614649735,0.5110908579771823,0.7304330239463708,0.4251536895990269,0.2895476521673337,success_observation_relative_four_condition_ERP,0.6620808751322708,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_Qy__gamma_0p75,success,B6_POP_SHRINK,0.75,False,False,38.444573012775,28.735536589383905,0.3235311324237222,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.048358336772434465,0.541081344084704,0.6033690307869265,0.8551182143986231,0.42870634324843093,0.05203959396228486,success_observation_relative_four_condition_ERP,0.8833590502489144,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_soft_proximal__gamma_0p75,success,B6_POP_SHRINK,0.75,False,False,12.019227266483579,11.992777457782612,0.4926483493177918,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.3303992462719635,0.259040434585175,0.5109187935228201,0.7283299091768793,0.4220346861993194,0.28902969547171364,success_observation_relative_four_condition_ERP,0.662519287686686,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_Qy__gamma_1,success,B6_POP_SHRINK,1.0,False,False,307.2711780951139,26.33010752819096,0.3238303371072233,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.03287949548226003,0.5565601853748785,0.6028763867020769,0.8522092175856264,0.42721201831587213,0.051975682727718686,success_observation_relative_four_condition_ERP,0.8834838914619048,N/A_no_clean_target
development,study01,study01_p04,study01/study01_p04,layout_01,p0_layout_01,200.0,1,2,4,B6_soft_proximal__gamma_1,success,B6_POP_SHRINK,1.0,False,False,12.041199826559236,11.878292704918639,0.49287275283041754,0.3588858695652174,0.3846467391304348,0.5894396808571385,0.3354300663924484,0.2540096144646901,0.5112594644432077,0.7265914083399837,0.4208262432881426,0.28898176204578885,success_observation_relative_four_condition_ERP,0.6626129185964285,N/A_no_clean_target
