epoch,step,train_loss,validation_loss,best
24,250,0.049554725363850596,0.06604380311256045,False
49,500,0.02686172481626272,0.05742889921065797,False
74,750,0.01289282999932766,0.05573308813186844,False
99,1000,0.006500170612707734,0.05735960893667816,False
124,1250,0.004637249931693077,0.05487074619263745,False
149,1500,0.003068640758283436,0.05616023111042012,False
174,1750,0.0029865562450140716,0.05577214943307839,False
199,2000,0.002428981731645763,0.05138073214905316,False
224,2250,0.0017035169410519301,0.053500643962722146,False
249,2500,0.002297634072601795,0.05248124497743805,False
274,2750,0.0018492801580578088,0.05404744085887175,False
299,3000,0.0011715717031620444,0.05278853226578637,True
324,3250,0.0013260000152513385,0.052561860782711696,True
349,3500,0.0015870703966356814,0.05203230423706301,True
374,3750,0.0012520515534561127,0.05317842719678798,False
399,4000,0.0017970218556001782,0.05309445329345344,False
424,4250,0.0009833602467551827,0.05229215367875072,False
449,4500,0.0013741703703999519,0.053443367917383654,False
474,4750,0.0010286590550094843,0.05210799635963494,False
499,5000,0.0011607620981521904,0.05117794743665818,True
524,5250,0.0009991541446652263,0.051667462720462444,False
549,5500,0.0007075333356624469,0.05146402292204707,False
574,5750,0.0006357361213304103,0.05097735501574666,True
599,6000,0.0007985917618498206,0.05176254560689578,False
