fold,match_basis_query_operator_distance,match_basis_support_operator_distance,operator_aux_query_error,participant,seed,session,task,wrong_basis_query_operator_distance
1,2.7729592323303223,2.8042688369750977,0.6857131719589233,sub-06,20260825,ses-02,SSVEP,2.7415809631347656
1,2.787933349609375,2.786271333694458,0.5398159623146057,sub-07,20260825,ses-03,ERP,2.8081018924713135
1,2.772266387939453,2.620410442352295,1.008272647857666,sub-09,20260825,ses-03,ERP,2.8442418575286865
1,2.901952028274536,2.833233594894409,0.8053836822509766,sub-06,20260825,ses-04,SSVEP,2.882495880126953
1,2.8181731700897217,2.7703936100006104,0.5872454047203064,sub-06,20260825,ses-02,ERP,2.822964906692505
1,2.805877685546875,2.6430835723876953,1.0247009992599487,sub-09,20260825,ses-03,ERP,2.8563339710235596
1,2.800022840499878,2.6216330528259277,1.0088396072387695,sub-09,20260825,ses-03,ERP,2.890350818634033
1,2.872856616973877,2.804443597793579,0.8143575191497803,sub-06,20260825,ses-04,SSVEP,2.9766457080841064
1,2.8715927600860596,2.8240506649017334,0.8872565031051636,sub-07,20260825,ses-02,ERP,2.8869423866271973
1,2.822714328765869,2.7639386653900146,1.304965615272522,sub-09,20260825,ses-03,SSVEP,2.8695051670074463
1,2.912788152694702,2.898017406463623,0.5570070743560791,sub-06,20260825,ses-04,ERP,2.928673267364502
1,2.801597833633423,2.646158218383789,1.0179533958435059,sub-09,20260825,ses-03,ERP,2.798100471496582
1,2.7491841316223145,2.72637677192688,1.0042662620544434,sub-07,20260825,ses-03,SSVEP,2.7836756706237793
1,2.8974647521972656,2.8277392387390137,0.8077182173728943,sub-06,20260825,ses-04,SSVEP,2.9136459827423096
1,2.8482818603515625,2.858525037765503,0.9975534677505493,sub-09,20260825,ses-04,ERP,2.8698768615722656
1,2.863201141357422,2.966249942779541,1.1441872119903564,sub-07,20260825,ses-04,ERP,2.874765634536743
1,2.753068208694458,2.7631349563598633,1.6189872026443481,sub-07,20260825,ses-04,SSVEP,2.803964138031006
1,2.909104824066162,2.593533515930176,0.8220283389091492,sub-09,20260825,ses-02,SSVEP,2.9937124252319336
1,2.7648561000823975,2.8522937297821045,1.0092767477035522,sub-09,20260825,ses-02,ERP,2.7879748344421387
1,2.7758498191833496,2.7214102745056152,1.1288195848464966,sub-09,20260825,ses-04,SSVEP,2.776320457458496
1,2.8177382946014404,2.817368268966675,0.4637399911880493,sub-06,20260825,ses-03,ERP,2.809753179550171
1,2.7848868370056152,2.7301812171936035,1.0157968997955322,sub-09,20260825,ses-04,SSVEP,2.808032989501953
1,2.824784755706787,2.8164987564086914,0.510968804359436,sub-06,20260825,ses-03,ERP,2.7762794494628906
1,2.840786933898926,2.85459566116333,0.996741771697998,sub-09,20260825,ses-04,ERP,2.832869291305542
1,2.86968994140625,2.9590675830841064,1.1437057256698608,sub-07,20260825,ses-04,ERP,2.8893721103668213
1,2.8623225688934326,2.9680657386779785,1.0937329530715942,sub-07,20260825,ses-04,ERP,2.8769664764404297
1,2.9128668308258057,2.8989391326904297,0.5569670796394348,sub-06,20260825,ses-04,ERP,2.914628505706787
1,2.767653703689575,2.8534655570983887,1.012843132019043,sub-09,20260825,ses-02,ERP,2.7865521907806396
1,2.865283250808716,2.7954108715057373,0.816827654838562,sub-06,20260825,ses-04,SSVEP,2.921349048614502
1,2.744924783706665,2.7233870029449463,0.8976876139640808,sub-07,20260825,ses-03,SSVEP,2.742919445037842
1,2.9054605960845947,2.834801435470581,0.8089594841003418,sub-06,20260825,ses-04,SSVEP,2.9087538719177246
1,2.8208091259002686,2.8160557746887207,0.4651150107383728,sub-06,20260825,ses-03,ERP,2.81606388092041
1,2.821493148803711,2.817732095718384,0.46977803111076355,sub-06,20260825,ses-03,ERP,2.8226468563079834
1,2.757077217102051,2.7804782390594482,1.8466709852218628,sub-07,20260825,ses-04,SSVEP,2.733592987060547
1,2.7929484844207764,2.639702081680298,1.0178937911987305,sub-09,20260825,ses-03,ERP,2.849790334701538
1,2.869004964828491,2.9651458263397217,1.1218258142471313,sub-07,20260825,ses-04,ERP,2.880159854888916
1,2.78762149810791,2.7345128059387207,1.0455169677734375,sub-09,20260825,ses-04,SSVEP,2.8071162700653076
1,2.9035770893096924,2.8316826820373535,0.8050433993339539,sub-06,20260825,ses-04,SSVEP,2.896880626678467
1,2.9115824699401855,2.8969290256500244,0.566693902015686,sub-06,20260825,ses-04,ERP,2.926926374435425
1,2.7293038368225098,2.5933144092559814,0.9938949942588806,sub-09,20260825,ses-03,ERP,2.855710983276367
1,2.825225830078125,2.775932550430298,0.568841814994812,sub-06,20260825,ses-02,ERP,2.8025474548339844
1,2.822141170501709,2.8161346912384033,0.4965517520904541,sub-06,20260825,ses-03,ERP,2.81255841255188
1,2.8451452255249023,2.7834115028381348,1.4304778575897217,sub-09,20260825,ses-03,SSVEP,2.9348862171173096
1,2.778764247894287,2.831888198852539,1.2069951295852661,sub-07,20260825,ses-02,SSVEP,3.0113277435302734
1,2.901101589202881,2.8338515758514404,0.8072137832641602,sub-06,20260825,ses-04,SSVEP,2.920494794845581
1,2.782792091369629,2.727592706680298,1.037009835243225,sub-09,20260825,ses-04,SSVEP,2.793102979660034
1,2.7766573429107666,2.8575665950775146,0.9942209720611572,sub-09,20260825,ses-02,ERP,2.784355401992798
1,2.8651106357574463,2.8085596561431885,0.5704248547554016,sub-06,20260825,ses-03,SSVEP,2.7776644229888916
1,2.7526323795318604,2.7354114055633545,1.0022889375686646,sub-07,20260825,ses-03,SSVEP,2.7520806789398193
1,2.8619375228881836,2.9679362773895264,1.0601357221603394,sub-07,20260825,ses-04,ERP,2.8917813301086426
1,2.863410234451294,2.807762384414673,0.563530683517456,sub-06,20260825,ses-03,SSVEP,2.8635847568511963
1,2.7644498348236084,2.7805328369140625,1.6546448469161987,sub-07,20260825,ses-04,SSVEP,2.793334484100342
1,2.8730504512786865,2.8148841857910156,1.089017391204834,sub-07,20260825,ses-02,ERP,2.879340887069702
1,2.8504133224487305,2.859511137008667,0.997087836265564,sub-09,20260825,ses-04,ERP,2.8404898643493652
1,2.751460313796997,2.722705841064453,0.8756079077720642,sub-07,20260825,ses-03,SSVEP,2.895610809326172
1,2.748908519744873,2.7201175689697266,1.0735971927642822,sub-07,20260825,ses-03,SSVEP,2.7628610134124756
1,2.7899699211120605,2.743135452270508,1.0977604389190674,sub-09,20260825,ses-04,SSVEP,2.693965435028076
1,2.7894504070281982,2.6212644577026367,1.0015414953231812,sub-09,20260825,ses-03,ERP,2.844358205795288
1,2.8633925914764404,2.9731829166412354,1.0732097625732422,sub-07,20260825,ses-04,ERP,2.890353202819824
1,2.847045421600342,2.8572349548339844,0.997820258140564,sub-09,20260825,ses-04,ERP,2.876283645629883
1,2.8242347240448,2.7730040550231934,0.5704042315483093,sub-06,20260825,ses-02,ERP,2.8376779556274414
1,2.880694627761841,2.825007677078247,0.8652363419532776,sub-07,20260825,ses-02,ERP,2.875380039215088
1,2.8640127182006836,2.8086609840393066,0.558491051197052,sub-06,20260825,ses-03,SSVEP,2.8584375381469727
1,2.827087163925171,2.776716470718384,0.5615782737731934,sub-06,20260825,ses-02,ERP,2.8382084369659424
1,2.7911410331726074,2.8136234283447266,1.9760233163833618,sub-07,20260825,ses-04,SSVEP,2.879154682159424
1,2.9104573726654053,2.8951690196990967,0.5702623128890991,sub-06,20260825,ses-04,ERP,2.90700101852417
1,2.7653274536132812,2.710297107696533,1.1638813018798828,sub-09,20260825,ses-04,SSVEP,2.7557783126831055
1,2.7593233585357666,2.710496664047241,0.8711178302764893,sub-07,20260825,ses-03,SSVEP,2.776249647140503
1,2.7721822261810303,2.8560733795166016,1.006045937538147,sub-09,20260825,ses-02,ERP,2.7733123302459717
1,2.761591911315918,2.846842050552368,1.0127328634262085,sub-09,20260825,ses-02,ERP,2.764782428741455
1,2.8009140491485596,2.647020101547241,0.9483720064163208,sub-09,20260826,ses-02,SSVEP,2.963172197341919
1,2.881301164627075,2.842802047729492,1.0717852115631104,sub-07,20260826,ses-02,ERP,2.895747184753418
1,2.8769748210906982,2.831103563308716,0.9169074892997742,sub-07,20260826,ses-02,ERP,2.8839616775512695
1,2.843309164047241,2.8147988319396973,0.5698690414428711,sub-07,20260826,ses-03,ERP,2.863727331161499
1,2.9261698722839355,2.9519460201263428,1.0849316120147705,sub-07,20260826,ses-04,ERP,2.927079200744629
1,2.883763551712036,2.6462793350219727,0.9963518977165222,sub-09,20260826,ses-02,ERP,2.8577818870544434
1,2.8207762241363525,2.873065233230591,2.237675905227661,sub-07,20260826,ses-04,SSVEP,2.8123457431793213
1,2.7480621337890625,2.8029673099517822,0.6067783832550049,sub-06,20260826,ses-03,SSVEP,2.7329764366149902
1,2.755640745162964,2.795527458190918,0.9943750500679016,sub-09,20260826,ses-04,ERP,2.6971657276153564
1,2.8377554416656494,2.8827145099639893,0.6333469748497009,sub-06,20260826,ses-04,ERP,2.8727705478668213
1,2.839956521987915,2.8912196159362793,0.6372114419937134,sub-06,20260826,ses-04,ERP,2.8702352046966553
1,2.829784870147705,2.9010956287384033,2.172048568725586,sub-07,20260826,ses-02,SSVEP,2.8697643280029297
1,2.8358941078186035,2.8763267993927,0.6523979902267456,sub-06,20260826,ses-04,ERP,2.8543646335601807
1,2.8303072452545166,2.8769397735595703,2.703137159347534,sub-07,20260826,ses-04,SSVEP,2.809999942779541
1,2.7648961544036865,2.613415241241455,0.8563302755355835,sub-09,20260826,ses-02,SSVEP,2.9796102046966553
1,2.7855870723724365,2.7653932571411133,0.7126363515853882,sub-06,20260826,ses-02,SSVEP,2.826361656188965
1,2.753267765045166,2.807533025741577,0.603318452835083,sub-06,20260826,ses-03,SSVEP,2.7916383743286133
1,2.8803184032440186,2.7232515811920166,1.7853258848190308,sub-07,20260826,ses-03,SSVEP,2.8789854049682617
1,2.792048215866089,2.8438057899475098,2.6070635318756104,sub-07,20260826,ses-04,SSVEP,2.802260398864746
1,2.8819727897644043,2.8408613204956055,1.0143100023269653,sub-07,20260826,ses-02,ERP,2.894176721572876
1,2.7655508518218994,2.749077320098877,0.6274403929710388,sub-06,20260826,ses-02,SSVEP,2.875316858291626
1,2.5995190143585205,2.5628557205200195,2.3095014095306396,sub-09,20260826,ses-04,SSVEP,2.568124294281006
1,2.709920644760132,2.6910400390625,1.303863763809204,sub-09,20260826,ses-04,SSVEP,2.6284830570220947
1,2.8012819290161133,2.654478073120117,0.8153570890426636,sub-09,20260826,ses-02,SSVEP,2.9489569664001465
1,2.845302104949951,2.902916669845581,0.673275887966156,sub-06,20260826,ses-04,ERP,2.848999500274658
1,2.8740553855895996,2.7377946376800537,1.9165632724761963,sub-07,20260826,ses-03,SSVEP,2.939323902130127
1,2.929319381713867,2.94706392288208,1.0545434951782227,sub-07,20260826,ses-04,ERP,2.9408164024353027
1,2.804670810699463,2.853353500366211,2.5540807247161865,sub-07,20260826,ses-04,SSVEP,2.7955708503723145
1,2.7921082973480225,2.849360704421997,2.6543478965759277,sub-07,20260826,ses-04,SSVEP,2.801297426223755
1,2.880601644515991,2.834193706512451,0.9649524688720703,sub-07,20260826,ses-02,ERP,2.9241833686828613
1,2.754378318786621,2.807610034942627,0.6310136914253235,sub-06,20260826,ses-03,SSVEP,2.756080150604248
1,2.7733120918273926,2.760605573654175,0.6969780921936035,sub-06,20260826,ses-02,SSVEP,2.7734029293060303
1,2.809857130050659,2.860177755355835,2.082289934158325,sub-07,20260826,ses-02,SSVEP,2.9082601070404053
1,2.8304762840270996,2.875833034515381,2.6711361408233643,sub-07,20260826,ses-04,SSVEP,2.805948495864868
1,2.7542989253997803,2.5923070907592773,0.8624671697616577,sub-09,20260826,ses-02,SSVEP,2.917680263519287
1,2.822131872177124,2.76335072517395,1.7624610662460327,sub-09,20260826,ses-03,SSVEP,2.8371469974517822
1,2.696260452270508,2.802229881286621,0.5667191743850708,sub-06,20260826,ses-02,ERP,2.7134323120117188
1,2.9286699295043945,2.9515979290008545,1.071967601776123,sub-07,20260826,ses-04,ERP,3.0011937618255615
1,2.8864853382110596,2.718665361404419,1.8341410160064697,sub-07,20260826,ses-03,SSVEP,2.8784637451171875
1,2.815582036972046,2.868773937225342,2.1948227882385254,sub-07,20260826,ses-02,SSVEP,2.844985246658325
1,2.8111886978149414,2.8559188842773438,1.7794742584228516,sub-07,20260826,ses-02,SSVEP,3.015843629837036
1,2.8318636417388916,2.6085543632507324,0.9962742328643799,sub-09,20260826,ses-02,ERP,2.8366470336914062
1,2.72359037399292,2.8007395267486572,0.4607562720775604,sub-06,20260826,ses-03,ERP,2.712747812271118
1,2.7542338371276855,2.811344861984253,0.6397054195404053,sub-06,20260826,ses-03,SSVEP,2.7438902854919434
1,2.9172661304473877,2.946622848510742,1.0737134218215942,sub-07,20260826,ses-04,ERP,2.9158337116241455
1,2.841740131378174,2.824817180633545,0.52499920129776,sub-07,20260826,ses-03,ERP,2.8985159397125244
1,2.730229139328003,2.812060594558716,0.48288699984550476,sub-06,20260826,ses-03,ERP,2.8158798217773438
1,2.7797718048095703,2.760944366455078,0.6544578075408936,sub-06,20260826,ses-02,SSVEP,2.8882408142089844
1,2.8810036182403564,2.8426079750061035,1.094404697418213,sub-07,20260826,ses-02,ERP,2.9050815105438232
1,2.787846803665161,2.8449013233184814,2.3256356716156006,sub-07,20260826,ses-04,SSVEP,3.060642957687378
1,2.766326904296875,2.7976837158203125,0.995377779006958,sub-09,20260826,ses-04,ERP,2.6943275928497314
1,2.8185720443725586,2.7461369037628174,1.3268057107925415,sub-09,20260826,ses-03,SSVEP,2.8187716007232666
1,2.920687198638916,2.9415740966796875,1.0797419548034668,sub-07,20260826,ses-04,ERP,2.920215368270874
1,2.7685904502868652,2.802293300628662,0.9953383207321167,sub-09,20260826,ses-04,ERP,2.7466843128204346
1,2.763209581375122,2.8135194778442383,0.6612176299095154,sub-06,20260826,ses-03,SSVEP,2.77178692817688
1,2.8802459239959717,2.834714412689209,0.9269874691963196,sub-07,20260826,ses-02,ERP,2.9158594608306885
1,2.845137596130371,2.8206427097320557,0.5011122822761536,sub-07,20260826,ses-03,ERP,2.8189971446990967
1,2.803449869155884,2.742995500564575,1.241845965385437,sub-09,20260826,ses-03,SSVEP,2.8442835807800293
1,2.8214235305786133,2.7484347820281982,1.2380493879318237,sub-09,20260826,ses-03,SSVEP,2.8197824954986572
1,2.818697929382324,2.7502291202545166,1.1512131690979004,sub-09,20260826,ses-03,SSVEP,2.8142223358154297
1,2.7755751609802246,2.8011765480041504,0.9940564036369324,sub-09,20260826,ses-04,ERP,2.726170301437378
1,2.84401535987854,2.8165054321289062,0.5123929977416992,sub-07,20260826,ses-03,ERP,2.8224337100982666
1,2.8784825801849365,2.836729049682617,1.0012043714523315,sub-07,20260826,ses-02,ERP,2.897273063659668
1,2.8144030570983887,2.747159719467163,1.3951135873794556,sub-09,20260826,ses-03,SSVEP,2.812589645385742
1,2.7692208290100098,2.629772663116455,0.8209906816482544,sub-09,20260826,ses-02,SSVEP,2.9046037197113037
1,2.7521698474884033,2.8070826530456543,0.5872989892959595,sub-06,20260826,ses-03,SSVEP,2.7426156997680664
1,2.7120633125305176,2.8113625049591064,0.6806986927986145,sub-06,20260826,ses-02,ERP,2.6885716915130615
1,2.7730462551116943,2.7516705989837646,0.6500734686851501,sub-06,20260826,ses-02,SSVEP,2.768418073654175
1,2.726663589477539,2.807255506515503,0.49718305468559265,sub-06,20260826,ses-03,ERP,2.7329013347625732
1,2.8483457565307617,2.8114771842956543,0.7548033595085144,sub-06,20260826,ses-04,SSVEP,2.8482747077941895
1,2.8793740272521973,2.841688632965088,1.0153474807739258,sub-07,20260826,ses-02,ERP,2.885133743286133
1,2.84389066696167,2.8272593021392822,0.5002381205558777,sub-07,20260826,ses-03,ERP,2.840362787246704
1,2.8036069869995117,2.787787914276123,0.7456235885620117,sub-06,20260826,ses-02,SSVEP,2.76430606842041
1,2.8793818950653076,2.836509943008423,0.9748104810714722,sub-07,20260826,ses-02,ERP,2.87747859954834
1,2.7324888706207275,2.5846192836761475,0.9597413539886475,sub-09,20260826,ses-03,ERP,2.824374198913574
1,2.878652572631836,2.7082297801971436,1.484489917755127,sub-07,20260826,ses-03,SSVEP,2.9440317153930664
1,2.8797690868377686,2.849684238433838,1.0887080430984497,sub-07,20260826,ses-02,ERP,2.9234619140625
1,2.679967164993286,2.6475398540496826,1.3569772243499756,sub-09,20260826,ses-04,SSVEP,2.6122798919677734
1,2.7608509063720703,2.8138034343719482,0.6619787216186523,sub-06,20260826,ses-03,SSVEP,2.771160364151001
1,2.7241578102111816,2.7013092041015625,1.3309353590011597,sub-09,20260826,ses-04,SSVEP,2.700045347213745
1,2.828655481338501,2.8952105045318604,2.1729955673217773,sub-07,20260826,ses-02,SSVEP,2.845802068710327
1,2.8881216049194336,2.7270748615264893,1.8016680479049683,sub-07,20260826,ses-03,SSVEP,2.8811564445495605
1,2.7286806106567383,2.805527687072754,0.4494780898094177,sub-06,20260826,ses-03,ERP,2.7088327407836914
1,2.6806697845458984,2.6503546237945557,1.3946951627731323,sub-09,20260826,ses-04,SSVEP,2.587322950363159
1,2.762526273727417,2.7432961463928223,1.1051274538040161,sub-09,20260826,ses-04,SSVEP,2.551870822906494
1,2.839573383331299,2.8202571868896484,0.4905748665332794,sub-07,20260826,ses-03,ERP,2.8327248096466064
1,2.847583532333374,2.90305495262146,0.6754350662231445,sub-06,20260826,ses-04,ERP,2.881059169769287
1,2.8806312084198,2.837606430053711,0.9752960801124573,sub-07,20260826,ses-02,ERP,2.8804731369018555
1,2.723879337310791,2.8058395385742188,0.5133923292160034,sub-06,20260826,ses-03,ERP,2.854456663131714
1,2.7223212718963623,2.802267551422119,0.47358739376068115,sub-06,20260826,ses-03,ERP,2.763524293899536
1,2.76204514503479,2.7974798679351807,0.9953514933586121,sub-09,20260826,ses-04,ERP,2.724470853805542
1,2.8027448654174805,2.8540380001068115,2.4007742404937744,sub-07,20260826,ses-04,SSVEP,3.0457170009613037
1,2.8398640155792236,2.823246955871582,0.5046828389167786,sub-07,20260826,ses-03,ERP,2.8371968269348145
1,2.9184348583221436,2.9495275020599365,1.0992848873138428,sub-07,20260826,ses-04,ERP,2.866546154022217
1,2.85074520111084,2.9033987522125244,0.6841288805007935,sub-06,20260826,ses-04,ERP,2.870544672012329
1,2.647212266921997,2.6122312545776367,1.549394130706787,sub-09,20260826,ses-04,SSVEP,2.575249195098877
1,2.816589832305908,2.7469394207000732,1.3836406469345093,sub-09,20260826,ses-03,SSVEP,2.8339896202087402
1,2.842700242996216,2.8891210556030273,0.6284932494163513,sub-06,20260826,ses-04,ERP,2.851123094558716
1,2.6744658946990967,2.6465747356414795,1.396317958831787,sub-09,20260826,ses-04,SSVEP,2.5941944122314453
1,2.8281455039978027,2.8661890029907227,0.6445260643959045,sub-06,20260826,ses-04,ERP,2.8737599849700928
1,2.8627889156341553,2.624445676803589,0.9964712858200073,sub-09,20260826,ses-02,ERP,2.8262383937835693
1,2.7232983112335205,2.8064680099487305,0.4882356524467468,sub-06,20260826,ses-03,ERP,2.766676425933838
1,2.7507126331329346,2.8069231510162354,0.5999308824539185,sub-06,20260826,ses-03,SSVEP,2.751241683959961
1,2.8220019340515137,2.8790206909179688,2.1931121349334717,sub-07,20260826,ses-02,SSVEP,2.8484737873077393
1,2.8232247829437256,2.891808271408081,2.2352378368377686,sub-07,20260826,ses-02,SSVEP,2.8005099296569824
1,2.7229418754577637,2.8044064044952393,0.44971954822540283,sub-06,20260826,ses-03,ERP,2.7644803524017334
1,2.717399835586548,2.815215826034546,0.7189875245094299,sub-06,20260826,ses-02,ERP,2.672375202178955
1,2.755091667175293,2.796510934829712,0.9956619143486023,sub-09,20260826,ses-04,ERP,2.687380313873291
1,2.8407840728759766,2.8061916828155518,0.7767382860183716,sub-06,20260826,ses-04,SSVEP,2.8591933250427246
1,2.8828344345092773,2.8378777503967285,0.965219259262085,sub-07,20260826,ses-02,ERP,2.9116320610046387
1,2.7597389221191406,2.795936107635498,0.9934467077255249,sub-09,20260826,ses-04,ERP,2.7259867191314697
1,2.7592921257019043,2.7980973720550537,0.9944438338279724,sub-09,20260826,ses-04,ERP,2.7878623008728027
1,2.8144402503967285,2.7473695278167725,1.3214423656463623,sub-09,20260826,ses-03,SSVEP,2.8457987308502197
1,2.841949939727783,2.805011034011841,0.7645477652549744,sub-06,20260826,ses-04,SSVEP,2.848740816116333
1,2.8409922122955322,2.8217554092407227,0.5050625801086426,sub-07,20260826,ses-03,ERP,2.8516361713409424
1,2.8374037742614746,2.6102206707000732,0.9991114735603333,sub-09,20260826,ses-02,ERP,2.8077526092529297
1,2.8396973609924316,2.880897283554077,2.9610464572906494,sub-07,20260826,ses-04,SSVEP,3.0670621395111084
1,2.8772220611572266,2.82717227935791,0.9231073260307312,sub-07,20260826,ses-02,ERP,2.899080753326416
1,2.8462111949920654,2.8091158866882324,0.7403922080993652,sub-06,20260826,ses-04,SSVEP,2.8490500450134277
1,2.878950357437134,2.8318610191345215,0.9630918502807617,sub-07,20260826,ses-02,ERP,2.9083664417266846
1,2.843113660812378,2.80672287940979,0.7695801854133606,sub-06,20260826,ses-04,SSVEP,2.8474316596984863
1,2.893845319747925,2.761932373046875,2.1347548961639404,sub-07,20260826,ses-03,SSVEP,2.8770811557769775
1,2.8168036937713623,2.7474420070648193,1.2005178928375244,sub-09,20260826,ses-03,SSVEP,2.8519561290740967
1,2.7203280925750732,2.8022725582122803,0.5060424208641052,sub-06,20260826,ses-03,ERP,2.7448878288269043
1,2.8667407035827637,2.629901885986328,1.0039986371994019,sub-09,20260826,ses-02,ERP,2.809396505355835
1,2.7540671825408936,2.7928733825683594,0.9941883087158203,sub-09,20260826,ses-04,ERP,2.695951461791992
1,2.8435072898864746,2.8245294094085693,0.50569748878479,sub-07,20260826,ses-03,ERP,2.86641001701355
1,2.805354118347168,2.7780604362487793,0.7547799944877625,sub-06,20260826,ses-02,SSVEP,2.9131722450256348
1,2.7968316078186035,2.7714829444885254,0.809472918510437,sub-06,20260826,ses-02,SSVEP,2.7848119735717773
1,2.832292318344116,2.7937893867492676,0.7639016509056091,sub-06,20260826,ses-04,SSVEP,2.795530319213867
1,2.876417636871338,2.834996223449707,0.9549434781074524,sub-07,20260826,ses-02,ERP,2.911602020263672
1,2.7505412101745605,2.789741039276123,0.9942477941513062,sub-09,20260826,ses-04,ERP,2.6936593055725098
1,2.846865177154541,2.822981357574463,0.5495486855506897,sub-07,20260826,ses-03,ERP,2.846900701522827
1,2.7236878871917725,2.8044707775115967,0.5121362209320068,sub-06,20260826,ses-03,ERP,2.753042459487915
1,2.878521680831909,2.842459201812744,0.9080091714859009,sub-07,20260826,ses-02,ERP,2.885014295578003
1,2.7806594371795654,2.7689480781555176,0.7306013703346252,sub-06,20260826,ses-02,SSVEP,2.7676703929901123
1,2.8922300338745117,2.7534475326538086,1.9173874855041504,sub-07,20260826,ses-03,SSVEP,2.8861148357391357
1,2.8540761470794678,2.906812906265259,2.4399256706237793,sub-07,20260826,ses-02,SSVEP,2.990905523300171
1,2.754371166229248,2.806809186935425,0.633231520652771,sub-06,20260826,ses-03,SSVEP,2.734093427658081
1,2.7799417972564697,2.8017311096191406,0.9937751293182373,sub-09,20260826,ses-04,ERP,2.6842241287231445
1,2.8814516067504883,2.8370420932769775,0.9438689351081848,sub-07,20260826,ses-02,ERP,2.8999226093292236
1,2.7178776264190674,2.5845987796783447,0.9335490465164185,sub-09,20260826,ses-03,ERP,2.865877628326416
1,2.7004218101501465,2.811232805252075,0.5835211277008057,sub-06,20260826,ses-02,ERP,2.6969406604766846
1,2.822378635406494,2.8691978454589844,2.0916073322296143,sub-07,20260826,ses-02,SSVEP,3.0234978199005127
1,2.86040997505188,2.9060134887695312,2.9779551029205322,sub-07,20260826,ses-04,SSVEP,3.04972243309021
1,2.923217296600342,2.944333553314209,1.0566688776016235,sub-07,20260826,ses-04,ERP,2.868748188018799
1,2.8348896503448486,2.8903141021728516,0.6287179589271545,sub-06,20260826,ses-04,ERP,2.942375421524048
1,2.7219371795654297,2.581629514694214,0.9486210346221924,sub-09,20260826,ses-03,ERP,2.817337989807129
1,2.7243149280548096,2.803884744644165,0.45221617817878723,sub-06,20260826,ses-03,ERP,2.7421875
1,2.8200480937957764,2.7473654747009277,1.2818351984024048,sub-09,20260826,ses-03,SSVEP,2.835758686065674
1,2.8462252616882324,2.8097312450408936,0.7622610926628113,sub-06,20260826,ses-04,SSVEP,2.96158504486084
1,2.752865791320801,2.80887508392334,0.6286943554878235,sub-06,20260826,ses-03,SSVEP,2.748770236968994
1,2.7674665451049805,2.7535276412963867,0.6130426526069641,sub-06,20260826,ses-02,SSVEP,2.7604422569274902
1,2.7234301567077637,2.8090150356292725,0.5135514736175537,sub-06,20260826,ses-03,ERP,2.7488112449645996
1,2.8434860706329346,2.8233344554901123,0.5493474006652832,sub-07,20260826,ses-03,ERP,2.9212100505828857
1,2.7188425064086914,2.709907293319702,1.1915873289108276,sub-09,20260826,ses-04,SSVEP,2.566612482070923
1,2.808703660964966,2.855935573577881,1.662320613861084,sub-07,20260826,ses-02,SSVEP,2.8294031620025635
1,2.7558557987213135,2.790778398513794,0.9928903579711914,sub-09,20260826,ses-04,ERP,2.875617504119873
1,2.819317102432251,2.7461631298065186,1.4124407768249512,sub-09,20260826,ses-03,SSVEP,2.8221259117126465
1,2.845210075378418,2.8103039264678955,0.7706801295280457,sub-06,20260826,ses-04,SSVEP,2.8432021141052246
1,2.836683988571167,2.6091878414154053,1.0002106428146362,sub-09,20260826,ses-02,ERP,2.833646297454834
1,2.7658848762512207,2.794283628463745,0.9931719303131104,sub-09,20260826,ses-04,ERP,2.742072582244873
1,2.8521673679351807,2.6174888610839844,1.0000712871551514,sub-09,20260826,ses-02,ERP,2.915045976638794
1,2.8522510528564453,2.907296657562256,2.9578380584716797,sub-07,20260826,ses-04,SSVEP,2.7904090881347656
1,2.926063060760498,2.9509270191192627,1.0560287237167358,sub-07,20260826,ses-04,ERP,2.982673168182373
1,2.851364850997925,2.928354501724243,1.6731441020965576,sub-07,20260826,ses-02,SSVEP,2.8953697681427
1,2.8838038444519043,2.838411331176758,0.8864095211029053,sub-07,20260826,ses-02,ERP,2.903514862060547
1,2.9245870113372803,2.9523158073425293,1.0765776634216309,sub-07,20260826,ses-04,ERP,2.9667696952819824
1,2.7510595321655273,2.808293581008911,0.5785647034645081,sub-06,20260826,ses-03,SSVEP,2.738072633743286
1,2.881431818008423,2.8341503143310547,1.0065163373947144,sub-07,20260826,ses-02,ERP,2.9175503253936768
1,2.7178165912628174,2.7007174491882324,1.2917240858078003,sub-09,20260826,ses-04,SSVEP,2.581695079803467
1,2.887500286102295,2.7350006103515625,1.813378930091858,sub-07,20260826,ses-03,SSVEP,2.9401235580444336
1,2.7428953647613525,2.6031086444854736,0.9756183624267578,sub-09,20260826,ses-03,ERP,2.8487589359283447
1,2.8632500171661377,2.6310391426086426,1.0017658472061157,sub-09,20260826,ses-02,ERP,2.895479917526245
1,2.7289276123046875,2.810473680496216,0.501861572265625,sub-06,20260826,ses-03,ERP,2.7862935066223145
1,2.82635498046875,2.7728447914123535,2.383758544921875,sub-09,20260826,ses-03,SSVEP,2.850665330886841
1,2.8817410469055176,2.7103629112243652,1.5545467138290405,sub-07,20260826,ses-03,SSVEP,2.8895485401153564
1,2.866717576980591,2.6304283142089844,1.002760648727417,sub-09,20260826,ses-02,ERP,2.955577850341797
1,2.748058557510376,2.804042339324951,0.5692094564437866,sub-06,20260826,ses-03,SSVEP,2.7449214458465576
1,2.836982250213623,2.7982230186462402,0.7652822136878967,sub-06,20260826,ses-04,SSVEP,2.919666290283203
1,2.7729640007019043,2.7482926845550537,1.121996283531189,sub-09,20260826,ses-04,SSVEP,2.566931962966919
