attention_entropy,attention_max,context_distance,fold,match_basis_query_operator_distance,match_basis_support_operator_distance,operator_aux_query_error,participant,seed,session,task,wrong_basis_query_operator_distance
2.7347207069396973,0.08513180166482925,1.4876759052276611,0,2.7730655670166016,2.7522778511047363,0.5321400165557861,sub-05,20260826,ses-03,SSVEP,2.76424241065979
2.7506985664367676,0.0940667986869812,2.645961284637451,0,2.7958638668060303,2.8040571212768555,0.9423343539237976,sub-03,20260826,ses-04,ERP,2.787536382675171
2.7312004566192627,0.10131771862506866,13.633044242858887,0,3.0633742809295654,3.027686357498169,1.0057823657989502,sub-02,20260826,ses-03,SSVEP,2.868072509765625
2.6606764793395996,0.13255725800991058,2.0638725757598877,0,2.7616124153137207,2.735715627670288,1.0097343921661377,sub-02,20260826,ses-02,SSVEP,2.8206427097320557
2.7593026161193848,0.08303984254598618,8.073984146118164,0,2.762824058532715,2.7063775062561035,0.5314150452613831,sub-05,20260826,ses-03,SSVEP,2.9960556030273438
2.656142234802246,0.12891483306884766,7.717794418334961,0,2.757711887359619,2.6993136405944824,0.7462406158447266,sub-02,20260826,ses-03,ERP,2.8337724208831787
2.741528034210205,0.10584861785173416,15.307453155517578,0,3.076291799545288,3.057307004928589,1.0051904916763306,sub-02,20260826,ses-03,SSVEP,2.7487261295318604
2.6950926780700684,0.10762471705675125,3.272463798522949,0,2.7243237495422363,2.6794910430908203,0.5382950305938721,sub-02,20260826,ses-02,ERP,2.791821002960205
2.723613739013672,0.07978552579879761,1.8275202512741089,0,2.646343231201172,2.6738178730010986,0.9021298885345459,sub-03,20260826,ses-03,SSVEP,2.6492762565612793
2.7257943153381348,0.08248597383499146,1.4784483909606934,0,2.844674825668335,2.866232395172119,0.7364405393600464,sub-02,20260827,ses-03,ERP,2.845503091812134
2.7339589595794678,0.08779460936784744,1.2671926021575928,0,2.8186986446380615,2.871448278427124,1.2046422958374023,sub-05,20260827,ses-02,ERP,2.8123390674591064
2.7572946548461914,0.07381649315357208,1.5076149702072144,0,2.7935233116149902,2.7761082649230957,0.8286449909210205,sub-05,20260827,ses-04,SSVEP,2.832115650177002
2.768444776535034,0.06839647889137268,1.9993349313735962,0,2.976999282836914,2.97711443901062,0.8753388524055481,sub-03,20260827,ses-04,SSVEP,2.9522933959960938
2.640361785888672,0.1230667233467102,12.625589370727539,0,3.211540460586548,3.245351791381836,1.003828525543213,sub-02,20260827,ses-03,SSVEP,2.882056474685669
2.7416107654571533,0.08454255014657974,2.045903205871582,0,2.8247132301330566,2.8448188304901123,0.7816947102546692,sub-03,20260827,ses-02,ERP,2.793081283569336
2.7174649238586426,0.08138979971408844,1.9109301567077637,0,2.7960495948791504,2.860589027404785,0.8797611594200134,sub-05,20260827,ses-02,SSVEP,2.8298966884613037
2.7160720825195312,0.09624044597148895,1.34621000289917,0,2.833425760269165,2.8929479122161865,1.3520532846450806,sub-05,20260827,ses-02,ERP,2.7970633506774902
2.7099757194519043,0.08770874887704849,2.4906296730041504,0,2.8117241859436035,2.841370105743408,0.8702738881111145,sub-05,20260827,ses-02,SSVEP,2.688776731491089
2.725337505340576,0.09025677293539047,1.0450364351272583,0,2.8018062114715576,2.8598809242248535,0.6030886769294739,sub-02,20260827,ses-02,ERP,2.857612371444702
2.7415764331817627,0.07977976649999619,1.0009113550186157,0,2.823552370071411,2.845778703689575,0.7887555956840515,sub-03,20260827,ses-02,ERP,2.845623016357422
2.7385003566741943,0.08091608434915543,2.4247822761535645,0,2.882434129714966,2.917065143585205,0.8497903943061829,sub-03,20260827,ses-04,ERP,2.9076123237609863
2.7198970317840576,0.08489513397216797,2.1740760803222656,0,2.81571888923645,2.8383655548095703,0.9131444692611694,sub-05,20260827,ses-02,SSVEP,2.8237264156341553
2.7396116256713867,0.08070868253707886,6.06038761138916,0,2.825193405151367,2.8489577770233154,0.6214542984962463,sub-05,20260827,ses-03,SSVEP,2.853888988494873
2.7267045974731445,0.07796809077262878,0.625856339931488,0,2.8066983222961426,2.8623239994049072,0.5963449478149414,sub-02,20260827,ses-02,ERP,2.8495640754699707
2.7670555114746094,0.07303463667631149,1.6457468271255493,0,2.9731526374816895,2.977036714553833,0.869199275970459,sub-03,20260827,ses-04,SSVEP,2.9906556606292725
2.7529640197753906,0.07504711300134659,1.6911906003952026,0,2.8948326110839844,2.9139041900634766,0.9299492239952087,sub-02,20260827,ses-04,ERP,2.8191616535186768
2.747997283935547,0.07562953978776932,1.3379895687103271,0,2.8054041862487793,2.836764097213745,0.7658305764198303,sub-03,20260827,ses-02,ERP,2.8196003437042236
2.738649368286133,0.08427786827087402,2.469214677810669,0,2.83235239982605,2.864990472793579,0.7372356057167053,sub-02,20260827,ses-03,ERP,2.7474098205566406
2.7480695247650146,0.07818415015935898,2.189011573791504,0,2.9436891078948975,2.9623003005981445,1.0021328926086426,sub-02,20260827,ses-04,SSVEP,2.9019525051116943
2.755800724029541,0.07465001940727234,3.059981346130371,0,2.8537356853485107,2.867187976837158,0.6680305600166321,sub-03,20260827,ses-03,ERP,2.782313346862793
2.7533936500549316,0.09367886185646057,1.9925769567489624,0,2.936382293701172,2.934328556060791,0.5829888582229614,sub-05,20260827,ses-03,ERP,2.9221739768981934
2.6744327545166016,0.11288715898990631,2.017194986343384,0,2.8521814346313477,2.842153310775757,1.0545108318328857,sub-02,20260827,ses-02,SSVEP,2.831632614135742
2.7021074295043945,0.09042683243751526,0.9568120837211609,0,2.8659701347351074,2.8945462703704834,0.6013572812080383,sub-03,20260827,ses-03,ERP,2.858444929122925
2.673252582550049,0.0951385572552681,1.6497944593429565,0,2.824030637741089,2.8064332008361816,1.0321284532546997,sub-02,20260827,ses-02,SSVEP,2.848858118057251
2.7668604850769043,0.07317332178354263,5.2376251220703125,0,2.7982466220855713,2.795461893081665,0.870182991027832,sub-05,20260827,ses-04,SSVEP,3.0726375579833984
2.74601411819458,0.09313225001096725,1.7141878604888916,0,2.929776668548584,2.9249322414398193,0.5488101243972778,sub-05,20260827,ses-03,ERP,2.8922061920166016
2.650724411010742,0.10792066901922226,8.82750415802002,0,2.854801654815674,2.81025767326355,1.0322848558425903,sub-02,20260827,ses-02,SSVEP,3.0325279235839844
2.5743844509124756,0.15801499783992767,13.474263191223145,0,3.2040960788726807,3.2328972816467285,1.003579020500183,sub-02,20260827,ses-03,SSVEP,2.9236936569213867
2.588517189025879,0.14670351147651672,14.278515815734863,0,3.1976280212402344,3.2272801399230957,1.00260329246521,sub-02,20260827,ses-03,SSVEP,2.9302730560302734
2.753751754760742,0.07487288117408752,1.4205552339553833,0,2.872173309326172,2.900522470474243,0.9304347634315491,sub-02,20260827,ses-04,ERP,2.837968111038208
2.764768123626709,0.07230525463819504,2.543053150177002,0,2.811511516571045,2.868069887161255,0.9685747623443604,sub-03,20260827,ses-03,SSVEP,2.9257824420928955
2.72929310798645,0.08425962924957275,1.1644246578216553,0,2.8095548152923584,2.8572115898132324,0.8234776854515076,sub-05,20260827,ses-02,SSVEP,2.791766881942749
2.630361557006836,0.12227985262870789,13.730999946594238,0,3.1731677055358887,3.1959478855133057,1.004568338394165,sub-02,20260827,ses-03,SSVEP,2.925753355026245
2.761385917663574,0.07206995040178299,1.4608441591262817,0,2.8418498039245605,2.859077215194702,1.082413911819458,sub-03,20260827,ses-02,SSVEP,2.835193634033203
2.713252067565918,0.10280099511146545,0.8622387647628784,0,2.812593698501587,2.8845717906951904,1.3044604063034058,sub-05,20260827,ses-02,ERP,2.8212430477142334
2.7638633251190186,0.07229717075824738,1.2553223371505737,0,2.823733329772949,2.847538471221924,0.8085612654685974,sub-03,20260827,ses-02,ERP,2.829758405685425
2.7358603477478027,0.08379891514778137,1.0343892574310303,0,2.7974417209625244,2.863868474960327,0.5853389501571655,sub-02,20260827,ses-02,ERP,2.869569778442383
2.6396915912628174,0.15472182631492615,14.233678817749023,0,3.2043516635894775,3.2244622707366943,1.0046039819717407,sub-02,20260827,ses-03,SSVEP,2.8752074241638184
2.7627954483032227,0.07247182726860046,1.2567400932312012,0,2.881305694580078,2.9100465774536133,0.9242861270904541,sub-02,20260827,ses-04,ERP,2.871501922607422
2.7458419799804688,0.08293620496988297,5.050363063812256,0,2.939073324203491,2.9786171913146973,0.9943064451217651,sub-02,20260827,ses-04,SSVEP,3.080427885055542
2.747089385986328,0.07786037027835846,1.465145468711853,0,2.8189914226531982,2.8303022384643555,0.5972033739089966,sub-05,20260827,ses-03,SSVEP,2.8335952758789062
2.744676351547241,0.07816466689109802,1.928295373916626,0,2.8549304008483887,2.8890841007232666,0.866233229637146,sub-03,20260827,ses-04,ERP,2.86848783493042
2.736990451812744,0.0942036360502243,1.5186498165130615,0,2.9361789226531982,2.9309771060943604,0.5394594073295593,sub-05,20260827,ses-03,ERP,2.895670175552368
2.7522897720336914,0.07900220155715942,6.677674293518066,0,2.879685163497925,2.9260833263397217,0.8539302349090576,sub-03,20260827,ses-04,ERP,2.835817337036133
2.73850417137146,0.09628593921661377,1.4849872589111328,0,2.947631359100342,2.9396607875823975,0.5826652646064758,sub-05,20260827,ses-03,ERP,2.911252737045288
2.767087459564209,0.07358137518167496,13.061034202575684,0,2.976729154586792,2.97505521774292,0.8715589642524719,sub-03,20260827,ses-04,SSVEP,3.1495327949523926
2.7573885917663574,0.07815060764551163,1.6165152788162231,0,2.860485792160034,2.903872489929199,0.8752144575119019,sub-03,20260827,ses-04,ERP,2.876772403717041
2.7247395515441895,0.09822583943605423,2.0931012630462646,0,2.8408639430999756,2.8691020011901855,0.6756207346916199,sub-02,20260827,ses-02,ERP,2.838193655014038
2.7531304359436035,0.0718391090631485,4.954431056976318,0,2.8179068565368652,2.8356902599334717,0.6063260436058044,sub-05,20260827,ses-03,SSVEP,2.817870616912842
2.747072219848633,0.08866406977176666,2.3931236267089844,0,2.879528045654297,2.8658313751220703,0.7872224450111389,sub-05,20260827,ses-04,ERP,2.9213688373565674
2.6819143295288086,0.09455639868974686,2.6023478507995605,0,2.8323676586151123,2.8039286136627197,1.0442179441452026,sub-02,20260827,ses-02,SSVEP,2.8100152015686035
2.729431390762329,0.08304240554571152,2.254152536392212,0,2.7898247241973877,2.845322847366333,0.8613885045051575,sub-05,20260827,ses-02,SSVEP,2.7195167541503906
2.7316761016845703,0.08472181111574173,0.8386364579200745,0,2.8414008617401123,2.8776473999023438,0.7827032804489136,sub-02,20260827,ses-03,ERP,2.8187484741210938
2.764901638031006,0.07743632793426514,14.044819831848145,0,2.971562147140503,2.971461534500122,0.8665264248847961,sub-03,20260827,ses-04,SSVEP,3.1578733921051025
2.5612545013427734,0.15016543865203857,13.00383472442627,0,3.196340560913086,3.231189727783203,1.0032824277877808,sub-02,20260827,ses-03,SSVEP,2.889580011367798
2.751688003540039,0.0768255665898323,1.4181106090545654,0,2.8559730052948,2.8782598972320557,0.8761763572692871,sub-03,20260827,ses-03,SSVEP,2.9062883853912354
2.7356204986572266,0.09263826161623001,0.8363664746284485,0,2.923941135406494,2.9208526611328125,0.5570892095565796,sub-05,20260827,ses-03,ERP,2.9443352222442627
2.75820255279541,0.07409839332103729,5.007299900054932,0,2.7793703079223633,2.7713282108306885,0.8267613649368286,sub-05,20260827,ses-04,SSVEP,3.0635695457458496
2.7511372566223145,0.07623884826898575,0.9748556613922119,0,2.8360655307769775,2.887728214263916,0.8058344721794128,sub-02,20260827,ses-03,ERP,2.807166337966919
2.68442702293396,0.08791507035493851,2.589107036590576,0,2.807194948196411,2.8300013542175293,0.9821084141731262,sub-05,20260827,ses-02,SSVEP,2.682360887527466
2.7104852199554443,0.08907554298639297,2.113715171813965,0,2.8125059604644775,2.856398344039917,0.7879616022109985,sub-02,20260827,ses-03,ERP,2.8251640796661377
2.7066335678100586,0.09115896373987198,2.886134624481201,0,2.814950466156006,2.8483693599700928,0.9312892556190491,sub-05,20260827,ses-02,SSVEP,2.6969223022460938
2.7409002780914307,0.07929454743862152,0.9486062526702881,0,2.8172414302825928,2.849547863006592,0.7700996994972229,sub-03,20260827,ses-02,ERP,2.825040340423584
2.7502269744873047,0.08148457854986191,1.8802164793014526,0,2.828277111053467,2.861769914627075,0.7753986716270447,sub-03,20260827,ses-02,ERP,2.81575345993042
2.7547333240509033,0.07478446513414383,1.564318299293518,0,2.819249153137207,2.8416426181793213,0.7920429706573486,sub-03,20260827,ses-02,ERP,2.8379671573638916
2.7209510803222656,0.10101498663425446,2.3934285640716553,0,2.8305084705352783,2.862029552459717,0.6602218151092529,sub-02,20260827,ses-02,ERP,2.7846591472625732
2.7492008209228516,0.094680055975914,1.7472543716430664,0,2.9425015449523926,2.9346630573272705,0.581639289855957,sub-05,20260827,ses-03,ERP,2.926330327987671
2.7182397842407227,0.08896858990192413,0.9020763039588928,0,2.8124492168426514,2.8860409259796143,1.2296943664550781,sub-05,20260827,ses-02,ERP,2.8267786502838135
2.7617063522338867,0.07552256435155869,1.185802698135376,0,2.8609721660614014,2.9023208618164062,0.8751911520957947,sub-03,20260827,ses-04,ERP,2.859511137008667
2.699063777923584,0.09838133305311203,1.3222923278808594,0,2.811951160430908,2.8479771614074707,0.6298953890800476,sub-02,20260827,ses-02,ERP,2.8439605236053467
2.7516183853149414,0.07775445282459259,1.5333210229873657,0,2.8183696269989014,2.840343713760376,0.6156120896339417,sub-05,20260827,ses-03,SSVEP,2.888293504714966
2.744609832763672,0.07816020399332047,3.347541332244873,0,2.8605616092681885,2.8935065269470215,0.6181061267852783,sub-03,20260827,ses-03,ERP,2.879274845123291
2.7599034309387207,0.07399210333824158,10.048954010009766,0,2.779792547225952,2.7725133895874023,0.8170458674430847,sub-05,20260827,ses-04,SSVEP,3.0109059810638428
2.69256591796875,0.10771486908197403,1.9816539287567139,0,2.831503391265869,2.8700273036956787,0.6333312392234802,sub-02,20260827,ses-02,ERP,2.829138994216919
2.7187371253967285,0.08470988273620605,2.091759443283081,0,2.8539605140686035,2.8786327838897705,0.5917233824729919,sub-03,20260827,ses-03,ERP,2.789552927017212
2.5562429428100586,0.1310739815235138,13.587427139282227,0,3.2079286575317383,3.233020544052124,1.0034383535385132,sub-02,20260827,ses-03,SSVEP,2.945068120956421
2.742819309234619,0.08133365958929062,1.1475000381469727,0,2.8656904697418213,2.857215404510498,0.8095802068710327,sub-05,20260827,ses-04,ERP,2.860947847366333
2.731797695159912,0.08826940506696701,2.0354018211364746,0,2.8228933811187744,2.883589744567871,1.193108081817627,sub-05,20260827,ses-02,ERP,2.8158063888549805
2.74082088470459,0.08702518045902252,1.2104047536849976,0,2.8237335681915283,2.865168571472168,0.7424526810646057,sub-02,20260827,ses-03,ERP,2.818161964416504
2.6894030570983887,0.09825433790683746,2.5885043144226074,0,2.822934627532959,2.8380637168884277,0.9698041081428528,sub-05,20260827,ses-02,SSVEP,2.6824820041656494
2.7500391006469727,0.07622278481721878,1.6528964042663574,0,2.881483793258667,2.901115655899048,0.9158747792243958,sub-02,20260827,ses-04,ERP,2.8583052158355713
2.7636258602142334,0.07470808178186417,1.98762845993042,0,2.7991890907287598,2.8580503463745117,0.9679882526397705,sub-03,20260827,ses-03,SSVEP,2.913984537124634
2.7425975799560547,0.08005351573228836,1.2248142957687378,0,2.8619017601013184,2.8906331062316895,0.6292110681533813,sub-03,20260827,ses-03,ERP,2.82908296585083
2.5368003845214844,0.14246492087841034,12.959263801574707,0,3.2309012413024902,3.2609620094299316,1.002820372581482,sub-02,20260827,ses-03,SSVEP,2.8720386028289795
2.719167947769165,0.09294061362743378,1.0749348402023315,0,2.831848621368408,2.8899171352386475,1.3098373413085938,sub-05,20260827,ses-02,ERP,2.783360004425049
2.758150815963745,0.07396513968706131,1.85673987865448,0,2.8754653930664062,2.912663698196411,0.9315577745437622,sub-02,20260827,ses-04,ERP,2.8901922702789307
2.7506823539733887,0.07763732224702835,0.7468782663345337,0,2.867349863052368,2.8948662281036377,0.8833279609680176,sub-03,20260827,ses-03,SSVEP,2.8695638179779053
2.7653231620788574,0.07647637277841568,9.568452835083008,0,2.966156482696533,2.9649908542633057,0.8510274291038513,sub-03,20260827,ses-04,SSVEP,2.9519331455230713
2.7680232524871826,0.07806012034416199,8.117528915405273,0,2.8951518535614014,2.9025163650512695,0.936485767364502,sub-02,20260827,ses-04,ERP,2.8930208683013916
2.711219310760498,0.09602365642786026,1.9551905393600464,0,2.810523748397827,2.8576388359069824,0.8829455375671387,sub-05,20260827,ses-02,SSVEP,2.7313969135284424
2.7318525314331055,0.07914247363805771,1.0428814888000488,0,2.858661413192749,2.8829543590545654,0.6205722689628601,sub-03,20260827,ses-03,ERP,2.8627097606658936
2.7405593395233154,0.07797414064407349,1.4524946212768555,0,2.867976188659668,2.8932275772094727,0.6271748542785645,sub-03,20260827,ses-03,ERP,2.7952206134796143
2.732314109802246,0.09011661261320114,0.9287675023078918,0,2.931652307510376,2.9256441593170166,0.5527981519699097,sub-05,20260827,ses-03,ERP,2.90877103805542
2.686659336090088,0.10102114081382751,0.9780690670013428,0,2.8415040969848633,2.8320882320404053,1.0489670038223267,sub-02,20260827,ses-02,SSVEP,2.840818166732788
2.7639060020446777,0.07246587425470352,10.976909637451172,0,2.790316104888916,2.7900688648223877,0.8629080653190613,sub-05,20260827,ses-04,SSVEP,3.027162790298462
2.7551639080047607,0.07150420546531677,1.6887623071670532,0,2.827000141143799,2.864269733428955,0.8062655329704285,sub-03,20260827,ses-02,ERP,2.8161377906799316
2.764005184173584,0.0735914409160614,3.5155303478240967,0,2.7756552696228027,2.767270088195801,0.8328768014907837,sub-05,20260827,ses-04,SSVEP,2.821315050125122
2.746070384979248,0.07808130234479904,2.406259059906006,0,2.870105266571045,2.8972060680389404,0.6735327839851379,sub-03,20260827,ses-03,ERP,2.784550428390503
2.7328295707702637,0.08178374171257019,1.6106007099151611,0,2.80839204788208,2.8675661087036133,1.131531834602356,sub-05,20260827,ses-02,ERP,2.8148903846740723
2.7406907081604004,0.08210134506225586,2.8937041759490967,0,2.8037686347961426,2.8598833084106445,1.1904597282409668,sub-05,20260827,ses-02,ERP,2.7887349128723145
2.762665271759033,0.07449265569448471,0.8258263468742371,0,2.8211050033569336,2.859259605407715,0.8039869070053101,sub-03,20260827,ses-02,ERP,2.820035934448242
2.7451376914978027,0.08174785226583481,0.9402327537536621,0,2.8579227924346924,2.850285530090332,0.8221662640571594,sub-05,20260827,ses-04,ERP,2.881309986114502
2.75099515914917,0.083070769906044,1.1609041690826416,0,2.856776237487793,2.8934412002563477,0.7876595854759216,sub-02,20260827,ses-03,ERP,2.8204660415649414
2.7272934913635254,0.08402781188488007,2.12945294380188,0,2.795182466506958,2.84889554977417,0.8543987274169922,sub-05,20260827,ses-02,SSVEP,2.7213943004608154
2.683685779571533,0.10510360449552536,1.651133418083191,0,2.8300139904022217,2.797903537750244,1.0365277528762817,sub-02,20260827,ses-02,SSVEP,2.890558958053589
2.7243478298187256,0.08667774498462677,1.9688092470169067,0,2.8213021755218506,2.8556203842163086,0.570545494556427,sub-02,20260827,ses-02,ERP,2.8469603061676025
2.7508773803710938,0.09197673946619034,1.024405837059021,0,2.947601079940796,2.9396514892578125,0.5599063038825989,sub-05,20260827,ses-03,ERP,2.903022527694702
2.745542049407959,0.08364936709403992,2.4156527519226074,0,2.8153412342071533,2.837679147720337,0.8259944319725037,sub-03,20260827,ses-02,ERP,2.850111722946167
2.7406578063964844,0.0779593288898468,1.9960113763809204,0,2.863257884979248,2.8573110103607178,0.8475768566131592,sub-05,20260827,ses-04,ERP,2.8978915214538574
2.764301300048828,0.07371727377176285,1.5006216764450073,0,2.889950752258301,2.920321226119995,0.9419283270835876,sub-02,20260827,ses-04,ERP,2.883524179458618
2.7326810359954834,0.0818781778216362,0.6948412656784058,0,2.814689874649048,2.880324363708496,1.183143973350525,sub-05,20260827,ses-02,ERP,2.816262722015381
2.710494041442871,0.09044244885444641,2.2629265785217285,0,2.940028667449951,3.008857250213623,1.0281426906585693,sub-02,20260827,ses-04,SSVEP,2.8904454708099365
2.746340751647949,0.08060704916715622,2.191185235977173,0,2.93973970413208,2.989936113357544,1.029171347618103,sub-02,20260827,ses-04,SSVEP,2.915269136428833
2.7299280166625977,0.07809548079967499,1.937198281288147,0,2.856468677520752,2.8794283866882324,0.6197609901428223,sub-03,20260827,ses-03,ERP,2.8597662448883057
2.7653613090515137,0.07248972356319427,1.2118093967437744,0,2.978403329849243,2.9769811630249023,0.8663987517356873,sub-03,20260827,ses-04,SSVEP,2.9660732746124268
2.717893362045288,0.0931248664855957,1.1561939716339111,0,2.814702272415161,2.8797786235809326,1.3021645545959473,sub-05,20260827,ses-02,ERP,2.8187997341156006
2.733531951904297,0.08268626034259796,1.726745843887329,0,2.8255014419555664,2.850412130355835,1.0960253477096558,sub-03,20260827,ses-02,SSVEP,2.767394542694092
2.7597365379333496,0.07504106312990189,1.3852657079696655,0,2.8354227542877197,2.855323553085327,0.5992637276649475,sub-05,20260827,ses-03,SSVEP,2.8571012020111084
2.722524642944336,0.0864313468337059,1.348807692527771,0,2.847630023956299,2.880971908569336,1.0212310552597046,sub-03,20260827,ses-02,SSVEP,2.803966522216797
2.7620043754577637,0.07550673186779022,10.158167839050293,0,2.923628807067871,2.952199697494507,0.9754325151443481,sub-02,20260827,ses-04,SSVEP,2.9481165409088135
2.5757322311401367,0.13904321193695068,12.474781036376953,0,3.2108826637268066,3.2452735900878906,1.002554178237915,sub-02,20260827,ses-03,SSVEP,2.8455376625061035
2.7470128536224365,0.08469122648239136,1.5635874271392822,0,2.953578472137451,2.94602632522583,0.5577073693275452,sub-05,20260827,ses-03,ERP,2.905939817428589
2.7570667266845703,0.07722608000040054,1.5824605226516724,0,2.975071430206299,2.958191156387329,0.8350375890731812,sub-03,20260827,ses-04,SSVEP,2.967817544937134
2.763202428817749,0.07367457449436188,1.8688722848892212,0,2.8639779090881348,2.90977144241333,0.8728454113006592,sub-03,20260827,ses-04,ERP,2.8706305027008057
2.7514259815216064,0.082480289041996,0.8909690976142883,0,2.8601129055023193,2.854755163192749,0.8338716626167297,sub-05,20260827,ses-04,ERP,2.8664605617523193
2.7488021850585938,0.08254891633987427,1.0102014541625977,0,2.8432579040527344,2.8548099994659424,0.5670644640922546,sub-05,20260827,ses-03,SSVEP,2.850700855255127
2.7650880813598633,0.07131713628768921,1.3809409141540527,0,2.8174901008605957,2.8500986099243164,0.8132273554801941,sub-03,20260827,ses-02,ERP,2.829896926879883
2.7154734134674072,0.08792642503976822,3.119967222213745,0,2.7951693534851074,2.831728935241699,0.91732257604599,sub-05,20260827,ses-02,SSVEP,2.869657039642334
2.763012170791626,0.07149132341146469,3.7493834495544434,0,2.831538438796997,2.847092628479004,0.6246246695518494,sub-05,20260827,ses-03,SSVEP,2.947431802749634
2.7215371131896973,0.08226906508207321,1.1706600189208984,0,2.788756847381592,2.833462953567505,0.9050383567810059,sub-05,20260827,ses-02,SSVEP,2.806307315826416
2.7591404914855957,0.07790323346853256,1.6515194177627563,0,2.870903968811035,2.865570545196533,0.8392853140830994,sub-05,20260827,ses-04,ERP,2.9018540382385254
2.760159969329834,0.07415072619915009,14.57425308227539,0,2.789879083633423,2.783216714859009,0.8479248881340027,sub-05,20260827,ses-04,SSVEP,3.196582555770874
2.7578043937683105,0.0774291455745697,1.8677934408187866,0,2.854522705078125,2.8795342445373535,0.6416381001472473,sub-03,20260827,ses-03,ERP,2.798628568649292
2.523320436477661,0.15144109725952148,12.619393348693848,0,3.176222562789917,3.2080514430999756,1.0028773546218872,sub-02,20260827,ses-03,SSVEP,2.9063613414764404
2.7646820545196533,0.07461991906166077,0.894294023513794,0,2.794922113418579,2.7862188816070557,0.838117241859436,sub-05,20260827,ses-04,SSVEP,2.7767884731292725
2.667548656463623,0.09402605146169662,0.8820602297782898,0,2.8465864658355713,2.802253246307373,1.0329617261886597,sub-02,20260827,ses-02,SSVEP,2.873695135116577
2.7536849975585938,0.07913404703140259,3.8406386375427246,0,2.8238558769226074,2.8610849380493164,0.769646942615509,sub-02,20260827,ses-03,ERP,2.8657710552215576
2.721994400024414,0.09486237168312073,0.8834319710731506,0,2.8097786903381348,2.8613369464874268,0.6029608249664307,sub-02,20260827,ses-02,ERP,2.8263235092163086
2.7264788150787354,0.08097817003726959,1.7370223999023438,0,2.7806243896484375,2.8295233249664307,0.7807911038398743,sub-03,20260827,ses-02,ERP,2.8258678913116455
2.7516093254089355,0.07595280557870865,1.6829620599746704,0,2.9016013145446777,2.919987678527832,0.9249293804168701,sub-02,20260827,ses-04,ERP,2.8220808506011963
2.7602922916412354,0.07658404856920242,3.2857120037078857,0,2.829052209854126,2.846748113632202,1.1564000844955444,sub-03,20260827,ses-02,SSVEP,2.81105899810791
2.6402342319488525,0.12149400264024734,1.8258640766143799,0,2.818810224533081,2.8020124435424805,1.0498862266540527,sub-02,20260827,ses-02,SSVEP,2.8991730213165283
2.738194465637207,0.08051100373268127,2.8558778762817383,0,2.9465744495391846,3.001282215118408,1.0082173347473145,sub-02,20260827,ses-04,SSVEP,2.8823294639587402
2.7657995223999023,0.07834258675575256,1.427439570426941,0,2.8832576274871826,2.9173028469085693,0.9391669631004333,sub-02,20260827,ses-04,ERP,2.875373363494873
2.7666916847229004,0.07239722460508347,1.3132915496826172,0,2.91853928565979,2.946822166442871,0.9817991256713867,sub-02,20260827,ses-04,SSVEP,2.907656192779541
2.718148708343506,0.08647724986076355,0.6971431374549866,0,2.8121652603149414,2.850515127182007,0.5965745449066162,sub-02,20260827,ses-02,ERP,2.834592342376709
2.762216567993164,0.07135803252458572,2.130488872528076,0,2.8659515380859375,2.886047124862671,0.933081865310669,sub-02,20260827,ses-04,ERP,2.8959057331085205
2.58213210105896,0.1567317247390747,13.203598976135254,0,3.2036993503570557,3.238804578781128,1.0041370391845703,sub-02,20260827,ses-03,SSVEP,2.877223253250122
2.7612829208374023,0.07412099838256836,1.3815454244613647,0,2.7892215251922607,2.7643508911132812,0.8157227635383606,sub-05,20260827,ses-04,SSVEP,2.8070173263549805
2.7486133575439453,0.0781189426779747,2.9868509769439697,0,2.822936773300171,2.8550336360931396,0.9860296845436096,sub-03,20260827,ses-02,SSVEP,2.8261988162994385
2.668001174926758,0.11408314853906631,11.839054107666016,0,3.228752851486206,3.2614829540252686,1.0044796466827393,sub-02,20260827,ses-03,SSVEP,2.921874523162842
2.730182409286499,0.08289952576160431,1.8788930177688599,0,2.944329023361206,2.973285675048828,1.0145779848098755,sub-02,20260827,ses-04,SSVEP,2.9275290966033936
2.73125958442688,0.07974451035261154,2.7479333877563477,0,2.854085922241211,2.8836171627044678,0.625860333442688,sub-03,20260827,ses-03,ERP,2.9106969833374023
2.723830223083496,0.09051473438739777,2.03702974319458,0,2.9441068172454834,3.005199432373047,1.0231441259384155,sub-02,20260827,ses-04,SSVEP,2.946437358856201
2.755028009414673,0.07958953827619553,1.5283665657043457,0,2.8873064517974854,2.874729633331299,0.7855199575424194,sub-05,20260827,ses-04,ERP,2.8418619632720947
2.7246978282928467,0.08031182736158371,3.6534600257873535,0,2.8630998134613037,2.834714412689209,0.5294213891029358,sub-05,20260827,ses-03,SSVEP,2.957338571548462
2.7216796875,0.08779395371675491,0.8577373623847961,0,2.812126636505127,2.878481864929199,1.2050141096115112,sub-05,20260827,ses-02,ERP,2.830244541168213
2.7627220153808594,0.07089785486459732,1.4272445440292358,0,2.784905195236206,2.778111457824707,0.8402044177055359,sub-05,20260827,ses-04,SSVEP,2.8009774684906006
2.739840507507324,0.09300579875707626,2.48050856590271,0,2.9431354999542236,2.9336390495300293,0.5852505564689636,sub-05,20260827,ses-03,ERP,2.879612922668457
2.5833334922790527,0.13434650003910065,14.477051734924316,0,3.191823720932007,3.219398021697998,1.0046616792678833,sub-02,20260827,ses-03,SSVEP,2.9219720363616943
