combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,0.3239215016365051,,anchor,1
,,0.2581144869327545,,anchor,250
,,0.03181067109107971,,anchor,500
,,0.025266965851187706,,anchor,750
,,0.03820500895380974,,anchor,1000
,,0.028493614867329597,,anchor,1250
,,0.026744090020656586,,anchor,1500
,,0.012706208974123001,,anchor,1750
,,0.01200916152447462,,anchor,2000
,,0.007783436682075262,,anchor,2250
,,0.01154077984392643,,anchor,2500
,,0.01353247556835413,,anchor,2750
,,0.006224649492651224,,anchor,3000
,,0.00860810186713934,,anchor,3250
,,0.0074971746653318405,,anchor,3500
,,0.0069192200899124146,,anchor,3750
,,0.007757585495710373,,anchor,4000
,,0.0064372229389846325,,anchor,4250
,,0.007900414057075977,,anchor,4500
,,0.005433099344372749,,anchor,4750
,,0.005321159493178129,,anchor,5000
,,0.005939541384577751,,anchor,5250
,,0.0034195035696029663,,anchor,5500
,,0.010952119715511799,,anchor,5750
,,0.0038284186739474535,,anchor,6000
,,0.016010461375117302,,anchor,6250
,,0.0034795578103512526,,anchor,6500
,,0.0032961987890303135,,anchor,6750
,,0.0037606297992169857,,anchor,7000
,,0.0037280095275491476,,anchor,7250
,,0.003948412835597992,,anchor,7500
,,0.007208056747913361,,anchor,7750
,,0.002851295517757535,,anchor,8000
,,0.020609918981790543,,one_step,1
,,0.14481818675994873,,diffusion,1
,,0.002753060543909669,,one_step,250
,,0.07581973820924759,,diffusion,250
0.21351377665996552,0.14976385235786438,,0.06374992430210114,validation,250
,,0.0030296335462480783,,one_step,500
,,0.23322650790214539,,diffusion,500
0.19808320701122284,0.1342405378818512,,0.06384266912937164,validation,500
,,0.003158748149871826,,one_step,750
,,0.21226616203784943,,diffusion,750
0.18831241130828857,0.1249840036034584,,0.06332840770483017,validation,750
,,0.002466005738824606,,one_step,1000
,,0.19660413265228271,,diffusion,1000
0.18166542053222656,0.11827567964792252,,0.06338974088430405,validation,1000
,,0.002502450719475746,,one_step,1250
,,0.18652430176734924,,diffusion,1250
0.17719056457281113,0.11400028318166733,,0.0631902813911438,validation,1250
,,0.0027550822123885155,,one_step,1500
,,0.1797599047422409,,diffusion,1500
0.17330874502658844,0.11033783853054047,,0.06297090649604797,validation,1500
,,0.003039075993001461,,one_step,1750
,,0.17520663142204285,,diffusion,1750
0.171474426984787,0.1084548830986023,,0.06301954388618469,validation,1750
,,0.0023786285892128944,,one_step,2000
,,0.17190390825271606,,diffusion,2000
0.17045988887548447,0.10747139900922775,,0.06298848986625671,validation,2000
,,0.002519377740100026,,one_step,2250
,,0.16912099719047546,,diffusion,2250
0.16950847208499908,0.10542456805706024,,0.06408390402793884,validation,2250
