artifact_correlation,artifact_rmse,artifact_rrmse,channel,clean_output_rms_ratio,condition,correlation,fold,observation_change_ratio,participant,rrmse_spectral,rrmse_temporal,seed,snr_improvement,zero_artifact
,0.009099848568439484,,19,0.9982496500015259,POP,0.9999709129333496,0,0.012133817188441753,sub-02,0.0024982972536236048,0.012133817188441753,20261201,,1
,0.005487707909196615,,20,0.9982026815414429,POP,0.9999816417694092,0,0.0069692195393145084,sub-02,0.0033939790446311235,0.0069692195393145084,20261201,,1
,0.006231493316590786,,21,0.9985936284065247,POP,0.9999666213989258,0,0.008302245289087296,sub-02,0.003501604776829481,0.008302245289087296,20261201,,1
,0.0065893386490643024,,22,0.9992602467536926,POP,0.9999677538871765,0,0.00805738940834999,sub-02,0.003075597109273076,0.00805738940834999,20261201,,1
,0.006639511324465275,,23,0.9992428421974182,POP,0.9999838471412659,0,0.007514298893511295,sub-02,0.002538089407607913,0.007514298893511295,20261201,,1
,0.007142023649066687,,24,1.0004898309707642,POP,0.9999683499336243,0,0.00824654195457697,sub-02,0.0024154020939022303,0.00824654195457697,20261201,,1
,0.004919527098536491,,25,0.9996601939201355,POP,0.9999850988388062,0,0.005549346096813679,sub-02,0.0027906857430934906,0.005549346096813679,20261201,,1
,0.007827929221093655,,26,1.0010149478912354,POP,0.999962568283081,0,0.009138309396803379,sub-02,0.0028038802556693554,0.009138309396803379,20261201,,1
,0.007659653201699257,,27,0.9984591603279114,POP,0.999962568283081,0,0.008993539027869701,sub-02,0.002290373668074608,0.008993539027869701,20261201,,1
,0.006198818329721689,,28,0.9991804361343384,POP,0.9999801516532898,0,0.006971657741814852,sub-02,0.002066410845145583,0.006971657741814852,20261201,,1
,0.007641776464879513,,29,1.0003728866577148,POP,0.9999613761901855,0,0.009192694909870625,sub-02,0.0029913862235844135,0.009192694909870625,20261201,,1
,0.008323089219629765,,30,1.0009124279022217,POP,0.9999445080757141,0,0.010832874104380608,sub-02,0.004011556506156921,0.010832874104380608,20261201,,1
,0.005410413723438978,,31,0.9989715814590454,POP,0.999976634979248,0,0.006957659497857094,sub-02,0.0026341124903410673,0.006957659497857094,20261201,,1
,0.006656509358435869,,32,0.9998090863227844,POP,0.9999364614486694,0,0.013057021424174309,sub-02,0.0042790696024894714,0.013057021424174309,20261201,,1
,0.005505252163857222,,33,0.9990836977958679,POP,0.9999523758888245,0,0.010214941576123238,sub-02,0.003996747545897961,0.010214941576123238,20261201,,1
,0.006213134154677391,,34,1.000189185142517,POP,0.9999598860740662,0,0.009755929000675678,sub-02,0.0032444410026073456,0.009755929000675678,20261201,,1
,0.006905244197696447,,35,1.0003058910369873,POP,0.9999362826347351,0,0.012005850672721863,sub-02,0.004162163939327002,0.012005850672721863,20261201,,1
,0.007589779794216156,,36,1.0008208751678467,POP,0.9999352097511292,0,0.01272673811763525,sub-02,0.005214988719671965,0.01272673811763525,20261201,,1
,0.0061750588938593864,,37,1.0011199712753296,POP,0.9999505877494812,0,0.010676716454327106,sub-02,0.0044018784537911415,0.010676716454327106,20261201,,1
,0.0125393932685256,,38,1.0012904405593872,POP,0.9998258948326111,0,0.024295611307024956,sub-02,0.0061106872744858265,0.024295611307024956,20261201,,1
,0.006638237275183201,,39,1.0004026889801025,POP,0.999939501285553,0,0.011282154358923435,sub-02,0.00629010982811451,0.011282154358923435,20261201,,1
,0.011989366263151169,,40,1.0039148330688477,POP,0.9998156428337097,0,0.024548791348934174,sub-02,0.007094775792211294,0.024548791348934174,20261201,,1
,0.006944683846086264,,41,0.9977754354476929,POP,0.9999560117721558,0,0.011887634173035622,sub-02,0.0031311213970184326,0.011887634173035622,20261201,,1
,0.007971125654876232,,42,0.9961906671524048,POP,0.9999619722366333,0,0.009975457563996315,sub-02,0.003329023253172636,0.009975457563996315,20261201,,1
,0.009306197986006737,,43,1.0004949569702148,POP,0.9999410510063171,0,0.017615769058465958,sub-02,0.002732856199145317,0.017615769058465958,20261201,,1
,0.010333165526390076,,44,1.0000274181365967,POP,0.9999147057533264,0,0.019316380843520164,sub-02,0.004942507483065128,0.019316380843520164,20261201,,1
,0.011040898971259594,,45,1.0008916854858398,POP,0.9998800158500671,0,0.02158857136964798,sub-02,0.005466369446367025,0.02158857136964798,20261201,,1
0.9452768564224243,1.3219701051712036,0.3514035940170288,0,1.6437714099884033,POP,0.7327150702476501,0,0.8075737357139587,sub-02,0.7685417532920837,1.1549460887908936,20261201,9.083876013755798,0
0.9438686370849609,1.0037765502929688,0.3536210060119629,1,1.4129294157028198,POP,0.7994128465652466,0,0.8824248909950256,sub-02,0.4661329686641693,0.8837815523147583,20261201,9.029238820075989,0
0.9123314619064331,1.0607328414916992,0.42733389139175415,2,1.6077641248703003,POP,0.735323429107666,0,0.8371220827102661,sub-02,0.6327683925628662,1.115944743156433,20261201,7.384653687477112,0
0.9384908676147461,2.9186503887176514,0.5467439889907837,3,3.6985931396484375,POP,0.3490065038204193,0,0.5048196315765381,sub-02,0.9143056869506836,3.478107452392578,20261201,5.244320034980774,0
0.8756011128425598,1.7883658409118652,0.5438620448112488,4,2.86746883392334,POP,0.3381066918373108,0,0.6208609342575073,sub-02,0.8043467998504639,2.6962764263153076,20261201,5.290224552154541,0
0.5049853920936584,1.3526495695114136,0.9141093492507935,5,2.4898064136505127,POP,0.4658912718296051,0,0.6757504940032959,sub-02,0.7517416477203369,2.2054641246795654,20261201,0.7800377160310745,0
0.9300857186317444,0.5983697175979614,0.505113422870636,6,1.4269500970840454,POP,0.7646880149841309,0,1.0465683937072754,sub-02,0.3768683969974518,0.9283099174499512,20261201,5.932221412658691,0
0.9665505290031433,0.5354662537574768,0.2578849494457245,7,1.2088427543640137,POP,0.728748619556427,0,0.9323261976242065,sub-02,0.24605688452720642,0.8368687629699707,20261201,11.771481037139893,0
