row_type,contrast,metric,participant,utility,positive,participant_mean_utility,participant_median_utility,positive_count,participants,bootstrap_low,bootstrap_high
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-05,0.1883259831811301,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-06,0.1075766935464344,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-07,0.0666737295177881,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-09,0.0751034099666867,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-11,0.0247528853469702,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-12,0.0743507769657298,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-14,0.0251603936067112,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-15,0.0301742787196417,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-17,0.0588109512464143,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-18,0.1052723253087606,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-19,0.1422972407599445,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-21,0.2314942369703203,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,sub-23,0.0690513794543221,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-02,0.0380694691848475,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-03,0.0722955243982141,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-05,0.1197565779439173,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-06,0.0685584633465623,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-07,0.0421522287106199,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-09,0.0331946299265837,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-11,0.0210714198474306,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-12,0.0512433418771252,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-14,0.0196146077942103,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-15,0.0125248384138103,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-17,0.052572806191165,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-18,0.0605360558256506,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-19,0.0621469224133761,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-21,0.1208047266409266,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,sub-23,0.011937759903958,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-02,0.0171599979512393,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-03,0.0289280321449041,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-05,0.0573603678494691,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-06,0.0360969267785549,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-07,0.0196539685130119,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-09,-0.0107994915451854,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-11,0.0083463191986083,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-12,0.0206598006188869,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-14,1.8484890460968018e-05,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-15,0.0066165919415652,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-17,0.0152146741747856,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-18,0.0377535950392484,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-19,0.0279111489653587,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-21,0.046925913542509,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,correlation,sub-23,0.0210372321307659,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-02,-1.682302879650403,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-03,1.377885190110343,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-05,2.475997244696676,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-06,1.4996197902239925,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-07,2.0228331696573427,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-09,0.3927443680361518,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-11,1.2978647995332722,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-12,1.3157668818075765,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-14,1.3568272752794048,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-15,1.312865190159825,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-17,1.978283119892391,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-18,2.196165366253505,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-19,1.1873785794103662,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-21,4.043533721373283,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,snr_improvement,sub-23,2.814975298076336,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-02,-0.5786187301079433,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-03,-0.160457682609558,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-05,0.2169773737589517,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-06,0.0568799184901371,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-07,0.2086311487051158,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-09,0.0408973821571895,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-11,0.102967819571495,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-12,0.1118910945951938,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-14,0.1251527070999145,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-15,0.0667263865470886,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-17,0.2084272185961406,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-18,0.2356454968452452,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-19,-0.0756719547968645,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-21,0.3579212554863521,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,sub-23,0.3846369641167777,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-02,0.186841233051382,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-03,0.5401136065522829,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-05,0.5397239309114714,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-06,0.4090902055613696,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-07,0.5307478475062033,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-09,0.1987235997221432,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-11,0.2720870190300047,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-12,0.2717579330492299,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-14,0.3433733725978527,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-15,0.3914273631973908,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-17,0.4829626117212077,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-18,0.5412454809993505,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-19,0.4470454830264386,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-21,0.594746085528251,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,sub-23,0.3660673913213291,1,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-02,-0.1249363094339059,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-03,-0.1602591176488204,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-05,-0.2687889491917303,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-06,-0.208509870157286,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-07,-0.2069327334102126,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-09,-0.0913772769927163,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-11,-0.0570385021765105,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-12,-0.2207716853558849,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-14,-0.10320402740399,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-15,-0.0480538479532697,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-17,-0.1251149206073023,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-18,-0.1820956175797619,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-19,-0.1288771967083448,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-21,-0.2237593844765797,0,,,,,,
participant,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,sub-23,-0.0757194317266112,0,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-02,-0.0028987125260755,0,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-03,0.0037410268560051,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-05,-0.0002125392347807,0,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-06,0.0026838600897463,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-07,-0.0017613443687878,0,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-09,0.0935810372757259,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-11,0.0014413630851777,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-12,-0.0020001447992399,0,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-14,-0.0007382244184555,0,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-15,0.0014267695514718,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-17,0.0023804210941307,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-18,0.0042770546860992,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-19,0.0045422973053064,1,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-21,-0.012303271330893,0,,,,,,
participant,ORACLE-MATCH,rrmse_temporal,sub-23,-0.0001564002013765,0,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-02,-0.0022518880723509,0,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-03,0.0025258176028728,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-05,0.005128540971782,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-06,0.0043116994202136,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-07,0.0008717505843378,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-09,-0.0024428882752545,0,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-11,0.0006801810814067,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-12,0.0002227738732472,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-14,-0.0007567207794636,0,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-15,0.0004884991794824,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-17,0.0002021833788603,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-18,-0.0016478408360853,0,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-19,0.002732177672442,1,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-21,-0.004237625747919,0,,,,,,
participant,ORACLE-MATCH,rrmse_spectral,sub-23,0.0004480451752897,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-02,-0.0003792699426412,0,,,,,,
participant,ORACLE-MATCH,correlation,sub-03,0.0010908171534538,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-05,0.0006789751350879,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-06,0.0012571215629577,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-07,-0.0009446516633033,0,,,,,,
participant,ORACLE-MATCH,correlation,sub-09,0.0187308124732226,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-11,0.0002155601978302,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-12,-0.0010371506214141,0,,,,,,
participant,ORACLE-MATCH,correlation,sub-14,-0.0004261992871761,0,,,,,,
participant,ORACLE-MATCH,correlation,sub-15,0.0003242366947233,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-17,0.0007525421679019,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-18,0.0015270188450813,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-19,0.0021734181791543,1,,,,,,
participant,ORACLE-MATCH,correlation,sub-21,-0.0057039596140384,0,,,,,,
participant,ORACLE-MATCH,correlation,sub-23,0.0002244189381599,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-02,-0.1757688487577979,0,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-03,0.0157449596251051,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-05,-0.0203627288962402,0,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-06,0.0176222441119273,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-07,-0.0154489119170018,0,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-09,0.4643962699213131,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-11,0.1047456234227866,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-12,-0.0464159818875486,0,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-14,-0.0201700876156487,0,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-15,0.0824901177447128,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-17,0.0877406084133933,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-18,0.0179933811790156,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-19,0.1400572206274284,1,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-21,-0.1809626658047949,0,,,,,,
participant,ORACLE-MATCH,snr_improvement,sub-23,0.002132155932486,1,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-02,-0.0639311422904331,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-03,-0.0040992021560668,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-05,-0.0008482575416565,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-06,-0.0033241829701831,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-07,-0.0010201747600848,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-09,0.0375585364443914,1,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-11,0.005229765176773,1,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-12,-0.0031794626265764,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-14,-0.0018799006938934,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-15,0.0158039056337797,1,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-17,0.0097848216692606,1,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-18,-0.0017338355382282,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-19,0.0369075261629545,1,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-21,-0.0098999504532133,0,,,,,,
participant,ORACLE-MATCH,artifact_rrmse,sub-23,0.0028947868517467,1,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-02,-0.0098771234722032,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-03,-0.0008815078685679,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-05,0.0006106915573279,1,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-06,-0.0056156794806676,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-07,0.0009306107576076,1,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-09,0.069665341538244,1,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-11,0.0020777706056833,1,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-12,-0.0002686962252482,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-14,-0.0006147539243102,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-15,2.759078947395244e-05,1,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-17,0.0017510843773683,1,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-18,-0.0044268642862638,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-19,-0.0121659832075238,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-21,-0.000867406854273,0,,,,,,
participant,ORACLE-MATCH,artifact_correlation,sub-23,-0.0175747078444276,0,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-02,0.0026543199001025,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-03,-0.0035738111037062,0,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-05,0.0008021062203624,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-06,0.0029608501426992,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-07,-0.0039321130589087,0,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-09,-0.0054686534567736,0,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-11,0.0042931769712595,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-12,-0.003587999197407,0,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-14,-0.0002542503389122,0,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-15,0.0045787925628246,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-17,0.0042490350024309,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-18,0.0092786004242952,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-19,0.0149618253926746,1,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-21,-0.0004372158437035,0,,,,,,
participant,ORACLE-MATCH,observation_change_ratio,sub-23,0.0083942507480969,1,,,,,,
summary,MATCH-POP,rrmse_temporal,ALL,-2.6786357436018684e-05,8,-2.6786357436018684e-05,0.0002232616679975,8.0,15.0,-0.005374737970748,0.0059652251022513
summary,MATCH-POP,rrmse_spectral,ALL,-0.0005902999245639,7,-0.0005902999245639,-0.0002468141028657,7.0,15.0,-0.0039524534347583,0.0025148850380598
summary,MATCH-POP,correlation,ALL,-0.0001363227454324,8,-0.0001363227454324,0.0001024156808853,8.0,15.0,-0.0019626435451209,0.0018321179629613
summary,MATCH-POP,snr_improvement,ALL,-0.0193936019003193,8,-0.0193936019003193,0.0198613466428856,8.0,15.0,-0.1332830391736084,0.102300164704512
summary,MATCH-POP,artifact_rrmse,ALL,0.0085748579676953,8,0.0085748579676953,0.0030634254217147,8.0,15.0,-0.0075714632462715,0.0269597804180808
summary,MATCH-POP,artifact_correlation,ALL,-0.0025631195421601,5,-0.0025631195421601,-0.0018166382797062,5.0,15.0,-0.0110928616282106,0.0056042510748173
summary,MATCH-POP,observation_change_ratio,ALL,0.0045583060518159,9,0.0045583060518159,0.0018860163836507,9.0,15.0,-0.0036877110347298,0.0126585946666273
summary,MATCH-WRONG,rrmse_temporal,ALL,0.0514543100647036,11,0.0514543100647036,0.0131512982079584,11.0,15.0,0.0054235122219233,0.1269739573042594
summary,MATCH-WRONG,rrmse_spectral,ALL,0.0126367939451787,10,0.0126367939451787,0.0044619539985433,10.0,15.0,0.0006833080648842,0.0300324991845263
summary,MATCH-WRONG,correlation,ALL,0.0088339222905536,10,0.0088339222905536,0.0023634280078113,10.0,15.0,0.0010157553230722,0.0196290131371157
summary,MATCH-WRONG,snr_improvement,ALL,0.685412118298932,11,0.685412118298932,0.2516291880359251,11.0,15.0,0.1932734715371803,1.3324216971950038
summary,MATCH-WRONG,artifact_rrmse,ALL,0.826174005273643,12,0.826174005273643,0.0489821210503578,12.0,15.0,0.0377670827248339,2.079814415330958
summary,MATCH-WRONG,artifact_correlation,ALL,0.0140629304523275,10,0.0140629304523275,0.0085152324575643,10.0,15.0,-0.0044397666611452,0.0353379943880035
summary,MATCH-WRONG,observation_change_ratio,ALL,0.0398640628215313,9,0.0398640628215313,0.0056727064038568,9.0,15.0,-0.0033529670126881,0.1089331249047578
summary,MATCH-SHUFFLED,rrmse_temporal,ALL,0.0028208493135025,7,0.0028208493135025,-0.0005419003427959,7.0,15.0,-0.0054616658537815,0.0141105936182642
summary,MATCH-SHUFFLED,rrmse_spectral,ALL,-0.0007374645404828,6,-0.0007374645404828,-0.0007762139430269,6.0,15.0,-0.0054149313174032,0.0039319792990378
summary,MATCH-SHUFFLED,correlation,ALL,0.00061702048406,6,0.00061702048406,-0.0013557709753513,6.0,15.0,-0.002909861934216,0.0061530586510586
summary,MATCH-SHUFFLED,snr_improvement,ALL,0.0285645656130323,8,0.0285645656130323,0.006846035165446,8.0,15.0,-0.1234912704303296,0.2043353548164657
summary,MATCH-SHUFFLED,artifact_rrmse,ALL,0.0031886587803216,7,0.0031886587803216,-0.0023091614246368,7.0,15.0,-0.0186785167226902,0.0297326800031097
summary,MATCH-SHUFFLED,artifact_correlation,ALL,-0.0002950283299087,7,-0.0002950283299087,-0.0029826711863279,7.0,15.0,-0.0107254213487519,0.0101868542589741
summary,MATCH-SHUFFLED,observation_change_ratio,ALL,-0.0003272031701878,8,-0.0003272031701878,0.0019518219341989,8.0,15.0,-0.0153606352048912,0.0185382181000992
summary,MATCH-NO_TRANSFER_BRANCH,rrmse_temporal,ALL,0.0891102855039207,15,0.0891102855039207,0.0743507769657298,15.0,15.0,0.0618911049171856,0.1218082710305831
summary,MATCH-NO_TRANSFER_BRANCH,rrmse_spectral,ALL,0.0524319581612265,15,0.0524319581612265,0.0512433418771252,15.0,15.0,0.0368877622520388,0.0707948123693555
summary,MATCH-NO_TRANSFER_BRANCH,correlation,ALL,0.0221922374796122,14,0.0221922374796122,0.0206598006188869,14.0,15.0,0.0134489739787143,0.0313423332176171
summary,MATCH-NO_TRANSFER_BRANCH,snr_improvement,ALL,1.5726958076573374,14,1.5726958076573374,1.377885190110343,14.0,15.0,0.9382088878777216,2.1745555987058443
summary,MATCH-NO_TRANSFER_BRANCH,artifact_rrmse,ALL,0.0868004265636824,12,0.0868004265636824,0.1118910945951938,12.0,15.0,-0.0420528453774796,0.1903585669257619
summary,MATCH-NO_TRANSFER_BRANCH,artifact_correlation,ALL,0.4077302109183938,15,0.4077302109183938,0.4090902055613696,15.0,15.0,0.342308148706561,0.4722688087920136
summary,MATCH-NO_TRANSFER_BRANCH,observation_change_ratio,ALL,-0.1483625913881951,0,-0.1483625913881951,-0.1288771967083448,0.0,15.0,-0.1826920335995472,-0.1158779286712775
summary,ORACLE-MATCH,rrmse_temporal,ALL,0.0062668795376036,8,0.0062668795376036,0.0014267695514718,8.0,15.0,-0.0016070176775004,0.019679725648942
summary,ORACLE-MATCH,rrmse_spectral,ALL,0.000418313681924,10,0.000418313681924,0.0004480451752897,10.0,15.0,-0.0007784020291001,0.0017462081852621
summary,ORACLE-MATCH,correlation,ALL,0.0012322460145999,10,0.0012322460145999,0.0003242366947233,10.0,15.0,-0.0007497867538283,0.0041316666516164
summary,ORACLE-MATCH,snr_improvement,ALL,0.0315862237399424,9,0.0315862237399424,0.0157449596251051,9.0,15.0,-0.0348789281354081,0.111391347487511
summary,ORACLE-MATCH,artifact_rrmse,ALL,0.0012175488605713,6,0.0012175488605713,-0.0010201747600848,6.0,15.0,-0.010800169415035,0.0116479511869405
summary,ORACLE-MATCH,artifact_correlation,ALL,0.0015180244308146,6,0.0015180244308146,-0.0006147539243102,6.0,15.0,-0.0056037097031009,0.0123711162762504
summary,ORACLE-MATCH,observation_change_ratio,ALL,0.0023279276243556,9,0.0023279276243556,0.0026543199001025,9.0,15.0,-0.0003628431087508,0.0051934459884857
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-02,0.0008358738745324334,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-03,0.002388897240284682,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-05,-0.0005452031216583997,0,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-06,0.002150561876793078,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-07,0.09102360377209351,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-09,-0.0025003471339177796,0,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-11,-0.003725902797664382,0,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-12,-0.0030204108889573256,0,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-14,0.0008604128844778014,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-15,0.00917331292932455,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-17,0.12767786669624392,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-18,0.12795605494547968,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-19,-0.005081399599096592,0,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-21,0.008604530219709305,1,,,,,,
natural_participant,MATCH-POP,heldout_eog_remaining_ratio,sub-23,0.06676098722402046,1,,,,,,
