effective_seconds,fold,participant,rrmse_temporal,same_checkpoint,same_noise,same_query,seed,support_seconds,window_count
30,4,sub-21,1.175276279449463,1,1,1,20261202,30,15
30,4,sub-21,0.10945706814527512,1,1,1,20261202,30,15
30,4,sub-23,0.018402835354208946,1,1,1,20261202,30,15
30,4,sub-23,0.2585507333278656,1,1,1,20261202,30,15
30,4,sub-23,0.2311752587556839,1,1,1,20261202,30,15
30,4,sub-23,0.0041586835868656635,1,1,1,20261202,30,15
30,4,sub-23,0.011862442828714848,1,1,1,20261202,30,15
30,4,sub-23,0.09528795629739761,1,1,1,20261202,30,15
30,4,sub-23,0.05869811028242111,1,1,1,20261202,30,15
30,4,sub-23,0.4344298541545868,1,1,1,20261202,30,15
