auprc,auroc,coverage,dataset,exact_cell,infeasible_action,label_prevalence,route,score_finite_rate,score_q01,score_q50,score_q99,selected_safe_benefit_rate,status,threshold_calibration,unit_id,wrong_support_coverage,wrong_support_selected_safe_benefit_rate
0.9666666666666666,0.95,0.6666666666666666,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.5555555555555556,M1,1.0,0.21836973904196794,0.6411475900401503,0.7976883470604528,0.8333333333333334,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim43,0.5555555555555556,0.8
0.75,0.6666666666666666,0.3,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.4,M0,1.0,0.13741920419421383,0.39730066354680527,0.7347097313485876,0.6666666666666666,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim46,0.2,1.0
0.7321428571428572,0.6666666666666666,0.4,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.4,M1,1.0,0.20792913065374358,0.428529504454016,0.7945941830708174,0.5,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim46,0.3,0.6666666666666666
1.0,1.0,0.1,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.2,M0,1.0,-0.06682343510012809,0.16621470376447928,0.5819447960918227,1.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim47,0.1,1.0
1.0,1.0,0.1,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.2,M1,1.0,-0.05998586513505767,0.1251506108415981,0.5578159583365963,1.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim47,0.1,1.0
1.0,1.0,0.4,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.3,M0,1.0,0.02501654047230299,0.39169796661232237,0.7337536562847742,0.75,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim48,0.6,0.5
1.0,1.0,0.4,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.3,M1,1.0,-0.0035959620044917692,0.3524302416062646,0.7581362968640832,0.75,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim48,0.4,0.75
1.0,1.0,0.3333333333333333,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.4166666666666667,M0,1.0,0.07722110013543346,0.39239261331104175,0.8139757728370997,1.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim49,0.5,0.8333333333333334
0.9428571428571428,0.9428571428571428,0.3333333333333333,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.4166666666666667,M1,1.0,0.14132612842440856,0.37810701633718363,0.8517703571100336,1.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim49,0.4166666666666667,0.8
1.0,1.0,0.5,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.5,M0,1.0,0.0735540231003804,0.46703566742548386,0.8254150343826553,1.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim50,0.5,1.0
1.0,1.0,0.5,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.5,M1,1.0,0.0467877484729529,0.4829922177736685,0.7488483462366208,1.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim50,0.5,1.0
0.5666666666666667,0.7083333333333334,0.2,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.4,M0,1.0,0.036020285167989705,0.33140220016537497,0.5795203479570674,0.5,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim51,0.2,0.5
0.6916666666666667,0.75,0.2,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.4,M1,1.0,0.060433569551656,0.32450803475917317,0.5906394079005193,0.5,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim51,0.2,0.5
0.5333333333333333,0.7619047619047619,0.5,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.3,M0,1.0,0.03686072140692761,0.4963277588998597,0.5937420538467384,0.6,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim52,0.6,0.5
0.5333333333333333,0.7619047619047619,0.4,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.3,M1,1.0,0.010677130636572416,0.4175390125897708,0.6526530934437044,0.5,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim52,0.6,0.5
0.6544444444444444,0.6,0.0,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.5555555555555556,M0,1.0,-0.11765483899709879,0.18901260569241443,0.4454911684553253,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim53,0.0,0.0
0.6544444444444444,0.6,0.0,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.5555555555555556,M1,1.0,-0.07220397993934227,0.18223044869501148,0.44660933756778354,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim53,0.0,0.0
0.3333333333333333,0.7777777777777778,0.3,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.1,M0,1.0,-0.11338239505495804,0.3319764242921182,0.6175068521143565,0.3333333333333333,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim54,0.4,0.25
0.3333333333333333,0.7777777777777778,0.3,klados,19ch_native_linked_mastoid_256hz,abstain_to_POP,0.1,M1,1.0,-0.12822554997114216,0.29879790362019765,0.5930345360778195,0.3333333333333333,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,sim54,0.4,0.25
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p01,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p01,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p02,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p02,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p04,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p04,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p05,0.0,0.0
nan,nan,0.0,sgeyesub,study01|layout_01|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study01/study01_p05,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p19,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p19,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p20,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p20,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p21,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p21,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p22,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p22,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p23,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p23,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p24,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p24,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p25,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p25,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p26,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p26,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p27,0.0,0.0
nan,nan,0.0,sgeyesub,study03|layout_03|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study03/study03_p27,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p02,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p02,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p06,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p06,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p07,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p07,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p08,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p08,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p09,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p09,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p10,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p10,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p11,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p11,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p12,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p12,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p13,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p13,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p14,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p14,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p15,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p15,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p16,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p16,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p17,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p17,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p18,0.0,0.0
nan,nan,0.0,sgeyesub,study02|layout_02|200,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study02/study02_p18,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p03,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p08,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p08,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p24,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p24,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p28,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p28,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p29,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p29,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p30,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p30,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p31,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p31,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p32,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p32,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p33,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p33,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p34,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p34,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p35,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p35,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p36,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M1,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p36,0.0,0.0
nan,nan,0.0,sgeyesub,study04|layout_04|100,abstain_to_POP,0.0,M0,1.0,0.0,0.0,0.0,0.0,success_LOO_unit_weighted,training_unit_mean_achieved_coverage,study04/study04_p37,0.0,0.0
