condition_erp_observation_relative_preservation,context_id,eog_coherence_reduction,exact_cell,heldout_eog_prediction_remaining_ratio,latency_total_seconds,layout_id,nonartifact_observation_preservation,observation_change_ratio,output_input_rms_ratio_maximum,output_input_rms_ratio_median,peak_memory_mb,recording_key,reference_free_covariance_distortion,reference_free_psd_distortion,sampling_rate_hz,study
-0.11779324740276638,population,0.16385545640970794,study01|layout_01|200.0,0.37775058645666165,1.2227287866666454,layout_01,0.9520607773074964,0.8963181647411088,0.9997588487324814,0.8971214909676243,40.81884765625,study01/study01_p01,0.016849414687863204,0.08449095826089927,200.0,study01
-0.10720645137041429,matching,0.10684890728619612,study01|layout_01|200.0,0.24541972760373088,0.7649896436666191,layout_01,0.9713692130947332,0.885600486036497,1.0169086545992214,0.9053879818405277,40.81884765625,study01/study01_p01,0.006563751104096308,0.04836023227422522,200.0,study01
0.0027663267585478954,wrong,0.24891792334782714,study01|layout_01|200.0,0.5021558105148219,0.7603030386666584,layout_01,0.9910738690841759,0.7965124058341685,1.0019057013986312,0.9710941712071989,40.81884765625,study01/study01_p01,0.002469166103101722,0.009297325509005945,200.0,study01
-0.14739125560637736,shuffled,0.10247466459198101,study01|layout_01|200.0,0.25214489191387934,0.7613234113333268,layout_01,0.9562416553959906,0.9178147981606982,1.027226985719951,0.9052595082000767,40.81884765625,study01/study01_p01,0.010307155204106936,0.07493739006361255,200.0,study01
-0.11873732294739654,population,0.16262025092778334,study01|layout_01|200.0,0.6383518939272542,0.8767872250949343,layout_01,0.9712001581973552,0.9180219709293258,0.9998024731911549,0.8612353746933233,40.81884765625,study01/study01_p03,0.007506140455586841,0.04938214950272322,200.0,study01
-0.2420319225074238,matching,0.020977079393830218,study01|layout_01|200.0,0.4966377947400904,0.5399682282780608,layout_01,0.955435424320533,1.0176645676367733,1.1692020795570113,0.9167944498342981,40.81884765625,study01/study01_p03,0.014246357743024901,0.07081111254315278,200.0,study01
-0.13884003339285056,wrong,0.10746244467431015,study01|layout_01|200.0,0.5555565647675619,0.5293183863783876,layout_01,0.9738906089704648,0.9348172989142477,1.006912601487117,0.8752019355051684,40.81884765625,study01/study01_p03,0.006166297691729415,0.0429051375424361,200.0,study01
-0.12735784476806486,shuffled,-0.12206376041407914,study01|layout_01|200.0,1.2480160177299948,0.531457593354086,layout_01,0.8628357212513924,0.9229827255665309,1.6512970113740255,0.99291453030985,40.81884765625,study01/study01_p03,0.11843351207701895,0.22608808120104182,200.0,study01
0.22456887322929134,population,0.43325247905205533,study01|layout_01|200.0,0.5362474321108252,0.7511661493529876,layout_01,0.9642399305713639,0.6029350469753018,1.0003271011949784,0.9783429378026426,40.81884765625,study01/study01_p04,0.011469101816906377,0.04845467769873749,200.0,study01
0.22507550125183748,matching,0.3295346262301863,study01|layout_01|200.0,0.47982628678273853,0.487885935852925,layout_01,0.9638886009648923,0.603948155852719,1.002543048002187,0.9831463644155566,40.81884765625,study01/study01_p04,0.008872040292117786,0.04271534321646897,200.0,study01
0.2774063173982821,wrong,0.3116470020665227,study01|layout_01|200.0,0.5307436419410264,0.4840613203123212,layout_01,0.9735852629337485,0.563185954888287,1.012972980997304,0.996896462922789,40.81884765625,study01/study01_p04,0.009108607702323265,0.03295394533834638,200.0,study01
0.2903893465053506,shuffled,0.32661409299326233,study01|layout_01|200.0,0.5655328609000709,0.49500241472075385,layout_01,0.9172178791449341,0.5574446176526119,1.1945160317879937,1.0086527436545418,40.81884765625,study01/study01_p04,0.09961867205273389,0.13475096724264027,200.0,study01
-0.33662228585469883,population,0.03808705960703499,study01|layout_01|200.0,0.6397902014531911,0.7612182488664985,layout_01,0.9613559344890664,1.0334471104098066,1.0750478641844825,0.9434979073812974,40.81884765625,study01/study01_p05,0.015351538427751563,0.060778037798611316,200.0,study01
-0.08508572164722288,matching,0.20153734211988714,study01|layout_01|200.0,0.3035280367438896,0.5314587820321321,layout_01,0.9769389158562483,0.8372474735842639,1.0058742785382009,0.9926066408107538,40.81884765625,study01/study01_p05,0.0017946953938870617,0.03209093441045761,200.0,study01
-0.16218325868980843,wrong,0.10135820551650453,study01|layout_01|200.0,0.5834201006279054,0.535932395607233,layout_01,0.9757065047958839,0.8953078796574561,1.066644971081664,0.992737208671863,40.81884765625,study01/study01_p05,0.0015924998190353827,0.032770689552854636,200.0,study01
-0.24729488952091314,shuffled,0.12071380521015879,study01|layout_01|200.0,0.4500959834264817,0.5285246716812253,layout_01,0.9752254964526349,0.9624704244220318,1.0213910440650835,0.9732274800511772,40.81884765625,study01/study01_p05,0.003244414254153255,0.03328582367465773,200.0,study01
0.14307009217936686,population,0.2592776273232689,study02|layout_02|200.0,0.36150486111151,0.535538136648635,layout_02,0.9911888098052072,0.6281520108373618,1.000340071634712,0.9572849630897017,42.740234375,study02/study02_p02,0.0015610675055222417,0.011584333956917053,200.0,study02
0.1679860008524986,matching,0.29850533787781713,study02|layout_02|200.0,0.3237785924831913,0.5346497483551502,layout_02,0.9935152152155786,0.6090681083815509,1.0039968265002008,0.9569786724969461,42.740234375,study02/study02_p02,0.0016210252517977958,0.008544925995936594,200.0,study02
0.19706957474512365,wrong,0.26627878052828446,study02|layout_02|200.0,0.3667066705196053,0.5377564371253053,layout_02,0.9934116261703717,0.5894674345167809,1.0019964505122627,0.9565923500084216,42.740234375,study02/study02_p02,0.001256528340314979,0.009075978563873297,200.0,study02
0.19667776744248955,shuffled,0.22173043649682692,study02|layout_02|200.0,0.43838746557245506,0.5386654368291298,layout_02,0.9914662141610151,0.5976750823903195,0.9993690627013644,0.9524604899867403,42.740234375,study02/study02_p02,0.006917192467563724,0.012304498111742364,200.0,study02
-0.15151436950924513,population,0.1506196923383603,study02|layout_02|200.0,0.5860151591593425,0.5193317588418722,layout_02,0.97922705559461,0.892175850497838,1.0322985938639933,0.9275499596977452,42.740234375,study02/study02_p03,0.004444924536298395,0.03340251159113305,200.0,study02
0.06066988677848325,matching,0.30331347095157996,study02|layout_02|200.0,0.23527054303693692,0.4910359578207135,layout_02,0.9845633802259188,0.7259423580607343,1.003724661531864,0.9375375976803362,42.740234375,study02/study02_p03,0.003936956483760281,0.023850263361893317,200.0,study02
-0.012435085749560981,wrong,0.20889255853293462,study02|layout_02|200.0,0.4909550442849761,0.49217139712224406,layout_02,0.9816784646606225,0.7822810237212776,1.0275388283594522,0.9395411891797004,42.740234375,study02/study02_p03,0.0037558855037216625,0.0286587052675073,200.0,study02
0.04778699145268228,shuffled,0.2865760516341478,study02|layout_02|200.0,0.2601599717907224,0.4970986107364297,layout_02,0.9834685526370087,0.7354228152552804,1.005329140386543,0.939218841550196,42.740234375,study02/study02_p03,0.003796017232761561,0.028365262536733504,200.0,study02
-0.061754848611983215,population,0.31230095688889653,study02|layout_02|200.0,0.3424265445260208,0.522224350211521,layout_02,0.95461682847131,0.8862396516423479,1.0466881856704298,0.9546502776490016,42.740234375,study02/study02_p06,0.004461056482987121,0.06429616758943077,200.0,study02
0.05589976265325854,matching,0.3398616226901432,study02|layout_02|200.0,0.21552982068334672,0.4939169591913621,layout_02,0.9595528087368437,0.7846347196625688,1.0012560819293015,0.9498636308765347,42.740234375,study02/study02_p06,0.006996859153320199,0.05653768426499222,200.0,study02
0.01588292019156312,wrong,0.31540485618812064,study02|layout_02|200.0,0.3031489562288988,0.49543572403490543,layout_02,0.9609999904683906,0.8199135640433757,1.0188784454079354,0.9590453531066238,42.740234375,study02/study02_p06,0.0039944632906972815,0.053383892563706466,200.0,study02
0.05712144644771725,shuffled,0.30648141577425486,study02|layout_02|200.0,0.21229808331983843,0.4925223157430689,layout_02,0.9452722123520733,0.7825998970893541,1.00012161104949,0.9479524669003757,42.740234375,study02/study02_p06,0.024029153826855342,0.08305288919754895,200.0,study02
0.1283427957339949,population,0.3592402177411978,study02|layout_02|200.0,0.31003807364711017,0.4626018612956007,layout_02,0.9640924517782653,0.6474674253275593,0.9996611699456924,0.9891406657402536,42.740234375,study02/study02_p07,0.007536953648800671,0.05464187701598134,200.0,study02
0.13888475825685867,matching,0.37105130933879976,study02|layout_02|200.0,0.25092324516386516,0.4614446610212326,layout_02,0.9697126724104684,0.6393322128051069,0.9995737789755837,0.9917604016220752,42.740234375,study02/study02_p07,0.0068191640550430595,0.0461972207711062,200.0,study02
0.06107410455714172,wrong,0.2915952584182704,study02|layout_02|200.0,0.36612421285648317,0.4570097029209137,layout_02,0.9759844005651068,0.6947917594554229,1.0010832259618931,0.9960891812174412,42.740234375,study02/study02_p07,0.006191406551115092,0.031757219738360265,200.0,study02
0.1858248071779404,shuffled,0.35474708191602095,study02|layout_02|200.0,0.24900607191720256,0.45247930319358903,layout_02,0.9619780499364056,0.6052723197137418,0.9995636912125523,0.9880930610145994,42.740234375,study02/study02_p07,0.008931974561681622,0.06017390023464425,200.0,study02
0.07767695280988318,population,0.4677580345407677,study02|layout_02|200.0,0.38325803694425903,0.5621511172503233,layout_02,0.9876982590753546,0.753290501730273,0.999965900875717,0.9667401738905105,42.740234375,study02/study02_p08,0.0029461629045479925,0.013121891818850984,200.0,study02
0.007902239838812775,matching,0.4104749711509928,study02|layout_02|200.0,0.3875169296613176,0.5446517101178566,layout_02,0.9804962112871308,0.8096167989072369,1.0101494990946924,0.9606377895936884,42.740234375,study02/study02_p08,0.003724447097611449,0.01922172856029729,200.0,study02
0.0020379572262428556,wrong,0.39338313332791036,study02|layout_02|200.0,0.48609613346589464,0.5329911010339856,layout_02,0.9807410524119989,0.8177767598335278,1.0486643251259677,0.9848628618127853,42.740234375,study02/study02_p08,0.004107385274319268,0.01952552421464473,200.0,study02
0.2275395585072034,shuffled,-0.021457275709086027,study02|layout_02|200.0,1.2472672712093569,0.5297274195278684,layout_02,0.9783503652450926,0.630711615490844,1.1814370437599988,0.9986965780135021,42.740234375,study02/study02_p08,0.006467348503169542,0.018039016327832395,200.0,study02
0.041818780683679356,population,0.2836015255653219,study02|layout_02|200.0,0.3625805091720545,0.5616775037099918,layout_02,0.9453368778479717,0.7003628874193958,1.005101537040251,0.9548715466335832,42.740234375,study02/study02_p09,0.017239490153240552,0.08609846483747192,200.0,study02
-0.06289772629781831,matching,0.14223089319457363,study02|layout_02|200.0,0.19041651203763518,0.5526194457585613,layout_02,0.9334023098580569,0.7759535304620097,1.006070714214936,0.9475441333993304,42.740234375,study02/study02_p09,0.024134648804966505,0.10209348954500082,200.0,study02
-0.04587617743914726,wrong,0.20802813603680495,study02|layout_02|200.0,0.36534945778247163,0.5512879767144719,layout_02,0.9342939834346486,0.7624152926564922,1.0459632809880997,0.9649045728709623,42.740234375,study02/study02_p09,0.02009495480310916,0.09919872202924036,200.0,study02
0.031032816241314005,shuffled,0.17704838701738423,study02|layout_02|200.0,0.2515339918191792,0.5484520870571336,layout_02,0.9420325993048259,0.7076292644435055,0.9988617815038108,0.9438496295758917,42.740234375,study02/study02_p09,0.02415592096157719,0.09198118495201028,200.0,study02
0.34676120214612416,population,0.29969699925242616,study02|layout_02|200.0,0.36694314014250135,0.5531206497301658,layout_02,0.9693758388302536,0.5860369871522807,1.0150777743662827,0.9667986742857279,42.740234375,study02/study02_p10,0.004880459839529943,0.03939353392274723,200.0,study02
0.32127766499330335,matching,0.2772601624226691,study02|layout_02|200.0,0.30071064074349846,0.5340641910831133,layout_02,0.9611492906445998,0.6141029581891123,1.0220819708074524,0.9534273904954876,42.740234375,study02/study02_p10,0.007413793989900209,0.05023657216505347,200.0,study02
0.29763722305846413,wrong,0.25197239060269416,study02|layout_02|200.0,0.3774573875317558,0.5282265314211448,layout_02,0.960311895196536,0.6115009953967936,1.0159819107347092,0.9803233409032585,42.740234375,study02/study02_p10,0.007722645738967168,0.04898731648517355,200.0,study02
0.32811282942832537,shuffled,0.24099609702262445,study02|layout_02|200.0,0.3493998132945351,0.5296194842085242,layout_02,0.9583826781864427,0.6105824889107788,1.0276180061379583,0.9534207506104205,42.740234375,study02/study02_p10,0.008543586875118756,0.05190018437509617,200.0,study02
0.5672785718145492,population,0.26346191807260244,study02|layout_02|200.0,0.55030719936821,0.5697278579076132,layout_02,0.9828347269785332,0.31696997374809094,1.0034476916641513,0.9703572156844243,42.740234375,study02/study02_p11,0.004663661627907385,0.018730935418619053,200.0,study02
0.46476304055223877,matching,0.20807740972410627,study02|layout_02|200.0,0.43710825240906453,0.5366354569171866,layout_02,0.9689481275312491,0.384303717551536,1.0194493263150124,0.9536405744648492,42.740234375,study02/study02_p11,0.010123482994388084,0.03161529515033569,200.0,study02
0.5583416178177812,wrong,0.22998241602384342,study02|layout_02|200.0,0.5840063275654722,0.5354942207535108,layout_02,0.9795242066260824,0.32032693727765493,1.042595874701354,0.9819497856774378,42.740234375,study02/study02_p11,0.00665673304971762,0.021117808102804964,200.0,study02
0.4833670795087606,shuffled,0.16897454896177577,study02|layout_02|200.0,0.4516483297324392,0.5337589845682184,layout_02,0.9676758118716317,0.3673107618158709,1.0225422661126273,0.9569399109686341,42.740234375,study02/study02_p11,0.01304210224287441,0.03276727443530967,200.0,study02
0.04439689483557289,population,0.23809115629446218,study02|layout_02|200.0,0.2247886273162836,0.6204038995007674,layout_02,0.9501977531148215,0.7339468903629683,1.0087927268429526,0.9597233965408302,42.740234375,study02/study02_p12,0.006753512577033342,0.08393110214994537,200.0,study02
0.03571667768077539,matching,0.2680920671133804,study02|layout_02|200.0,0.1874945149803878,0.5899810027331114,layout_02,0.9456479781294068,0.7404171420603319,1.0094146503344017,0.9604790193088104,42.740234375,study02/study02_p12,0.007153962026317605,0.09269122476177111,200.0,study02
0.0168105697671808,wrong,0.20402327042228174,study02|layout_02|200.0,0.2507488067065876,0.5831128293648362,layout_02,0.9592731362562255,0.7520479944535466,1.0306433893825127,0.9724522049357072,42.740234375,study02/study02_p12,0.005136446670465378,0.062202341623955,200.0,study02
0.07100779392222652,shuffled,0.1986460767513212,study02|layout_02|200.0,0.3301988955018586,0.5790384138623873,layout_02,0.9384804231288221,0.7147754605996927,1.0183491489125351,0.9614047818419044,42.740234375,study02/study02_p12,0.007896697598176282,0.09759505148763896,200.0,study02
0.07756709961059198,population,0.3864828463461964,study02|layout_02|200.0,0.33461019333156267,0.5438786270096898,layout_02,0.9250217085234546,0.7342663063676151,1.0097647411356598,0.9363926676511151,42.740234375,study02/study02_p13,0.027980171198871306,0.0949505066422149,200.0,study02
0.12585967429690506,matching,0.4014888297922594,study02|layout_02|200.0,0.2308884812277052,0.5323200716326634,layout_02,0.9049134150969605,0.6964946513034729,1.0177874911480007,0.9370428238599846,42.740234375,study02/study02_p13,0.04213154613971426,0.12349975127176077,200.0,study02
