combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,1.2122758626937866,,anchor,1
,,0.1985662579536438,,anchor,250
,,0.0792265459895134,,anchor,500
,,0.043660640716552734,,anchor,750
,,0.02204141952097416,,anchor,1000
,,0.019579239189624786,,anchor,1250
,,0.018601518124341965,,anchor,1500
,,0.016485681757330894,,anchor,1750
,,0.018139921128749847,,anchor,2000
,,0.011207176372408867,,anchor,2250
,,0.01780673675239086,,anchor,2500
,,0.010786076076328754,,anchor,2750
,,0.008956287056207657,,anchor,3000
,,0.011446401476860046,,anchor,3250
,,0.009571446105837822,,anchor,3500
,,0.012917991727590561,,anchor,3750
,,0.009506105445325375,,anchor,4000
,,0.009169327095150948,,anchor,4250
,,0.007070752326399088,,anchor,4500
,,0.00835720170289278,,anchor,4750
,,0.006882374174892902,,anchor,5000
,,0.008447644300758839,,anchor,5250
,,0.009147350676357746,,anchor,5500
,,0.00624736538156867,,anchor,5750
,,0.006521475035697222,,anchor,6000
,,0.006985872983932495,,anchor,6250
,,0.005860116332769394,,anchor,6500
,,0.006453941576182842,,anchor,6750
,,0.004398082382977009,,anchor,7000
,,0.006578932050615549,,anchor,7250
,,0.0056648943573236465,,anchor,7500
,,0.004853768739849329,,anchor,7750
,,0.004270189441740513,,anchor,8000
,,0.03082255832850933,,one_step,1
,,0.2768838107585907,,diffusion,1
,,0.003796217031776905,,one_step,250
,,0.1759016066789627,,diffusion,250
0.2944376543164253,0.19513750076293945,,0.09930015355348587,validation,250
,,0.0034587893169373274,,one_step,500
,,0.09579133987426758,,diffusion,500
0.2714436575770378,0.17255139350891113,,0.09889226406812668,validation,500
,,0.004033543635159731,,one_step,750
,,0.08938735723495483,,diffusion,750
0.2591094598174095,0.16018244624137878,,0.09892701357603073,validation,750
,,0.0040946281515061855,,one_step,1000
,,0.08504238724708557,,diffusion,1000
0.25041576474905014,0.15346793830394745,,0.09694782644510269,validation,1000
,,0.002777044428512454,,one_step,1250
,,0.08243165910243988,,diffusion,1250
0.24691665172576904,0.14970815181732178,,0.09720849990844727,validation,1250
,,0.0035107783041894436,,one_step,1500
,,0.08082602918148041,,diffusion,1500
0.2448801025748253,0.14656317234039307,,0.09831693023443222,validation,1500
,,0.0034222358372062445,,one_step,1750
,,0.07967324554920197,,diffusion,1750
0.2415381371974945,0.1443524807691574,,0.0971856564283371,validation,1750
,,0.00270629720762372,,one_step,2000
,,0.07892722636461258,,diffusion,2000
0.24136032164096832,0.14329294860363007,,0.09806737303733826,validation,2000
,,0.0025251563638448715,,one_step,2250
,,0.0770544707775116,,diffusion,2250
0.2361191138625145,0.13997386395931244,,0.09614524990320206,validation,2250
