method_id,status,operator_source,gamma,fallback_used,uses_query_external_eog,matching_projector_attenuation_db,population_projector_attenuation_db,nonartifact_observation_preservation,artifact_sample_fraction,rest_sample_fraction,eog_coherence_raw,eog_coherence_output,eog_coherence_reduction,reference_free_psd_distortion,reference_free_covariance_distortion,heldout_eog_prediction_remaining_ratio,condition_erp_observation_relative_preservation,condition_erp_proxy_status,observation_change_ratio,clean_waveform_metric,partition,fold_id,study,participant_stem,recording_key,metric_coordinate,query_evaluation_fields_opened_after_all_arm_outputs_frozen,query_evaluation_fields_used_for_fit_selection_or_inference,query_eog_used_for_inference,query_artifactclasses_used_for_inference,inference_placeholder_used_for_freeze_only,performance_values_eligible,latency_seconds,latency_total_seconds,latency_seconds_per_window,peak_memory_mb,network_calls_per_window,batched_forward_invocations,parameter_count,training_walltime_seconds,downstream_task_preservation_when_label_semantics_allow,failure_status,inference_seed
raw_observation,success,none,,False,False,0.0,0.0,1.0,0.29180908203125,0.5625,0.4499897334657149,0.4499897334657149,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p40,study05/study05_p40,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354130
population_projector_Qy,success,same_cell_outer_training_block1,,False,False,36.068778858693136,298.46711563890955,0.23521732721859723,0.29180908203125,0.5625,0.4499897334657149,0.05495409209615576,0.39503564136955915,0.8409451504436589,0.963790568038522,1.1064416269912307,0.0785482456668194,success_observation_relative_four_condition_ERP,0.8572540625892666,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p40,study05/study05_p40,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354130
matching_projector_Qy,success,heldout_stem_block1,,False,False,298.4637705649975,36.20765208801495,0.2379612000433453,0.29180908203125,0.5625,0.4499897334657149,0.026960511160984673,0.4230292223047302,0.8407555200605038,0.9626765252902129,1.1021068366852236,0.07910945207389719,success_observation_relative_four_condition_ERP,0.8560009793315584,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p40,study05/study05_p40,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354130
matching_projector_soft_proximal,success,heldout_stem_block1,,False,False,14.370394793350707,14.322178710632834,0.4348154653660591,0.29180908203125,0.5625,0.4499897334657149,0.1403680645995447,0.3096216688661702,0.7139173993395351,0.8352290260843972,0.877240260329938,0.1943439189403855,success_observation_relative_four_condition_ERP,0.7113740217727853,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p40,study05/study05_p40,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354130
task_matched_multichannel_deterministic_UNet,success,heldout_stem_block1,,False,False,5.292755343996324,5.271361399876028,0.8343364928291034,0.29180908203125,0.5625,0.4499897334657149,0.060224795708505884,0.38976493775720905,0.26603981935175214,0.026373726469506198,0.28886810643933036,0.22906367618761692,success_observation_relative_four_condition_ERP,0.5856875967204698,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p40,study05/study05_p40,outer_training_channel_zscore,True,False,False,False,False,True,0.004687112359533785,0.29997519101016223,0.004687112359533785,299.5810546875,1,8,5551034,524.8314771199948,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354130
operator_conditioned_conditional_diffusion_DDIM100,success,heldout_stem_block1,,False,False,-21.87009887787027,-21.907271941909194,-23.047320936532753,0.29180908203125,0.5625,0.4499897334657149,0.02150680683317203,0.4284829266325429,1040.0001662318207,453.19061854884524,36.287918871591685,-16.365983667007075,success_observation_relative_four_condition_ERP,20.579544856443906,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p40,study05/study05_p40,outer_training_channel_zscore,True,False,False,False,False,True,0.3495809598593951,22.373181431001285,0.3495809598593951,359.00390625,100,800,5569594,534.0073177930026,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354130
raw_observation,success,none,,False,False,0.0,0.0,1.0,0.3183336759868421,0.5789473684210527,0.37534715696784143,0.37534715696784143,0.0,0.0,0.0,1.0,1.0,success_observation_relative_four_condition_ERP,0.0,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p41,study05/study05_p41,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354175
population_projector_Qy,success,same_cell_outer_training_block1,,False,False,36.28907644813344,299.22575712611547,0.19164159084994814,0.3183336759868421,0.5789473684210527,0.37534715696784143,0.04088798061118717,0.3344591763566543,0.84473658675862,0.9683979737746274,1.380152735005319,0.06730785911239157,success_observation_relative_four_condition_ERP,0.8657463893785189,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p41,study05/study05_p41,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354175
matching_projector_Qy,success,heldout_stem_block1,,False,False,299.25393983671984,36.303747926188095,0.18585125743761555,0.3183336759868421,0.5789473684210527,0.37534715696784143,0.032369641818779486,0.34297751514906194,0.8542011146327545,0.9710387540328888,1.3892829066397536,0.0647782935299781,success_observation_relative_four_condition_ERP,0.8700723050077527,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p41,study05/study05_p41,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354175
matching_projector_soft_proximal,success,heldout_stem_block1,,False,False,13.989525954288407,13.981885062120584,0.36360016320588484,0.3183336759868421,0.5789473684210527,0.37534715696784143,0.1729830532113881,0.20236410375645333,0.6971010177153892,0.8767824111945672,1.15279718317728,0.22019305698119396,success_observation_relative_four_condition_ERP,0.7140233243600301,N/A_no_clean_target,evaluation,study05_fold02,study05,study05_p41,study05/study05_p41,outer_training_channel_zscore,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0,0,0,0.0,N/A_release_internal_condition_labels_support_ERP_proxy_only_no_registered_downstream_task,,20354175
