artifact_sample_fraction,clean_waveform_metric,clipping_fraction,condition_erp_observation_relative_preservation,condition_erp_proxy_status,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,function_evaluations_per_window,gamma,heldout_eog_prediction_remaining_ratio,latency_seconds_per_window,layout_id,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,output_input_RMS_ratio,outputs_frozen_before_scoring,peak_memory_mb,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,status,study,training_seed,unit_id,uses_query_external_eog
0.5232552083333334,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,sgeyesub,0.510143870674487,0.510143870674487,0.0,study03|layout_03|200,False,0,,nan,0.0,layout_03,0.0,RAW,RAW,1.0,0.0,soft_support_context_only,1.0,True,0.0,0.0,0.0,0.0,0.23317708333333334,success,study03,20260812,study03/study03_p20,False
0.5232552083333334,N/A_no_clean_target,0.0,0.2583648020498599,success_observation_relative_four_condition_ERP,sgeyesub,0.24778676743298725,0.510143870674487,0.26235710324149975,study03|layout_03|200,False,1,,nan,0.0014365469373842643,layout_03,8.443869464202939,POP,POP,0.4618519937802452,0.7029611870274115,soft_support_context_only,0.5481202602386475,True,74.2568359375,8.14736444040304,0.1432842082633231,1.5889640108295766,0.23317708333333334,success,study03,20260812,study03/study03_p20,False
0.5232552083333334,N/A_no_clean_target,0.008928629123450568,0.23689814294234024,success_observation_relative_four_condition_ERP,sgeyesub,0.23739106961101417,0.510143870674487,0.27275280106347277,study03|layout_03|200,False,2,,nan,0.002889806426992436,layout_03,8.725999942619936,ONE-STEP-MATCH,ONE-STEP-MATCH,0.4517113452937255,0.7232840909930127,soft_support_context_only,0.542695939540863,True,74.2568359375,8.399796409194751,0.15398960332826817,1.651924778630816,0.23317708333333334,success,study03,20260812,study03/study03_p20,False
0.5232552083333334,N/A_no_clean_target,0.6074230770270029,0.25067958552518776,success_observation_relative_four_condition_ERP,sgeyesub,0.24196386469783138,0.510143870674487,0.2681800059766556,study03|layout_03|200,False,401,,nan,0.5844403142814372,layout_03,8.428703920337131,DIFF-POP,DIFF-POP,0.40409449051045154,0.7134834052877587,soft_support_context_only,0.561349630355835,True,74.2568359375,8.131984157898923,0.14614807957688913,1.9613923072968464,0.23317708333333334,success,study03,20260812,study03/study03_p20,False
0.5232552083333334,N/A_no_clean_target,0.6081290443738302,0.25065453486352063,success_observation_relative_four_condition_ERP,sgeyesub,0.2419636925895796,0.510143870674487,0.26818017808490735,study03|layout_03|200,False,401,,nan,0.5838611582809486,layout_03,8.428690321419275,DIFF-MATCH,DIFF-MATCH,0.4040590836752378,0.713491926580291,soft_support_context_only,0.5613617300987244,True,74.2568359375,8.131966925326672,0.1461518406620572,1.9658288838967752,0.23317708333333334,success,study03,20260812,study03/study03_p20,False
0.5232552083333334,N/A_no_clean_target,0.60769651333491,0.250670293550434,success_observation_relative_four_condition_ERP,sgeyesub,0.2419639505576699,0.510143870674487,0.26817992011681707,study03|layout_03|200,False,401,,nan,0.5790030352709437,layout_03,8.428710391902667,DIFF-SHUFFLED,DIFF-SHUFFLED,0.40408105795623617,0.7134859301151757,soft_support_context_only,0.561354398727417,True,74.2568359375,8.131978390589063,0.146146537389468,1.9620070463265455,0.23317708333333334,success,study03,20260812,study03/study03_p20,False
0.4019270833333333,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,sgeyesub,0.4326081043358065,0.4326081043358065,0.0,study03|layout_03|200,False,0,,nan,0.0,layout_03,0.0,RAW,RAW,1.0,0.0,soft_support_context_only,1.0,True,0.0,0.0,0.0,0.0,0.291484375,success,study03,20260812,study03/study03_p21,False
0.4019270833333333,N/A_no_clean_target,0.0,0.18303522221826551,success_observation_relative_four_condition_ERP,sgeyesub,0.12926646401009703,0.4326081043358065,0.3033416403257094,study03|layout_03|200,False,1,,nan,0.0013539369271408457,layout_03,5.825329775379319,POP,POP,0.5834816505971749,0.6659315014065501,soft_support_context_only,0.7045223712921143,True,74.2568359375,5.8731414291541455,0.14006429716088786,3.0496570656544515,0.291484375,success,study03,20260812,study03/study03_p21,False
0.4019270833333333,N/A_no_clean_target,0.002702636605439087,0.17251121671534653,success_observation_relative_four_condition_ERP,sgeyesub,0.12276962307203579,0.4326081043358065,0.30983848126377067,study03|layout_03|200,False,2,,nan,0.0026659234478453677,layout_03,5.801935668039942,ONE-STEP-MATCH,ONE-STEP-MATCH,0.5826268265391233,0.6736801762085121,soft_support_context_only,0.7085208892822266,True,74.2568359375,5.8439234701408305,0.12269794945761761,3.1777925471891875,0.291484375,success,study03,20260812,study03/study03_p21,False
0.4019270833333333,N/A_no_clean_target,0.6075951953728994,0.1766308356776941,success_observation_relative_four_condition_ERP,sgeyesub,0.1262272301197449,0.4326081043358065,0.3063808742160616,study03|layout_03|200,False,401,,nan,0.5187664534898128,layout_03,5.8118665374023335,DIFF-POP,DIFF-POP,0.5507862295304249,0.6773288851436818,soft_support_context_only,0.7151474356651306,True,74.2568359375,5.8586974848173785,0.1401930591182778,3.3275268399951736,0.291484375,success,study03,20260812,study03/study03_p21,False
