seed,subject,protocol,model,context,samples,mean_rrmse,mean_correlation,crps,energy_score,uncertainty_mean,error_mean,uncertainty_error_pearson,uncertainty_error_spearman,risk_coverage_auc,coverage_50,width_50,coverage_80,width_80,calibration_error_50_80
20260808,2,same_01,DIFF,POP,32,0.11162319034337997,0.9903505249971754,0.19925951085429897,0.26543160570902014,0.24840164184570312,0.11162319034337997,0.3498784899711609,-0.020262664165103195,0.10306298114658691,0.3943333333333333,0.26390761137008667,0.6435666666666666,0.5282613635063171,0.13105000000000006
20260808,2,same_01,DIFF,WRONG,32,0.1677137017250061,0.9731063102212294,0.29070835479156004,0.4150086908836553,0.25201013684272766,0.1677137017250061,0.49389082193374634,0.20393996247654786,0.13203918798231953,0.32681666666666664,0.26724615693092346,0.5603833333333333,0.5359981656074524,0.20640000000000003
20260808,2,same_02,DIFF,MATCH,32,0.09109646081924438,0.9940693194291295,0.1483773854125191,0.19435367481036425,0.22677521407604218,0.09109646081924438,0.5230183005332947,0.2313320825515948,0.07067631088358953,0.4817666666666667,0.24490748345851898,0.744,0.48304712772369385,0.03711666666666669
20260808,2,same_02,DIFF,POP,32,0.14206178486347198,0.9870210544644652,0.23953068472079497,0.3085225864983966,0.22602462768554688,0.14206178486347198,0.5651056170463562,0.25196998123827397,0.11598210258594317,0.29118333333333335,0.24429401755332947,0.5212833333333333,0.4816441535949707,0.2437666666666667
20260808,2,same_02,DIFF,WRONG,32,0.11313190311193466,0.9905550923434795,0.18539365922375328,0.24262209248491146,0.22665151953697205,0.11313190311193466,0.599210798740387,0.24690431519699815,0.08701307921268306,0.39308333333333334,0.24484096467494965,0.6599166666666667,0.4827680289745331,0.1235
20260808,2,same_03,DIFF,MATCH,32,0.12710589170455933,0.9875366916603879,0.20370557448899534,0.2936125432914043,0.24311059713363647,0.12710589170455933,-0.048827607184648514,-0.14328334139654894,0.12080758384859185,0.4560125786163522,0.2560523748397827,0.6962641509433962,0.5133875012397766,0.07386163522012582
20260808,2,same_03,DIFF,POP,32,0.1950143426656723,0.978222203702828,0.33187210969401293,0.4571013567403131,0.2416713684797287,0.1950143426656723,-0.1341279149055481,-0.228995323334946,0.19686240609423228,0.23840251572327045,0.2550462484359741,0.4432327044025157,0.5107061862945557,0.30918238993710695
20260808,2,same_03,DIFF,WRONG,32,0.171891450881958,0.9825008611602636,0.2746510464811858,0.39629155909008357,0.24270562827587128,0.171891450881958,-0.09343200922012329,-0.18682470569263024,0.17213268524833744,0.33349685534591195,0.2557537853717804,0.5554088050314465,0.5124539136886597,0.2055471698113208
20260808,3,same_01,DIFF,MATCH,32,0.07695968449115753,0.996785480147507,0.21245735002095675,0.2817624108372477,0.2714180052280426,0.07695968449115753,0.5024568438529968,0.14183864915572234,0.0689125469232346,0.34335,0.2861635982990265,0.6119666666666667,0.5752575397491455,0.1723416666666667
20260808,3,same_01,DIFF,POP,32,0.1426798552274704,0.9889410488585577,0.42277400575614676,0.5701114931151448,0.26752808690071106,0.1426798552274704,0.49175360798835754,0.17786116322701692,0.1300189314973415,0.20005,0.28224027156829834,0.38256666666666667,0.5665622353553772,0.3586916666666667
20260808,3,same_01,DIFF,WRONG,32,0.13955406844615936,0.9891001848934577,0.40404292723279966,0.5547052762969743,0.26877957582473755,0.13955406844615936,0.4437547028064728,0.20450281425891187,0.1268911948320175,0.21703333333333333,0.28338342905044556,0.4084,0.5691325068473816,0.3372833333333334
20260808,3,same_02,DIFF,MATCH,32,0.08130130916833878,0.9966515833655664,0.1942536075583342,0.26970703251639455,0.2887416481971741,0.08130130916833878,0.2938212752342224,0.05834896810506568,0.07591360377747716,0.4058333333333333,0.3019879460334778,0.6895833333333333,0.6078318357467651,0.1022916666666667
20260808,3,same_02,DIFF,POP,32,0.12995246052742004,0.9909698455477826,0.32317845814640533,0.4568400273602201,0.2888670265674591,0.12995246052742004,0.38295385241508484,0.09831144465290809,0.11495174319769542,0.26588333333333336,0.3021349012851715,0.4972666666666667,0.6078866720199585,0.268425
20260808,3,same_02,DIFF,WRONG,32,0.14302106201648712,0.9887178465393166,0.3558088246150214,0.5128254896291449,0.290292888879776,0.14302106201648712,0.4361917972564697,0.15440900562851784,0.12256124165874553,0.26115,0.3034510314464569,0.48335,0.6107402443885803,0.27775000000000005
20260808,3,same_03,DIFF,MATCH,32,0.0642496719956398,0.9977185356422685,0.17780933764574836,0.2461000402523323,0.2944483757019043,0.0642496719956398,0.1822340488433838,0.11554587969682309,0.06064935620756098,0.47474213836477985,0.3090223968029022,0.7422893081761006,0.6152899861335754,0.04148427672955979
20260808,3,same_03,DIFF,POP,32,0.1104871854186058,0.9938933211876285,0.31357206223797157,0.44422783193743276,0.2910216748714447,0.1104871854186058,0.3455600440502167,0.15723270440251572,0.10260911174527948,0.292125786163522,0.3053037226200104,0.5226415094339623,0.6076687574386597,0.24261635220125788
20260808,3,same_03,DIFF,WRONG,32,0.0796009749174118,0.9966137529117213,0.21496412002385296,0.3081424752762091,0.2955101430416107,0.0796009749174118,0.28345900774002075,0.22157716497339136,0.07554405852042477,0.43271698113207546,0.3098123073577881,0.6813962264150943,0.6172792315483093,0.09294339622641512
20260808,4,same_01,DIFF,MATCH,32,0.06991671025753021,0.9973100684671604,0.12936016382944573,0.17811672453296964,0.299081414937973,0.06991671025753021,0.03954046592116356,-0.007692307692307694,0.06790021129094745,0.6293333333333333,0.32160812616348267,0.8531666666666666,0.6328924298286438,0.09124999999999994
20260808,4,same_01,DIFF,POP,32,0.1136159673333168,0.992079486784578,0.21105868912970382,0.29860597729870236,0.2991883158683777,0.1136159673333168,0.05227997153997421,0.03883677298311445,0.10832686522164375,0.4281,0.3218434453010559,0.6965166666666667,0.6332085728645325,0.0876916666666667
20260808,4,same_01,DIFF,WRONG,32,0.09823027998209,0.9939291887389649,0.17343620948696595,0.25700062957076975,0.29881733655929565,0.09823027998209,0.03155376762151718,0.039399624765478425,0.09341491524442762,0.5416,0.3213450610637665,0.7923166666666667,0.6324188709259033,0.024641666666666673
20260808,4,same_02,DIFF,MATCH,32,0.156913161277771,0.9820536677547753,0.25254049921888316,0.3549497556463205,0.30442026257514954,0.156913161277771,0.8086575865745544,0.23391921060746224,0.13370628221919334,0.33131884057971017,0.32713085412979126,0.5781594202898551,0.6392826437950134,0.19526086956521738
20260808,4,same_02,DIFF,POP,32,0.12504224479198456,0.9902896774965549,0.19916602100555536,0.2749828608153755,0.3035344183444977,0.12504224479198456,0.7235742211341858,0.3642923219241443,0.10775046838958147,0.4148840579710145,0.3263041079044342,0.6861014492753623,0.6375519037246704,0.0995072463768116
20260808,4,same_02,DIFF,WRONG,32,0.18555159866809845,0.9775244315305218,0.3054138735193616,0.4249250322447027,0.3044894337654114,0.18555159866809845,0.8474451899528503,0.41264261486278137,0.15443005106651628,0.2867536231884058,0.3273642957210541,0.511927536231884,0.6396567225456238,0.2506594202898551
20260808,4,same_03,DIFF,MATCH,32,0.05315183103084564,0.9984986157907128,0.10092147095833832,0.1345923283558624,0.30773410201072693,0.05315183103084564,-0.010140856727957726,-0.05805515239477503,0.05365904469342096,0.7174213836477987,0.3317374289035797,0.9359874213836478,0.6495783925056458,0.17670440251572322
20260808,4,same_03,DIFF,POP,32,0.13156163692474365,0.991652642688873,0.24366841010537665,0.3135666227671945,0.30714717507362366,0.13156163692474365,0.06723229587078094,0.1515884534752459,0.1295190067539808,0.3213584905660377,0.33126509189605713,0.5746666666666667,0.6484607458114624,0.20198742138364784
20260808,4,same_03,DIFF,WRONG,32,0.07713673263788223,0.9968172768803334,0.1386696269907515,0.18260276346796928,0.30799826979637146,0.07713673263788223,-0.011474325321614742,-0.0545879696823093,0.07776557110022259,0.5620377358490566,0.33203059434890747,0.825748427672956,0.6501432061195374,0.04389308176100626
20260808,5,same_01,DIFF,MATCH,32,0.09712329506874084,0.9837779706072717,0.18675908091657842,0.26055311510928447,0.34540343284606934,0.09712329506874084,0.8919499516487122,0.13902439024390245,0.07063828981294945,0.4981,0.33785027265548706,0.7781666666666667,0.6693140864372253,0.011866666666666692
20260808,5,same_01,DIFF,POP,32,0.09153656661510468,0.9864930695255685,0.1761872013108279,0.2475135637524349,0.34156355261802673,0.09153656661510468,0.7332762479782104,0.06210131332082553,0.06801232212195323,0.5237333333333334,0.3329920470714569,0.8051666666666667,0.6600791215896606,0.014450000000000018
20260808,5,same_01,DIFF,WRONG,32,0.1386212408542633,0.9830470316767712,0.2760753053296937,0.36167441399494454,0.3485632836818695,0.1386212408542633,0.9076696038246155,-0.006191369606003753,0.11840595323804257,0.32876666666666665,0.34170860052108765,0.5819666666666666,0.6769089698791504,0.19463333333333338
20260808,5,same_02,DIFF,MATCH,32,0.11468386650085449,0.9900148336711747,0.23773705191231284,0.321401920001683,0.34360140562057495,0.11468386650085449,0.22909970581531525,0.3798334875115633,0.09505943910471557,0.46143478260869564,0.3476676046848297,0.709231884057971,0.6774742007255554,0.0646666666666667
20260808,5,same_02,DIFF,POP,32,0.17160944640636444,0.9800931071724868,0.3636343607098101,0.49258181048546307,0.3430512845516205,0.17160944640636444,0.25496000051498413,0.338513721862473,0.14466569631809628,0.3249275362318841,0.3465820252895355,0.5542028985507247,0.6756502985954285,0.21043478260869564
20260808,5,same_02,DIFF,WRONG,32,0.1915922611951828,0.9762028867429612,0.4117986723445536,0.5556059760950143,0.3433648347854614,0.1915922611951828,0.3032996952533722,0.3223558433549183,0.16242460721676888,0.28482608695652173,0.34614601731300354,0.4951304347826087,0.6755794882774353,0.2600217391304348
20260808,5,same_03,DIFF,MATCH,32,0.18083879351615906,0.982095181251961,0.38014596351295404,0.5397039982815149,0.3607335388660431,0.18083879351615906,0.19848208129405975,0.3776003870343492,0.15564181968896118,0.33329559748427673,0.3685799539089203,0.5606415094339623,0.722627580165863,0.2030314465408805
20260808,5,same_03,DIFF,POP,32,0.22573092579841614,0.971759616214667,0.5069243721022972,0.7008807226373068,0.3564402163028717,0.22573092579841614,0.11596326529979706,0.2290759554910498,0.20446161218713155,0.2380251572327044,0.3629501163959503,0.4402893081761006,0.7131072878837585,0.3108427672955975
20260808,5,same_03,DIFF,WRONG,32,0.43693581223487854,0.9107765572925495,1.0398265652563792,1.4555592627768112,0.3643096387386322,0.43693581223487854,0.0063270265236496925,0.12957587485889374,0.4134202342608044,0.13654088050314464,0.36973506212234497,0.262125786163522,0.7290747761726379,0.4506666666666667
20260808,6,same_01,DIFF,MATCH,32,0.06295237690210342,0.9981492569180325,0.17893694362444312,0.23323619780548227,0.30573463439941406,0.06295237690210342,0.1138831153512001,0.1649155722326454,0.05834007947839407,0.46941666666666665,0.31692299246788025,0.7241833333333333,0.6278063058853149,0.05320000000000005
20260808,6,same_01,DIFF,POP,32,0.0984778106212616,0.9955898368778603,0.29611873387597853,0.37754786577227284,0.30496010184288025,0.0984778106212616,0.07700080424547195,0.07692307692307694,0.09207233828686301,0.27235,0.31600695848464966,0.5011666666666666,0.6261389255523682,0.2632416666666667
20260808,6,same_01,DIFF,WRONG,32,0.07841220498085022,0.9970569387130408,0.22351623675999605,0.292723165406756,0.3060755729675293,0.07841220498085022,0.159404918551445,0.15215759849906194,0.07176852722390509,0.3798,0.317139595746994,0.6329666666666667,0.628402054309845,0.14361666666666667
20260808,6,same_02,DIFF,MATCH,32,0.07185815274715424,0.9967534031918972,0.2003559921427836,0.27038537306275623,0.30369067192077637,0.07185815274715424,0.5777613520622253,-0.28517823639774864,0.06781957471809011,0.45135,0.3165211081504822,0.695,0.6229652166366577,0.07682500000000006
20260808,6,same_02,DIFF,POP,32,0.09743531793355942,0.9944934311602871,0.2873675146942666,0.37619611229890326,0.3018420338630676,0.09743531793355942,0.524052083492279,-0.1649155722326454,0.09036919572182923,0.3052166666666667,0.31436797976493835,0.5371,0.61867356300354,0.22884166666666667
20260808,6,same_02,DIFF,WRONG,32,0.08486135303974152,0.9956367514109828,0.2466745404639544,0.32268972250706235,0.30300623178482056,0.08486135303974152,0.571102499961853,-0.2632270168855535,0.07880158853313476,0.3626333333333333,0.31574127078056335,0.6026833333333333,0.6213175654411316,0.1673416666666667
20260808,6,same_03,DIFF,MATCH,32,0.05772504583001137,0.9983129942657385,0.17852561457696198,0.2301278192951714,0.30349379777908325,0.05772504583001137,0.07103361189365387,0.057168198677632634,0.058329121374239574,0.467937106918239,0.3143896460533142,0.7211949685534591,0.625808596611023,0.05543396226415098
20260808,6,same_03,DIFF,POP,32,0.09564022719860077,0.9954388171799714,0.30223587235030486,0.3921273805569591,0.3024598956108093,0.09564022719860077,0.09601928293704987,0.03402676987582647,0.09334616835287309,0.2689685534591195,0.31358927488327026,0.4939874213836478,0.6239328980445862,0.26852201257861635
20260808,6,same_03,DIFF,WRONG,32,0.1010793000459671,0.9948844140158708,0.32741121249642546,0.4198909049684242,0.30231788754463196,0.1010793000459671,0.2464222013950348,0.10965973230124174,0.09717995716685995,0.25367295597484274,0.3134002983570099,0.4688427672955975,0.6236571669578552,0.2887421383647799
20260808,7,same_01,DIFF,MATCH,32,0.16009409725666046,0.9855716636550407,0.2510149956723357,0.3279902839449823,0.22049327194690704,0.16009409725666046,0.1023409366607666,-0.07467166979362101,0.15366130577262888,0.24378333333333332,0.22691431641578674,0.45413333333333333,0.45358964800834656,0.30104166666666665
20260808,7,same_01,DIFF,POP,32,0.2063986361026764,0.9779775202565554,0.3323991598677212,0.4339584738105069,0.22071845829486847,0.2063986361026764,0.07802008837461472,-0.0926829268292683,0.1997536962247776,0.1867,0.2272825539112091,0.3610833333333333,0.45412686467170715,0.3761083333333334
20260808,7,same_01,DIFF,WRONG,32,0.1935296505689621,0.9797352833856984,0.3055122885657228,0.4050427004450583,0.22034375369548798,0.1935296505689621,0.14194294810295105,0.014071294559099438,0.18211590865943092,0.20963333333333334,0.22676058113574982,0.3994333333333333,0.45320388674736023,0.3454666666666667
20260808,7,same_02,DIFF,MATCH,32,0.07437272369861603,0.9975037969964807,0.09572052583518387,0.12435206339980057,0.24575909972190857,0.07437272369861603,0.2455054670572281,0.17842401500938088,0.06667973041610722,0.5943833333333334,0.2547368109226227,0.8686666666666667,0.5110219120979309,0.08152500000000001
20260808,7,same_02,DIFF,POP,32,0.10394976288080215,0.9950722098490254,0.13202958356503494,0.17067841208000428,0.24572806060314178,0.10394976288080215,0.38644924759864807,0.1851782363977486,0.09362370390483137,0.4463,0.2548131048679352,0.73675,0.5110102295875549,0.05847500000000003
20260808,7,same_02,DIFF,WRONG,32,0.10420749336481094,0.9948444803197728,0.1308070622099761,0.17220368437248781,0.2457057535648346,0.10420749336481094,0.35997191071510315,0.19981238273921204,0.09245675648001693,0.47626666666666667,0.25466781854629517,0.7569,0.51082843542099,0.03341666666666668
20260808,7,same_03,DIFF,MATCH,32,0.09122327715158463,0.9951390257028152,0.1342067213833327,0.18070101514612735,0.291050523519516,0.09122327715158463,-0.10196423530578613,-0.11441702951136913,0.0914720570843074,0.5399119496855346,0.2994382381439209,0.822,0.6009383797645569,0.030955974842767242
20260808,7,same_03,DIFF,POP,32,0.12401090562343597,0.9926599041498365,0.18444714925355338,0.24051313881445097,0.2895577847957611,0.12401090562343597,-0.1290840357542038,-0.168682470569263,0.12493186735512135,0.38066666666666665,0.2981323301792145,0.6622767295597485,0.5980111956596375,0.12852830188679246
20260808,7,same_03,DIFF,WRONG,32,0.15927238762378693,0.9857554303060064,0.23022080223582378,0.32034183392711796,0.28867170214653015,0.15927238762378693,0.0265591349452734,-0.07184325108853411,0.15494045254503586,0.351874213836478,0.2954094409942627,0.6173081761006289,0.5945568084716797,0.16540880503144656
20260808,8,same_01,DIFF,MATCH,32,0.0980919599533081,0.9943492408198293,0.19718061084124772,0.2841173557254563,0.3388882875442505,0.0980919599533081,0.09658636897802353,-0.01241735203999355,0.09144436596634078,0.5355094339622641,0.36409899592399597,0.7806289308176101,0.7130733132362366,0.027440251572327046
20260808,8,same_01,DIFF,POP,32,0.1589651256799698,0.9869632832853434,0.33298078324771246,0.46726412753930907,0.3378923535346985,0.1589651256799698,-0.039219439029693604,-0.10699887114981455,0.1572677694330619,0.32984905660377356,0.3633735775947571,0.5658993710691824,0.7109863758087158,0.20212578616352203
20260808,8,same_01,DIFF,WRONG,32,0.11743003875017166,0.9929032401151355,0.22956213003645776,0.3355552528993896,0.33739763498306274,0.11743003875017166,0.03871172294020653,-0.030962747943880018,0.1143063293569078,0.46231446540880505,0.362799733877182,0.7190566037735849,0.7107685804367065,0.05931446540880503
20260808,8,same_02,DIFF,MATCH,32,0.08196504414081573,0.9953814970845002,0.15002280424102937,0.21372148311204522,0.34274324774742126,0.08196504414081573,0.7750701904296875,0.0525328330206379,0.07496380833844744,0.6431833333333333,0.3681008517742157,0.8706,0.7159003615379333,0.10689166666666666
20260808,8,same_02,DIFF,POP,32,0.13989512622356415,0.9898080830419977,0.24456591865941418,0.3585965443698996,0.3429388403892517,0.13989512622356415,0.44204986095428467,0.08630393996247655,0.13875719223649452,0.43045,0.36813104152679443,0.6833666666666667,0.7154538631439209,0.09309166666666668
20260808,8,same_02,DIFF,WRONG,32,0.12135180085897446,0.9924006365924576,0.21160456755205675,0.30924284544571207,0.3438395857810974,0.12135180085897446,0.431993693113327,0.11707317073170734,0.11699389042934809,0.4897,0.3690553605556488,0.7420166666666667,0.7179517149925232,0.03414166666666668
20260808,8,same_03,DIFF,MATCH,32,0.05780503898859024,0.9983898701121326,0.12047965283160313,0.1596009821016425,0.32636958360671997,0.05780503898859024,-0.1623416692018509,-0.18585711981938396,0.061230664691382206,0.6594213836477988,0.3475904166698456,0.9010314465408805,0.6844754815101624,0.13022641509433963
20260808,8,same_03,DIFF,POP,32,0.11952945590019226,0.9931902458721449,0.24598566533628372,0.3242574097748901,0.32520627975463867,0.11952945590019226,0.15849201381206512,0.09442025479761329,0.1125959052598621,0.3519245283018868,0.346220999956131,0.6153333333333333,0.68146812915802,0.16637106918238997
20260808,8,same_03,DIFF,WRONG,32,0.07535223662853241,0.9971347704300755,0.14864478728320965,0.20205778775989744,0.32666483521461487,0.07535223662853241,0.02611214853823185,-0.13626834381551362,0.07473988944479316,0.5669685534591195,0.3476773202419281,0.8347044025157233,0.6847830414772034,0.05083647798742136
20260808,9,same_01,DIFF,MATCH,32,0.1546972244977951,0.9879881288386274,0.2670492002120908,0.3304331241726602,0.2675386071205139,0.1546972244977951,0.29407110810279846,0.29005628517823645,0.14301871361658527,0.2186,0.2304629236459732,0.4066,0.45656242966651917,0.33740000000000003
20260808,9,same_01,DIFF,POP,32,0.18018738925457,0.9839115498446501,0.32022367905756854,0.3927900205523117,0.26699644327163696,0.18018738925457,0.2653389573097229,0.2844277673545967,0.1685567586411208,0.18216666666666667,0.22970038652420044,0.3469833333333333,0.4550148844718933,0.385425
20260808,9,same_01,DIFF,WRONG,32,0.18546344339847565,0.9829666674243305,0.32873390537903807,0.4059884581088459,0.26720747351646423,0.18546344339847565,0.2533087134361267,0.250093808630394,0.17342666080440197,0.18093333333333333,0.23006799817085266,0.3446166666666667,0.4556765556335449,0.38722500000000004
20260808,9,same_02,DIFF,MATCH,32,0.11397895961999893,0.9934791710339075,0.18164802385262718,0.23326539076974342,0.2713797092437744,0.11397895961999893,-0.014079170301556587,0.0075046904315197,0.10757728538199546,0.33105,0.23478955030441284,0.5785833333333333,0.4618326723575592,0.19518333333333335
20260808,9,same_02,DIFF,POP,32,0.13339683413505554,0.9912141106270072,0.21877353459988813,0.2757490851710037,0.2710080146789551,0.13339683413505554,-0.041267119348049164,-0.012570356472795498,0.12788186802100254,0.2750166666666667,0.23432092368602753,0.49573333333333336,0.4609912633895874,0.264625
20260808,9,same_02,DIFF,WRONG,32,0.1610763520002365,0.9873364670398077,0.2663242296004546,0.3377034984846631,0.2734277546405792,0.1610763520002365,0.11820520460605621,0.010881801125703567,0.14947624662557557,0.23308333333333334,0.23814217746257782,0.4347666666666667,0.46766385436058044,0.316075
20260808,9,same_03,DIFF,MATCH,32,0.09992654621601105,0.9939560830951885,0.11390660756376861,0.15553379979462417,0.2662617266178131,0.09992654621601105,0.2746286690235138,0.11998064828253507,0.09104046116397853,0.4819748427672956,0.2328833043575287,0.7767547169811321,0.46244481205940247,0.020635220125786197
20260808,9,same_03,DIFF,POP,32,0.12738695740699768,0.9908230959775717,0.14942104363380712,0.19600427890843722,0.2648378014564514,0.12738695740699768,0.13985750079154968,0.04845992581841638,0.11979497019000328,0.3730691823899371,0.23018032312393188,0.6464905660377358,0.4577348530292511,0.14022012578616358
20260808,9,same_03,DIFF,WRONG,32,0.11136509478092194,0.9926045749763039,0.12619904871673013,0.1714411315123471,0.2663291096687317,0.11136509478092194,0.2916252613067627,0.19956458635703916,0.10095641399628803,0.4527169811320755,0.23278945684432983,0.7352704402515723,0.4624035358428955,0.05600628930817614
20260810,1,same_01,DIFF,MATCH,32,0.1657169610261917,0.9863148036303756,0.3447877391868153,0.4415295219237653,0.18648789823055267,0.1657169610261917,0.17457391321659088,0.15628517823639776,0.1553437954828118,0.14591666666666667,0.18372727930545807,0.29613333333333336,0.38224849104881287,0.428975
20260810,1,same_01,DIFF,POP,32,0.1684655398130417,0.9858339433630747,0.3512317962512532,0.44999302234273586,0.18627619743347168,0.1684655398130417,0.15760064125061035,0.12232645403377114,0.15842849342682747,0.14378333333333335,0.18349792063236237,0.2916166666666667,0.381762832403183,0.4323
20260810,1,same_01,DIFF,WRONG,32,0.12666046619415283,0.9919365130962173,0.2531231554523778,0.32406368216780335,0.1880643665790558,0.12666046619415283,0.16443492472171783,0.14971857410881803,0.11888309473741297,0.19068333333333334,0.18513666093349457,0.38305,0.3857267498970032,0.36313333333333336
20260810,1,same_02,DIFF,MATCH,32,0.11144213378429413,0.9933421850004311,0.21405047067870384,0.2794119770924711,0.2698678970336914,0.11144213378429413,0.06470833718776703,0.2230769230769231,0.10558505832783018,0.31038333333333334,0.26315242052078247,0.5740833333333333,0.5455827116966248,0.2077666666666667
20260810,1,same_02,DIFF,POP,32,0.10032059997320175,0.9945139633240858,0.19207880538337277,0.24996742167694644,0.26804473996162415,0.10032059997320175,-0.019689172506332397,0.22439024390243903,0.09849534870695041,0.3405666666666667,0.2612239718437195,0.62115,0.541653573513031,0.1691416666666667
20260810,1,same_02,DIFF,WRONG,32,0.15526001155376434,0.9858220122287253,0.30012579678941875,0.4090733949852844,0.2682228684425354,0.15526001155376434,-0.022530488669872284,0.20994371482176363,0.14939590166949604,0.25931666666666664,0.26120099425315857,0.4881333333333333,0.5420252084732056,0.27627500000000005
20260810,1,same_03,DIFF,MATCH,32,0.13398250937461853,0.990140954875593,0.23134554786637376,0.29662605060888503,0.27002936601638794,0.13398250937461853,-0.05418430641293526,-0.02088372843089824,0.13176653287657533,0.345811320754717,0.28001126646995544,0.5926415094339622,0.5640698075294495,0.18077358490566042
20260810,1,same_03,DIFF,POP,32,0.2834496796131134,0.9574675762802731,0.5628322610175386,0.6956231251347841,0.2683981955051422,0.2834496796131134,-0.22126488387584686,-0.1823093049508144,0.29392579560260584,0.15041509433962263,0.27825435996055603,0.28832704402515724,0.5604197382926941,0.43062893081761006
20260810,1,same_03,DIFF,WRONG,32,0.344761461019516,0.9408121119855694,0.6524180298876731,0.8659111408005075,0.27097800374031067,0.344761461019516,-0.2152339220046997,-0.20077406869859699,0.3432317605408505,0.13244025157232706,0.27990078926086426,0.26470440251572325,0.5652148723602295,0.45142767295597486
20260810,2,same_01,DIFF,MATCH,32,0.09395251423120499,0.9949000487595187,0.1624660433776615,0.2181256157755332,0.2549973130226135,0.09395251423120499,0.36283260583877563,-0.04033771106941839,0.08982221583553972,0.4482333333333333,0.2636902630329132,0.7190166666666666,0.5256085991859436,0.06637500000000005
20260810,2,same_01,DIFF,POP,32,0.11190621554851532,0.9903037953181144,0.1951152141902897,0.2654576983921827,0.2541505694389343,0.11190621554851532,0.6719645261764526,0.19681050656660415,0.09200453999042468,0.3875,0.26306644082069397,0.6614333333333333,0.5242592692375183,0.12553333333333336
20260810,2,same_01,DIFF,WRONG,32,0.16656574606895447,0.9739628290837115,0.2846010568946366,0.408029645557916,0.25941741466522217,0.16656574606895447,0.855589747428894,0.3078799249530957,0.12101277658327751,0.3028666666666667,0.2679542601108551,0.54565,0.5353730916976929,0.2257416666666667
20260810,2,same_02,DIFF,MATCH,32,0.08286388218402863,0.996263526255324,0.12983396058552524,0.17305406108432458,0.24083352088928223,0.08286388218402863,-0.055004362016916275,-0.14315196998123828,0.08816824904085101,0.4829833333333333,0.24787385761737823,0.7632333333333333,0.48995399475097656,0.026891666666666703
