package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260811,3,same_01,RAW,0.3934550881385803,0.9357966112198064,0.0,0.0
POP8-D30,20260811,3,same_01,DIFF-POP8,0.16162601113319397,0.9870150564865514,7.72767972946167,0.12864115834236145
POP8-D30,20260811,3,same_01,DIFF-MATCH8,0.13751526176929474,0.9907396521281989,9.13088607788086,0.1478123813867569
POP8-D30,20260811,3,same_01,LINEAR-MATCH,0.08310932666063309,0.9965769567844804,13.504907608032227,0.19850436598062515
POP8-D30,20260811,3,same_01,DET-MATCH,0.13134527206420898,0.9917577241440599,9.52961540222168,0.15654295682907104
POP8-D30,20260811,3,same_01,DIFF-WRONG8-1,0.17604349553585052,0.9843873134611762,6.985504627227783,0.10561931133270264
POP8-D30,20260811,3,same_01,DIFF-WRONG8-2,0.15835271775722504,0.987771844720221,7.905393123626709,0.13027354329824448
POP8-D30,20260811,3,same_01,DIFF-WRONG8-4,0.17340901494026184,0.9848645047300005,7.116470813751221,0.13054311275482178
POP8-D30,20260811,3,same_01,DIFF-WRONG8-5,0.1608038991689682,0.9871913788009893,7.771973133087158,0.1244322881102562
POP8-D30,20260811,3,same_01,DIFF-WRONG8-6,0.18376553058624268,0.9836328133164611,6.612622261047363,0.11241798102855682
POP8-D30,20260811,3,same_01,DIFF-WRONG8-7,0.1672665923833847,0.9860447146749706,7.429719924926758,0.11111734807491302
POP8-D30,20260811,3,same_01,DIFF-WRONG8-8,0.16553586721420288,0.9862026181855901,7.520062446594238,0.12248095870018005
POP8-D30,20260811,3,same_01,DIFF-WRONG8-9,0.1650766134262085,0.9862767249095263,7.544193267822266,0.12573450803756714
POP8-D30,20260811,3,same_02,RAW,0.4321027994155884,0.9214822701542122,0.0,0.0
POP8-D30,20260811,3,same_02,DIFF-POP8,0.15077993273735046,0.9886549709258039,9.14487075805664,0.1655668392777443
POP8-D30,20260811,3,same_02,DIFF-MATCH8,0.12775102257728577,0.99192870569077,10.584453582763672,0.17198210209608078
POP8-D30,20260811,3,same_02,LINEAR-MATCH,0.10954931378364563,0.9940643778352825,11.919548034667969,0.1670042797923088
POP8-D30,20260811,3,same_02,DET-MATCH,0.14045079052448273,0.990328629349561,9.761258125305176,0.1391715556383133
POP8-D30,20260811,3,same_02,DIFF-WRONG8-1,0.19252651929855347,0.9813700912863633,7.02193021774292,0.16155850887298584
POP8-D30,20260811,3,same_02,DIFF-WRONG8-2,0.14490248262882233,0.9896183087588025,9.490224838256836,0.14109434187412262
POP8-D30,20260811,3,same_02,DIFF-WRONG8-4,0.18955713510513306,0.9820439412796552,7.1569390296936035,0.15767404437065125
POP8-D30,20260811,3,same_02,DIFF-WRONG8-5,0.1848922222852707,0.9827957922163789,7.373368740081787,0.15907209366559982
POP8-D30,20260811,3,same_02,DIFF-WRONG8-6,0.15653160214424133,0.9877794865042363,8.819700241088867,0.1683901622891426
POP8-D30,20260811,3,same_02,DIFF-WRONG8-7,0.16490121185779572,0.9863418422591685,8.367263793945312,0.1492369920015335
POP8-D30,20260811,3,same_02,DIFF-WRONG8-8,0.15106743574142456,0.9886210604738855,9.128324508666992,0.1669863536953926
POP8-D30,20260811,3,same_02,DIFF-WRONG8-9,0.15846963226795197,0.9873886180996314,8.712820053100586,0.16356375068426132
POP8-D30,20260811,3,same_03,RAW,0.31134602427482605,0.9553968951420847,0.0,0.0
POP8-D30,20260811,3,same_03,DIFF-POP8,0.11121838539838791,0.9942400512462063,8.94133472442627,0.07863931357860565
POP8-D30,20260811,3,same_03,DIFF-MATCH8,0.1063210666179657,0.9948680290587095,9.332479476928711,0.07401590794324875
POP8-D30,20260811,3,same_03,LINEAR-MATCH,0.10487928241491318,0.9946918052440933,9.451072692871094,0.0690343901515007
POP8-D30,20260811,3,same_03,DET-MATCH,0.11141910403966904,0.9945131732146675,8.92567253112793,0.07642050087451935
POP8-D30,20260811,3,same_03,DIFF-WRONG8-1,0.11472857743501663,0.993653299051538,8.67143440246582,0.0780012384057045
POP8-D30,20260811,3,same_03,DIFF-WRONG8-2,0.13876530528068542,0.9908364395751926,7.0192484855651855,0.060802385210990906
POP8-D30,20260811,3,same_03,DIFF-WRONG8-4,0.11449923366308212,0.9936724692211262,8.688814163208008,0.08148602396249771
POP8-D30,20260811,3,same_03,DIFF-WRONG8-5,0.12213734537363052,0.9930158065153624,8.127897262573242,0.06164407730102539
POP8-D30,20260811,3,same_03,DIFF-WRONG8-6,0.19221296906471252,0.981268055051245,4.189212799072266,0.05872403830289841
POP8-D30,20260811,3,same_03,DIFF-WRONG8-7,0.12880229949951172,0.9919219297762137,7.6663947105407715,0.07129421085119247
POP8-D30,20260811,3,same_03,DIFF-WRONG8-8,0.12187793105840683,0.9928555782210368,8.146364212036133,0.07637140899896622
POP8-D30,20260811,3,same_03,DIFF-WRONG8-9,0.11429566144943237,0.9936687572998455,8.70427131652832,0.07808925956487656
POP8-D60,20260811,3,same_01,RAW,0.3934550881385803,0.9357966112198064,0.0,0.0
POP8-D60,20260811,3,same_01,DIFF-POP8,0.160027876496315,0.9871971304418272,7.813990592956543,0.1285826414823532
POP8-D60,20260811,3,same_01,DIFF-MATCH8,0.13602948188781738,0.9908158616527177,9.22524356842041,0.14763850718736649
POP8-D60,20260811,3,same_01,LINEAR-MATCH,0.10032115876674652,0.9950226825358509,11.870054244995117,0.18843234330415726
POP8-D60,20260811,3,same_01,DET-MATCH,0.13155505061149597,0.9915279341894638,9.515753746032715,0.1505141332745552
POP8-D60,20260811,3,same_01,DIFF-WRONG8-1,0.17533686757087708,0.9845251197289077,7.020439147949219,0.10750550031661987
POP8-D60,20260811,3,same_01,DIFF-WRONG8-2,0.15176601707935333,0.988616992379688,8.274413108825684,0.13112617284059525
POP8-D60,20260811,3,same_01,DIFF-WRONG8-4,0.1700952649116516,0.9854288734347927,7.284060001373291,0.13007353991270065
POP8-D60,20260811,3,same_01,DIFF-WRONG8-5,0.17052768170833588,0.9854006666174232,7.2620062828063965,0.11312077939510345
POP8-D60,20260811,3,same_01,DIFF-WRONG8-6,0.17255207896232605,0.9855678459818211,7.159499645233154,0.11951175332069397
POP8-D60,20260811,3,same_01,DIFF-WRONG8-7,0.16190719604492188,0.9868871397575747,7.712581157684326,0.11407588422298431
POP8-D60,20260811,3,same_01,DIFF-WRONG8-8,0.15957686305046082,0.9872857318969805,7.838504791259766,0.12510821223258972
POP8-D60,20260811,3,same_01,DIFF-WRONG8-9,0.1656586080789566,0.9861799601103755,7.51362419128418,0.12299200892448425
POP8-D60,20260811,3,same_02,RAW,0.4321027994155884,0.9214822701542122,0.0,0.0
POP8-D60,20260811,3,same_02,DIFF-POP8,0.1511126458644867,0.9886037352178976,9.125725746154785,0.16553722321987152
POP8-D60,20260811,3,same_02,DIFF-MATCH8,0.1393822580575943,0.9903025168331483,9.827591896057129,0.17308522760868073
POP8-D60,20260811,3,same_02,LINEAR-MATCH,0.11957540363073349,0.9929951559997,11.158905029296875,0.17888592928647995
POP8-D60,20260811,3,same_02,DET-MATCH,0.14823949337005615,0.9890991941956935,9.292463302612305,0.14479219913482666
POP8-D60,20260811,3,same_02,DIFF-WRONG8-1,0.19252651929855347,0.9813700912863633,7.02193021774292,0.16155850887298584
POP8-D60,20260811,3,same_02,DIFF-WRONG8-2,0.14318795502185822,0.9898365461998365,9.593611717224121,0.13959653675556183
POP8-D60,20260811,3,same_02,DIFF-WRONG8-4,0.17576417326927185,0.9844471261821516,7.81313419342041,0.16284535825252533
POP8-D60,20260811,3,same_02,DIFF-WRONG8-5,0.1574779599905014,0.9875550040492888,8.767345428466797,0.16527201235294342
POP8-D60,20260811,3,same_02,DIFF-WRONG8-6,0.17526310682296753,0.9848449499288959,7.8379316329956055,0.1572074517607689
POP8-D60,20260811,3,same_02,DIFF-WRONG8-7,0.16525113582611084,0.9862775138312184,8.34885311126709,0.14634202420711517
POP8-D60,20260811,3,same_02,DIFF-WRONG8-8,0.14891639351844788,0.9889239247029418,9.252891540527344,0.16756898909807205
POP8-D60,20260811,3,same_02,DIFF-WRONG8-9,0.16765736043453217,0.9858688417683383,8.223288536071777,0.15550560504198074
POP8-D60,20260811,3,same_03,RAW,0.31134602427482605,0.9553968951420847,0.0,0.0
POP8-D60,20260811,3,same_03,DIFF-POP8,0.10919874161481857,0.9944541283562052,9.100513458251953,0.07932028919458389
