package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260811,9,same_01,RAW,0.42463502287864685,0.9213587847764606,0.0,0.0
POP8-D30,20260811,9,same_01,DIFF-POP8,0.1251002550125122,0.9922136397476569,10.615150451660156,0.22154509276151657
POP8-D30,20260811,9,same_01,DIFF-MATCH8,0.15123216807842255,0.9885451379515053,8.967432022094727,0.19481542706489563
POP8-D30,20260811,9,same_01,LINEAR-MATCH,0.1926828771829605,0.9819846732042928,6.8634538650512695,0.17232763767242432
POP8-D30,20260811,9,same_01,DET-MATCH,0.20060677826404572,0.9809128621342087,6.51340389251709,0.14437885582447052
POP8-D30,20260811,9,same_01,DIFF-WRONG8-1,0.19125019013881683,0.9816215263631317,6.928278923034668,0.1690460741519928
POP8-D30,20260811,9,same_01,DIFF-WRONG8-2,0.1219814196228981,0.9925930157298538,10.834442138671875,0.22942209243774414
POP8-D30,20260811,9,same_01,DIFF-WRONG8-3,0.13248132169246674,0.9912163249463628,10.117223739624023,0.22513610869646072
POP8-D30,20260811,9,same_01,DIFF-WRONG8-4,0.1320558786392212,0.9913177759004891,10.145160675048828,0.21400830149650574
POP8-D30,20260811,9,same_01,DIFF-WRONG8-5,0.12779666483402252,0.9918289190387958,10.429924964904785,0.22535233199596405
POP8-D30,20260811,9,same_01,DIFF-WRONG8-6,0.16973461210727692,0.9855668608224266,7.964907169342041,0.19078975915908813
POP8-D30,20260811,9,same_01,DIFF-WRONG8-7,0.16149692237377167,0.9868980914180593,8.397031784057617,0.19092567265033722
POP8-D30,20260811,9,same_01,DIFF-WRONG8-8,0.1604066789150238,0.9870754680710069,8.455866813659668,0.19077911972999573
POP8-D30,20260811,9,same_02,RAW,0.39713260531425476,0.9301812702034131,0.0,0.0
POP8-D30,20260811,9,same_02,DIFF-POP8,0.11369152367115021,0.9937998928209079,10.86414909362793,0.21080809086561203
POP8-D30,20260811,9,same_02,DIFF-MATCH8,0.1149287149310112,0.9936246684075349,10.770139694213867,0.20445271581411362
POP8-D30,20260811,9,same_02,LINEAR-MATCH,0.04418029636144638,0.9990242058557832,19.074138641357422,0.25896391086280346
POP8-D30,20260811,9,same_02,DET-MATCH,0.13488967716693878,0.9924276882290751,9.379136085510254,0.18368595093488693
POP8-D30,20260811,9,same_02,DIFF-WRONG8-1,0.12229437381029129,0.9926743674280254,10.230581283569336,0.19700539112091064
