package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260808,8,same_01,RAW,0.0,1.0,0.0,0.0,0.025000000000000022,1.0
POP8-D30,20260808,8,same_01,DIFF-POP8,0.08061418169701129,0.8803301081061363,0.04222369819493589,0.08267529850926782,-0.02499999999999991,0.9581231470014223
POP8-D30,20260808,8,same_01,DIFF-MATCH8,0.07136474245071439,0.898704931139946,0.03447713750322992,0.07219754889889585,0.0,0.9637505925525836
POP8-D30,20260808,8,same_01,LINEAR-MATCH,0.050952224002068947,0.9241199865937233,0.023180942675922984,0.0469577609182656,-0.02499999999999991,0.9762031187552355
POP8-D30,20260808,8,same_01,DET-MATCH,0.06747517071621081,0.9024778008460999,0.030645422868849376,0.06963388715507257,-0.02499999999999991,0.9655116319044421
POP8-D30,20260808,8,same_01,DIFF-WRONG8-1,0.07321791279842574,0.8939322605729103,0.030427401584703122,0.06947940910110886,0.0,0.9669247416802995
POP8-D30,20260808,8,same_01,DIFF-WRONG8-2,0.09113679127125981,0.8643426448106766,0.04703545619041343,0.0912313501729299,0.0,0.9548935088707844
POP8-D30,20260808,8,same_01,DIFF-WRONG8-3,0.07431706825244772,0.8756912127137184,0.04304345237994453,0.08094367935267656,0.0,0.9589527308387136
POP8-D30,20260808,8,same_01,DIFF-WRONG8-4,0.07323090491165657,0.8870428651571274,0.04141039080525664,0.07801509135821984,-0.07499999999999996,0.9590167990470867
POP8-D30,20260808,8,same_01,DIFF-WRONG8-5,0.0839899096354303,0.8694432079792023,0.04551599568107599,0.08859933594793283,-0.02499999999999991,0.9557952938973562
POP8-D30,20260808,8,same_01,DIFF-WRONG8-6,0.07981074700782198,0.8562068492174149,0.041674478057278815,0.0878816107114981,-0.02499999999999991,0.9548841995605779
POP8-D30,20260808,8,same_01,DIFF-WRONG8-7,0.08193511032473502,0.8778409287333488,0.037024179502886,0.07842784399648518,-0.02499999999999991,0.9619260887737827
POP8-D30,20260808,8,same_01,DIFF-WRONG8-9,0.07196928739928504,0.8945795819163322,0.0356011868980242,0.0739184513369449,0.0,0.962219912058089
POP8-D30,20260808,8,same_02,RAW,0.0,1.0,0.0,0.0,0.33333333333333337,1.0
POP8-D30,20260808,8,same_02,DIFF-POP8,0.12284913168751464,0.7884136885404587,0.09416233630691859,0.1229425727160386,0.30000000000000004,0.9191120517375824
POP8-D30,20260808,8,same_02,DIFF-MATCH8,0.1203042237961334,0.7863221764564514,0.09208353915017943,0.1291515688931325,0.23333333333333328,0.918157737384361
POP8-D30,20260808,8,same_02,LINEAR-MATCH,0.09399587239527643,0.8038061112165451,0.07697133409884767,0.0942693422955846,0.30000000000000004,0.9478517706782186
POP8-D30,20260808,8,same_02,DET-MATCH,0.11756048022445478,0.7841292023658752,0.08692495369514053,0.1255226412372673,0.2666666666666667,0.9199645476653358
POP8-D30,20260808,8,same_02,DIFF-WRONG8-1,0.11737510455257305,0.7956643998622894,0.0847457553600643,0.12040913035670633,0.2666666666666667,0.9221710474008229
POP8-D30,20260808,8,same_02,DIFF-WRONG8-2,0.09320647061764856,0.7947138547897339,0.09261161053682365,0.12581963362073958,0.33333333333333337,0.9227133740433947
POP8-D30,20260808,8,same_02,DIFF-WRONG8-3,0.09680029117764871,0.7727710455656052,0.0979427791505784,0.1271640320429566,0.33333333333333337,0.920842553502633
POP8-D30,20260808,8,same_02,DIFF-WRONG8-4,0.10710744844816672,0.8007717579603195,0.083391347492411,0.10579236684933079,0.16666666666666663,0.929789569265094
