package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260810,1,same_01,RAW,0.0,1.0,0.0,0.0,0.43333333333333335,1.0
POP8-D30,20260810,1,same_01,DIFF-POP8,-0.011785330861554644,0.6985776722431183,0.06512973333874542,0.18105219554750784,0.4666666666666667,0.9716120070385803
POP8-D30,20260810,1,same_01,DIFF-MATCH8,0.033375086086609246,0.7356080412864685,0.06179812659076798,0.18028158012354334,0.33333333333333337,0.9613920293475158
POP8-D30,20260810,1,same_01,LINEAR-MATCH,0.025355752747654697,0.8957289457321167,0.02282200798051486,0.05010052583113015,0.3666666666666667,0.9811078628034527
POP8-D30,20260810,1,same_01,DET-MATCH,0.06430437495369343,0.7565106600522995,0.055882828550434686,0.193699824082643,0.3666666666666667,0.9593856714099598
POP8-D30,20260810,1,same_01,DIFF-WRONG8-2,-0.021827010381902157,0.6851661801338196,0.06703538636286528,0.18330072593980726,0.30000000000000004,0.9728211815316506
POP8-D30,20260810,1,same_01,DIFF-WRONG8-3,-0.027238258532020998,0.6845475137233734,0.06717423588062366,0.17836240021408858,0.3666666666666667,0.9705402601275174
POP8-D30,20260810,1,same_01,DIFF-WRONG8-4,-0.011560255113774343,0.7046200633049011,0.06378101422847465,0.17725972529793885,0.3666666666666667,0.9774699689336587
POP8-D30,20260810,1,same_01,DIFF-WRONG8-5,-0.018446567524262242,0.6867983639240265,0.06483288111573089,0.1830769284996414,0.43333333333333335,0.9740707952816671
POP8-D30,20260810,1,same_01,DIFF-WRONG8-6,0.004977615192452767,0.7002635300159454,0.06609206413248184,0.184945248670395,0.43333333333333335,0.9647993141066202
POP8-D30,20260810,1,same_01,DIFF-WRONG8-7,0.020708053356133016,0.7193201780319214,0.06354286747506202,0.18335308446434043,0.43333333333333335,0.9641161043246983
POP8-D30,20260810,1,same_01,DIFF-WRONG8-8,0.01626094224105787,0.7236591875553131,0.06327197597086805,0.18330405391173615,0.43333333333333335,0.9657294928033118
POP8-D30,20260810,1,same_01,DIFF-WRONG8-9,0.012597061135305981,0.7222723662853241,0.06324281692913836,0.18188964932318077,0.4,0.966974298547244
POP8-D30,20260810,1,same_03,RAW,0.0,1.0,0.0,0.0,0.675,1.0
POP8-D30,20260810,1,same_03,DIFF-POP8,0.040893906950890985,0.6382817029953003,0.07212088317866532,0.138188244270374,0.55,0.9571384550954543
POP8-D30,20260810,1,same_03,DIFF-MATCH8,0.05138663366453278,0.6856481432914734,0.06596182789539336,0.13952297925342944,0.575,0.9565292694475414
POP8-D30,20260810,1,same_03,LINEAR-MATCH,0.044735192841805355,0.8158056288957596,0.04438844914885501,0.07588102374066659,0.625,0.9638240008016363
POP8-D30,20260810,1,same_03,DET-MATCH,0.05319433934682313,0.6996751725673676,0.060714796553870846,0.14517878053276717,0.65,0.958604282138747
POP8-D30,20260810,1,same_03,DIFF-WRONG8-2,0.022867280478385515,0.6018610000610352,0.07015118967468714,0.13592154514904906,0.575,0.9659982656827899
POP8-D30,20260810,1,same_03,DIFF-WRONG8-3,0.03881772007734979,0.637352705001831,0.07078010127349442,0.13971651280260017,0.6,0.9582201813924068
POP8-D30,20260810,1,same_03,DIFF-WRONG8-4,0.04040669482480028,0.6668207347393036,0.06956974840512038,0.13568483879362267,0.55,0.9551753207619935
POP8-D30,20260810,1,same_03,DIFF-WRONG8-5,0.0456486356048256,0.6363104581832886,0.06843602873441147,0.14074744423170485,0.575,0.9629168359008851
POP8-D30,20260810,1,same_03,DIFF-WRONG8-6,0.030327990758067053,0.5890052020549774,0.07416356076836213,0.14734181604251792,0.575,0.9603304908654174
POP8-D30,20260810,1,same_03,DIFF-WRONG8-7,0.02914862339788063,0.6708284616470337,0.06500659715091874,0.14409988459138687,0.55,0.9578378133741817
POP8-D30,20260810,1,same_03,DIFF-WRONG8-8,0.035913922316540614,0.6483099162578583,0.07163702917518891,0.13415985797383104,0.575,0.957524429019501
POP8-D30,20260810,1,same_03,DIFF-WRONG8-9,0.050903407502887105,0.6865734159946442,0.06978642822798335,0.14291712014687527,0.575,0.955294817660163
POP8-D60,20260810,1,same_01,RAW,0.0,1.0,0.0,0.0,0.43333333333333335,1.0
POP8-D60,20260810,1,same_01,DIFF-POP8,-0.003355593805409396,0.7106768488883972,0.06319130066209273,0.17821763395828186,0.43333333333333335,0.9716301105489038
POP8-D60,20260810,1,same_01,DIFF-MATCH8,0.03597004727726691,0.744482547044754,0.060140006340655854,0.17688755208129772,0.3666666666666667,0.9623758938670294
POP8-D60,20260810,1,same_01,LINEAR-MATCH,0.033630451561142166,0.8977805227041245,0.02432937544733947,0.052705630498536306,0.3666666666666667,0.97970463587621
POP8-D60,20260810,1,same_01,DET-MATCH,0.06391353732869398,0.7645913064479828,0.05490526549043615,0.18972870339206926,0.4,0.9601158529609702
POP8-D60,20260810,1,same_01,DIFF-WRONG8-2,-0.011899646602904351,0.6980745494365692,0.06490905231440666,0.1817517757028761,0.3666666666666667,0.9726608757684038
POP8-D60,20260810,1,same_01,DIFF-WRONG8-3,-0.023229323478935165,0.6905638575553894,0.0656059036830979,0.17581303771752335,0.43333333333333335,0.9699500497377764
POP8-D60,20260810,1,same_01,DIFF-WRONG8-4,-0.0018078975325301616,0.7165085077285767,0.06225623741736102,0.17578453210941092,0.43333333333333335,0.9750289410256832
POP8-D60,20260810,1,same_01,DIFF-WRONG8-5,-0.0009576243332250767,0.7072896063327789,0.06138010112597424,0.18097990266197683,0.4666666666666667,0.9725241705471939
POP8-D60,20260810,1,same_01,DIFF-WRONG8-6,0.0048661754677326585,0.705871045589447,0.06493129067427406,0.18149517940082324,0.4,0.9660864506890511
POP8-D60,20260810,1,same_01,DIFF-WRONG8-7,0.025401735652687635,0.7299636900424957,0.061673668978141076,0.18009870851034715,0.4666666666666667,0.9646287294361094
POP8-D60,20260810,1,same_01,DIFF-WRONG8-8,0.015980948918170035,0.7249777019023895,0.062487477304880336,0.1805371089976707,0.4666666666666667,0.9666482352766365
POP8-D60,20260810,1,same_01,DIFF-WRONG8-9,0.01806218036007548,0.7323029041290283,0.06136906153816422,0.17955020813495298,0.43333333333333335,0.9674144762496998
POP8-D60,20260810,1,same_03,RAW,0.0,1.0,0.0,0.0,0.675,1.0
POP8-D60,20260810,1,same_03,DIFF-POP8,0.04669137588570163,0.6574035286903381,0.06989665826589055,0.13672067192870757,0.575,0.9577666547257135
