package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260808,9,same_01,RAW,0.42463502287864685,0.9213587847764606,0.0,0.0
POP8-D30,20260808,9,same_01,DIFF-POP8,0.13754162192344666,0.9905801146652256,9.791632652282715,0.2155686691403389
POP8-D30,20260808,9,same_01,DIFF-MATCH8,0.16403846442699432,0.9864657476345925,8.261402130126953,0.19504480808973312
POP8-D30,20260808,9,same_01,LINEAR-MATCH,0.1926828771829605,0.9819846732042928,6.8634538650512695,0.17232763767242432
POP8-D30,20260808,9,same_01,DET-MATCH,0.18551650643348694,0.9828768724082585,7.192664623260498,0.15885679423809052
POP8-D30,20260808,9,same_01,DIFF-WRONG8-1,0.20132212340831757,0.9796400156679534,6.482486248016357,0.17029887437820435
POP8-D30,20260808,9,same_01,DIFF-WRONG8-2,0.13429009914398193,0.9910701506288518,9.999436378479004,0.21858686953783035
POP8-D30,20260808,9,same_01,DIFF-WRONG8-3,0.1497029811143875,0.9888367967035899,9.055706977844238,0.2117835134267807
POP8-D30,20260808,9,same_01,DIFF-WRONG8-4,0.15283873677253723,0.9882995506442983,8.87564754486084,0.2112840935587883
POP8-D30,20260808,9,same_01,DIFF-WRONG8-5,0.13969923555850983,0.9902982384258845,9.656435012817383,0.21585971862077713
POP8-D30,20260808,9,same_01,DIFF-WRONG8-6,0.1701522022485733,0.9854359377759158,7.943563938140869,0.18880486488342285
POP8-D30,20260808,9,same_01,DIFF-WRONG8-7,0.171347975730896,0.985235082050117,7.8827362060546875,0.1911584734916687
POP8-D30,20260808,9,same_01,DIFF-WRONG8-8,0.17253385484218597,0.9850302387775414,7.822829246520996,0.19026999175548553
POP8-D30,20260808,9,same_02,RAW,0.39713260531425476,0.9301812702034131,0.0,0.0
POP8-D30,20260808,9,same_02,DIFF-POP8,0.1314551681280136,0.9915525395891782,9.603157997131348,0.19365769624710083
POP8-D30,20260808,9,same_02,DIFF-MATCH8,0.13265907764434814,0.9914392483141808,9.523971557617188,0.19265693426132202
POP8-D30,20260808,9,same_02,LINEAR-MATCH,0.04418029636144638,0.9990242058557832,19.074138641357422,0.25896391086280346
POP8-D30,20260808,9,same_02,DET-MATCH,0.13503412902355194,0.9911609571391248,9.369839668273926,0.17990857362747192
POP8-D30,20260808,9,same_02,DIFF-WRONG8-1,0.14375446736812592,0.9898432455395492,8.82628345489502,0.18751760572195053
POP8-D30,20260808,9,same_02,DIFF-WRONG8-2,0.17159605026245117,0.9851944468853416,7.288565158843994,0.1714385226368904
POP8-D30,20260808,9,same_02,DIFF-WRONG8-3,0.16033418476581573,0.9870721714758005,7.878188610076904,0.1676114723086357
POP8-D30,20260808,9,same_02,DIFF-WRONG8-4,0.14341196417808533,0.989880319666909,8.847002983093262,0.18977338075637817
POP8-D30,20260808,9,same_02,DIFF-WRONG8-5,0.15185508131980896,0.9885015868640958,8.35012435913086,0.17783885449171066
POP8-D30,20260808,9,same_02,DIFF-WRONG8-6,0.1724710464477539,0.9850097202291028,7.244387149810791,0.15381363034248352
POP8-D30,20260808,9,same_02,DIFF-WRONG8-7,0.14065757393836975,0.9902738488074232,9.015448570251465,0.18975400179624557
POP8-D30,20260808,9,same_02,DIFF-WRONG8-8,0.1369391530752182,0.9907933292446685,9.24815845489502,0.1897992342710495
POP8-D30,20260808,9,same_03,RAW,0.4501093327999115,0.9131974779932596,0.0,0.0
POP8-D30,20260808,9,same_03,DIFF-POP8,0.24312946200370789,0.9707750541737717,5.349608421325684,0.06938613951206207
POP8-D30,20260808,9,same_03,DIFF-MATCH8,0.21659372746944427,0.9763350645292734,6.353443145751953,0.09838547557592392
POP8-D30,20260808,9,same_03,LINEAR-MATCH,0.1338919848203659,0.9914874273526749,10.531269073486328,0.15232671797275543
POP8-D30,20260808,9,same_03,DET-MATCH,0.17815618216991425,0.9842505054529365,8.050342559814453,0.11248908936977386
POP8-D30,20260808,9,same_03,DIFF-WRONG8-1,0.2107340395450592,0.97758106442567,6.591667652130127,0.1048346757888794
POP8-D30,20260808,9,same_03,DIFF-WRONG8-2,0.3138289153575897,0.9534785548578326,3.1325016021728516,0.041116341948509216
POP8-D30,20260808,9,same_03,DIFF-WRONG8-3,0.2501796782016754,0.969303923561779,5.101320266723633,0.061498209834098816
POP8-D30,20260808,9,same_03,DIFF-WRONG8-4,0.22489164769649506,0.9746091276812864,6.026893615722656,0.08880139887332916
POP8-D30,20260808,9,same_03,DIFF-WRONG8-5,0.2553001046180725,0.9685288357747517,4.9253411293029785,0.05289427936077118
POP8-D30,20260808,9,same_03,DIFF-WRONG8-6,0.4329608976840973,0.9156700390207787,0.3373870253562927,0.03448334336280823
POP8-D30,20260808,9,same_03,DIFF-WRONG8-7,0.26894158124923706,0.9638138612541007,4.473201751708984,0.06640569865703583
POP8-D30,20260808,9,same_03,DIFF-WRONG8-8,0.25165843963623047,0.9686319113704505,5.050130367279053,0.0747789591550827
POP8-D60,20260808,9,same_01,RAW,0.42463502287864685,0.9213587847764606,0.0,0.0
POP8-D60,20260808,9,same_01,DIFF-POP8,0.14175854623317719,0.9899711572782124,9.52933120727539,0.21064162999391556
POP8-D60,20260808,9,same_01,DIFF-MATCH8,0.16664305329322815,0.9860383587514324,8.124571800231934,0.19126342236995697
POP8-D60,20260808,9,same_01,LINEAR-MATCH,0.19619892537593842,0.9813018434255213,6.70638370513916,0.1665613055229187
POP8-D60,20260808,9,same_01,DET-MATCH,0.18826089799404144,0.9823770964929072,7.065113067626953,0.15657459199428558
POP8-D60,20260808,9,same_01,DIFF-WRONG8-1,0.20164057612419128,0.97960068347068,6.468757629394531,0.16864216327667236
POP8-D60,20260808,9,same_01,DIFF-WRONG8-2,0.13786068558692932,0.9905691390061245,9.771507263183594,0.21313189715147018
POP8-D60,20260808,9,same_01,DIFF-WRONG8-3,0.15453943610191345,0.9880935012691343,8.779529571533203,0.20726293325424194
POP8-D60,20260808,9,same_01,DIFF-WRONG8-4,0.15199564397335052,0.9884252933715085,8.92369270324707,0.20875680446624756
POP8-D60,20260808,9,same_01,DIFF-WRONG8-5,0.15622705221176147,0.9877994339932094,8.68519115447998,0.20329289138317108
POP8-D60,20260808,9,same_01,DIFF-WRONG8-6,0.1543823629617691,0.9880530956613063,8.788362503051758,0.2002335637807846
POP8-D60,20260808,9,same_01,DIFF-WRONG8-7,0.17153771221637726,0.9852127646586608,7.873124122619629,0.187565416097641
