package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260808,7,same_01,RAW,0.0,1.0,0.0,0.0,0.1333333333333333,1.0
POP8-D30,20260808,7,same_01,DIFF-POP8,0.12967187371406774,0.7536956965923309,0.07773807381099855,0.14723160018972478,-0.06666666666666665,0.9499773988889596
POP8-D30,20260808,7,same_01,DIFF-MATCH8,0.12421464007342432,0.78688183426857,0.06625982026933107,0.14351002521376693,0.033333333333333326,0.9487127707408448
POP8-D30,20260808,7,same_01,LINEAR-MATCH,0.09677308181899544,0.8368907421827316,0.06544507110060299,0.10837012954716624,0.0,0.9366658244747386
POP8-D30,20260808,7,same_01,DET-MATCH,0.1044492727643282,0.7988120913505554,0.06670842873842944,0.16252944027826266,-0.06666666666666665,0.9348009274830562
POP8-D30,20260808,7,same_01,DIFF-WRONG8-1,0.11261126605354041,0.8029103875160217,0.05590177779016158,0.13776778686535124,0.09999999999999998,0.9584022521957474
POP8-D30,20260808,7,same_01,DIFF-WRONG8-2,0.131297640447708,0.7350552976131439,0.0856238569794338,0.15219364202603408,0.033333333333333326,0.9477691763908619
POP8-D30,20260808,7,same_01,DIFF-WRONG8-3,0.11358687739604512,0.7375071048736572,0.08057477913321291,0.13310746066121779,0.06666666666666665,0.9599821288279928
POP8-D30,20260808,7,same_01,DIFF-WRONG8-4,0.12283192245022628,0.7537170499563217,0.07856660622964311,0.13852404873215457,0.033333333333333326,0.9557689532312753
POP8-D30,20260808,7,same_01,DIFF-WRONG8-5,0.12826687754945681,0.7382360100746155,0.08360318804432085,0.1541141153910736,0.033333333333333326,0.9475007397473508
POP8-D30,20260808,7,same_01,DIFF-WRONG8-6,0.12315268520548367,0.7522026151418686,0.07499454169431106,0.15300313425121662,-0.06666666666666665,0.9480719868274992
POP8-D30,20260808,7,same_01,DIFF-WRONG8-8,0.12114614485189695,0.7909752875566483,0.06328517642063584,0.14206011626955758,0.0,0.9526023712900663
POP8-D30,20260808,7,same_01,DIFF-WRONG8-9,0.12256813900010591,0.7899302840232849,0.0646244905068985,0.1402535093871523,0.0,0.9525598215374832
POP8-D30,20260808,7,same_02,RAW,0.0,1.0,0.0,0.0,0.09999999999999998,1.0
POP8-D30,20260808,7,same_02,DIFF-POP8,0.1435540699184289,0.73470738530159,0.0826382005310431,0.13682531084862465,0.06666666666666665,0.920866325061005
POP8-D30,20260808,7,same_02,DIFF-MATCH8,0.142128854584394,0.7497277557849884,0.07659470779332934,0.1294272218278961,0.09999999999999998,0.9263630472419289
POP8-D30,20260808,7,same_02,LINEAR-MATCH,0.1381284707637692,0.7791270017623901,0.0916471055327783,0.10070127436660055,0.06666666666666665,0.9116574517965335
POP8-D30,20260808,7,same_02,DET-MATCH,0.13514623560122008,0.7539844512939453,0.08337366683737567,0.14489936490158847,0.033333333333333326,0.9177404186018265
POP8-D30,20260808,7,same_02,DIFF-WRONG8-1,0.14423403705557036,0.7480503618717194,0.07502118455359481,0.1360493208085528,0.06666666666666665,0.9275836477070523
POP8-D30,20260808,7,same_02,DIFF-WRONG8-2,0.1411127074678276,0.7390194833278656,0.08068748353507355,0.1363359219971953,0.0,0.923865799465697
POP8-D30,20260808,7,same_02,DIFF-WRONG8-3,0.11970909068151944,0.7040020525455475,0.08377079625179913,0.1372885539816496,-0.03333333333333344,0.9230724656969743
