package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260811,6,same_01,RAW,0.34414517879486084,0.9483509129535285,0.0,0.0
POP8-D30,20260811,6,same_01,DIFF-POP8,0.12287790328264236,0.9924507417607651,8.945358276367188,0.14338752627372742
POP8-D30,20260811,6,same_01,DIFF-MATCH8,0.13496904075145721,0.9908808098330237,8.13015079498291,0.13036836683750153
POP8-D30,20260811,6,same_01,LINEAR-MATCH,0.15807819366455078,0.9878996163903115,6.757395267486572,0.11156459152698517
POP8-D30,20260811,6,same_01,DET-MATCH,0.1486033797264099,0.988965345795774,7.2942609786987305,0.10916192829608917
POP8-D30,20260811,6,same_01,DIFF-WRONG8-1,0.16344375908374786,0.9866807862509605,6.467467308044434,0.11304660141468048
POP8-D30,20260811,6,same_01,DIFF-WRONG8-2,0.11280862241983414,0.9936608753280678,9.687987327575684,0.15687860548496246
POP8-D30,20260811,6,same_01,DIFF-WRONG8-3,0.13787667453289032,0.9905748607132179,7.9450178146362305,0.15299426019191742
POP8-D30,20260811,6,same_01,DIFF-WRONG8-4,0.13753873109817505,0.9905611170170846,7.966333389282227,0.1460268497467041
POP8-D30,20260811,6,same_01,DIFF-WRONG8-5,0.127231165766716,0.99195033399178,8.642964363098145,0.15260671079158783
POP8-D30,20260811,6,same_01,DIFF-WRONG8-7,0.13068285584449768,0.9914453617633353,8.41046142578125,0.12892021238803864
POP8-D30,20260811,6,same_01,DIFF-WRONG8-8,0.1555270254611969,0.9879353753051779,6.898715972900391,0.12419511377811432
POP8-D30,20260811,6,same_01,DIFF-WRONG8-9,0.15031981468200684,0.9887328171672821,7.194509029388428,0.12655837833881378
POP8-D30,20260811,6,same_02,RAW,0.6138591766357422,0.8609997658624499,0.0,0.0
POP8-D30,20260811,6,same_02,DIFF-POP8,0.1224883496761322,0.9925760689111025,13.999480247497559,0.10141988843679428
POP8-D30,20260811,6,same_02,DIFF-MATCH8,0.11228024214506149,0.99374164618528,14.75531005859375,0.09925876557826996
POP8-D30,20260811,6,same_02,LINEAR-MATCH,0.7786857485771179,0.7783129609457247,-2.0658698081970215,-0.012674346566200256
POP8-D30,20260811,6,same_02,DET-MATCH,0.13041123747825623,0.9915707046476091,13.455076217651367,0.07663482427597046
POP8-D30,20260811,6,same_02,DIFF-WRONG8-1,0.12234993278980255,0.9925878099986832,14.009302139282227,0.099568672478199
POP8-D30,20260811,6,same_02,DIFF-WRONG8-2,0.15490752458572388,0.9882211507411058,11.959925651550293,0.09629395604133606
POP8-D30,20260811,6,same_02,DIFF-WRONG8-3,0.16763034462928772,0.986211138704398,11.274323463439941,0.10176848620176315
POP8-D30,20260811,6,same_02,DIFF-WRONG8-4,0.1358109414577484,0.9908817182216866,13.102680206298828,0.09609104692935944
POP8-D30,20260811,6,same_02,DIFF-WRONG8-5,0.08764932304620743,0.9961619619764227,16.906404495239258,0.10983340069651604
POP8-D30,20260811,6,same_02,DIFF-WRONG8-7,0.12561146914958954,0.9921682482124502,13.780789375305176,0.09917676448822021
POP8-D30,20260811,6,same_02,DIFF-WRONG8-8,0.10609721392393112,0.9944037587980327,15.247296333312988,0.10379108786582947
POP8-D30,20260811,6,same_02,DIFF-WRONG8-9,0.12106118351221085,0.9927324323533212,14.101277351379395,0.09843822568655014
POP8-D30,20260811,6,same_03,RAW,0.31282487511634827,0.9555017800903796,0.0,0.0
POP8-D30,20260811,6,same_03,DIFF-POP8,0.09989473968744278,0.9951024317767821,9.915173530578613,0.08279458433389664
