package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260810,8,same_01,RAW,0.0,1.0,0.0,0.0,0.025000000000000022,1.0
POP8-D30,20260810,8,same_01,DIFF-POP8,0.07833043771069015,0.8798353970050812,0.03833941055719209,0.08246384521053453,0.0,0.9636816368558676
POP8-D30,20260810,8,same_01,DIFF-MATCH8,0.06531012841004566,0.8944533094763756,0.032564468108111436,0.07561609330531291,-0.02499999999999991,0.9699814076714605
POP8-D30,20260810,8,same_01,LINEAR-MATCH,0.050952224002068947,0.9241199865937233,0.023180942675922984,0.0469577609182656,-0.02499999999999991,0.9762031187552355
POP8-D30,20260810,8,same_01,DET-MATCH,0.06067309647960428,0.8995903953909874,0.03474978650561659,0.08106366784275768,-0.02499999999999991,0.9662769940200757
POP8-D30,20260810,8,same_01,DIFF-WRONG8-1,0.07295445779514514,0.8908351212739944,0.029839814246390737,0.07412659274871802,-0.050000000000000044,0.9732106306402841
POP8-D30,20260810,8,same_01,DIFF-WRONG8-2,0.09050195001614914,0.8666213303804398,0.041480442563749324,0.08891783034945357,0.025000000000000022,0.9598346633161425
POP8-D30,20260810,8,same_01,DIFF-WRONG8-3,0.07332234482513639,0.874583825469017,0.039412538234543576,0.08305141239466758,-0.02499999999999991,0.9630733507205632
POP8-D30,20260810,8,same_01,DIFF-WRONG8-4,0.06824584840280495,0.8886435031890869,0.03834818776621521,0.07877338064642317,0.050000000000000044,0.9638288214207246
POP8-D30,20260810,8,same_01,DIFF-WRONG8-5,0.08251370147633375,0.8713206648826599,0.039596615528983664,0.0852994993426866,-0.02499999999999991,0.9634617999465597
POP8-D30,20260810,8,same_01,DIFF-WRONG8-6,0.0814612503056196,0.8648194968700409,0.036903894193977514,0.08637745513867458,-0.02499999999999991,0.9614298899918989
POP8-D30,20260810,8,same_01,DIFF-WRONG8-7,0.08405794597997049,0.8771375864744186,0.03408724471176645,0.079695355458056,-0.02499999999999991,0.9685729770210504
POP8-D30,20260810,8,same_01,DIFF-WRONG8-9,0.06793776624841363,0.893655575811863,0.03321516834621806,0.07631500257613363,-0.02499999999999991,0.9688770254852983
POP8-D30,20260810,8,same_02,RAW,0.0,1.0,0.0,0.0,0.33333333333333337,1.0
POP8-D30,20260810,8,same_02,DIFF-POP8,0.12130494176711148,0.7925260066986084,0.08374061659110744,0.11716904207033554,0.2666666666666667,0.9281139294694117
POP8-D30,20260810,8,same_02,DIFF-MATCH8,0.117689158918128,0.7918771654367447,0.07962716475881924,0.1174567616054856,0.2666666666666667,0.9300754727328436
POP8-D30,20260810,8,same_02,LINEAR-MATCH,0.09399587239527643,0.8038061112165451,0.07697133409884767,0.0942693422955846,0.30000000000000004,0.9478517706782186
POP8-D30,20260810,8,same_02,DET-MATCH,0.11573571634679092,0.7920525074005127,0.08702776461666224,0.13105900669122816,0.30000000000000004,0.9186083464533709
POP8-D30,20260810,8,same_02,DIFF-WRONG8-1,0.12064221509828241,0.7985873520374298,0.07658360078693155,0.11287786907643577,0.2666666666666667,0.930366814075296
POP8-D30,20260810,8,same_02,DIFF-WRONG8-2,0.1003328777360703,0.7884058803319931,0.08117977558610691,0.115055753334182,0.30000000000000004,0.9338961481364875
POP8-D30,20260810,8,same_02,DIFF-WRONG8-3,0.10143600143905873,0.7771619856357574,0.08579253430702918,0.1197378519101549,0.33333333333333337,0.9298061980915382
POP8-D30,20260810,8,same_02,DIFF-WRONG8-4,0.1004634967227267,0.8029526770114899,0.07804663563533057,0.11039570752304499,0.19999999999999996,0.9358337240775872
POP8-D30,20260810,8,same_02,DIFF-WRONG8-5,0.11408016493180723,0.7676693350076675,0.0883532991149209,0.11671143717542493,0.30000000000000004,0.9300851445539015
POP8-D30,20260810,8,same_02,DIFF-WRONG8-6,0.11276083090973166,0.7204045653343201,0.10641008829040889,0.1312185205218794,0.4,0.9485343770552765
POP8-D30,20260810,8,same_02,DIFF-WRONG8-7,0.1078262632500776,0.7990318685770035,0.07834555276534624,0.11370269001485431,0.30000000000000004,0.9336067964124173
