package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260811,9,same_01,RAW,0.0,1.0,0.0,0.0,0.3666666666666667,1.0
POP8-D30,20260811,9,same_01,DIFF-POP8,0.07442475865623238,0.7269432544708252,0.08155979438432544,0.12278139230877298,0.30000000000000004,0.9293172291246811
POP8-D30,20260811,9,same_01,DIFF-MATCH8,0.08476886281869493,0.7519589960575104,0.07360495397343715,0.12693024825781934,0.4,0.9311080698518726
POP8-D30,20260811,9,same_01,LINEAR-MATCH,0.09059000252327679,0.8129734992980957,0.05334013525251659,0.061322115078721144,0.3666666666666667,0.9507351137915456
POP8-D30,20260811,9,same_01,DET-MATCH,0.09415319144866738,0.7822607308626175,0.07297583363388824,0.1487272456535909,0.43333333333333335,0.9256429483149275
POP8-D30,20260811,9,same_01,DIFF-WRONG8-1,0.08958663181174753,0.7656848132610321,0.06527717824311495,0.12902693623661357,0.4666666666666667,0.9379041395753792
POP8-D30,20260811,9,same_01,DIFF-WRONG8-2,0.0666884368315045,0.708961695432663,0.08662838791387127,0.12348182229519643,0.4,0.9270867786985557
POP8-D30,20260811,9,same_01,DIFF-WRONG8-3,0.065706816866926,0.7125814855098724,0.08336153503038773,0.11598830290872424,0.30000000000000004,0.9326617862617141
POP8-D30,20260811,9,same_01,DIFF-WRONG8-4,0.06607685894697271,0.7264998853206635,0.08199271178835874,0.12350349011019178,0.30000000000000004,0.9330667960488872
POP8-D30,20260811,9,same_01,DIFF-WRONG8-5,0.06945832146583497,0.7121716141700745,0.08593576041173623,0.12356614151818548,0.30000000000000004,0.9252701000764378
POP8-D30,20260811,9,same_01,DIFF-WRONG8-6,0.08006702603471678,0.7185777127742767,0.08036021641850269,0.13504152034014535,0.2666666666666667,0.9256616071293312
POP8-D30,20260811,9,same_01,DIFF-WRONG8-7,0.08529956966982961,0.742935985326767,0.07527984125532844,0.13169052578389723,0.3666666666666667,0.931446794941043
POP8-D30,20260811,9,same_01,DIFF-WRONG8-8,0.08690425204786827,0.7545708864927292,0.07262392521436548,0.12746815907771314,0.43333333333333335,0.9306008492228544
POP8-D30,20260811,9,same_02,RAW,0.0,1.0,0.0,0.0,0.33333333333333337,1.0
POP8-D30,20260811,9,same_02,DIFF-POP8,0.05701390744384466,0.7485969960689545,0.06588627774621168,0.14630314773922332,0.16666666666666663,0.9473200935145114
POP8-D30,20260811,9,same_02,DIFF-MATCH8,0.06059808413354201,0.7557385116815567,0.06392880243507564,0.1473279719871671,0.1333333333333333,0.9473455358940593
POP8-D30,20260811,9,same_02,LINEAR-MATCH,0.048508937386213785,0.7628435492515564,0.057481247410775406,0.07662161114143366,0.19999999999999996,0.9626579814629528
POP8-D30,20260811,9,same_02,DET-MATCH,0.06895869871733776,0.7632818818092346,0.06486047211154447,0.1605939782040352,0.16666666666666663,0.9420323274715316
POP8-D30,20260811,9,same_02,DIFF-WRONG8-1,0.057368425269896745,0.7548569589853287,0.06288079965442324,0.14954183126117385,0.16666666666666663,0.949384331461573
POP8-D30,20260811,9,same_02,DIFF-WRONG8-2,0.060478034459924,0.750079795718193,0.06445527462617116,0.14843427713685478,0.1333333333333333,0.9465799028165183
POP8-D30,20260811,9,same_02,DIFF-WRONG8-3,0.041945182307191076,0.7339577972888947,0.0674341339025124,0.14037352178502405,0.16666666666666663,0.9502573887133985
POP8-D30,20260811,9,same_02,DIFF-WRONG8-4,0.05885824124559895,0.7583132833242416,0.06229507338785045,0.14520568350157792,0.1333333333333333,0.9486988141910003
POP8-D30,20260811,9,same_02,DIFF-WRONG8-5,0.03732623220860626,0.7270881235599518,0.06898066249569985,0.14026613599824714,0.16666666666666663,0.9507622545420533
POP8-D30,20260811,9,same_02,DIFF-WRONG8-6,0.006563376034116802,0.6782879829406738,0.08466209261730019,0.14080819173209277,0.1333333333333333,0.9406863956860912
POP8-D30,20260811,9,same_02,DIFF-WRONG8-7,0.06422754232992667,0.7581716775894165,0.06391986471966345,0.1497599892902814,0.19999999999999996,0.9478514796536223
POP8-D30,20260811,9,same_02,DIFF-WRONG8-8,0.05934776499293379,0.7504024356603622,0.06543165758362178,0.1500664880187256,0.19999999999999996,0.9468683660217552
POP8-D30,20260811,9,same_03,RAW,0.0,1.0,0.0,0.0,0.625,1.0
POP8-D30,20260811,9,same_03,DIFF-POP8,0.021841273557442448,0.5961763858795166,0.07421483230028887,0.16374623802884922,0.575,0.9438054310005375
POP8-D30,20260811,9,same_03,DIFF-MATCH8,0.049866660103432686,0.6389720737934113,0.07531310660252996,0.17025906327727428,0.6,0.935240225632924
POP8-D30,20260811,9,same_03,LINEAR-MATCH,0.0795783719550981,0.7772946059703827,0.054965029142773535,0.09764776680673772,0.65,0.9541767087012172
POP8-D30,20260811,9,same_03,DET-MATCH,0.08773627747283273,0.6791193187236786,0.07793412764142688,0.19431147302980167,0.55,0.9298211474968242
POP8-D30,20260811,9,same_03,DIFF-WRONG8-1,0.05867980481862106,0.6455537676811218,0.07703527604957786,0.1703271289921174,0.6,0.9336375655338008
POP8-D30,20260811,9,same_03,DIFF-WRONG8-2,-0.012612998428721767,0.542610377073288,0.07505772352087664,0.15216593804700296,0.625,0.9556738872166757
POP8-D30,20260811,9,same_03,DIFF-WRONG8-3,0.0159601317234572,0.5978662669658661,0.07051571116059938,0.16134041161899015,0.6,0.949680650474639
POP8-D30,20260811,9,same_03,DIFF-WRONG8-4,0.03960918446780651,0.624818354845047,0.07531359287552225,0.16781587745017493,0.575,0.9372564342018461
POP8-D30,20260811,9,same_03,DIFF-WRONG8-5,-0.00035526103695499023,0.5787835419178009,0.06818573838710205,0.15327213387563776,0.575,0.9552869585554765
POP8-D30,20260811,9,same_03,DIFF-WRONG8-6,-0.01509333582581196,0.48789727687835693,0.08455348367224176,0.15916796658535237,0.575,0.9460483893560352
POP8-D30,20260811,9,same_03,DIFF-WRONG8-7,0.045345380047264294,0.6442236006259918,0.06478132882762698,0.16614025640688487,0.625,0.9483760120497885
POP8-D30,20260811,9,same_03,DIFF-WRONG8-8,0.025386702382042547,0.6021422445774078,0.076097550379788,0.16635673741266296,0.6,0.9401136767268077
POP8-D60,20260811,9,same_01,RAW,0.0,1.0,0.0,0.0,0.3666666666666667,1.0
POP8-D60,20260811,9,same_01,DIFF-POP8,0.078826714418877,0.73988276720047,0.07840941232303565,0.1206355945149845,0.30000000000000004,0.9310839670361296
POP8-D60,20260811,9,same_01,DIFF-MATCH8,0.08640109026017416,0.7628549486398697,0.07079128003411188,0.12515915060164287,0.43333333333333335,0.9330315553692208
POP8-D60,20260811,9,same_01,LINEAR-MATCH,0.08891666787372002,0.8154483586549759,0.053184685056775795,0.06030868808475858,0.30000000000000004,0.9504267210364198
POP8-D60,20260811,9,same_01,DET-MATCH,0.0914470596187096,0.7901221662759781,0.07102845380678222,0.14447050483069376,0.43333333333333335,0.9278032906372773
POP8-D60,20260811,9,same_01,DIFF-WRONG8-1,0.09031128346439261,0.775873139500618,0.06354089261913295,0.12563111057126622,0.4666666666666667,0.9392030367301284
