package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260808,8,same_01,RAW,0.6727696657180786,0.8287451830520006,0.0,0.0
POP8-D30,20260808,8,same_01,DIFF-POP8,0.34199434518814087,0.9445601049093844,5.876950263977051,0.15353325009346008
POP8-D30,20260808,8,same_01,DIFF-MATCH8,0.3712495267391205,0.9355708427884927,5.164010047912598,0.12767277657985687
POP8-D30,20260808,8,same_01,LINEAR-MATCH,0.43788307905197144,0.9157425924300587,3.7301650047302246,0.09758704900741577
POP8-D30,20260808,8,same_01,DET-MATCH,0.3777971565723419,0.933568394553516,5.012155055999756,0.10666424036026001
POP8-D30,20260808,8,same_01,DIFF-WRONG8-1,0.35795924067497253,0.9396299037342281,5.480656623840332,0.11898015439510345
POP8-D30,20260808,8,same_01,DIFF-WRONG8-2,0.2966059148311615,0.9576348501797887,7.113731384277344,0.16549356281757355
POP8-D30,20260808,8,same_01,DIFF-WRONG8-3,0.379029780626297,0.9334698934849821,4.983861446380615,0.1530686318874359
POP8-D30,20260808,8,same_01,DIFF-WRONG8-4,0.37755411863327026,0.9336612004269914,5.017744064331055,0.14685563743114471
POP8-D30,20260808,8,same_01,DIFF-WRONG8-5,0.3334086239337921,0.9473349214753899,6.09779167175293,0.15338046848773956
POP8-D30,20260808,8,same_01,DIFF-WRONG8-6,0.3324158787727356,0.9473005239194617,6.123693466186523,0.13561055064201355
POP8-D30,20260808,8,same_01,DIFF-WRONG8-7,0.3306720554828644,0.9479513698964849,6.169378280639648,0.13603416085243225
POP8-D30,20260808,8,same_01,DIFF-WRONG8-9,0.3699803948402405,0.9361213229571029,5.193753719329834,0.13133908808231354
POP8-D30,20260808,8,same_02,RAW,1.4321681261062622,0.5562617377235801,0.0,0.0
POP8-D30,20260808,8,same_02,DIFF-POP8,0.15158823132514954,0.9884428692181284,19.50657081604004,0.26411955803632736
POP8-D30,20260808,8,same_02,DIFF-MATCH8,0.17466385662555695,0.9846644147219864,18.27581787109375,0.25224533677101135
POP8-D30,20260808,8,same_02,LINEAR-MATCH,0.2875196635723114,0.9606314346298269,13.946529388427734,0.2513198256492615
POP8-D30,20260808,8,same_02,DET-MATCH,0.19331614673137665,0.9815767937914891,17.39451789855957,0.24159544706344604
POP8-D30,20260808,8,same_02,DIFF-WRONG8-1,0.18885092437267303,0.9821007888923499,17.597497940063477,0.2554776445031166
POP8-D30,20260808,8,same_02,DIFF-WRONG8-2,0.3525267541408539,0.9408093671644021,12.176037788391113,0.20317573845386505
POP8-D30,20260808,8,same_02,DIFF-WRONG8-3,0.3304288685321808,0.9474784673737799,12.738321304321289,0.22837448865175247
POP8-D30,20260808,8,same_02,DIFF-WRONG8-4,0.22246365249156952,0.9752887910633696,16.174699783325195,0.24231009185314178
POP8-D30,20260808,8,same_02,DIFF-WRONG8-5,0.24612224102020264,0.9697506518808321,15.296863555908203,0.25375956296920776
POP8-D30,20260808,8,same_02,DIFF-WRONG8-6,0.3954530954360962,0.9264082141169984,11.177980422973633,0.22623494267463684
POP8-D30,20260808,8,same_02,DIFF-WRONG8-7,0.2151038944721222,0.9769060241808524,16.466915130615234,0.23578312247991562
POP8-D30,20260808,8,same_02,DIFF-WRONG8-9,0.17388877272605896,0.9848001751542206,18.314449310302734,0.26136600226163864
POP8-D30,20260808,8,same_03,RAW,0.22302913665771484,0.9773989357633672,0.0,0.0
POP8-D30,20260808,8,same_03,DIFF-POP8,0.10910800099372864,0.9943094528274407,6.210100173950195,0.04192756116390228
POP8-D30,20260808,8,same_03,DIFF-MATCH8,0.10187843441963196,0.9950787417961217,6.805586814880371,0.04574676603078842
POP8-D30,20260808,8,same_03,LINEAR-MATCH,0.1213945522904396,0.9929518258384693,5.283247947692871,0.05627050623297691
