package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260808,7,same_01,RAW,0.5428811311721802,0.8819504689997877,0.0,0.0
POP8-D30,20260808,7,same_01,DIFF-POP8,0.13918845355510712,0.9902838976458036,11.82203197479248,0.20777901262044907
POP8-D30,20260808,7,same_01,DIFF-MATCH8,0.176787868142128,0.9843800318874324,9.74504566192627,0.1746492236852646
POP8-D30,20260808,7,same_01,LINEAR-MATCH,0.22694557905197144,0.9753782717750292,7.575660228729248,0.1306549459695816
POP8-D30,20260808,7,same_01,DET-MATCH,0.23823271691799164,0.9736460116699213,7.154067039489746,0.1265246868133545
POP8-D30,20260808,7,same_01,DIFF-WRONG8-1,0.21018792688846588,0.9781325433878424,8.241939544677734,0.15124854445457458
POP8-D30,20260808,7,same_01,DIFF-WRONG8-2,0.128727987408638,0.9917097748271925,12.50063705444336,0.21609913557767868
POP8-D30,20260808,7,same_01,DIFF-WRONG8-3,0.20787633955478668,0.9786716008344559,8.337993621826172,0.18950727581977844
POP8-D30,20260808,7,same_01,DIFF-WRONG8-4,0.17051683366298676,0.985548638636896,10.05875015258789,0.19442830234766006
POP8-D30,20260808,7,same_01,DIFF-WRONG8-5,0.16333337128162384,0.9866571277321431,10.432597160339355,0.19911892712116241
POP8-D30,20260808,7,same_01,DIFF-WRONG8-6,0.21011404693126678,0.9781135514117689,8.244993209838867,0.1713367998600006
POP8-D30,20260808,7,same_01,DIFF-WRONG8-8,0.20035529136657715,0.9800905312976801,8.658079147338867,0.1700848639011383
POP8-D30,20260808,7,same_01,DIFF-WRONG8-9,0.1889815330505371,0.9822643004793329,9.1657075881958,0.17217065393924713
POP8-D30,20260808,7,same_02,RAW,0.44227662682533264,0.9171497497187872,0.0,0.0
POP8-D30,20260808,7,same_02,DIFF-POP8,0.15161478519439697,0.9884583887024099,9.299049377441406,0.1622365564107895
POP8-D30,20260808,7,same_02,DIFF-MATCH8,0.1505991816520691,0.9886631856386531,9.357427597045898,0.16212836652994156
POP8-D30,20260808,7,same_02,LINEAR-MATCH,0.08177594840526581,0.9966726082280105,14.661368370056152,0.18981008604168892
POP8-D30,20260808,7,same_02,DET-MATCH,0.18774516880512238,0.9842448854800977,7.4425048828125,0.1495329812169075
POP8-D30,20260808,7,same_02,DIFF-WRONG8-1,0.13615357875823975,0.9907043079570699,10.233298301696777,0.15413009375333786
POP8-D30,20260808,7,same_02,DIFF-WRONG8-2,0.1682676523923874,0.9858079657474502,8.393867492675781,0.1372104287147522
POP8-D30,20260808,7,same_02,DIFF-WRONG8-3,0.1721961498260498,0.9851159976444142,8.193410873413086,0.13958898931741714
POP8-D30,20260808,7,same_02,DIFF-WRONG8-4,0.11978907883167267,0.9929073282899672,11.345535278320312,0.16032422333955765
POP8-D30,20260808,7,same_02,DIFF-WRONG8-5,0.14042417705059052,0.9901028469435387,9.965042114257812,0.14740458130836487
POP8-D30,20260808,7,same_02,DIFF-WRONG8-6,0.1982591152191162,0.9804218249180562,6.969216346740723,0.1141425222158432
POP8-D30,20260808,7,same_02,DIFF-WRONG8-8,0.16810832917690277,0.9857967719700643,8.402094841003418,0.15152327716350555
POP8-D30,20260808,7,same_02,DIFF-WRONG8-9,0.14475011825561523,0.9895051542211177,9.70150089263916,0.15839850902557373
POP8-D30,20260808,7,same_03,RAW,0.3445079028606415,0.9475519178963715,0.0,0.0
POP8-D30,20260808,7,same_03,DIFF-POP8,0.12759846448898315,0.9918939375124726,8.6270751953125,0.08826959133148193
POP8-D30,20260808,7,same_03,DIFF-MATCH8,0.14772669970989227,0.9890781463456979,7.354804992675781,0.08804697543382645
POP8-D30,20260808,7,same_03,LINEAR-MATCH,0.1848406195640564,0.983884430223434,5.408036231994629,0.09461724013090134
POP8-D30,20260808,7,same_03,DET-MATCH,0.22469371557235718,0.9779693400372279,3.712165355682373,0.07311688363552094
POP8-D30,20260808,7,same_03,DIFF-WRONG8-1,0.12941192090511322,0.9915213433203274,8.504497528076172,0.09182016551494598
POP8-D30,20260808,7,same_03,DIFF-WRONG8-2,0.16886743903160095,0.986215622644155,6.193066120147705,0.06270971894264221
POP8-D30,20260808,7,same_03,DIFF-WRONG8-3,0.1381777971982956,0.9905178958585761,7.935218811035156,0.08064670115709305
POP8-D30,20260808,7,same_03,DIFF-WRONG8-4,0.12249413132667542,0.9924098776808575,8.981678009033203,0.0976039469242096
POP8-D30,20260808,7,same_03,DIFF-WRONG8-5,0.15284281969070435,0.9887150691461183,7.059082984924316,0.07193515449762344
POP8-D30,20260808,7,same_03,DIFF-WRONG8-6,0.1810270994901657,0.9832970580952248,5.589112281799316,0.06733118742704391
POP8-D30,20260808,7,same_03,DIFF-WRONG8-8,0.16663521528244019,0.9860753819309477,6.308648109436035,0.08477972447872162
POP8-D30,20260808,7,same_03,DIFF-WRONG8-9,0.13805343210697174,0.9904187335960069,7.943039417266846,0.09087195992469788
POP8-D60,20260808,7,same_01,RAW,0.5428811311721802,0.8819504689997877,0.0,0.0
POP8-D60,20260808,7,same_01,DIFF-POP8,0.13480323553085327,0.9908792595674172,12.100090026855469,0.21072759479284286
POP8-D60,20260808,7,same_01,DIFF-MATCH8,0.1744789481163025,0.9847605298955769,9.859233856201172,0.17759814858436584
POP8-D60,20260808,7,same_01,LINEAR-MATCH,0.2171122431755066,0.9773834675531482,7.960409641265869,0.134755477309227
POP8-D60,20260808,7,same_01,DET-MATCH,0.23658227920532227,0.9740576914386352,7.214451313018799,0.12935636937618256
POP8-D60,20260808,7,same_01,DIFF-WRONG8-1,0.1983967125415802,0.9804426603074817,8.743406295776367,0.15701059997081757
POP8-D60,20260808,7,same_01,DIFF-WRONG8-2,0.13848364353179932,0.9903874285595116,11.86612606048584,0.21099884063005447
POP8-D60,20260808,7,same_01,DIFF-WRONG8-3,0.2011317014694214,0.9799572940906116,8.62448501586914,0.1888565719127655
POP8-D60,20260808,7,same_01,DIFF-WRONG8-4,0.1503833532333374,0.9886909377590076,11.150100708007812,0.2034914717078209
POP8-D60,20260808,7,same_01,DIFF-WRONG8-5,0.18848803639411926,0.9822467777965178,9.188420295715332,0.18566760420799255
POP8-D60,20260808,7,same_01,DIFF-WRONG8-6,0.17537954449653625,0.9846128370479662,9.8145170211792,0.1970742717385292
POP8-D60,20260808,7,same_01,DIFF-WRONG8-8,0.1651148498058319,0.9863568962804684,10.338372230529785,0.18788429349660873
POP8-D60,20260808,7,same_01,DIFF-WRONG8-9,0.17152339220046997,0.9852752716729919,10.007628440856934,0.17635826766490936
POP8-D60,20260808,7,same_02,RAW,0.44227662682533264,0.9171497497187872,0.0,0.0
POP8-D60,20260808,7,same_02,DIFF-POP8,0.1503942310810089,0.9886405409553061,9.369256973266602,0.16246670484542847
POP8-D60,20260808,7,same_02,DIFF-MATCH8,0.14946942031383514,0.9888363271511946,9.422832489013672,0.16209784150123596
POP8-D60,20260808,7,same_02,LINEAR-MATCH,0.08943331241607666,0.9960264497369454,13.883894920349121,0.18383457139134407
POP8-D60,20260808,7,same_02,DET-MATCH,0.18836869299411774,0.9840943754723618,7.413705825805664,0.14699673652648926
POP8-D60,20260808,7,same_02,DIFF-WRONG8-1,0.13615357875823975,0.9907043079570699,10.233298301696777,0.15413009375333786
POP8-D60,20260808,7,same_02,DIFF-WRONG8-2,0.15880250930786133,0.9873784409258157,8.896733283996582,0.14515632390975952
POP8-D60,20260808,7,same_02,DIFF-WRONG8-3,0.1750408560037613,0.9845948607668741,8.051091194152832,0.13727600872516632
POP8-D60,20260808,7,same_02,DIFF-WRONG8-4,0.12080299854278564,0.9927349125310103,11.27232551574707,0.15830208361148834
POP8-D60,20260808,7,same_02,DIFF-WRONG8-5,0.1567259579896927,0.9876852941167233,9.01106071472168,0.1397991105914116
POP8-D60,20260808,7,same_02,DIFF-WRONG8-6,0.22402822971343994,0.9749759024138624,5.907824516296387,0.11024872958660126
POP8-D60,20260808,7,same_02,DIFF-WRONG8-8,0.15476377308368683,0.9879785444233627,9.12049388885498,0.16238272935152054
POP8-D60,20260808,7,same_02,DIFF-WRONG8-9,0.15150214731693268,0.98852481209326,9.305503845214844,0.15104371309280396
POP8-D60,20260808,7,same_03,RAW,0.3445079028606415,0.9475519178963715,0.0,0.0
POP8-D60,20260808,7,same_03,DIFF-POP8,0.1168130412697792,0.993163271831567,9.394157409667969,0.0956236943602562
POP8-D60,20260808,7,same_03,DIFF-MATCH8,0.14265990257263184,0.990048413882033,7.65794563293457,0.09629268199205399
POP8-D60,20260808,7,same_03,LINEAR-MATCH,0.2007569819688797,0.9815647790333982,4.690571308135986,0.09486132860183716
POP8-D60,20260808,7,same_03,DET-MATCH,0.2258085459470749,0.9782658242829504,3.6691770553588867,0.07844553142786026
POP8-D60,20260808,7,same_03,DIFF-WRONG8-1,0.12399899214506149,0.9922135670566823,8.875621795654297,0.09611964225769043
POP8-D60,20260808,7,same_03,DIFF-WRONG8-2,0.11590845882892609,0.9932619169891909,9.46168041229248,0.09423691034317017
POP8-D60,20260808,7,same_03,DIFF-WRONG8-3,0.12842674553394318,0.9917540731767522,8.570874214172363,0.086808942258358
POP8-D60,20260808,7,same_03,DIFF-WRONG8-4,0.12163827568292618,0.9924922965403933,9.04257869720459,0.1012631356716156
POP8-D60,20260808,7,same_03,DIFF-WRONG8-5,0.1370236724615097,0.9907249944302234,8.008071899414062,0.08163708448410034
POP8-D60,20260808,7,same_03,DIFF-WRONG8-6,0.16630151867866516,0.9863653844477674,6.326059818267822,0.07813040167093277
POP8-D60,20260808,7,same_03,DIFF-WRONG8-8,0.15413089096546173,0.9880120562343454,6.9861907958984375,0.09372004121541977
POP8-D60,20260808,7,same_03,DIFF-WRONG8-9,0.13655135035514832,0.9906906469023254,8.038064002990723,0.09263885766267776
POP8-D120,20260808,7,same_01,RAW,0.5428811311721802,0.8819504689997877,0.0,0.0
POP8-D120,20260808,7,same_01,DIFF-POP8,0.13139517605304718,0.9913488661157294,12.32250690460205,0.21777422726154327
POP8-D120,20260808,7,same_01,DIFF-MATCH8,0.15680870413780212,0.9876876292884628,10.786691665649414,0.18368592858314514
POP8-D120,20260808,7,same_01,LINEAR-MATCH,0.18327099084854126,0.9838135532206355,9.432220458984375,0.1589314043521881
POP8-D120,20260808,7,same_01,DET-MATCH,0.21026422083377838,0.9797930866387408,8.238788604736328,0.14431385695934296
POP8-D120,20260808,7,same_01,DIFF-WRONG8-1,0.19665537774562836,0.9808084670709187,8.819978713989258,0.16055183112621307
POP8-D120,20260808,7,same_01,DIFF-WRONG8-2,0.14836284518241882,0.9890385298451985,11.267593383789062,0.20929575711488724
POP8-D120,20260808,7,same_01,DIFF-WRONG8-3,0.1967928260564804,0.9808051984531252,8.813909530639648,0.19198918342590332
POP8-D120,20260808,7,same_01,DIFF-WRONG8-4,0.1375713050365448,0.9905143508451923,11.923540115356445,0.20920847356319427
POP8-D120,20260808,7,same_01,DIFF-WRONG8-5,0.15461142361164093,0.9880437489062645,10.909263610839844,0.2151002362370491
POP8-D120,20260808,7,same_01,DIFF-WRONG8-6,0.14485882222652435,0.9894649628766791,11.475196838378906,0.2072397544980049
POP8-D120,20260808,7,same_01,DIFF-WRONG8-8,0.13825254142284393,0.9904134250240836,11.880634307861328,0.21127599477767944
POP8-D120,20260808,7,same_01,DIFF-WRONG8-9,0.1612025797367096,0.9869811992465006,10.546655654907227,0.194109246134758
POP8-D120,20260808,7,same_02,RAW,0.44227662682533264,0.9171497497187872,0.0,0.0
POP8-D120,20260808,7,same_02,DIFF-POP8,0.1557275801897049,0.9878258363783223,9.066569328308105,0.16153663396835327
