package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260811,8,same_01,RAW,0.0,1.0,0.0,0.0,0.025000000000000022,1.0
POP8-D30,20260811,8,same_01,DIFF-POP8,0.07868156537320423,0.8834703788161278,0.040090350423382264,0.07272400269865041,-0.02499999999999991,0.9615631888954752
POP8-D30,20260811,8,same_01,DIFF-MATCH8,0.06754427014371281,0.9039719924330711,0.031626217543674735,0.062204956750842644,-0.02499999999999991,0.9677394352506727
POP8-D30,20260811,8,same_01,LINEAR-MATCH,0.050952224002068947,0.9241199865937233,0.023180942675922984,0.0469577609182656,-0.02499999999999991,0.9762031187552355
POP8-D30,20260811,8,same_01,DET-MATCH,0.06315210304277721,0.9101373329758644,0.0300552424059854,0.0634095179641382,0.025000000000000022,0.9681342307775705
POP8-D30,20260811,8,same_01,DIFF-WRONG8-1,0.06879932173121939,0.9029116481542587,0.02575130261561247,0.05744806497582596,0.025000000000000022,0.9741136530877307
POP8-D30,20260811,8,same_01,DIFF-WRONG8-2,0.09324746228453981,0.8676632195711136,0.04457213063619777,0.08089763697671905,0.025000000000000022,0.9556386247253876
POP8-D30,20260811,8,same_01,DIFF-WRONG8-3,0.06983357114676336,0.8759645819664001,0.04253501038912181,0.0713474253085532,-0.02499999999999991,0.9596109067784483
POP8-D30,20260811,8,same_01,DIFF-WRONG8-4,0.06858582658377499,0.8903962895274162,0.04003474716551658,0.06898303644988896,0.0,0.9615733354511069
POP8-D30,20260811,8,same_01,DIFF-WRONG8-5,0.08209954577991488,0.8719779402017593,0.04289786922021258,0.07750919399135008,-0.02499999999999991,0.9586902492013362
POP8-D30,20260811,8,same_01,DIFF-WRONG8-6,0.08051485579274714,0.8607631474733353,0.038670938233931786,0.07915060435258925,-0.02499999999999991,0.9571295321065064
POP8-D30,20260811,8,same_01,DIFF-WRONG8-7,0.08030552041684333,0.8823325857520103,0.03405225720111773,0.07006571866674315,0.0,0.9654519472926378
POP8-D30,20260811,8,same_01,DIFF-WRONG8-9,0.06761119266556204,0.9013276323676109,0.033054316772472676,0.06390865778864359,-0.02499999999999991,0.9666423134497526
POP8-D30,20260811,8,same_02,RAW,0.0,1.0,0.0,0.0,0.33333333333333337,1.0
POP8-D30,20260811,8,same_02,DIFF-POP8,0.12077566192644924,0.8043768107891083,0.08849568019142605,0.10183237110837708,0.33333333333333337,0.9284558115211387
POP8-D30,20260811,8,same_02,DIFF-MATCH8,0.11962339217310797,0.8044373393058777,0.08465099653176301,0.10752387571104365,0.33333333333333337,0.9280927987696592
POP8-D30,20260811,8,same_02,LINEAR-MATCH,0.09399587239527643,0.8038061112165451,0.07697133409884767,0.0942693422955846,0.30000000000000004,0.9478517706782186
POP8-D30,20260811,8,same_02,DET-MATCH,0.11940789300031071,0.8030493855476379,0.0844676876865946,0.11124436141014676,0.30000000000000004,0.9261271319460819
POP8-D30,20260811,8,same_02,DIFF-WRONG8-1,0.1166884888821591,0.8119850605726242,0.07907251356318858,0.10177545924562081,0.23333333333333328,0.9315284220964728
POP8-D30,20260811,8,same_02,DIFF-WRONG8-2,0.09047217320937004,0.8095897436141968,0.08311779615042186,0.09971752786269526,0.43333333333333335,0.9342458846364005
POP8-D30,20260811,8,same_02,DIFF-WRONG8-3,0.09614844191936653,0.7810624688863754,0.092492469867825,0.10435676112960442,0.43333333333333335,0.9291339199723501
POP8-D30,20260811,8,same_02,DIFF-WRONG8-4,0.09970433087952121,0.8111909776926041,0.07997903439804693,0.08872566733431334,0.30000000000000004,0.938405479457584
POP8-D30,20260811,8,same_02,DIFF-WRONG8-5,0.11342285161823654,0.7731253951787949,0.09171119758209335,0.10319864784580485,0.23333333333333328,0.9298228049460459
POP8-D30,20260811,8,same_02,DIFF-WRONG8-6,0.10860139621995418,0.6996912658214569,0.1158397785035455,0.11656231067025336,0.33333333333333337,0.9371029519384761
POP8-D30,20260811,8,same_02,DIFF-WRONG8-7,0.10897262972801283,0.8132122606039047,0.08015995117599245,0.09619365368742755,0.4666666666666667,0.9351287807494926
POP8-D30,20260811,8,same_02,DIFF-WRONG8-9,0.11628043666935692,0.8123932480812073,0.08479061577873542,0.09818821873274025,0.43333333333333335,0.9291053708876684
POP8-D30,20260811,8,same_03,RAW,0.0,1.0,0.0,0.0,0.85,1.0
POP8-D30,20260811,8,same_03,DIFF-POP8,0.08521442403309971,0.8086531907320023,0.11583600309743033,0.10347846849506463,0.825,0.9216215837697874
POP8-D30,20260811,8,same_03,DIFF-MATCH8,0.0797950019869025,0.8200995028018951,0.10682884003747743,0.0977175646700331,0.875,0.9245700447414262
POP8-D30,20260811,8,same_03,LINEAR-MATCH,0.07075915767456736,0.8228441476821899,0.10083246511481499,0.08384890570063976,0.875,0.9249123039777274
POP8-D30,20260811,8,same_03,DET-MATCH,0.0762432749814694,0.8201006352901459,0.10423612842107365,0.1006894570227292,0.875,0.9227811778413008
POP8-D30,20260811,8,same_03,DIFF-WRONG8-1,0.07403188887423715,0.8540846556425095,0.08311201202667115,0.0899398278016843,0.85,0.9389818787678876
POP8-D30,20260811,8,same_03,DIFF-WRONG8-2,0.07591929235178818,0.7594696432352066,0.13943539072812153,0.11512907335357218,0.85,0.9087849301848102
POP8-D30,20260811,8,same_03,DIFF-WRONG8-3,0.08523797617906186,0.8019453883171082,0.11603151826905576,0.09948802505903853,0.825,0.9243076652277096
POP8-D30,20260811,8,same_03,DIFF-WRONG8-4,0.07921109625668173,0.834778219461441,0.09441360430354931,0.09251729393021117,0.825,0.9315919882263234
POP8-D30,20260811,8,same_03,DIFF-WRONG8-5,0.08062868723952002,0.7755443900823593,0.12133087205429195,0.1010073185944088,0.875,0.9227007499054085
POP8-D30,20260811,8,same_03,DIFF-WRONG8-6,0.07327437518934957,0.741985410451889,0.16204357447221582,0.139173322945899,0.825,0.8933088964366832
POP8-D30,20260811,8,same_03,DIFF-WRONG8-7,0.0680112306007585,0.8465089499950409,0.07622547169445003,0.082969998330881,0.85,0.9456388260896966
POP8-D30,20260811,8,same_03,DIFF-WRONG8-9,0.07887961116512592,0.858067587018013,0.08654911895868206,0.08814542397078345,0.875,0.9389466503076805
POP8-D60,20260811,8,same_01,RAW,0.0,1.0,0.0,0.0,0.025000000000000022,1.0
POP8-D60,20260811,8,same_01,DIFF-POP8,0.11821604053171642,0.8122205138206482,0.059796044130069906,0.10070993298198323,0.025000000000000022,0.943347576115023
POP8-D60,20260811,8,same_01,DIFF-MATCH8,0.11167670152357861,0.8264174163341522,0.0525983227781936,0.09428634868794433,0.0,0.948227592705345
POP8-D60,20260811,8,same_01,LINEAR-MATCH,0.09898007139083509,0.8423560708761215,0.04436626715647423,0.07988844140525407,0.025000000000000022,0.9559326997147082
POP8-D60,20260811,8,same_01,DET-MATCH,0.10887299000377576,0.8331826478242874,0.051427726970358884,0.09808364797665785,0.0,0.9477848683909706
POP8-D60,20260811,8,same_01,DIFF-WRONG8-1,0.11090899025545392,0.842036247253418,0.04074708258547092,0.08295953025895976,-0.02499999999999991,0.9596175213903617
POP8-D60,20260811,8,same_01,DIFF-WRONG8-2,0.11560868082545614,0.7886883914470673,0.06467990445996619,0.1096594524268996,0.025000000000000022,0.9356801931911728
POP8-D60,20260811,8,same_01,DIFF-WRONG8-3,0.07962298688269129,0.7933885008096695,0.06413652073694233,0.09918462566230209,0.025000000000000022,0.9404575772054758
POP8-D60,20260811,8,same_01,DIFF-WRONG8-4,0.10808952443355538,0.822852224111557,0.05955393823721595,0.09714701900670968,0.0,0.9434575061914228
POP8-D60,20260811,8,same_01,DIFF-WRONG8-5,0.09827890616443255,0.8081497102975845,0.059392918137772636,0.10147011861610934,0.050000000000000044,0.9451764132838592
POP8-D60,20260811,8,same_01,DIFF-WRONG8-6,0.09212110998460174,0.768367201089859,0.061271709280800245,0.1079281113206943,-0.050000000000000044,0.9338099920506746
POP8-D60,20260811,8,same_01,DIFF-WRONG8-7,0.11601616008172691,0.8096736371517181,0.05138146417674459,0.09633886934583608,0.050000000000000044,0.9479678739575378
POP8-D60,20260811,8,same_01,DIFF-WRONG8-9,0.1095492056472128,0.8366377353668213,0.05056897675723057,0.0931459828239118,-0.02499999999999991,0.9483483963890058
POP8-D60,20260811,8,same_02,RAW,0.0,1.0,0.0,0.0,0.33333333333333337,1.0
POP8-D60,20260811,8,same_02,DIFF-POP8,0.12152711903788756,0.8019506931304932,0.08908062821968914,0.10312927483736883,0.33333333333333337,0.9279863081411439
POP8-D60,20260811,8,same_02,DIFF-MATCH8,0.11937908321633586,0.8039605468511581,0.08808626004552426,0.10290724435352923,0.33333333333333337,0.927462605643143
POP8-D60,20260811,8,same_02,LINEAR-MATCH,0.10130367239405502,0.8126656711101532,0.08188642385976712,0.09194240958993855,0.33333333333333337,0.94557601089776
POP8-D60,20260811,8,same_02,DET-MATCH,0.11938230977985195,0.8038966953754425,0.08852433984506634,0.10681183519335319,0.33333333333333337,0.9249030287560895
POP8-D60,20260811,8,same_02,DIFF-WRONG8-1,0.11646105862039097,0.8089627623558044,0.08010222873529325,0.1027731873167375,0.2666666666666667,0.930740125053387
POP8-D60,20260811,8,same_02,DIFF-WRONG8-2,0.09343072968827243,0.8154496401548386,0.08121707254353734,0.09584243227377025,0.4666666666666667,0.9361759613186054
POP8-D60,20260811,8,same_02,DIFF-WRONG8-3,0.11167030284866794,0.7822203487157822,0.09288126029322354,0.1033686925516563,0.3666666666666667,0.9277201950981399
POP8-D60,20260811,8,same_02,DIFF-WRONG8-4,0.1120233645068058,0.8169000148773193,0.08034772693861685,0.094240547169441,0.33333333333333337,0.9345924080431689
POP8-D60,20260811,8,same_02,DIFF-WRONG8-5,0.11396375523867458,0.7572477161884308,0.09883187944446108,0.1043160508762418,0.33333333333333337,0.9276404024070563
POP8-D60,20260811,8,same_02,DIFF-WRONG8-6,0.08841298451664409,0.6780619621276855,0.12068933772311512,0.12627321912669612,0.33333333333333337,0.9391847744425897
POP8-D60,20260811,8,same_02,DIFF-WRONG8-7,0.10807626695247935,0.8125513941049576,0.0804614777343466,0.0959383097844982,0.4666666666666667,0.9350012709726535
POP8-D60,20260811,8,same_02,DIFF-WRONG8-9,0.11215808848213851,0.8169266134500504,0.08226812692437485,0.09718439925888968,0.3666666666666667,0.9291328719644336
POP8-D60,20260811,8,same_03,RAW,0.0,1.0,0.0,0.0,0.85,1.0
POP8-D60,20260811,8,same_03,DIFF-POP8,0.08452911989162808,0.7980573326349258,0.12118062799104067,0.10685930098433415,0.825,0.918543846709284
POP8-D60,20260811,8,same_03,DIFF-MATCH8,0.07811632339732263,0.8230747431516647,0.1024202024572047,0.0980021354393557,0.85,0.9244937644690959
POP8-D60,20260811,8,same_03,LINEAR-MATCH,0.06799081588331621,0.8379579037427902,0.08992415578376424,0.08025940146897373,0.875,0.9274756385741898
POP8-D60,20260811,8,same_03,DET-MATCH,0.07390865171456021,0.821486309170723,0.09850853053400702,0.10084298452944068,0.9,0.9218330753670272
POP8-D60,20260811,8,same_03,DIFF-WRONG8-1,0.07648205389215909,0.8412723690271378,0.09045933432018008,0.0948613944463695,0.85,0.9343501112752977
POP8-D60,20260811,8,same_03,DIFF-WRONG8-2,0.07689578223409321,0.7768306285142899,0.13282290689782603,0.11430807184324494,0.825,0.9122246028264587
POP8-D60,20260811,8,same_03,DIFF-WRONG8-3,0.08461130214176489,0.7858949601650238,0.12353024554721584,0.1029941601969781,0.85,0.9197942572883535
POP8-D60,20260811,8,same_03,DIFF-WRONG8-4,0.07995923116800945,0.8307145535945892,0.0980374332858679,0.09565969979205446,0.85,0.9295077419298389
POP8-D60,20260811,8,same_03,DIFF-WRONG8-5,0.08089585396534048,0.7498449087142944,0.13617739135799883,0.10904254434919558,0.85,0.9134529567882682
