package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260810,6,same_01,RAW,0.0,1.0,0.0,0.0,0.19999999999999996,1.0
POP8-D30,20260810,6,same_01,DIFF-POP8,0.0864858054081129,0.8660506457090378,0.05702788488511183,0.1436836398264465,0.19999999999999996,0.9532272729515247
POP8-D30,20260810,6,same_01,DIFF-MATCH8,0.08612734777270817,0.8620683550834656,0.05700175846736519,0.1483546350626671,0.23333333333333328,0.9511037884694322
POP8-D30,20260810,6,same_01,LINEAR-MATCH,0.07687825491009587,0.875312015414238,0.047971822252657885,0.08983002640623887,0.23333333333333328,0.9587258756865414
POP8-D30,20260810,6,same_01,DET-MATCH,0.08316828029831716,0.8528280258178711,0.05979799534374754,0.160026179758134,0.23333333333333328,0.9451204966886896
POP8-D30,20260810,6,same_01,DIFF-WRONG8-1,0.07126395189725038,0.880383275449276,0.04436518133624827,0.12923609927447377,0.19999999999999996,0.9619064731662743
POP8-D30,20260810,6,same_01,DIFF-WRONG8-2,0.09596404555998192,0.8529217690229416,0.06658320726269916,0.1566646238808712,0.19999999999999996,0.9456869830338785
POP8-D30,20260810,6,same_01,DIFF-WRONG8-3,0.09458595249175064,0.8568690419197083,0.05987841838545679,0.1481894599680148,0.16666666666666663,0.9511000355194345
POP8-D30,20260810,6,same_01,DIFF-WRONG8-4,0.08883084619721762,0.8634227216243744,0.05961835798715878,0.14590354594993082,0.23333333333333328,0.9535749622711067
POP8-D30,20260810,6,same_01,DIFF-WRONG8-5,0.09370035604628763,0.8541456907987595,0.06530317100891413,0.15440560225022387,0.1333333333333333,0.9454585060803148
POP8-D30,20260810,6,same_01,DIFF-WRONG8-7,0.07925422718668684,0.8713797479867935,0.05255174103992166,0.13894792921059393,0.16666666666666663,0.955872026963557
POP8-D30,20260810,6,same_01,DIFF-WRONG8-8,0.07801934095870011,0.8764583915472031,0.049830080570466465,0.13538118527458154,0.16666666666666663,0.95778341510089
POP8-D30,20260810,6,same_01,DIFF-WRONG8-9,0.07955826407449895,0.8747580051422119,0.05152732900581009,0.1375388981933079,0.16666666666666663,0.9571097885097833
POP8-D30,20260810,6,same_02,RAW,0.0,1.0,0.0,0.0,0.33333333333333337,1.0
POP8-D30,20260810,6,same_02,DIFF-POP8,0.08785759317968905,0.8705992251634598,0.04679601990308792,0.13498372168713957,0.43333333333333335,0.9554177507155714
POP8-D30,20260810,6,same_02,DIFF-MATCH8,0.13212609106004594,0.8196076899766922,0.07203048098520101,0.17876984291860026,0.43333333333333335,0.9332742710730422
POP8-D30,20260810,6,same_02,LINEAR-MATCH,0.2161157577556878,0.7178333401679993,0.08320184621733526,0.14857177979021274,0.30000000000000004,0.9422056203431994
POP8-D30,20260810,6,same_02,DET-MATCH,0.1618546299014585,0.7860278189182281,0.08117489736939978,0.19210037127962915,0.4666666666666667,0.9242470042258746
