package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260810,5,same_01,RAW,1.2696977853775024,0.6191969472505824,0.0,0.0
POP8-D30,20260810,5,same_01,DIFF-POP8,0.1261238008737564,0.9922551216123814,20.058069229125977,0.1328660175204277
POP8-D30,20260810,5,same_01,DIFF-MATCH8,0.1894911527633667,0.9819258031890455,16.52223014831543,0.11950551718473434
POP8-D30,20260810,5,same_01,LINEAR-MATCH,0.47352656722068787,0.9049134745097968,8.567120552062988,0.13085903972387314
POP8-D30,20260810,5,same_01,DET-MATCH,0.20806394517421722,0.9782658864317116,15.710071563720703,0.11655232310295105
POP8-D30,20260810,5,same_01,DIFF-WRONG8-1,0.6588929295539856,0.8293270609044626,5.697710037231445,0.10727165639400482
POP8-D30,20260810,5,same_01,DIFF-WRONG8-2,0.20214301347732544,0.979398180240985,15.960832595825195,0.11486571282148361
POP8-D30,20260810,5,same_01,DIFF-WRONG8-3,0.21458636224269867,0.9770558412798297,15.44196605682373,0.11361539363861084
POP8-D30,20260810,5,same_01,DIFF-WRONG8-4,0.2501254379749298,0.968990171509293,14.110851287841797,0.12218235433101654
POP8-D30,20260810,5,same_01,DIFF-WRONG8-6,0.2586546540260315,0.9675634969391342,13.819602966308594,0.11381922662258148
POP8-D30,20260810,5,same_01,DIFF-WRONG8-7,0.40184494853019714,0.9261726826522786,9.992836952209473,0.12239600718021393
POP8-D30,20260810,5,same_01,DIFF-WRONG8-8,0.3760678768157959,0.9346024566053734,10.568683624267578,0.12452427297830582
POP8-D30,20260810,5,same_01,DIFF-WRONG8-9,0.3209814429283142,0.9512425042633026,11.944409370422363,0.12682842463254929
POP8-D30,20260810,5,same_02,RAW,0.38967233896255493,0.9326669000557968,0.0,0.0
POP8-D30,20260810,5,same_02,DIFF-POP8,0.1776118129491806,0.9844608658227346,6.824554920196533,0.14101334661245346
POP8-D30,20260810,5,same_02,DIFF-MATCH8,0.12447777390480042,0.9924512858178888,9.912155151367188,0.16570086777210236
POP8-D30,20260810,5,same_02,LINEAR-MATCH,0.13228340446949005,0.9913052045589598,9.38388442993164,0.1857709102332592
POP8-D30,20260810,5,same_02,DET-MATCH,0.12333451956510544,0.9924053962764563,9.992298126220703,0.17096415907144547
POP8-D30,20260810,5,same_02,DIFF-WRONG8-1,0.14822283387184143,0.9892330636431174,8.395689964294434,0.13511839509010315
POP8-D30,20260810,5,same_02,DIFF-WRONG8-2,0.18694646656513214,0.9829062069982051,6.3796467781066895,0.12854308634996414
POP8-D30,20260810,5,same_02,DIFF-WRONG8-3,0.16441364586353302,0.9866517159682943,7.495235443115234,0.15495766699314117
POP8-D30,20260810,5,same_02,DIFF-WRONG8-4,0.1612493246793747,0.9871189669879752,7.664032936096191,0.1350088119506836
POP8-D30,20260810,5,same_02,DIFF-WRONG8-6,0.14993679523468018,0.9887202003919242,8.295827865600586,0.15839863568544388
POP8-D30,20260810,5,same_02,DIFF-WRONG8-7,0.17629744112491608,0.9846806803832796,6.889071464538574,0.1310926079750061
