package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260810,4,same_01,RAW,0.41136810183525085,0.927249593745963,0.0,0.0
POP8-D30,20260810,4,same_01,DIFF-POP8,0.12162657827138901,0.9925906872362538,10.584041595458984,0.1653047725558281
POP8-D30,20260810,4,same_01,DIFF-MATCH8,0.0987880676984787,0.9951213446850701,12.390522956848145,0.1690712869167328
POP8-D30,20260810,4,same_01,LINEAR-MATCH,0.061611074954271317,0.9981320266854401,16.491436004638672,0.198054987937212
POP8-D30,20260810,4,same_01,DET-MATCH,0.10082034766674042,0.9951864557262148,12.21364974975586,0.170294851064682
POP8-D30,20260810,4,same_01,DIFF-WRONG8-1,0.12805041670799255,0.9917775371403329,10.136993408203125,0.1365278661251068
POP8-D30,20260810,4,same_01,DIFF-WRONG8-2,0.13671906292438507,0.9906069436521087,9.568031311035156,0.16580332815647125
POP8-D30,20260810,4,same_01,DIFF-WRONG8-3,0.1369209736585617,0.9906067632371827,9.55521297454834,0.16975044459104538
POP8-D30,20260810,4,same_01,DIFF-WRONG8-5,0.16824689507484436,0.9857714721803443,7.765671730041504,0.15851851552724838
POP8-D30,20260810,4,same_01,DIFF-WRONG8-6,0.1573556512594223,0.9875420431269291,8.346964836120605,0.1432332545518875
POP8-D30,20260810,4,same_01,DIFF-WRONG8-7,0.1415521204471588,0.9899303030369017,9.266284942626953,0.1427416056394577
POP8-D30,20260810,4,same_01,DIFF-WRONG8-8,0.11946428567171097,0.9928390016231093,10.739850997924805,0.14801698923110962
POP8-D30,20260810,4,same_01,DIFF-WRONG8-9,0.10758232325315475,0.9941984089265389,11.649794578552246,0.1531425192952156
POP8-D30,20260810,4,same_02,RAW,0.46032410860061646,0.9072802347681396,0.0,0.0
POP8-D30,20260810,4,same_02,DIFF-POP8,0.16850540041923523,0.9857772320662389,8.728998184204102,0.0792965218424797
POP8-D30,20260810,4,same_02,DIFF-MATCH8,0.16214366257190704,0.9867908110013699,9.063274383544922,0.0787898600101471
POP8-D30,20260810,4,same_02,LINEAR-MATCH,0.1705920249223709,0.9857901155679747,8.622099876403809,0.09168800711631775
POP8-D30,20260810,4,same_02,DET-MATCH,0.18488651514053345,0.9834074511533286,7.9231696128845215,0.07990416139364243
POP8-D30,20260810,4,same_02,DIFF-WRONG8-1,0.16100472211837769,0.9870096298645644,9.124502182006836,0.0794699564576149
POP8-D30,20260810,4,same_02,DIFF-WRONG8-2,0.18933138251304626,0.982056674318394,7.716822147369385,0.07093566656112671
POP8-D30,20260810,4,same_02,DIFF-WRONG8-3,0.25494053959846497,0.9681654954478937,5.132496356964111,0.054726243019104004
POP8-D30,20260810,4,same_02,DIFF-WRONG8-5,0.16813847422599792,0.9858625384076953,8.747932434082031,0.05808557569980621
POP8-D30,20260810,4,same_02,DIFF-WRONG8-6,0.20180776715278625,0.9799909100675864,7.1625165939331055,0.0476749986410141
POP8-D30,20260810,4,same_02,DIFF-WRONG8-7,0.1441682130098343,0.9895583717529481,10.083884239196777,0.08348159492015839
POP8-D30,20260810,4,same_02,DIFF-WRONG8-8,0.1728634238243103,0.9850690412485634,8.50721263885498,0.075050488114357
POP8-D30,20260810,4,same_02,DIFF-WRONG8-9,0.15479174256324768,0.9879796885256285,9.466318130493164,0.08368458598852158
POP8-D30,20260810,4,same_03,RAW,0.27097582817077637,0.9673785457663677,0.0,0.0
POP8-D30,20260810,4,same_03,DIFF-POP8,0.11228007823228836,0.9939153885568993,7.652557373046875,0.08505173027515411
POP8-D30,20260810,4,same_03,DIFF-MATCH8,0.08832461386919022,0.9961575381549276,9.736976623535156,0.09895311295986176
POP8-D30,20260810,4,same_03,LINEAR-MATCH,0.07105886191129684,0.997489302596969,11.62624740600586,0.12854162976145744
POP8-D30,20260810,4,same_03,DET-MATCH,0.09702850133180618,0.9959297650563393,8.920625686645508,0.09979664161801338
POP8-D30,20260810,4,same_03,DIFF-WRONG8-1,0.09221244603395462,0.995814478602438,9.362820625305176,0.09894468262791634
POP8-D30,20260810,4,same_03,DIFF-WRONG8-2,0.1564829796552658,0.9885736463339176,4.769269943237305,0.06119365245103836
POP8-D30,20260810,4,same_03,DIFF-WRONG8-3,0.1219085156917572,0.9929041342033391,6.937931060791016,0.07567846775054932
POP8-D30,20260810,4,same_03,DIFF-WRONG8-5,0.12342670559883118,0.9929015187985342,6.8304290771484375,0.07217395305633545
POP8-D30,20260810,4,same_03,DIFF-WRONG8-6,0.16469985246658325,0.9866196238331363,4.324747085571289,0.06437814980745316
POP8-D30,20260810,4,same_03,DIFF-WRONG8-7,0.12580733001232147,0.9920695811078252,6.664491653442383,0.0794202983379364
POP8-D30,20260810,4,same_03,DIFF-WRONG8-8,0.1065753772854805,0.9945208578319089,8.105473518371582,0.09178515523672104
POP8-D30,20260810,4,same_03,DIFF-WRONG8-9,0.08856659382581711,0.9961548770895988,9.713212966918945,0.09906967356801033
POP8-D60,20260810,4,same_01,RAW,0.41136810183525085,0.927249593745963,0.0,0.0
POP8-D60,20260810,4,same_01,DIFF-POP8,0.1186627745628357,0.9929504690777591,10.798322677612305,0.16464321315288544
POP8-D60,20260810,4,same_01,DIFF-MATCH8,0.0962759479880333,0.9953716443452574,12.614255905151367,0.16883662343025208
POP8-D60,20260810,4,same_01,LINEAR-MATCH,0.04542124643921852,0.9989852823969877,19.13943099975586,0.20808086544275284
POP8-D60,20260810,4,same_01,DET-MATCH,0.09549494832754135,0.9957029717449114,12.685004234313965,0.17259003221988678
POP8-D60,20260810,4,same_01,DIFF-WRONG8-1,0.12662272155284882,0.9919601700778724,10.234378814697266,0.13699417561292648
POP8-D60,20260810,4,same_01,DIFF-WRONG8-2,0.13693755865097046,0.9905775202695679,9.554160118103027,0.16448063403367996
POP8-D60,20260810,4,same_01,DIFF-WRONG8-3,0.14016173779964447,0.9901599741474472,9.352022171020508,0.1687420830130577
POP8-D60,20260810,4,same_01,DIFF-WRONG8-5,0.159706249833107,0.9871808166154358,8.218173027038574,0.15276721864938736
POP8-D60,20260810,4,same_01,DIFF-WRONG8-6,0.15609994530677795,0.987742790414933,8.416556358337402,0.15206798911094666
POP8-D60,20260810,4,same_01,DIFF-WRONG8-7,0.13792383670806885,0.9904429655144195,9.491826057434082,0.14245296269655228
POP8-D60,20260810,4,same_01,DIFF-WRONG8-8,0.1178133487701416,0.9930391077591088,10.860721588134766,0.1528085097670555
POP8-D60,20260810,4,same_01,DIFF-WRONG8-9,0.11539735645055771,0.9933204653347182,11.040696144104004,0.15052638202905655
POP8-D60,20260810,4,same_02,RAW,0.46032410860061646,0.9072802347681396,0.0,0.0
POP8-D60,20260810,4,same_02,DIFF-POP8,0.16222596168518066,0.9868070754214707,9.058867454528809,0.08089379221200943
POP8-D60,20260810,4,same_02,DIFF-MATCH8,0.14880163967609406,0.9888699985519996,9.809120178222656,0.08319036662578583
POP8-D60,20260810,4,same_02,LINEAR-MATCH,0.12215487658977509,0.9926379169647976,11.52305793762207,0.12658678367733955
POP8-D60,20260810,4,same_02,DET-MATCH,0.1682308316230774,0.986359490440481,8.743163108825684,0.08785175532102585
POP8-D60,20260810,4,same_02,DIFF-WRONG8-1,0.15533389151096344,0.9878997738313243,9.435949325561523,0.08134516328573227
POP8-D60,20260810,4,same_02,DIFF-WRONG8-2,0.17130780220031738,0.9852640071751901,8.585731506347656,0.07722588628530502
POP8-D60,20260810,4,same_02,DIFF-WRONG8-3,0.22860746085643768,0.974129562262714,6.079466819763184,0.0578949972987175
