package,seed,participant,protocol,method,eog_attenuation,preservation,mi_band_distortion,covariance,mi_kappa,erd_preservation
POP8-D30,20260808,5,same_01,RAW,0.0,1.0,0.0,0.0,0.5,1.0
POP8-D30,20260808,5,same_01,DIFF-POP8,0.12512181999306818,0.7987639158964157,0.11406400424261702,0.13381705462396914,0.30000000000000004,0.9006919441182523
POP8-D30,20260808,5,same_01,DIFF-MATCH8,0.1317889696166579,0.7845688760280609,0.12324690336444509,0.14206183499893163,0.30000000000000004,0.8908607812941028
POP8-D30,20260808,5,same_01,LINEAR-MATCH,0.13633274242827323,0.7897617518901825,0.0938350098462287,0.1030264111296843,0.4,0.9226910278320137
POP8-D30,20260808,5,same_01,DET-MATCH,0.13168671276205848,0.7853750884532928,0.12632426277877049,0.1436056778204663,0.4,0.8895818339095568
POP8-D30,20260808,5,same_01,DIFF-WRONG8-1,0.10658553122893188,0.8215392231941223,0.09802008457071915,0.12338081197098155,0.4666666666666667,0.9140528537360343
POP8-D30,20260808,5,same_01,DIFF-WRONG8-2,0.1332890179489065,0.7820809632539749,0.12636706259951594,0.14335228114407098,0.30000000000000004,0.890178303651719
POP8-D30,20260808,5,same_01,DIFF-WRONG8-3,0.1317551062846582,0.7841784656047821,0.11717109220869848,0.1380446399904921,0.33333333333333337,0.8973422568226429
POP8-D30,20260808,5,same_01,DIFF-WRONG8-4,0.1255747782203899,0.7966185659170151,0.11618622665143229,0.13745322813125305,0.2666666666666667,0.9016104620950253
POP8-D30,20260808,5,same_01,DIFF-WRONG8-6,0.12243712656868916,0.7953150570392609,0.11472639175396424,0.131654179695612,0.43333333333333335,0.8993985784704474
POP8-D30,20260808,5,same_01,DIFF-WRONG8-7,0.11672686271202243,0.8108334988355637,0.10744736960107142,0.12727541151514976,0.5,0.9065913567076935
POP8-D30,20260808,5,same_01,DIFF-WRONG8-8,0.11473832885969926,0.8155794739723206,0.10401206493213741,0.12720243681233256,0.5333333333333333,0.9091143464293361
POP8-D30,20260808,5,same_01,DIFF-WRONG8-9,0.11532066453134271,0.813918799161911,0.1050333356557888,0.1277591589593427,0.43333333333333335,0.9086855624269056
POP8-D30,20260808,5,same_02,RAW,0.0,1.0,0.0,0.0,0.6862265688671556,1.0
