package,seed,participant,protocol,method,rrmse,correlation,delta_snr,paired_spectral_utility
POP8-D30,20260811,8,same_01,RAW,0.6727696657180786,0.8287451830520006,0.0,0.0
POP8-D30,20260811,8,same_01,DIFF-POP8,0.3510804772377014,0.9419766411832969,5.649194240570068,0.15021179616451263
POP8-D30,20260811,8,same_01,DIFF-MATCH8,0.380242258310318,0.9330403380889084,4.95612096786499,0.12597720324993134
POP8-D30,20260811,8,same_01,LINEAR-MATCH,0.43788307905197144,0.9157425924300587,3.7301650047302246,0.09758704900741577
POP8-D30,20260811,8,same_01,DET-MATCH,0.38895392417907715,0.9301525265870364,4.759365081787109,0.10563606023788452
POP8-D30,20260811,8,same_01,DIFF-WRONG8-1,0.3733280301094055,0.935266665804993,5.115516185760498,0.11698105931282043
POP8-D30,20260811,8,same_01,DIFF-WRONG8-2,0.28482431173324585,0.9607521934074653,7.465786933898926,0.16964498162269592
POP8-D30,20260811,8,same_01,DIFF-WRONG8-3,0.3829846978187561,0.9322763545601996,4.893699645996094,0.1605033278465271
POP8-D30,20260811,8,same_01,DIFF-WRONG8-4,0.3954293131828308,0.9281175366666251,4.615951061248779,0.13947995007038116
POP8-D30,20260811,8,same_01,DIFF-WRONG8-5,0.33507299423217773,0.9470912918481964,6.054539680480957,0.15557308495044708
POP8-D30,20260811,8,same_01,DIFF-WRONG8-6,0.31950855255126953,0.9509669018015393,6.467678070068359,0.14087918400764465
POP8-D30,20260811,8,same_01,DIFF-WRONG8-7,0.3393341898918152,0.9453057768308533,5.9447760581970215,0.13547047972679138
POP8-D30,20260811,8,same_01,DIFF-WRONG8-9,0.385658860206604,0.9314231033564866,4.833261489868164,0.12637007236480713
POP8-D30,20260811,8,same_02,RAW,1.4321681261062622,0.5562617377235801,0.0,0.0
POP8-D30,20260811,8,same_02,DIFF-POP8,0.13508249819278717,0.9909056192496908,20.50790023803711,0.2697623297572136
POP8-D30,20260811,8,same_02,DIFF-MATCH8,0.16700206696987152,0.9860050535166431,18.665443420410156,0.257553830742836
POP8-D30,20260811,8,same_02,LINEAR-MATCH,0.2875196635723114,0.9606314346298269,13.946529388427734,0.2513198256492615
POP8-D30,20260811,8,same_02,DET-MATCH,0.17206136882305145,0.9851300346037054,18.406211853027344,0.24951395392417908
POP8-D30,20260811,8,same_02,DIFF-WRONG8-1,0.18233467638492584,0.9833747074625392,17.902494430541992,0.2548641636967659
POP8-D30,20260811,8,same_02,DIFF-WRONG8-2,0.3636809289455414,0.9387817910029325,11.90546989440918,0.21639299392700195
POP8-D30,20260811,8,same_02,DIFF-WRONG8-3,0.27903398871421814,0.9622502096307434,14.206738471984863,0.23847414553165436
POP8-D30,20260811,8,same_02,DIFF-WRONG8-4,0.22210922837257385,0.975821586208673,16.188549041748047,0.24561427533626556
POP8-D30,20260811,8,same_02,DIFF-WRONG8-5,0.19766107201576233,0.9804922509099878,17.201457977294922,0.2598893418908119
POP8-D30,20260811,8,same_02,DIFF-WRONG8-6,0.4229336082935333,0.9179364882444543,10.594435691833496,0.2348930835723877
POP8-D30,20260811,8,same_02,DIFF-WRONG8-7,0.2126670926809311,0.9776597921827509,16.565874099731445,0.23911602050065994
POP8-D30,20260811,8,same_02,DIFF-WRONG8-9,0.15033651888370514,0.988748773040022,19.578590393066406,0.26125970482826233
POP8-D30,20260811,8,same_03,RAW,0.22302913665771484,0.9773989357633672,0.0,0.0
POP8-D30,20260811,8,same_03,DIFF-POP8,0.10597184300422668,0.99449909322891,6.4634222984313965,0.053276464343070984
POP8-D30,20260811,8,same_03,DIFF-MATCH8,0.10671654343605042,0.9944087583851646,6.402597427368164,0.05506984516978264
POP8-D30,20260811,8,same_03,LINEAR-MATCH,0.1213945522904396,0.9929518258384693,5.283247947692871,0.05627050623297691
POP8-D30,20260811,8,same_03,DET-MATCH,0.11638955771923065,0.9935962337864838,5.648951530456543,0.05555357038974762
POP8-D30,20260811,8,same_03,DIFF-WRONG8-1,0.09521764516830444,0.9955907931661486,7.392883777618408,0.06456155329942703
POP8-D30,20260811,8,same_03,DIFF-WRONG8-2,0.1807061731815338,0.9850404802526781,1.8277723789215088,0.02371077984571457
POP8-D30,20260811,8,same_03,DIFF-WRONG8-3,0.114624984562397,0.9937010550316561,5.781646251678467,0.04597754031419754
POP8-D30,20260811,8,same_03,DIFF-WRONG8-4,0.09297601133584976,0.9957003389666186,7.599813938140869,0.06536111608147621
POP8-D30,20260811,8,same_03,DIFF-WRONG8-5,0.15048876404762268,0.9898807740223551,3.4171507358551025,0.03264951705932617
POP8-D30,20260811,8,same_03,DIFF-WRONG8-6,0.2709078788757324,0.9650038461312238,-1.6892013549804688,0.007782667875289917
POP8-D30,20260811,8,same_03,DIFF-WRONG8-7,0.12906070053577423,0.9918268570414601,4.751351356506348,0.048198066651821136
POP8-D30,20260811,8,same_03,DIFF-WRONG8-9,0.07854904979467392,0.9971800724928837,9.064414024353027,0.06846478953957558
POP8-D60,20260811,8,same_01,RAW,0.6727696657180786,0.8287451830520006,0.0,0.0
POP8-D60,20260811,8,same_01,DIFF-POP8,0.18308109045028687,0.9831319986731036,11.304458618164062,0.23111772537231445
POP8-D60,20260811,8,same_01,DIFF-MATCH8,0.20129892230033875,0.9797485210947775,10.480499267578125,0.2112005203962326
POP8-D60,20260811,8,same_01,LINEAR-MATCH,0.2232142835855484,0.9759559843085663,9.582887649536133,0.19355933368206024
POP8-D60,20260811,8,same_01,DET-MATCH,0.21681074798107147,0.9765035210146671,9.835712432861328,0.18372252583503723
POP8-D60,20260811,8,same_01,DIFF-WRONG8-1,0.22424648702144623,0.9749823183345987,9.542815208435059,0.18044288456439972
POP8-D60,20260811,8,same_01,DIFF-WRONG8-2,0.17204105854034424,0.9850989921806522,11.844686508178711,0.23691131174564362
POP8-D60,20260811,8,same_01,DIFF-WRONG8-3,0.27697035670280457,0.96249332977885,7.708662033081055,0.23740527778863907
POP8-D60,20260811,8,same_01,DIFF-WRONG8-4,0.23113010823726654,0.9734251696377635,9.280197143554688,0.22159653902053833
POP8-D60,20260811,8,same_01,DIFF-WRONG8-5,0.26339882612228394,0.9659687303108163,8.145051002502441,0.2047431468963623
POP8-D60,20260811,8,same_01,DIFF-WRONG8-6,0.2510146498680115,0.9685352032521727,8.563346862792969,0.20154209434986115
POP8-D60,20260811,8,same_01,DIFF-WRONG8-7,0.20025283098220825,0.9798110732890815,10.525754928588867,0.1992788463830948
POP8-D60,20260811,8,same_01,DIFF-WRONG8-9,0.21919849514961243,0.976005081056308,9.74057674407959,0.19621695578098297
POP8-D60,20260811,8,same_02,RAW,1.4321681261062622,0.5562617377235801,0.0,0.0
POP8-D60,20260811,8,same_02,DIFF-POP8,0.13655655086040497,0.9907081523534408,20.413631439208984,0.2712370678782463
POP8-D60,20260811,8,same_02,DIFF-MATCH8,0.14646784961223602,0.989285638833113,19.80503273010254,0.266870878636837
POP8-D60,20260811,8,same_02,LINEAR-MATCH,0.2386065125465393,0.9723927455294936,15.566234588623047,0.2829570733010769
