adapter_rms,complement_increment_rms,distance_to_population,match_wrong_output_distance,wrong_adapter_rms
0.004897403065115213,0.002257764106616378,0.00037065587821416557,4.3507316149771214e-05,0.004893244709819555
0.0056734648533165455,0.002744831144809723,0.0001924131065607071,4.529706347966567e-05,0.005670834798365831
0.002823191462084651,0.0014226787025108933,0.00034491499536670744,4.3323783756932244e-05,0.002821956528350711
0.0020942455157637596,0.000987290171906352,0.0003743639390449971,3.716557694133371e-05,0.00208676909096539
0.009468401782214642,0.005910657346248627,0.00017969985492527485,4.2703260987764224e-05,0.009468421339988708
0.006778351031243801,0.004894006531685591,0.00016828172374516726,3.995949373347685e-05,0.0067787375301122665
0.0016577612841501832,0.0009021764271892607,0.0002585348265711218,4.0032649849308655e-05,0.0016565514961257577
0.005662587005645037,0.003895070403814316,0.00017248369113076478,4.335831181379035e-05,0.005661299917846918
0.010755588300526142,0.006249859929084778,0.00017677924188319594,4.89062731503509e-05,0.010756788775324821
0.010505590587854385,0.006629859562963247,0.00018617644673213363,4.423509381012991e-05,0.010505810379981995
0.0025381753221154213,0.0017630610382184386,0.00010370732343290001,4.3263702536933124e-05,0.002538522006943822
0.0049412972293794155,0.002737601986154914,0.000132093220599927,5.865588900633156e-05,0.004943209234625101
0.0029266206547617912,0.0016041556373238564,0.00016748903726693243,3.8394471630454063e-05,0.002926342189311981
0.0044450839050114155,0.0023933355696499348,0.0001304465113207698,3.138579268124886e-05,0.004444772843271494
0.006418481934815645,0.0034871557727456093,0.00012375279038678855,2.7036578103434294e-05,0.00641846377402544
0.003820498241111636,0.002139829332008958,0.00012809524196200073,2.124424463545438e-05,0.0038206190802156925
0.015883613377809525,0.012881012633442879,0.0002625403576530516,3.3430744224460796e-05,0.015883442014455795
0.007362842094153166,0.005349480547010899,0.00025542802177369595,3.298510273452848e-05,0.007362613920122385
0.00533670699223876,0.004082960542291403,0.00032809056574478745,2.7646388844004832e-05,0.005336401052772999
0.006321397144347429,0.004700125195086002,0.0003272860194556415,3.5504726838553324e-05,0.006320293992757797
0.008506085723638535,0.006561582908034325,0.00031843892065808177,4.339425140642561e-05,0.008503408171236515
0.012985819950699806,0.010369759984314442,0.00026992778293788433,4.1106286516878754e-05,0.012985434383153915
0.004738962277770042,0.002753916895017028,0.00014115450903773308,6.43766179564409e-05,0.004738202318549156
0.004169502295553684,0.003188696689903736,0.00011330065899528563,5.695764775737189e-05,0.004170075058937073
0.0071763754822313786,0.004620661493390799,0.00021177972666919231,5.9857815358554944e-05,0.007178512867540121
0.004424168262630701,0.002867842558771372,0.00014145141176413745,4.9949103413382545e-05,0.004423231352120638
0.005254941526800394,0.0033104552421718836,0.00016864840290509164,7.361719326581806e-05,0.005256285425275564
0.003549577435478568,0.0023666019551455975,0.0002197039284510538,4.6310597099363804e-05,0.0035471515730023384
0.004414536990225315,0.003509842325001955,0.00019908527610823512,4.405124855111353e-05,0.004414957948029041
0.001964857568964362,0.0013948377454653382,0.0001738703576847911,3.7777299439767376e-05,0.0019642191473394632
0.00513904495164752,0.003691159188747406,0.00015524448826909065,5.235529533820227e-05,0.00513974204659462
0.0011775317834690213,0.0005887099541723728,0.00025753569207154214,4.377269942779094e-05,0.0011787882540374994
0.000999323558062315,0.0005290323751978576,0.00038180258707143366,4.4568088924279436e-05,0.0009989927057176828
0.0013298580888658762,0.0006726470892317593,0.000260954606346786,6.112540722824633e-05,0.0013276420067995787
0.0033871724735945463,0.0017411193111911416,0.0002901865809690207,5.120015703141689e-05,0.0033866632729768753
0.003775851335376501,0.0024607288651168346,0.00011925196304218844,6.584984657820314e-05,0.0037758583202958107
0.0075099957175552845,0.004698596894741058,0.00013883640349376947,7.227362220874056e-05,0.007509394083172083
0.005808501970022917,0.002748386701568961,0.00030460915877483785,4.651969356928021e-05,0.005801480729132891
0.003572590183466673,0.0016309214988723397,0.0003226117987651378,7.190811447799206e-05,0.003572973422706127
0.005420121364295483,0.002562791109085083,0.00030753228929825127,5.825246262247674e-05,0.005420693662017584
0.0065834312699735165,0.005103797651827335,0.00022156265913508832,2.1945288608549163e-05,0.0065829637460410595
0.006019075866788626,0.005434572696685791,0.00021580106113106012,3.312110129627399e-05,0.006030706223100424
0.0018581546610221267,0.001546291634440422,0.00046460574958473444,3.363161158631556e-05,0.0018577899318188429
0.0048906332813203335,0.004064151085913181,0.00022448613890446723,2.6846850232686847e-05,0.0048899175599217415
0.006628176663070917,0.0046126581728458405,0.00023437694471795112,2.893694727390539e-05,0.006628328002989292
0.006439368240535259,0.004874290898442268,0.0002298216277267784,2.997967749251984e-05,0.0064404793083667755
0.0018544984050095081,0.0011852087918668985,0.0004116280470043421,3.54789117409382e-05,0.001848615356720984
0.01430869847536087,0.013199299573898315,0.00040651721064932644,4.1874151065712795e-05,0.014307237230241299
0.002604096196591854,0.0020831048022955656,0.00029385549714788795,3.7139001506147906e-05,0.0026116236113011837
0.003375766333192587,0.0027782078832387924,0.00031980755738914013,2.844015216396656e-05,0.003374182153493166
0.0027403761632740498,0.0022964661475270987,0.0002524436276871711,2.538190528866835e-05,0.0027403112035244703
0.004319945815950632,0.0036106277257204056,0.0001263078156625852,4.105461630388163e-05,0.0043205623514950275
0.005758226849138737,0.005024293903261423,0.0003495645069051534,2.8489324904512614e-05,0.005758220329880714
0.0008967028115876019,0.0007772837416268885,0.00027573309489525855,2.8980542992940173e-05,0.0008974760421551764
0.0008841894450597465,0.0007790167583152652,0.0002078567340504378,2.8055521397618577e-05,0.0008844115654937923
0.0010954065946862102,0.0009002196020446718,0.000259990687482059,3.5989010939374566e-05,0.0010939262574538589
0.0008677536388859153,0.0007533094030804932,0.00023150560446083546,3.8745398342143744e-05,0.0008698425372131169
0.0009681818191893399,0.0008478462696075439,0.0002211379469372332,5.175218029762618e-05,0.0009683140087872744
0.0008396191406063735,0.0005441728862933815,0.00014012082829140127,3.5398563341004774e-05,0.0008391194860450923
0.0008276384323835373,0.0004885680391453207,0.00017552095232531428,5.187521310290322e-05,0.0008258535526692867
0.0009452593512833118,0.0006384991575032473,0.0001253106165677309,3.7976918974891305e-05,0.0009442521841265261
0.0026399579364806414,0.001989948097616434,0.00010817229485837743,3.284540798631497e-05,0.0026394776068627834
0.0009243923122994602,0.0006019382853992283,0.00015449683996848762,3.495920464047231e-05,0.0009242543601430953
0.00517418934032321,0.003992801532149315,0.0001164070054073818,4.6332523197634146e-05,0.005172210279852152
0.0071249185130000114,0.006148030050098896,0.000231738988077268,2.6960751711158082e-05,0.007126619573682547
0.006920674815773964,0.006007487885653973,0.00022551623987965286,2.270096229040064e-05,0.006921860855072737
0.006472387351095676,0.0055664293467998505,0.0002256308071082458,2.0082150513189845e-05,0.006473887246102095
0.00786686409264803,0.006646922789514065,0.00022574019385501742,2.5353323508170433e-05,0.007868948392570019
0.00548485666513443,0.004583065863698721,0.00022585807892028242,2.099962148349732e-05,0.005485996138304472
0.0077940295450389385,0.0066367387771606445,0.000225047639105469,2.5891518816933967e-05,0.0077959331683814526
0.0050943405367434025,0.004268106073141098,0.00022542702208738774,1.899283415696118e-05,0.0050945524126291275
0.0056765638291835785,0.004752822685986757,0.00022962629736866802,2.1711581212002784e-05,0.0056777410209178925
0.0037255792412906885,0.003224942134693265,0.00023507546575274318,1.7531039702589624e-05,0.003726712893694639
0.0036028127651661634,0.0030315022449940443,0.00023219309514388442,1.7619735444895923e-05,0.0036035836674273014
0.0011954106157645583,0.0010391043033450842,0.0003320984833408147,1.4924884453648701e-05,0.0011955063091591
0.0027783135883510113,0.0023586496245115995,0.00023378980404231697,1.4725850633112714e-05,0.0027790216263383627
0.0008106010500341654,0.0007393830455839634,0.0003871899389196187,1.2275238987058401e-05,0.0008100034901872277
0.0018677718471735716,0.0016218337696045637,0.00029413195443339646,1.0659152394509874e-05,0.0018677744083106518
0.007351684849709272,0.0065000965259969234,0.00023910074378363788,3.485627530608326e-05,0.00734916003420949
0.007158983498811722,0.006780281197279692,0.00023327799863182008,3.0816638172836974e-05,0.007156133186072111
0.006716468371450901,0.006355594377964735,0.00023413835151586682,2.7873018552782014e-05,0.006713952869176865
0.008075795136392117,0.007620838470757008,0.00023172986402641982,3.362018833286129e-05,0.008073405362665653
0.0056727188639342785,0.005298246629536152,0.00023358572798315436,2.9578393878182396e-05,0.005671518389135599
0.008050995878875256,0.0076263779774308205,0.00023246037017088383,3.3536882256157696e-05,0.008048358373343945
0.0053990245796740055,0.004999482072889805,0.00023891025921329856,4.34617031714879e-05,0.005391811020672321
0.005953615065664053,0.005428146105259657,0.00024081817537080497,2.6397499823360704e-05,0.0059528835117816925
0.003952535334974527,0.003584514604881406,0.0002493899082764983,2.308993680344429e-05,0.003951668739318848
0.003742114407941699,0.0034235427156090736,0.00024116141139529645,2.47175066760974e-05,0.003741841297596693
0.0014796472387388349,0.0010700770653784275,0.00041106893331743777,2.3497812435380183e-05,0.001479253638535738
0.002864709123969078,0.0026402866933494806,0.00024104530166368932,2.3774262444931082e-05,0.0028611195739358664
0.0009525308851152658,0.0006437021074816585,0.0004546659765765071,2.3754173525958322e-05,0.0009526326321065426
0.0024229080881923437,0.0017811551224440336,0.00038138916715979576,1.5155355868046172e-05,0.0024228235706686974
0.01714804396033287,0.014285198412835598,0.0005577816045843065,3.793715586652979e-05,0.017158394679427147
0.01730598881840706,0.01533666905015707,0.0005639424198307097,2.87572529487079e-05,0.01731409691274166
0.016169147565960884,0.013786602765321732,0.0005636655841954052,3.115660365438089e-05,0.016177207231521606
0.0196676142513752,0.017550483345985413,0.0005643803160637617,4.19092939409893e-05,0.019679944962263107
0.013691011816263199,0.012360026128590107,0.0005638033617287874,3.516059587127529e-05,0.013700118288397789
0.01944562792778015,0.017181577160954475,0.000561510503757745,3.8561378460144624e-05,0.019457736983895302
0.012732825241982937,0.011526567861437798,0.0005634445114992559,3.0036047974135727e-05,0.012738490477204323
0.01381682325154543,0.012228867039084435,0.0005589291686192155,3.122229827567935e-05,0.013824595138430595
0.008908833377063274,0.007916816510260105,0.0005621831514872611,2.8883481718366966e-05,0.00891437754034996
0.008875060826539993,0.007740288972854614,0.0005720272893086076,2.8116321118432097e-05,0.008880630135536194
0.0020139049738645554,0.001396699110046029,0.0005597391864284873,2.7457452233647928e-05,0.002014422556385398
0.006728417240083218,0.0061306431889534,0.0005662289913743734,2.4703682356630452e-05,0.006734182592481375
0.0015245901886373758,0.0008195328409783542,0.0007276147371158004,2.8412136089173146e-05,0.0015268110437318683
0.003165300702676177,0.002222529612481594,0.0004986437852494419,1.3744131138082594e-05,0.003165538189932704
0.0006051133968867362,0.00044751164386980236,0.0001677031395956874,1.531762427475769e-05,0.0006046026246622205
0.004938153550028801,0.003859882475808263,9.81913908617571e-05,2.003756890189834e-05,0.0049381195567548275
0.0012559958267956972,0.0009603229118511081,0.00010825260687852278,1.8053880921797827e-05,0.0012558039743453264
0.0030090671498328447,0.0023673842661082745,9.855249663814902e-05,2.1871079297852702e-05,0.00300876097753644
0.0006955467397347093,0.0005266512162052095,0.00014138354163151234,1.5173546671576332e-05,0.0006959003512747586
0.003801759099587798,0.0029667310882359743,9.858641715254635e-05,2.542826950957533e-05,0.0038017998449504375
0.0011217216961085796,0.0008706948719918728,0.00010710592323448509,1.746789894241374e-05,0.0011218783911317587
0.004534799139946699,0.003404052462428808,9.865648462437093e-05,1.6699284969945438e-05,0.004534810781478882
0.0006327921291813254,0.00047018949408084154,0.0001918369671329856,1.4328120414575096e-05,0.0006328677991405129
0.0009336948860436678,0.0007193863857537508,0.00011028156586689875,1.88924004760338e-05,0.0009334787609986961
0.005404907278716564,0.004173446912318468,9.850907372310758e-05,3.1412881071446463e-05,0.00540540274232626
0.004735572729259729,0.003609556471928954,9.816519013838843e-05,2.2137908672448248e-05,0.004735965747386217
0.0034614696633070707,0.0026652682572603226,9.878657147055492e-05,2.2496882593259215e-05,0.0034614289179444313
0.002856495790183544,0.002150544198229909,0.0001004095611278899,2.6595633244141936e-05,0.002855081344023347
0.0013563993852585554,0.0006804447621107101,0.00037590431747958064,4.2282357753720134e-05,0.0013531140284612775
0.009640716947615147,0.004783596843481064,0.00019170998712070286,4.0571150748291984e-05,0.00963673647493124
0.0025780743453651667,0.0012827477185055614,0.00022220873506739736,4.4368985982146114e-05,0.002574704121798277
0.0060468693263828754,0.0031494861468672752,0.0001980566157726571,5.1178238209104165e-05,0.006039783358573914
0.0016239839605987072,0.0007781587191857398,0.00033010923652909696,3.639712303993292e-05,0.0016181888058781624
0.007458066567778587,0.0036851062905043364,0.0001934100000653416,4.382714178063907e-05,0.007452602498233318
0.002453993307426572,0.0011527743190526962,0.00023433082969859242,3.620732240960933e-05,0.0024523597676306963
0.008709036745131016,0.004340417683124542,0.00018948112847283483,3.8397432945203036e-05,0.008705269545316696
0.0014304558280855417,0.0006943035405129194,0.0004336361598689109,4.306628761696629e-05,0.0014306751545518637
0.0020393161103129387,0.0009896745905280113,0.0002408806176390499,3.98279917135369e-05,0.0020374879240989685
0.01056127343326807,0.005236971657723188,0.0001924988318933174,4.8860681999940425e-05,0.010557129047811031
0.009221212938427925,0.004491704981774092,0.00019116037583444268,4.3259024096187204e-05,0.009220226667821407
0.006764959543943405,0.003300264710560441,0.00019307571346871555,4.7963934775907546e-05,0.006763495970517397
0.005528496112674475,0.002739560790359974,0.00019434886053204536,4.743375757243484e-05,0.005525988060981035
0.0009394293301738799,0.0005390513688325882,0.0002602738095447421,3.9320122596109286e-05,0.0009376532980240881
0.008806903846561909,0.005683233495801687,0.00017510971520096064,4.425365477800369e-05,0.008808000944554806
0.0021815167274326086,0.0013989659491926432,0.00018800122779794037,4.314628313295543e-05,0.0021817972883582115
0.0055520604364573956,0.0035653701052069664,0.00018182348867412657,5.221749233896844e-05,0.005555270705372095
0.0011332997819408774,0.0006919906008988619,0.0002303236979059875,3.645618926384486e-05,0.0011344135273247957
0.00673504825681448,0.004501331597566605,0.0001746427151374519,4.79712980450131e-05,0.006735919509083033
0.002006953814998269,0.001260879565961659,0.00019160065858159214,4.378348239697516e-05,0.002006118418648839
0.008005570620298386,0.0051790946163237095,0.00017415720503777266,3.9990220102481544e-05,0.008005565963685513
0.0013681415002793074,0.0005807375418953598,0.00041463147499598563,6.247753481147811e-05,0.0014021798269823194
0.001646465971134603,0.0010198504896834493,0.00019445114594418555,4.366576104075648e-05,0.0016458577010780573
0.009559035301208496,0.00617216294631362,0.0001742118620313704,5.221425089985132e-05,0.009558855555951595
0.008483593352138996,0.005311230197548866,0.000175849228980951,4.7592995542800054e-05,0.008484551683068275
0.006203054916113615,0.003921591676771641,0.00017701902834232897,5.074912405689247e-05,0.006208259612321854
0.004962404258549213,0.0031610317528247833,0.00017442795797251165,5.0296479457756504e-05,0.00495914788916707
0.0010708096669986844,0.0004578439984470606,0.00048417403013445437,4.22306293330621e-05,0.001068188576027751
0.0008756560273468494,0.0004121794772800058,0.0004191877960693091,3.495811688480899e-05,0.0008744757506065071
0.0030100473668426275,0.0015159504255279899,0.00020748439419548959,3.7221638194750994e-05,0.0030099155846983194
0.0010154333431273699,0.0004929395508952439,0.00039253695285879076,2.6161282221437432e-05,0.0010142551036551595
0.002859804080799222,0.001461224863305688,0.000213319668546319,3.2908730645431206e-05,0.002858332823961973
0.0030088210478425026,0.0015224480303004384,0.00021668270346708596,3.697495412779972e-05,0.0030090133659541607
0.0008033039048314095,0.00039483458385802805,0.00040266814175993204,2.8939966796315275e-05,0.0008033144404180348
0.0023796935565769672,0.0012009198544546962,0.0002165223122574389,3.685801857500337e-05,0.0023781941272318363
0.002140675438567996,0.001055490574799478,0.00022166420239955187,5.799215432489291e-05,0.002140012802556157
0.0029452366288751364,0.0014611448859795928,0.00020861024677287787,4.459067713469267e-05,0.002946071559563279
0.0014104583533480763,0.0006051153177395463,0.0004051003488712013,5.193839388084598e-05,0.0014101468259468675
0.00283883442170918,0.0014212698442861438,0.0002110065979650244,3.348588870721869e-05,0.0028410775121301413
0.002703634789213538,0.001308593200519681,0.00022980617359280586,5.233275442151353e-05,0.0027050625067204237
0.0025504480581730604,0.0012574504362419248,0.00020608524209819734,5.200815576245077e-05,0.002551093464717269
0.0013248409377411008,0.0008722814382053912,0.0005861748941242695,2.9453947718138807e-05,0.0013246238231658936
0.0012151370756328106,0.0008137791883200407,0.000569944444578141,2.0641977243940346e-05,0.0012140856124460697
0.003174235112965107,0.0024771264288574457,0.00021861224377062172,2.7405398213886656e-05,0.0031740653794258833
0.001443011686205864,0.0009635139722377062,0.0005551256472244859,3.120660039712675e-05,0.0014416163321584463
0.003966046031564474,0.002762777963653207,0.0002957053657155484,3.6968991480534896e-05,0.0039654625579714775
0.004031531047075987,0.002783956006169319,0.0002903339045587927,3.1141869840212166e-05,0.004031650256365538
0.0012768073938786983,0.0008566515753045678,0.0006324800779111683,2.826300624292344e-05,0.0012758455704897642
0.0029753718990832567,0.00211720890365541,0.0002708148385863751,2.1695459508919157e-05,0.00297503056935966
0.0022758557461202145,0.001732567441649735,0.00023522581614088267,2.3734624846838415e-05,0.0022748520132154226
0.0031456872820854187,0.0024592974223196507,0.00022241234546527267,2.712848800001666e-05,0.0031468195375055075
0.0023219038266688585,0.0014108947943896055,0.0006567132077179849,3.357475725351833e-05,0.0023188746999949217
0.0030169179663062096,0.002359329257160425,0.0002240726025775075,3.547498636180535e-05,0.003016472328454256
0.003924176562577486,0.002594440244138241,0.000333102245349437,2.8463085982366465e-05,0.003921788185834885
0.0028412803076207638,0.002188350073993206,0.00022859053569845855,2.605942245281767e-05,0.0028424791526049376
0.0017453391337767243,0.0005994165549054742,0.000771589286159724,5.834076364408247e-05,0.0017457808135077357
0.0017717423615977168,0.0006179958581924438,0.0008299227338284254,4.71661078336183e-05,0.0017695548012852669
0.015428155660629272,0.003807483706623316,0.0010589276207610965,6.175116868689656e-05,0.015429879538714886
0.001756837242282927,0.0006157166208140552,0.0006748046725988388,5.274632712826133e-05,0.0017552511999383569
0.014143833890557289,0.0035670490469783545,0.00105159857776016,7.065266981953755e-05,0.01414436474442482
0.014818617142736912,0.0038143047131597996,0.0010639454703778028,5.8768553572008386e-05,0.014820139855146408
0.0016717355465516448,0.0005760253989137709,0.0008271665428765118,6.296869105426595e-05,0.0016720072599127889
0.011581022292375565,0.0029388221446424723,0.0010506879771128297,3.5281664167996496e-05,0.01158028282225132
0.01033805776387453,0.0026072661858052015,0.0010649701580405235,4.540454756352119e-05,0.010343069210648537
0.015101402997970581,0.0037116941530257463,0.0010641247499734163,5.2230032451916486e-05,0.015102364122867584
0.0029594467487186193,0.0009237908525392413,0.0008375762845389545,6.922819738974795e-05,0.0029593773651868105
0.014304719865322113,0.003603968070819974,0.0010588548611849546,6.181050412124023e-05,0.014304418116807938
0.0123861413449049,0.0030060631688684225,0.0010485714301466942,5.4162414016900584e-05,0.012382377870380878
0.013311425223946571,0.0033843419514596462,0.0010676449164748192,5.5530825193272904e-05,0.013311438262462616
0.0009811804629862309,0.000527579861227423,0.00033041549613699317,4.6399072743952274e-05,0.0009840886341407895
0.0009963790653273463,0.00044463001540862024,0.0005133221275173128,4.3311236368026584e-05,0.0009980689501389861
0.000931807910092175,0.0004078307538293302,0.0005227812216617167,4.8970236093737185e-05,0.0009350650361739099
0.0012434503296390176,0.0006194636225700378,0.00039208613452501595,4.975210686097853e-05,0.0012476041447371244
0.001094885403290391,0.0005920570692978799,0.0002665031934157014,3.982973794336431e-05,0.0010958692291751504
0.0011402670061215758,0.00047624509898014367,0.00045520695857703686,4.7551166062476113e-05,0.0011420751689001918
0.0008836552733555436,0.0004110794106964022,0.0005173032404854894,3.437865962041542e-05,0.0008835510816425085
0.001056648907251656,0.0005344384117051959,0.00032966354046948254,2.9711436582147144e-05,0.0010570178274065256
0.0012845163000747561,0.0005545481690205634,0.00035469571594148874,7.198666571639478e-05,0.001279447809793055
0.0010715347016230226,0.0004703501472249627,0.0004551654274109751,4.703177182818763e-05,0.0010742926970124245
0.0011451570317149162,0.0005455445498228073,0.0003350629413034767,6.075380224501714e-05,0.001148759271018207
0.0008221981697715819,0.000417431874666363,0.0005395659827627242,4.180809628451243e-05,0.0008238932932727039
0.0010055361781269312,0.00043931652908213437,0.0005154443206265569,4.571822501020506e-05,0.001007835497148335
0.0006703502731397748,0.00040511364932172,0.0002983008453156799,7.084553362801671e-05,0.0006769571336917579
0.0007957504130899906,0.00047306722262874246,0.00026841467479243875,6.19387355982326e-05,0.0007959535578265786
0.0007122852839529514,0.00041891742148436606,0.0003675874322652817,5.442521069198847e-05,0.0007111096638254821
0.0006687924033030868,0.0003974488063249737,0.00037567291292361915,5.7410139561397955e-05,0.0006689176079817116
0.0009978589368984103,0.0005516402889043093,0.0003150289412587881,5.960707858321257e-05,0.0010021307971328497
0.0009468523785471916,0.000540245498996228,0.0002308577240910381,5.8053978136740625e-05,0.00094535545213148
0.0007618535310029984,0.00044272703235037625,0.00030448372126556933,4.836747393710539e-05,0.0007638518582098186
0.0006667976849712431,0.0004006379167549312,0.0003907677310053259,5.013076952309348e-05,0.0006660976214334369
0.0008811124716885388,0.0005016103386878967,0.00027537692221812904,5.3331375966081396e-05,0.0008825956610962749
0.0008370275027118623,0.0004949340946041048,0.0002314130833838135,7.430474943248555e-05,0.0008388513815589249
0.0008554569794796407,0.000476301385788247,0.0003638032067101449,6.904839392518625e-05,0.0008532315259799361
0.0009041096200235188,0.0005207728827372193,0.0002648141817189753,6.825552554801106e-05,0.000911378359887749
0.0006603100337088108,0.00040482054464519024,0.00043377088150009513,6.266406126087531e-05,0.0006590723642148077
0.0007227261667139828,0.00042069281334988773,0.0003709591110236943,6.219141505425796e-05,0.0007224892033264041
0.0006487597129307687,0.00041146791772916913,0.0002886788861360401,6.725493585690856e-05,0.0006546317017637193
0.001275399699807167,0.0010719132842496037,0.00043019489385187626,2.768870399449952e-05,0.001277046394534409
0.0012631932040676475,0.0010325598996132612,0.0006516863941214979,2.6020674340543337e-05,0.0012650411808863282
0.0011370442807674408,0.0009273700998164713,0.0006385212182067335,2.5197046852554195e-05,0.0011389030842110515
0.0013652972411364317,0.0011366207618266344,0.0004310308722779155,2.2980364519753493e-05,0.0013696873793378472
0.0014145232271403074,0.001161774154752493,0.00034488202072679996,2.0595973182935268e-05,0.0014157097321003675
0.0012965529458597302,0.001055884175002575,0.0005181252490729094,2.349393798795063e-05,0.0013011989649385214
0.0010557794012129307,0.0008556956890970469,0.0006187089602462947,2.201585994043853e-05,0.0010534694883972406
0.001377068692818284,0.0011362473014742136,0.00043037906289100647,1.9720066120498814e-05,0.001376574276946485
0.0013197960797697306,0.0010998209472745657,0.00036489125341176987,4.35274705523625e-05,0.0013238729443401098
0.0012098762672394514,0.0010006785159930587,0.0005145674804225564,3.2354444556403905e-05,0.0012141141341999173
0.0014166963519528508,0.0012038866989314556,0.00041495985351502895,3.646783443400636e-05,0.0014259254094213247
0.0009993467247113585,0.0008187562343664467,0.0006564285140484571,2.0334295186330564e-05,0.001000071526505053
0.0011917937081307173,0.0009694033651612699,0.0006115698488429189,3.206190012861043e-05,0.0011906535364687443
0.0009658629423938692,0.0008190314401872456,0.00042980481521226466,3.72498543583788e-05,0.000976652605459094
0.010944804176688194,0.008642892353236675,0.00018533003458287567,6.973255221964791e-05,0.010963697917759418
0.006587561685591936,0.00487762363627553,0.00019622461695689708,3.1625018891645595e-05,0.0065885004587471485
0.004035100340843201,0.0030280002392828465,0.00018607125093694776,3.5416451282799244e-05,0.0040341950953006744
0.006390320602804422,0.005130119156092405,0.00016907941608224064,3.659414505818859e-05,0.006389774847775698
0.0073218499310314655,0.005774143151938915,0.0001674061204539612,3.678731445688754e-05,0.007321743760257959
0.007929405197501183,0.005413250532001257,0.0005313653382472694,3.136841405648738e-05,0.007928267121315002
0.00841311365365982,0.006653491873294115,0.0001835354050854221,4.2876359657384455e-05,0.00841115415096283
0.005793592426925898,0.0041277226991951466,0.00023519490787293762,3.4614273317856714e-05,0.005794818513095379
0.009730045683681965,0.007651112042367458,0.00016365706687793136,4.031954085803591e-05,0.009729859419167042
0.009200715459883213,0.00664881756529212,0.0002877746883314103,3.837043550447561e-05,0.009199598804116249
0.011205820366740227,0.009454757906496525,0.00013592664618045092,5.257171505945735e-05,0.011204343289136887
0.005962178111076355,0.00488993851467967,0.0001463331573177129,4.1737515857676044e-05,0.005961977411061525
0.009659653529524803,0.007658419199287891,0.00016614407650195062,4.671188798965886e-05,0.00965898297727108
0.004285062663257122,0.0031513595022261143,0.00024901379947550595,2.851002136594616e-05,0.0042853630147874355
0.007850398309528828,0.00676359049975872,0.00013291819777805358,4.4225831516087055e-05,0.007850454188883305
0.0059564136900007725,0.005270791240036488,0.00017730926629155874,3.255909541621804e-05,0.005957125686109066
0.003611738793551922,0.003090127371251583,0.0001664420124143362,3.1112576834857464e-05,0.0036113294772803783
0.005309050437062979,0.004633950535207987,0.00014044460840523243,3.967548400396481e-05,0.005308227613568306
0.006135040894150734,0.005247472785413265,0.0001402442139806226,4.423280188348144e-05,0.006135900504887104
0.004582853056490421,0.003887985600158572,0.0003067785291932523,3.387603283044882e-05,0.0045827822759747505
