bootstrap_high,bootstrap_low,mean,median,method,metric,panel,participants,positive
1.289586298454628,0.4023621674126695,0.7412831927725982,0.4124614397763556,PA_SC_CDM_MATCH,rrmse_temporal,paired,15,15
0.5215485779778635,0.35675732103628627,0.43029820011275266,0.40066205032053404,PA_SC_CDM_MATCH,rrmse_spectral,paired,15,15
0.9162835796420385,0.8399603347866872,0.8856908554541219,0.9070320596608022,PA_SC_CDM_MATCH,correlation,paired,15,15
0.0030462431941067603,-0.043574230333480346,-0.020101912511163434,-0.021588086699882426,PA_SC_CDM_MATCH,snr_improvement,paired,15,3
1.0088172475164152,1.0007453843990681,1.0045099073898192,1.002622474517141,PA_SC_CDM_MATCH,artifact_rrmse,paired,15,15
-0.0049835484718167905,-0.03245961903775248,-0.01742151412614944,-0.012704473879997144,PA_SC_CDM_MATCH,artifact_correlation,paired,15,3
1.9932482132498712,1.1767756286834334,1.4864400592134932,1.1648824006939928,PA_SC_CDM_MATCH,clean_output_rms_ratio,paired,15,15
0.005893469370402338,0.0034231155850438363,0.0044015165770028685,0.0036028640801882054,PA_SC_CDM_MATCH,identity_change,paired,15,15
0.00239307295857529,0.0018894245769744602,0.0021397510663134453,0.002138540481458525,PA_SC_CDM_MATCH,adapter_rms,paired,15,15
1.2897700557118312,0.4025810633511774,0.7414842028882085,0.41257971165525004,PA_SC_CDM_POP,rrmse_temporal,paired,15,15
0.5217092937041653,0.35691021614709056,0.4304544123808364,0.40072099157987395,PA_SC_CDM_POP,rrmse_spectral,paired,15,15
0.9162664141167902,0.8399540239928077,0.8856765318870019,0.9070168943144381,PA_SC_CDM_POP,correlation,paired,15,15
-0.0003997047623988841,-0.04642947066000255,-0.02325493817374109,-0.02565454043701071,PA_SC_CDM_POP,snr_improvement,paired,15,3
1.009130760697791,1.0011389307055014,1.0048625558344713,1.0030816259483497,PA_SC_CDM_POP,artifact_rrmse,paired,15,15
-0.03128141192356069,-0.060242534241965656,-0.04485094444401434,-0.04035107502923118,PA_SC_CDM_POP,artifact_correlation,paired,15,0
1.9935769073700151,1.1770963444267344,1.4867603260583033,1.1650896112745006,PA_SC_CDM_POP,clean_output_rms_ratio,paired,15,15
0.00597260482687871,0.0035083996741017425,0.004489411777972629,0.0037602576681651,PA_SC_CDM_POP,identity_change,paired,15,15
0.0,0.0,0.0,0.0,PA_SC_CDM_POP,adapter_rms,paired,15,0
1.2895866339571387,0.40236315441130105,0.7412836479332451,0.41246078875171105,PA_SC_CDM_WRONG,rrmse_temporal,paired,15,15
