contrast,effect,first,metric,panel,participant,second
CDM_MATCH_POP,0.00014151915525784098,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-05,POP_CLEAN_CDM
CDM_MATCH_POP,-0.00012304289982867367,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-06,POP_CLEAN_CDM
CDM_MATCH_POP,3.950148032449974e-06,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-07,POP_CLEAN_CDM
CDM_MATCH_POP,0.00012127088328217628,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-09,POP_CLEAN_CDM
CDM_MATCH_POP,0.0005060055668597574,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-11,POP_CLEAN_CDM
CDM_MATCH_POP,0.0024813745291002443,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-12,POP_CLEAN_CDM
CDM_MATCH_POP,0.0005321426307735022,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-14,POP_CLEAN_CDM
CDM_MATCH_POP,2.8682193335405337e-05,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-15,POP_CLEAN_CDM
CDM_MATCH_POP,0.0008382358349086072,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-17,POP_CLEAN_CDM
CDM_MATCH_POP,0.0006337062927639359,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-18,POP_CLEAN_CDM
CDM_MATCH_POP,-0.001291505501165524,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-19,POP_CLEAN_CDM
CDM_MATCH_POP,-0.00020949565214545274,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-21,POP_CLEAN_CDM
CDM_MATCH_POP,0.00024120002833716292,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-23,POP_CLEAN_CDM
CDM_MATCH_WRONG,0.0006482195553871861,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-02,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.001328914409020443,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-03,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-3.506280810161577e-05,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-05,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0001475822850456887,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-06,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0005821306347753574,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-07,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.002720807959629923,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-09,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0007953279156784898,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-11,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0019069288641975213,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-12,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-8.850819831973666e-05,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-14,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0011750799264785838,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-15,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.003360841260259817,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-17,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.0007745972341198226,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-18,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.0008569105917198838,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-19,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.0015553409244917216,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-21,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.0004009001043732696,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-23,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.001029498923647565,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-02,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.0007488440177723654,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-03,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.00012152566431233858,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-05,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.00019796077014266888,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-06,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.0015240353643007354,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-07,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0022546046155936805,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-09,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0003266403736809642,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-11,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0008727603639546166,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-12,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0008678499283970575,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-14,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.000986702838118192,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-15,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0024108206166228996,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-17,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.00015227479448820525,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-18,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.004216978798497584,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-19,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.002100113711939189,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-21,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.00026917443516177864,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-23,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.00030583075325307796,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-02,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0001374658138032503,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-03,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.00011371771494550487,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-05,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-3.8964817157149945e-05,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-06,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.0001306183754451462,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-07,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.001145080414174049,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-09,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0003142679763558087,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-11,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0010912764456963986,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-12,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,3.933277561429804e-05,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-14,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.00011719552909628117,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-15,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0012001915137624941,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-17,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-0.00025015615027057514,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-18,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0002946841765890662,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-19,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,0.0002498063944318396,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-21,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_WRONG,-5.8182151184471564e-05,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-23,SUPPORT_CLEAN_CDM_WRONG
CDM_MATCH_NULL,0.7868663496043762,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-02,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,1.0000109290605579,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-03,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.9640965110162655,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-05,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.1157200346602062,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-06,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.2019158138574173,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-07,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.12879571794465905,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-09,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.22459243416374175,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-11,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.21346096286249105,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-12,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.20955043254992295,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-14,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.5260684473676306,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-15,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.6266264066001834,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-17,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.5636602643819322,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-18,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.5764828588519947,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-19,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.5928439820908615,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-21,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.6435487407929917,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-23,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.4645096930750394,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-02,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.5863190812327304,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-03,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.5994643920960908,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-05,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.10592112759835659,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-06,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.1409828379558074,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-07,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.11360373200104668,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-09,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.15202681563492298,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-11,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.15430694479890844,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-12,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.1493530701342783,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-14,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.36305560149827637,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-15,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.41279895652831106,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-17,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.4206407965853134,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-18,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.39187797041133987,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-19,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.36258259958228295,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-21,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.4187101253927662,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-23,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.182983991109116,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-02,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.23764973952312995,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-03,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.22980846543915756,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-05,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.03236494621691799,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-06,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.0592193968554654,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-07,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.030296767188376594,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-09,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.06359751615185705,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-11,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.06493301617522396,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-12,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.0554345915065938,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-14,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.11703258706804587,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-15,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.14509184666670083,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-17,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.14798745643263966,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-18,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.14283342958315393,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-19,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.12952848762122515,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-21,SUPPORT_CLEAN_CDM_NULL
CDM_MATCH_NULL,0.1600026048833343,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-23,SUPPORT_CLEAN_CDM_NULL
CDM_DET,-0.0016804674482955306,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-02,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.0018152938695272236,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-03,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-6.999536417423569e-05,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-05,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0010547648395843878,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-06,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.000176882644790044,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-07,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.001938227947649196,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-09,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0026231305923615222,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-11,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.0009591156802304379,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-12,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0011364936769894252,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-14,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0006243821212966738,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-15,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.002389368629292954,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-17,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.002377405616500683,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-18,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.014879413038155764,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-19,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.011359204647195087,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-21,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0012109139906851252,SUPPORT_CLEAN_CDM_MATCH,rrmse_temporal,paired,sub-23,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0016562264499953017,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-02,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.006703596116812316,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-03,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.007547110453462957,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-05,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0009168640474224721,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-06,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.004909519285392294,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-07,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.003999508562882892,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-09,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0018591906568182215,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-11,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0038307297559234676,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-12,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.001498062222676566,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-14,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.00035808026544087435,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-15,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.004501943639988459,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-17,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.00042298964836584574,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-18,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.002008119644725137,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-19,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.0030720643380061086,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-21,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0017179865821448925,SUPPORT_CLEAN_CDM_MATCH,rrmse_spectral,paired,sub-23,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-5.515952458767792e-05,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-02,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0004112562016834742,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-03,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.0002524921527276014,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-05,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.00012509438853991472,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-06,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.00035839705240159336,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-07,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.0003948825705464287,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-09,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-8.166870058001763e-08,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-11,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.0025780252231064615,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-12,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.00039053517370368773,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-14,SUPPORT_CLEAN_DET_MATCH
CDM_DET,2.655982971200288e-05,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-15,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.0006236990130012998,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-17,SUPPORT_CLEAN_DET_MATCH
CDM_DET,0.0004461975642917615,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-18,SUPPORT_CLEAN_DET_MATCH
CDM_DET,-0.003171884096585753,SUPPORT_CLEAN_CDM_MATCH,correlation,paired,sub-19,SUPPORT_CLEAN_DET_MATCH
