artifact_sample_fraction,clean_waveform_metric,coefficient_saturation_fraction,condition_erp_observation_relative_preservation,condition_erp_proxy_status,continuous_segment_welch_psd_distortion,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,latency_seconds_per_window,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,output_input_RMS_ratio,outputs_frozen_before_scoring,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,status,study,training_seed,unit_id,uses_query_external_eog
0.406025,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.40078052962567046,0.40078052962567046,0.0,study02|layout_02|200,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.290075,success,study02,20260811,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.4080963034378976,success_observation_relative_four_condition_ERP,0.21050260892950048,sgeyesub,0.11150276405847692,0.40078052962567046,0.28927776556719353,study02|layout_02|200,False,,nan,0.0008505624008830636,4.642842363792152,POP,POP,0.8478065468019325,0.5168263324408198,support_calibrated_artifact_subspace,0.8223296417214071,True,4.942840357661355,0.045541877804708635,0.20605034561810992,0.290075,success,study02,20260811,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5291691371531735,success_observation_relative_four_condition_ERP,0.19872962287108667,sgeyesub,0.20136469638637544,0.40078052962567046,0.19941583323929502,study02|layout_02|200,False,,nan,0.1670696728595067,4.326168237851759,DIFF-POP,DIFF-POP,0.849499571039237,0.43122756852698024,support_calibrated_artifact_subspace,0.8160434038470503,True,4.5505080345337845,0.09951161091328033,0.23859557709408957,0.290075,success,study02,20260811,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5208101081679943,success_observation_relative_four_condition_ERP,0.2003716644271071,sgeyesub,0.1990328678866159,0.40078052962567046,0.20174766173905456,study02|layout_02|200,False,,nan,0.1663979092199588,4.453462989830625,DIFF-MATCH,DIFF-MATCH,0.8409270778565432,0.4337427312383557,support_calibrated_artifact_subspace,0.8120428682121363,True,4.528661745529201,0.11150727063411292,0.24018529866067417,0.290075,success,study02,20260811,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5389864804264024,success_observation_relative_four_condition_ERP,0.19066473285127347,sgeyesub,0.2173589503888395,0.40078052962567046,0.18342157923683095,study02|layout_02|200,False,,nan,0.0,4.2362014330449185,DIFF-WRONG-SAME-CELL,DIFF-WRONG-SAME-CELL,0.8475063269900214,0.4293889644737978,support_calibrated_artifact_subspace,0.8181009268008176,True,4.468080112498318,0.09943453744649584,0.22946795673334136,0.290075,success,study02,20260811,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.4940471139850072,success_observation_relative_four_condition_ERP,0.2933421516273582,sgeyesub,0.1883351591283734,0.40078052962567046,0.21244537049729706,study02|layout_02|200,False,,nan,0.0,4.76531746985552,DET-MATCH,DET-MATCH,0.8012984910519272,0.44984902056083365,support_calibrated_artifact_subspace,0.7985297158116319,True,4.83755536432507,0.17053585427846005,0.3068704976172582,0.290075,success,study02,20260811,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5189811993024631,success_observation_relative_four_condition_ERP,0.21532495255020834,sgeyesub,0.20000651302929728,0.40078052962567046,0.20077401659637317,study02|layout_02|200,False,,nan,0.0,4.4084619014022,DIFF-MATCH-K1,DIFF-MATCH-K1,0.8313926851414819,0.4370417543930548,support_calibrated_artifact_subspace,0.8135411514982783,True,4.483462300620227,0.11401990555569289,0.24889507363612332,0.290075,success,study02,20260811,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5197011326248171,success_observation_relative_four_condition_ERP,0.30120413143549085,sgeyesub,0.20557567419528006,0.40078052962567046,0.1952048554303904,study02|layout_02|200,False,,nan,0.0,4.64187035187912,DIFF-MATCH-NO-IDENTITY,DIFF-MATCH-NO-IDENTITY,0.8120308303438764,0.4291954538754662,support_calibrated_artifact_subspace,0.8034785984061398,True,4.70193716944222,0.16447585714831298,0.3016370683173175,0.290075,success,study02,20260811,study02/study02_p10,False
0.30480769230769234,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.3552375850537943,0.3552375850537943,0.0,study02|layout_02|200,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.48835112906072287,success_observation_relative_four_condition_ERP,0.203271860218135,sgeyesub,0.07688888512031851,0.3552375850537943,0.27834869993347583,study02|layout_02|200,False,,nan,0.0008329927306756593,2.220823825112061,POP,POP,0.8331032048379858,0.3745538524307443,support_calibrated_artifact_subspace,0.9274458858165145,True,2.7134580536140613,0.08150010762916093,0.1733698332029947,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.6753426031696426,success_observation_relative_four_condition_ERP,0.17492306604396324,sgeyesub,0.2522579849068968,0.3552375850537943,0.1029796001468975,study02|layout_02|200,False,,nan,0.16072526121122513,1.9935483746144262,DIFF-POP,DIFF-POP,0.8554010310389419,0.25405544013496156,support_calibrated_artifact_subspace,0.92283623729072,True,2.3534672441826348,0.105946877908414,0.1922591755443992,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.6670827106251986,success_observation_relative_four_condition_ERP,0.20792155688106392,sgeyesub,0.26333596913302304,0.3552375850537943,0.09190161592077128,study02|layout_02|200,False,,nan,0.16094237169230696,2.1388098894549885,DIFF-MATCH,DIFF-MATCH,0.827281587216071,0.26100127700808345,support_calibrated_artifact_subspace,0.9071229067453455,True,2.2826833349847826,0.14896606544602561,0.20779748985555302,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.68556288529299,success_observation_relative_four_condition_ERP,0.20966608348882018,sgeyesub,0.2654228901257768,0.3552375850537943,0.08981469492801752,study02|layout_02|200,False,,nan,0.0,1.8857112763206196,DIFF-WRONG-SAME-CELL,DIFF-WRONG-SAME-CELL,0.8262835083893898,0.25451428732480563,support_calibrated_artifact_subspace,0.9180219293522979,True,2.2225905696770454,0.15144288870089875,0.23362125536521153,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.6190004324684684,success_observation_relative_four_condition_ERP,0.2883749245937255,sgeyesub,0.2513972326532543,0.3552375850537943,0.10384035240054001,study02|layout_02|200,False,,nan,0.0,2.4898332696915837,DET-MATCH,DET-MATCH,0.7823319659231361,0.2995229841323525,support_calibrated_artifact_subspace,0.8884411592961299,True,2.6200691003686254,0.20527633064803505,0.2474266636326255,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.6631765564791452,success_observation_relative_four_condition_ERP,0.20782033389126162,sgeyesub,0.2648397828668728,0.3552375850537943,0.0903978021869215,study02|layout_02|200,False,,nan,0.0,2.10428123938152,DIFF-MATCH-K1,DIFF-MATCH-K1,0.821645679542132,0.26660971130088407,support_calibrated_artifact_subspace,0.909078398562551,True,2.2375493715342656,0.14424602874095224,0.20851053894414542,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.6156484828366162,success_observation_relative_four_condition_ERP,0.27851711852391414,sgeyesub,0.2583525420117674,0.3552375850537943,0.09688504304202694,study02|layout_02|200,False,,nan,0.0,2.5624817809921643,DIFF-MATCH-NO-IDENTITY,DIFF-MATCH-NO-IDENTITY,0.7951563129632547,0.28949877264961393,support_calibrated_artifact_subspace,0.8899046237950463,True,2.7193751312572063,0.1910164285737498,0.24272699009469087,0.30002403846153847,success,study02,20260811,study02/study02_p11,False
0.34020833333333333,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.40280984890835575,0.40280984890835575,0.0,study02|layout_02|200,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.2870138888888889,success,study02,20260811,study02/study02_p12,False
0.34020833333333333,N/A_no_clean_target,0.0,0.1746418802220222,success_observation_relative_four_condition_ERP,0.24308119035459086,sgeyesub,0.07983957530354613,0.40280984890835575,0.3229702736048096,study02|layout_02|200,False,,nan,0.0009358152143519234,6.2089648006335505,POP,POP,0.8478304696802441,0.6406926272679009,support_calibrated_artifact_subspace,0.7639385799259752,True,5.869568565891175,0.03169528653346801,0.24939511311875504,0.2870138888888889,success,study02,20260811,study02/study02_p12,False
