artifact_rrmse,covariance,eta_d,eta_z,finite,heldout,inner_participants,kkt,offspan,output_input_rms,outside,preservation,psd,safe,units
1.6184859378312568,0.061610869507700394,10.0,1.0,1.0,sub-11,14,1.423115593622372e-12,1.4468607436898127e-16,0.9706084187562256,0.0,0.9524889333439452,0.02202945105225413,1,84
1.1465661222211574,0.019779017049339386,0.0,10.0,1.0,sub-11,14,1.573344629183079e-13,1.274892658219395e-16,0.9910857493631501,0.0,0.9870827362465123,0.009627832997032083,1,84
1.1461242553565612,0.019729445376351233,0.1,10.0,1.0,sub-11,14,2.0740023455259472e-13,1.2754328440728324e-16,0.9911090545633753,0.0,0.9871173294453274,0.009524568492783053,1,84
1.1428840351377183,0.019343200069615946,1.0,10.0,1.0,sub-11,14,4.539014666772259e-13,1.2704711326887848e-16,0.9912903242318167,0.0,0.9873704980465857,0.008660373553439338,1,84
1.1280566179498424,0.01725278423899024,10.0,10.0,1.0,sub-11,14,2.470658598342977e-12,1.2697614710106843e-16,0.9922546156839227,0.0,0.9885918703869249,0.005660824431985665,1,84
2.248354003084057,0.11519614749490498,0.0,0.001,1.0,sub-12,14,1.4654332641541483e-13,4.735765084169724e-16,0.9440901828589733,0.0,0.8923098938541042,0.05256174191014603,1,84
2.248338976991519,0.11519455508533685,0.1,0.001,1.0,sub-12,14,2.1076667584457785e-13,4.733210325860978e-16,0.9440901607268105,0.0,0.8923115835951145,0.0525586493992727,1,84
2.2482045961926875,0.11518031052957271,1.0,0.001,1.0,sub-12,14,2.0217010135478388e-13,4.735528028301407e-16,0.9440899971248004,0.0,0.892326683167866,0.05252839424106311,1,84
2.246934334387683,0.11504538637705364,10.0,0.001,1.0,sub-12,14,2.338131341978176e-13,4.732113749167268e-16,0.9440912440114505,0.0,0.8924685918157154,0.05223279397813709,1,84
2.2113031435220774,0.11230554972757843,0.0,0.01,1.0,sub-12,14,1.6249435659466102e-13,4.624250332464919e-16,0.9444419599975605,0.0,0.8958439286492147,0.05157657095336429,1,84
2.211198843935457,0.11229568160321353,0.1,0.01,1.0,sub-12,14,1.9970743808661595e-13,4.622842331509236e-16,0.9444434838464348,0.0,0.8958553695815035,0.051575803892383795,1,84
2.210296267141472,0.11220986975940736,1.0,0.01,1.0,sub-12,14,2.0435984254036602e-13,4.619101445050593e-16,0.944457956580283,0.0,0.8959540554152466,0.05141922104227627,1,84
2.2031772641343266,0.11151768503231815,10.0,0.01,1.0,sub-12,14,2.364563571399274e-13,4.585670099354146e-16,0.9446251100404255,0.0,0.89672421730204,0.049689837671189854,1,84
2.0578009872914387,0.10022426627603627,0.0,0.1,1.0,sub-12,14,1.6342482922482304e-13,3.7647505043042604e-16,0.949675699399557,0.0,0.911088254252256,0.045474006268062986,1,84
2.0574600022173892,0.1001960239132466,0.1,0.1,1.0,sub-12,14,1.833827402100564e-13,3.764443174215929e-16,0.9496897244153482,0.0,0.9111233501066216,0.04539629231212141,1,84
2.0545922812570527,0.09995230860816953,1.0,0.1,1.0,sub-12,14,2.1242795882125435e-13,3.731091070815438e-16,0.949811604781002,0.0,0.911415892853948,0.04462266270713941,1,84
2.0338829824340188,0.09802009185882687,10.0,0.1,1.0,sub-12,14,4.095771341131435e-13,3.634857036848535e-16,0.9507974515896845,0.0,0.9134545145011828,0.0397904915312846,1,84
1.6649605623908768,0.06824045257146086,0.0,1.0,1.0,sub-12,14,1.7695897657263448e-13,2.488253311786801e-16,0.966867448236937,0.0,0.9460891849928954,0.03128636209807476,1,84
1.6641695504575917,0.06816665756282232,0.1,1.0,1.0,sub-12,14,1.8438161050869981e-13,2.4875962129051944e-16,0.9669030730390386,0.0,0.946156878151504,0.031135789558149635,1,84
1.6577936442158683,0.0675531004705159,1.0,1.0,1.0,sub-12,14,3.095090321602627e-13,2.4765539993511915e-16,0.9672019649986966,0.0,0.9466944174027171,0.029769576360936648,1,84
1.6200692166871258,0.06349494141283048,10.0,1.0,1.0,sub-12,14,1.4234539473060674e-12,2.455285051236343e-16,0.9692525532898019,0.0,0.9498125822428728,0.023169202089727496,1,84
1.1474683078141612,0.020554517181648652,0.0,10.0,1.0,sub-12,14,1.5242833450472626e-13,2.2066425079476957e-16,0.9906270075933551,0.0,0.9862133145640632,0.010583938644670336,1,84
1.1470262053718911,0.020502233996494434,0.1,10.0,1.0,sub-12,14,2.249417583416722e-13,2.206206964438706e-16,0.9906513358772483,0.0,0.9862502426611887,0.01044306548994842,1,84
1.1437825846010024,0.020094507137117502,1.0,10.0,1.0,sub-12,14,4.962802655600605e-13,2.1983961539714634e-16,0.9908405033114608,0.0,0.9865210109370481,0.009353169969075878,1,84
1.12892157680889,0.017887701063905522,10.0,10.0,1.0,sub-12,14,2.7494620337078925e-12,2.2009687328830815e-16,0.9918458678922685,0.0,0.9878273755879098,0.006086025437418223,1,84
2.1522479589418104,0.10780586177692404,0.0,0.001,1.0,sub-14,14,1.5631940186722204e-13,4.1459271550805e-16,0.9455785623365889,0.0,0.8979399679575983,0.049272168191392254,1,84
2.152235185205241,0.10780430742095418,0.1,0.001,1.0,sub-14,14,1.961574174885689e-13,4.1458753236328074e-16,0.9455785322738463,0.0,0.897941599383333,0.049268972947602574,1,84
2.152120988851184,0.10779041088875883,1.0,0.001,1.0,sub-14,14,2.1666897566782353e-13,4.1466197451170314e-16,0.945578296106549,0.0,0.8979561720288058,0.04923981513014477,1,84
2.1510447851574113,0.10765939850529344,10.0,0.001,1.0,sub-14,14,1.9285891501521913e-13,4.130481530569399e-16,0.9455787169497811,0.0,0.8980926903998704,0.04897156466685237,1,84
2.1222319533890412,0.10527743345107154,0.0,0.01,1.0,sub-14,14,1.183392008724262e-13,3.9644294210043614e-16,0.9459084555485398,0.0,0.901141166719572,0.04774364142774695,1,84
2.122145308527369,0.10526815822122641,0.1,0.01,1.0,sub-14,14,1.998697586404395e-13,3.967064848300483e-16,0.9459098436423167,0.0,0.9011520144354729,0.04770865517622707,1,84
2.1213965521166207,0.10518774223072332,1.0,0.01,1.0,sub-14,14,2.1177388546493128e-13,3.9562205086996925e-16,0.9459230664132443,0.0,0.9012454334588073,0.04747288406422624,1,84
2.1155068663046914,0.1045479763605486,10.0,0.01,1.0,sub-14,14,2.026738565334762e-13,3.9004488176579397e-16,0.9460775434940446,0.0,0.901970805420808,0.04634182381318244,1,84
2.0005559403356408,0.0952026183783421,0.0,0.1,1.0,sub-14,14,1.3765708150090394e-13,2.8638305468675923e-16,0.9508359902022819,0.0,0.9147982706782025,0.04288561013965703,1,84
2.0002591733256048,0.09517666019881166,0.1,0.1,1.0,sub-14,14,2.1649051599023242e-13,2.861153344290749e-16,0.9508493676897132,0.0,0.9148316898195131,0.042784905548138255,1,84
1.997744000995379,0.09495167817396119,1.0,0.1,1.0,sub-14,14,1.9993001962975974e-13,2.824761538298617e-16,0.9509658915285906,0.0,0.9151109628538274,0.04200205436564935,1,84
1.979165929794082,0.09314155351755526,10.0,0.1,1.0,sub-14,14,4.58130887723417e-13,2.7104802977204355e-16,0.9519173274621534,0.0,0.9170687949837825,0.03763857947928478,1,84
1.6420464025260497,0.06544166143039364,0.0,1.0,1.0,sub-14,14,1.3948630610338156e-13,1.5067896166293696e-16,0.967534879628961,0.0,0.9481327502539414,0.029819150344886754,1,84
1.641287119602908,0.06536972851505654,0.1,1.0,1.0,sub-14,14,1.9597022417526334e-13,1.5073247343975916e-16,0.967569944731479,0.0,0.9481988877995229,0.02969109980774792,1,84
1.635164438835862,0.06477196706730706,1.0,1.0,1.0,sub-14,14,3.161069289923208e-13,1.5021505175050506e-16,0.967864058639581,0.0,0.9487236250172535,0.02865232792534502,1,84
1.5989491905628033,0.060829559642899156,10.0,1.0,1.0,sub-14,14,1.2272088107628017e-12,1.479205821517368e-16,0.9698788180751631,0.0,0.951758653347951,0.02238151479394957,1,84
1.1450304755555083,0.019769592485491663,0.0,10.0,1.0,sub-14,14,1.498906818770116e-13,1.2587593221507126e-16,0.9908253189271008,0.0,0.9867362926243985,0.0099843092092868,1,84
1.1445972511344908,0.0197190365618933,0.1,10.0,1.0,sub-14,14,2.1619743032867214e-13,1.2533157805080376e-16,0.9908491748848647,0.0,0.9867720469399704,0.009881301288469327,1,84
1.1414183125378596,0.019324753675115908,1.0,10.0,1.0,sub-14,14,4.2886329408377473e-13,1.253860839248642e-16,0.9910346358857473,0.0,0.9870341996094074,0.008966528677320123,1,84
1.126860397068448,0.017191991144913592,10.0,10.0,1.0,sub-14,14,2.909841679779458e-12,1.2510149362520337e-16,0.9920198237019635,0.0,0.9882978071846593,0.005889972371741027,1,84
2.232211712842969,0.11499370493826408,0.0,0.001,1.0,sub-15,14,1.3889418715691482e-13,3.9986232432229475e-16,0.94866930707625,0.0,0.8938092630997803,0.0496026718389209,1,84
2.2321976638999947,0.11499217781542585,0.1,0.001,1.0,sub-15,14,1.9408702953749964e-13,3.9962764012072853e-16,0.9486692738860417,0.0,0.8938109296714032,0.04960294323216937,1,84
2.232072035512821,0.11497851559944257,1.0,0.001,1.0,sub-15,14,2.1174334194087212e-13,3.995706030396415e-16,0.9486690083060365,0.0,0.8938258233755485,0.04960251822944232,1,84
2.230885465400995,0.11484896981936579,10.0,0.001,1.0,sub-15,14,2.0880750832101094e-13,3.9885983486359867e-16,0.9486690281402405,0.0,0.893965883332478,0.0493678537289024,1,84
2.1973705306784574,0.11221082156317805,0.0,0.01,1.0,sub-15,14,1.316195829574662e-13,3.875690909936712e-16,0.9489476657546787,0.0,0.8972136778273911,0.04825754306155469,1,84
2.1972733330775407,0.11220130151238816,0.1,0.01,1.0,sub-15,14,1.8049603643721127e-13,3.8735609466165357e-16,0.9489489430104789,0.0,0.8972250000113069,0.048230415557673274,1,84
2.196432224696217,0.11211843038445087,1.0,0.01,1.0,sub-15,14,1.9261014740817607e-13,3.8686229152636003e-16,0.9489611222940565,0.0,0.8973226960951082,0.04806470996570696,1,84
2.1897811163865413,0.11144610380032814,10.0,0.01,1.0,sub-15,14,2.091739480038411e-13,3.8240308186128945e-16,0.9491028864397851,0.0,0.8980862528074609,0.04677290817468656,1,84
2.0514321261449115,0.10038247998990943,0.0,0.1,1.0,sub-15,14,1.2273779876046494e-13,2.9812060664803164e-16,0.953269029564718,0.0,0.911920970649324,0.04352098003948238,1,84
2.0511028936440345,0.10035425895924599,0.1,0.1,1.0,sub-15,14,2.0412243324179665e-13,2.977799105577652e-16,0.9532810078829902,0.0,0.9119560154984653,0.04349616963467418,1,84
2.0483276297494304,0.1001104794424738,1.0,0.1,1.0,sub-15,14,2.076698601442894e-13,2.95518239811397e-16,0.953385653004401,0.0,0.9122482716601568,0.042829431475933745,1,84
2.028155341267805,0.09817090703943043,10.0,0.1,1.0,sub-15,14,3.6411085786658944e-13,2.8516274601005186e-16,0.9542534441975961,0.0,0.9142889052903982,0.03820851900080476,1,84
1.6642393224156469,0.06838071355169273,0.0,1.0,1.0,sub-15,14,1.4616879135636348e-13,1.7905293966874398e-16,0.9686102188987733,0.0,0.9463936954937011,0.0304277307828064,1,84
1.6634559785207992,0.06830635959670642,0.1,1.0,1.0,sub-15,14,1.8885422326504687e-13,1.7924312270938524e-16,0.9686436016511205,0.0,0.9464616738728333,0.03029980856621848,1,84
1.6571401385104532,0.06768807648524368,1.0,1.0,1.0,sub-15,14,2.823984432541779e-13,1.784571990536677e-16,0.9689239371694596,0.0,0.9470018174985112,0.02907582020451337,1,84
1.6197267042831267,0.06359725669629186,10.0,1.0,1.0,sub-15,14,1.2343142381204027e-12,1.7671193940568315e-16,0.9708553491471479,0.0,0.9501413912004018,0.022254449318405447,1,84
1.1485430377319443,0.020640564463356183,0.0,10.0,1.0,sub-15,14,1.4549208398897288e-13,1.5872392764590683e-16,0.9909843312822556,0.0,0.9862172545514744,0.010106379777966778,1,84
1.1480992687624094,0.02058776709462438,0.1,10.0,1.0,sub-15,14,2.194435109816238e-13,1.587052735024077e-16,0.9910077862221307,0.0,0.986254696742021,0.00997400646977274,1,84
1.1448426105349867,0.020175962252280445,1.0,10.0,1.0,sub-15,14,4.561853540421691e-13,1.5853397889919873e-16,0.9911902575403505,0.0,0.9865293296923613,0.009050528462563242,1,84
1.1299161369266628,0.017946447134880653,10.0,10.0,1.0,sub-15,14,2.8475846019795253e-12,1.5844816889264752e-16,0.992160916492127,0.0,0.9878553283477108,0.005908335923642919,1,84
2.2441454113043386,0.11485063714287538,0.0,0.001,1.0,sub-17,14,1.3551065031996197e-13,4.028787185427602e-16,0.9453763198324474,0.0,0.8930159202728877,0.05258531881449729,1,84
2.244129964300272,0.11484898240372225,0.1,0.001,1.0,sub-17,14,1.9457079022112768e-13,4.029698545248056e-16,0.9453763162438859,0.0,0.8930176634232746,0.052583770020444905,1,84
2.2439918143704056,0.11483417753980768,1.0,0.001,1.0,sub-17,14,1.8046697981898866e-13,4.029730225917382e-16,0.945376319526128,0.0,0.8930332377500105,0.05256870284825122,1,84
2.242685808797318,0.11469375921314,10.0,0.001,1.0,sub-17,14,1.9444482399872108e-13,4.0237709678362626e-16,0.945379227259395,0.0,0.8931793627068184,0.05230332723507282,1,84
2.205978183348735,0.11176647528305017,0.0,0.01,1.0,sub-17,14,1.591848346260165e-13,3.8856057533923745e-16,0.9457715504009725,0.0,0.8967122729238057,0.05123529730427148,1,84
2.2058706120307345,0.1117562519049333,0.1,0.01,1.0,sub-17,14,1.6925897274364242e-13,3.888308424384678e-16,0.9457732406276443,0.0,0.8967238454824288,0.05119955082391329,1,84
2.2049408025203037,0.11166737353213543,1.0,0.01,1.0,sub-17,14,1.780022888346148e-13,3.8811878071684186e-16,0.9457891706976975,0.0,0.8968234447367042,0.05085690130344639,1,84
2.1976559925735493,0.11095484313361953,10.0,0.01,1.0,sub-17,14,1.9697471167373372e-13,3.842386680795892e-16,0.9459662804101595,0.0,0.8975917903633562,0.04900864803764744,1,84
2.0510417803450767,0.09962109980434035,0.0,0.1,1.0,sub-17,14,1.341572355851808e-13,2.9595411502810046e-16,0.9510171916254645,0.0,0.9117013071458266,0.04445426720066678,1,84
2.0507028833645555,0.0995940376504706,0.1,0.1,1.0,sub-17,14,1.634605149649003e-13,2.950856102635856e-16,0.9510308369702729,0.0,0.9117347943414923,0.04437005510953609,1,84
2.0478512327867824,0.0993601278353963,1.0,0.1,1.0,sub-17,14,2.1051943257416063e-13,2.929345131114406e-16,0.9511491311621446,0.0,0.9120148342262739,0.04372239984036198,1,84
2.027228163694009,0.09748539661378522,10.0,0.1,1.0,sub-17,14,3.5281830367325927e-13,2.843995496437265e-16,0.9521058467037866,0.0,0.9139920734473372,0.039913556644310934,1,84
1.6573224595143312,0.06787527986651923,0.0,1.0,1.0,sub-17,14,1.2468333244171282e-13,1.9441918785016938e-16,0.967770845210011,0.0,0.9464086876507201,0.03186679050140707,1,84
1.656531768513879,0.06780098377363239,0.1,1.0,1.0,sub-17,14,1.651403881366843e-13,1.9448877762431292e-16,0.9678059813328818,0.0,0.946476350134937,0.03164180065127898,1,84
1.6501624860110256,0.06718293035149306,1.0,1.0,1.0,sub-17,14,2.389199948993337e-13,1.9389279920504511e-16,0.9681006161331925,0.0,0.9470138895391419,0.029856434734842112,1,84
1.6125706411466731,0.06309401086441999,10.0,1.0,1.0,sub-17,14,1.2414196654780037e-12,1.925399881751812e-16,0.9701135392916423,0.0,0.950134118783058,0.023011280084107237,1,84
1.143340847151833,0.02008058001346242,0.0,10.0,1.0,sub-17,14,1.1114918509390138e-13,1.825976946995516e-16,0.9909967120465539,0.0,0.9864503204986954,0.010142938129561394,1,84
1.1429085380363686,0.020028848412184903,0.1,10.0,1.0,sub-17,14,1.9306249720600698e-13,1.8303629092984227e-16,0.9910202222899548,0.0,0.9864868659952224,0.010048677544987712,1,84
1.1397393587492874,0.019625734583954495,1.0,10.0,1.0,sub-17,14,4.4290497195712913e-13,1.8312989457335686e-16,0.9912028015757512,0.0,0.9867547011070589,0.00908551947251667,1,84
1.125243724425322,0.01744818291401737,10.0,10.0,1.0,sub-17,14,2.4063713984408728e-12,1.8284213898942334e-16,0.9921702510672765,0.0,0.9880467470588338,0.005998088978242373,1,84
2.1926048899989943,0.11286832421890243,0.0,0.001,1.0,sub-18,14,1.3652571137104783e-13,1.707288910204765e-16,0.9498691632966331,0.0,0.8971703028779685,0.052156532464916396,1,84
2.1925890471229286,0.11286674846816606,0.1,0.001,1.0,sub-18,14,1.7321628163208488e-13,1.7104414751638206e-16,0.9498691306561682,0.0,0.897171941736641,0.05215420681237304,1,84
2.192447498194444,0.1128526549201284,1.0,0.001,1.0,sub-18,14,1.7574793307170314e-13,1.7107852250558948e-16,0.9498688756578622,0.0,0.8971865849132639,0.05213075842951002,1,84
2.191119963960714,0.1127192886632004,10.0,0.001,1.0,sub-18,14,1.7085200648427783e-13,1.7053403228816602e-16,0.9498694224244113,0.0,0.8973241295316104,0.05188056927170322,1,84
2.1544569764604904,0.11001977751683348,0.0,0.01,1.0,sub-18,14,1.4599961451451582e-13,1.6653652442999672e-16,0.9502262697813447,0.0,0.9006225642570403,0.051065377912354014,1,84
2.1543529683959557,0.11001025681042992,0.1,0.01,1.0,sub-18,14,1.7824395233599434e-13,1.664044586289165e-16,0.95022777242058,0.0,0.900633389133716,0.05105229677950973,1,84
2.153456044952319,0.10992735778788972,1.0,0.01,1.0,sub-18,14,1.995744839230643e-13,1.6606447695285062e-16,0.9502420304075324,0.0,0.9007269612406548,0.050872933227503664,1,84
2.146474422042804,0.1092523541138003,10.0,0.01,1.0,sub-18,14,2.0217954294870263e-13,1.6472162793086825e-16,0.9504047802480782,0.0,0.9014657108813671,0.04927978494759692,1,84
2.0053121322982337,0.09803558608346427,0.0,0.1,1.0,sub-18,14,1.182969066619643e-13,1.4685993326235047e-16,0.9552792688203634,0.0,0.9154379645544483,0.04539920058628092,1,84
2.004982392999821,0.0980071289079355,0.1,0.1,1.0,sub-18,14,1.7068852944813697e-13,1.468477439598507e-16,0.9552924235946892,0.0,0.9154720073863883,0.045335312675714536,1,84
2.002207122350729,0.09776034592584594,1.0,0.1,1.0,sub-18,14,1.836467486019241e-13,1.465198401940526e-16,0.9554066327529337,0.0,0.9157570536238178,0.04437138176175869,1,84
1.9821449367380748,0.0957838788443403,10.0,0.1,1.0,sub-18,14,3.2659589318687463e-13,1.453859548773293e-16,0.9563267222505442,0.0,0.9177514744241523,0.039646238898318885,1,84
1.6224495409356872,0.06522410044257607,0.0,1.0,1.0,sub-18,14,1.1064165456835846e-13,1.320375229571525e-16,0.9711039266889289,0.0,0.949819537109456,0.030606878422656154,1,84
1.6217002751235197,0.06515009346358401,0.1,1.0,1.0,sub-18,14,1.6707270487716285e-13,1.3178565941827855e-16,0.971135897979111,0.0,0.9498834648857507,0.030470075828741856,1,84
1.6156726536093788,0.06453666416316209,1.0,1.0,1.0,sub-18,14,2.7216324432239553e-13,1.3159605301006386e-16,0.9714030952588346,0.0,0.9503895002047523,0.029135593484995927,1,84
1.5801963764967357,0.06052579889159787,10.0,1.0,1.0,sub-18,14,1.0160761121369433e-12,1.3142419550556114e-16,0.9732152434170044,0.0,0.9533066415854188,0.02242921788399417,1,84
1.1364997147329994,0.019103543178727565,0.0,10.0,1.0,sub-18,14,1.2417580191616988e-13,1.2622964815281605e-16,0.9919745623052714,0.0,0.9874162301913162,0.010364893910486997,1,84
1.1361012436520586,0.019055096770995865,0.1,10.0,1.0,sub-18,14,1.855235541911714e-13,1.2621235816681441e-16,0.9919948998563313,0.0,0.9874488805391272,0.010287035711613745,1,84
1.133166891581643,0.018677001320412168,1.0,10.0,1.0,sub-18,14,4.0120288044168515e-13,1.2668234100212631e-16,0.9921534929052426,0.0,0.9876894017740673,0.009125804853017814,1,84
1.1196842987736797,0.016625836363495388,10.0,10.0,1.0,sub-18,14,2.145162354628112e-12,1.26340085706621e-16,0.9930030430278258,0.0,0.9888610589374787,0.005919666897912813,1,84
2.0048715030909383,0.07253429047471942,0.0,0.001,1.0,sub-19,14,1.148287814040876e-13,3.0470162470456593e-16,0.9611348768371354,0.0,0.931615524820287,0.0381370522988839,1,84
2.004858188800462,0.07253355976807388,0.1,0.001,1.0,sub-19,14,1.5503191436882925e-13,3.046643999601347e-16,0.9611350325823148,0.0,0.9316163903105986,0.03813667175433161,1,84
2.0047388521331766,0.07252700122295752,1.0,0.001,1.0,sub-19,14,1.5041120217715442e-13,3.047623576070141e-16,0.9611364382760674,0.0,0.9316241411606266,0.03813278658642125,1,84
2.0035894878676377,0.07246309099996472,10.0,0.001,1.0,sub-19,14,1.3261812283259035e-13,3.0437557310933503e-16,0.9611508159466653,0.0,0.9316982448375006,0.03805113712848299,1,84
1.9690748479506124,0.07043935956151418,0.0,0.01,1.0,sub-19,14,1.135599550902303e-13,2.963539506229439e-16,0.9616241721424714,0.0,0.9340801784412379,0.03738841991143581,1,84
1.9689691108309542,0.07043367834393376,0.1,0.01,1.0,sub-19,14,1.5162193590603646e-13,2.964414531891211e-16,0.9616259529740349,0.0,0.9340867657705617,0.03737679247765785,1,84
1.968046004059326,0.07038372622796012,1.0,0.01,1.0,sub-19,14,1.2969899625192042e-13,2.9620709388917056e-16,0.9616420225844381,0.0,0.9341438263916628,0.03727662292926083,1,84
1.9605303217308043,0.06996107890017965,10.0,0.01,1.0,sub-19,14,1.601179506443324e-13,2.9329650341822536e-16,0.9617987937499425,0.0,0.9345942989590947,0.036367379276564096,1,84
1.8007159818196763,0.061190290868874314,0.0,0.1,1.0,sub-19,14,9.279349775343214e-14,2.222876785851955e-16,0.9660170855589266,0.0,0.94466347343462,0.03411653875095934,1,84
1.8003736614130137,0.06117339317230363,0.1,0.1,1.0,sub-19,14,1.1924786555031883e-13,2.2207247946331394e-16,0.9660282054965732,0.0,0.9446826528650789,0.03409213155598272,1,84
1.797524770851748,0.06102910867093072,1.0,0.1,1.0,sub-19,14,1.3526217183349823e-13,2.1954054370172217e-16,0.9661232451861446,0.0,0.9448418415863652,0.033670623418428615,1,84
1.7778720819701759,0.059910441663492256,10.0,0.1,1.0,sub-19,14,2.581638606595031e-13,2.114943915113749e-16,0.9668477650585597,0.0,0.9459580167887283,0.030540367874680056,1,84
1.4462103263417005,0.04063893140689944,0.0,1.0,1.0,sub-19,14,9.203220196511774e-14,1.1416836595883375e-16,0.9783417990873426,0.0,0.9668527362280828,0.023587945059849444,1,84
1.445578020368122,0.04059931889810594,0.1,1.0,1.0,sub-19,14,1.3277210019255325e-13,1.1374854853808367e-16,0.9783655116349382,0.0,0.9668895016409652,0.023454255147570748,1,84
1.4405429416686624,0.04026940770636,1.0,1.0,1.0,sub-19,14,2.2809267702108453e-13,1.131233747198758e-16,0.9785643511101308,0.0,0.9671819760367955,0.022419104766295054,1,84
1.412031615190315,0.038074433756863674,10.0,1.0,1.0,sub-19,14,7.464082262318005e-13,1.1176649916477999e-16,0.9799228676965687,0.0,0.9689010331743516,0.017711714408136257,1,84
1.078493459785637,0.011959616445729777,0.0,10.0,1.0,sub-19,14,8.035899987763038e-14,9.481098494930455e-17,0.9940755736686335,0.0,0.9916530503087825,0.007260947019189208,1,84
1.0782285972620067,0.011933077494128672,0.1,10.0,1.0,sub-19,14,1.4888619437854123e-13,9.520626003986027e-17,0.9940907675291827,0.0,0.9916724413445895,0.007146450498284736,1,84
1.0763008181868026,0.011724245117800323,1.0,10.0,1.0,sub-19,14,3.079864405836339e-13,9.500932603993169e-17,0.9942088604498923,0.0,0.9918159555138518,0.006458421560455518,1,84
1.0675815517114782,0.010553035344746447,10.0,10.0,1.0,sub-19,14,1.920495508654442e-12,9.475579316595256e-17,0.9948395551913899,0.0,0.9925398697730133,0.00435377338318085,1,84
2.250303547210423,0.11564456037254836,0.0,0.001,1.0,sub-21,14,1.5166703871641186e-13,4.499833154140275e-16,0.9461332901397588,0.0,0.8920149754755251,0.05033561826899312,1,84
2.250289183022023,0.11564293127668164,0.1,0.001,1.0,sub-21,14,1.9603728595178218e-13,4.500853776324284e-16,0.9461332572042483,0.0,0.8920166908949161,0.050331250247659935,1,84
2.2501607613478036,0.11562836107122033,1.0,0.001,1.0,sub-21,14,1.8568162054218482e-13,4.496899388643893e-16,0.946132997473116,0.0,0.8920320170969196,0.050294467805438545,1,84
2.2489495718911208,0.11549055897390618,10.0,0.001,1.0,sub-21,14,1.9054681774232139e-13,4.494416600959656e-16,0.9461333458026786,0.0,0.892175841099113,0.05003081019439081,1,84
2.2152293010895154,0.11273965138613408,0.0,0.01,1.0,sub-21,14,1.473741763545279e-13,4.364505718418596e-16,0.9464712442897776,0.0,0.895558484879322,0.049118529635041965,1,84
2.2151307823649904,0.11272965784996727,0.1,0.01,1.0,sub-21,14,1.8076535225685667e-13,4.361986320410883e-16,0.9464726701438224,0.0,0.8955700335570184,0.04910977820470971,1,84
2.214278130158409,0.11264284070986619,1.0,0.01,1.0,sub-21,14,1.8526285003449603e-13,4.3555019839811016e-16,0.9464862364695703,0.0,0.895669579574546,0.04901186604848812,1,84
2.2075192834426787,0.11194599712827998,10.0,0.01,1.0,sub-21,14,2.0265006604009138e-13,4.3162822762982663e-16,0.9466434731209533,0.0,0.896444769120508,0.04752564323181604,1,84
2.067603640274444,0.1006862439108384,0.0,0.1,1.0,sub-21,14,1.0807228128279738e-13,3.3977659107928e-16,0.9515024471637862,0.0,0.9109341167774665,0.04347689566083617,1,84
2.0672648931770303,0.10065790929322256,0.1,0.1,1.0,sub-21,14,1.6566510068522737e-13,3.3917961207095994e-16,0.9515160562599154,0.0,0.9109697115018032,0.043411142032543135,1,84
2.064408797386296,0.10041324665921214,1.0,0.1,1.0,sub-21,14,1.8180166367052326e-13,3.369403166505013e-16,0.951634670989454,0.0,0.911266593586739,0.04262854620942497,1,84
2.043621995885324,0.09846397761416469,10.0,0.1,1.0,sub-21,14,3.804787173153489e-13,3.265495257796973e-16,0.9526063765907387,0.0,0.9133437917681768,0.0384259401953997,1,84
1.6713392007310897,0.06776058499627309,0.0,1.0,1.0,sub-21,14,1.1842378929335004e-13,1.9053330586588603e-16,0.9687751437555485,0.0,0.9469897338226599,0.03033588271667989,1,84
1.6705349791189574,0.06768455645026365,0.1,1.0,1.0,sub-21,14,1.741226210835326e-13,1.906183649530266e-16,0.9688108172474402,0.0,0.9470588319521516,0.03018174280042297,1,84
1.6640534939770808,0.0670517479320442,1.0,1.0,1.0,sub-21,14,3.027842526968189e-13,1.893835596448704e-16,0.9691092347533208,0.0,0.9476073806105063,0.028888898094067788,1,84
1.625744298311852,0.06285994438661288,10.0,1.0,1.0,sub-21,14,1.238374482324746e-12,1.8714946260007257e-16,0.9711187856096422,0.0,0.9507809421990361,0.02233316290171159,1,84
1.1493026250660752,0.01920428136801525,0.0,10.0,1.0,sub-21,14,1.316195829574662e-13,1.5644424434742128e-16,0.991614033010587,0.0,0.9869962581992423,0.010532291613274408,1,84
1.1488598198026974,0.019152855319626086,0.1,10.0,1.0,sub-21,14,1.9152933207676272e-13,1.5627377925082233e-16,0.9916364827801506,0.0,0.9870324866275888,0.010378985275896884,1,84
1.1456132675533848,0.018753063556891544,1.0,10.0,1.0,sub-21,14,4.136373783174869e-13,1.5621250975592468e-16,0.9918101706081444,0.0,0.987297211034545,0.009413952646691894,1,84
1.1307824978156193,0.016613088998713256,10.0,10.0,1.0,sub-21,14,2.5220883582646605e-12,1.5636599610387372e-16,0.9927203188109198,0.0,0.9885607811826207,0.006193872160262905,1,84
2.249836516318359,0.11543225078930194,0.0,0.001,1.0,sub-23,14,1.5547351765798382e-13,4.576978471403763e-16,0.9450932063512392,0.0,0.8923555956716568,0.052708093534999806,1,84
2.249821127933527,0.11543055491989407,0.1,0.001,1.0,sub-23,14,2.0812196276983932e-13,4.581504891768575e-16,0.945093177512099,0.0,0.8923573682910201,0.05270697087510215,1,84
