erp_amplitude_relative_preservation,erp_latency_relative_preservation,fold,method,motion_coherence_reduction,nonartifact_observation_preservation,observation_change_ratio,oracle_nondeployable,output_input_RMS_ratio,outputs_frozen_before_query_imu_scoring,participant,protocol,query_event_used_for_inference,query_imu_used_for_inference,query_session,reference_free_covariance_distortion,reference_free_psd_distortion,ssvep_phase_relative_preservation,ssvep_snr_relative_preservation,status,task
0.9218370788124876,1.0,2,TEMPORAL-SHUFFLED,0.008063040673732758,0.84820257127285,0.15613968670368195,False,0.9448802471160889,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.1352455816198271,0.12877410936500877,nan,nan,success,ERP
0.9979179414605625,1.0,2,ASR-LIKE,-6.598979234695435e-05,0.9560280069708824,0.02771349437534809,False,0.997503399848938,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.01471666296610095,0.03189400181352024,nan,nan,success,ERP
0.9089076248683317,1.0,2,ORACLE-QUERY-IMU,0.06210894789546728,0.7331646680831909,0.2533447742462158,True,0.9673755764961243,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-03,0.09430045670583237,0.1923085686418377,nan,nan,success,ERP
1.0,1.0,2,RAW,0.0,1.0,0.0,False,1.0,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.0,0.0,nan,nan,success,ERP
-1.0096835416178531,0.775390625,2,STRONG-POP,0.04740519821643829,0.7288885116577148,0.2991865873336792,False,0.8948224186897278,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.2819959331270137,0.22382235034985234,nan,nan,success,ERP
-1.0288447112786843,0.775390625,2,DET-NULL,0.036251455545425415,0.7802988141775131,0.24868503212928772,False,0.904637336730957,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.24696818453802594,0.18910050699088227,nan,nan,success,ERP
-1.0035097206747987,0.775390625,2,DET-MATCH,0.03345012664794922,0.7867663651704788,0.24449633061885834,False,0.9051526188850403,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.23785695188815004,0.18471673322258705,nan,nan,success,ERP
-1.000257989685792,0.775390625,2,DET-WRONG-1,0.03288799524307251,0.7867535501718521,0.24371477961540222,False,0.9064579010009766,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.23585950355424543,0.184514780103332,nan,nan,success,ERP
-0.9975288876722024,0.599609375,2,DET-WRONG-2,0.030396416783332825,0.7873986512422562,0.24449804425239563,False,0.9052983522415161,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.233909278190834,0.18363344914978444,nan,nan,success,ERP
-1.006796492834566,0.775390625,2,DET-WRONG-3,0.032948240637779236,0.790226474404335,0.23823098838329315,False,0.9081004858016968,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.23596290713238946,0.1815547875658346,nan,nan,success,ERP
-1.0128350055468154,0.775390625,2,TEMPORAL-SHUFFLED,0.03229515254497528,0.7986513078212738,0.22674460709095,False,0.9124373197555542,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.22297134389220846,0.17543829898118674,nan,nan,success,ERP
1.0,1.0,2,ASR-LIKE,-0.00012411177158355713,0.928136870265007,0.043332990258932114,False,0.9963505268096924,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.027590959104021092,0.05456047172298556,nan,nan,success,ERP
-1.2092834297251938,0.775390625,2,ORACLE-QUERY-IMU,0.1918807476758957,0.5828243792057037,0.4481367766857147,True,0.8939648270606995,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.2731118018225299,0.3301288408071834,nan,nan,success,ERP
nan,nan,2,RAW,0.0,1.0,0.0,False,1.0,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.0,0.0,1.0,1.0,success,SSVEP
nan,nan,2,STRONG-POP,0.038408130407333374,0.6735042035579681,0.32259467244148254,False,0.8031550645828247,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.5041283442478031,0.30263312009736626,0.9697473842054203,0.9668839390189272,success,SSVEP
nan,nan,2,DET-NULL,0.032763734459877014,0.6459324061870575,0.35401275753974915,False,0.7830142378807068,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.5558263469367122,0.33187384093482913,0.9766266455869269,0.9879941997000361,success,SSVEP
nan,nan,2,DET-MATCH,0.027408823370933533,0.6647914946079254,0.33536747097969055,False,0.7939463257789612,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.5240650004586311,0.31417564941328957,0.9760969514003358,0.9833423466629261,success,SSVEP
nan,nan,2,DET-WRONG-1,0.026067495346069336,0.6827792525291443,0.31777602434158325,False,0.8050218820571899,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.4965448636314077,0.2979605041749467,0.9769539592347863,0.983149694049629,success,SSVEP
nan,nan,2,DET-WRONG-2,0.025831550359725952,0.7134148478507996,0.2870631515979767,False,0.8229385614395142,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.4494470623800886,0.27284989589737335,0.979570908051907,0.9901278018928696,success,SSVEP
nan,nan,2,DET-WRONG-3,0.02935430407524109,0.6624526083469391,0.33781635761260986,False,0.7921907901763916,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.5298355796337425,0.3162590277489719,0.9760703455550354,0.9864422277127405,success,SSVEP
nan,nan,2,TEMPORAL-SHUFFLED,0.0284014493227005,0.6578718721866608,0.34208786487579346,False,0.7889700531959534,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.5354359255205422,0.32077069838664424,0.9757405481229902,0.9836039820669684,success,SSVEP
nan,nan,2,ASR-LIKE,-0.0002651214599609375,0.8900512978434563,0.05840861052274704,False,0.995441734790802,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.05049677733588036,0.08244249488073196,0.9998239930590125,0.9994419781703794,success,SSVEP
nan,nan,2,ORACLE-QUERY-IMU,0.2183614857494831,0.29573267698287964,0.7234624028205872,True,0.6903626918792725,True,sub-06,S2_MOTION_XSPEED,False,False,ses-04,0.7265114709111019,0.6128728683873321,0.9631099900086264,0.9855577869664427,success,SSVEP
1.0,1.0,2,RAW,0.0,1.0,0.0,False,1.0,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.0,0.0,nan,nan,success,ERP
-1.1368590431526697,0.775390625,2,STRONG-POP,0.048819705843925476,0.7241933941841125,0.3001538813114166,False,0.8939043283462524,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.28784606619253583,0.22627552234669535,nan,nan,success,ERP
-1.1592891333450561,0.775390625,2,DET-NULL,0.03636443614959717,0.7754816114902496,0.2500409781932831,False,0.9037488102912903,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.2539809812390804,0.1933464504101795,nan,nan,success,ERP
-1.1107816396394585,0.775390625,2,DET-MATCH,0.030096903443336487,0.7884502559900284,0.23827967047691345,False,0.9065933227539062,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.23601297589469877,0.1831568619015185,nan,nan,success,ERP
-1.0765409301028996,0.775390625,2,DET-WRONG-1,0.024999603629112244,0.7986182868480682,0.22722186148166656,False,0.9101918339729309,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.22182893823537103,0.17271483365630516,nan,nan,success,ERP
-1.1161462811108867,0.775390625,2,DET-WRONG-2,0.02815820276737213,0.7963212430477142,0.22870203852653503,False,0.9097059369087219,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.22707108200767037,0.17687601405327058,nan,nan,success,ERP
-1.119623373809158,0.775390625,2,DET-WRONG-3,0.028748303651809692,0.782389834523201,0.24539829790592194,False,0.9039433598518372,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.2401819565515459,0.18833659091418883,nan,nan,success,ERP
-1.1403761970765283,0.775390625,2,TEMPORAL-SHUFFLED,0.032036781311035156,0.7892751097679138,0.23571455478668213,False,0.907771110534668,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.2357429227195191,0.18370828378744972,nan,nan,success,ERP
0.9999998416552348,1.0,2,ASR-LIKE,-9.310245513916016e-05,0.9354807958006859,0.043730221688747406,False,0.9963530898094177,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.024297448827388966,0.04945284260240584,nan,nan,success,ERP
-1.3083047791537852,0.775390625,2,ORACLE-QUERY-IMU,0.19285443797707558,0.579092800617218,0.44966641068458557,True,0.8931961059570312,True,sub-06,S1_MOTION_WITHIN_SESSION,False,False,ses-04,0.2714466737879343,0.3195795937613793,nan,nan,success,ERP
1.0,1.0,2,RAW,0.0,1.0,0.0,False,1.0,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.0,0.0,nan,nan,success,ERP
0.7434386400237347,0.736328125,2,STRONG-POP,0.046239349991083145,0.6773220896720886,0.2944461703300476,False,0.8633708357810974,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.4564303036578083,0.2682418575155508,nan,nan,success,ERP
0.7130321488324504,1.0,2,DET-NULL,0.022383317351341248,0.7651616334915161,0.2250727415084839,False,0.87978196144104,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.30150234165212525,0.19804121072738115,nan,nan,success,ERP
0.7040295013020142,1.0,2,DET-MATCH,0.022272177040576935,0.7649081647396088,0.22561930119991302,False,0.8795609474182129,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.2958465567807909,0.197812993654599,nan,nan,success,ERP
0.7165401919133301,1.0,2,DET-WRONG-1,0.020687274634838104,0.7942171990871429,0.2010679394006729,False,0.8967688679695129,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.2389633658941842,0.17098103714569995,nan,nan,success,ERP
0.7345131650038761,1.0,2,DET-WRONG-2,0.006241254508495331,0.7776182740926743,0.21024571359157562,False,0.8963990211486816,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.28040529777441586,0.18623471642118128,nan,nan,success,ERP
0.7333135544335911,1.0,2,DET-WRONG-3,0.014588281512260437,0.8133968561887741,0.18234096467494965,False,0.9060296416282654,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.2331340162586811,0.1572287542688323,nan,nan,success,ERP
0.7190396851152758,1.0,2,TEMPORAL-SHUFFLED,0.018137171864509583,0.8140897154808044,0.18332675099372864,False,0.9058789014816284,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.230436649806972,0.15671793261141354,nan,nan,success,ERP
0.9708770781982873,1.0,2,ASR-LIKE,-0.0034484192728996277,0.9378581382334232,0.15477916598320007,False,0.9535821080207825,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.05569263351037285,0.04980333094547639,nan,nan,success,ERP
0.9987242609666314,0.736328125,2,ORACLE-QUERY-IMU,0.0770883783698082,0.5792770385742188,0.36307382583618164,True,0.9317606091499329,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.2795280348048314,0.3237311402123133,nan,nan,success,ERP
1.0,1.0,2,RAW,0.0,1.0,0.0,False,1.0,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.0,0.0,nan,nan,success,ERP
0.7025420268003301,0.853515625,2,STRONG-POP,0.0478239431977272,0.7782305777072906,0.2400345802307129,False,0.9044944643974304,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.18594066315259575,0.1653132742997655,nan,nan,success,ERP
0.7892271008945159,0.853515625,2,DET-NULL,0.048730507493019104,0.7514386922121048,0.2662067711353302,False,0.8775061964988708,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.249686699908516,0.18846697033442916,nan,nan,success,ERP
0.8114789186609834,0.853515625,2,DET-MATCH,0.04564162343740463,0.7600236088037491,0.25707101821899414,False,0.8766046762466431,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.2541028448844146,0.1845506461731986,nan,nan,success,ERP
0.8190326794538558,0.853515625,2,DET-WRONG-1,0.043231718242168427,0.7734786123037338,0.24420832097530365,False,0.8851858377456665,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.24509474475469287,0.1734947044600753,nan,nan,success,ERP
0.7367530624458283,0.853515625,2,DET-WRONG-2,0.009261824190616608,0.8010838627815247,0.21357978880405426,False,0.9013290405273438,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.20173728907551652,0.1556410844506612,nan,nan,success,ERP
0.7405119990654385,0.853515625,2,DET-WRONG-3,0.027628935873508453,0.8075838536024094,0.20866398513317108,False,0.9031287431716919,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.20684822281500484,0.1485384131300456,nan,nan,success,ERP
0.7366405982776945,0.853515625,2,TEMPORAL-SHUFFLED,0.03662269935011864,0.7976856976747513,0.22009716928005219,False,0.9004912376403809,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.2144069150168285,0.15407801911712257,nan,nan,success,ERP
0.9994761902169044,1.0,2,ASR-LIKE,-0.002997279167175293,0.8303284198045731,0.1461736410856247,False,0.9512266516685486,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.18706135848006814,0.140878218356405,nan,nan,success,ERP
0.9988633793007521,1.0,2,ORACLE-QUERY-IMU,0.07807867415249348,0.7176384329795837,0.3068423569202423,True,0.9517602920532227,True,sub-11,S0_STATIC_XSESSION,False,False,ses-04,0.07050706884605419,0.20971986618034597,nan,nan,success,ERP
nan,nan,2,RAW,0.0,1.0,0.0,False,1.0,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.0,0.0,1.0,1.0,success,SSVEP
nan,nan,2,STRONG-POP,0.0117625892162323,0.8867724537849426,0.11407935619354248,False,0.9668927192687988,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.07315099222171784,0.08929211511531135,0.9781887618732117,0.9565172464405133,success,SSVEP
nan,nan,2,DET-NULL,0.0012414008378982544,0.907619059085846,0.09986782819032669,False,0.9653969407081604,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.049261860483550725,0.07572412505269706,0.9822253844921044,0.988766231415841,success,SSVEP
nan,nan,2,DET-MATCH,-0.0021822452545166016,0.935570627450943,0.0682394951581955,False,0.9800127744674683,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.028900223925352016,0.051445758334658004,0.9988439669244484,0.9823645843623151,success,SSVEP
nan,nan,2,DET-WRONG-1,-0.005139745771884918,0.9271187707781792,0.07845642417669296,False,0.9725660085678101,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.03995841275727875,0.05972565383109839,0.9877354037116488,0.9963124739877304,success,SSVEP
nan,nan,2,DET-WRONG-2,0.00544942170381546,0.9073075503110886,0.09738040715456009,False,0.9726613163948059,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.03914260962174059,0.07350304036323997,0.9805238347731089,0.9949449233694616,success,SSVEP
nan,nan,2,DET-WRONG-3,0.001465827226638794,0.9115379452705383,0.09159856289625168,False,0.9718372821807861,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.040059173806347666,0.07125181854690868,0.9840083002647783,0.9632348549080818,success,SSVEP
nan,nan,2,TEMPORAL-SHUFFLED,-0.0005624890327453613,0.9190973043441772,0.08282429724931717,False,0.9821397066116333,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.02558534532264222,0.0635388377667103,0.9872749200982424,0.9495455052222253,success,SSVEP
nan,nan,2,ASR-LIKE,-0.003990687429904938,0.14778923988342285,0.8060349822044373,False,0.5299943089485168,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.9661988277503487,0.823025481907638,0.9797012478241061,0.9261265074571132,success,SSVEP
nan,nan,2,ORACLE-QUERY-IMU,0.06476696953177452,0.7707767337560654,0.23832714557647705,True,0.9711847901344299,True,sub-11,S0_STATIC_XSESSION,False,False,ses-03,0.038720537804758294,0.15634955980966586,0.9979978988731666,0.9996497621519423,success,SSVEP
