partition,method_id,metric,direction,participant_stem_count,mean,median,ci95_low,ci95_high,bootstrap_replicates,bootstrap_seed,inference_unit,row_policy
evaluation_corrected,B6_soft_proximal__gamma_0,eog_coherence_reduction,higher,43,0.17992777918986338,0.17815738507578505,0.17096400252789598,0.18962140223987672,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,B6_soft_proximal__gamma_0,reference_free_psd_distortion,lower,43,0.5669697793933219,0.5284941901574245,0.544251641801187,0.5911477903207853,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,B6_soft_proximal__gamma_0,reference_free_covariance_distortion,lower,43,0.7963609220553104,0.7906410376868941,0.7799268869967998,0.8126467658411819,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,B6_soft_proximal__gamma_0,heldout_eog_prediction_remaining_ratio,lower,43,0.5425646801694675,0.49180809854082685,0.5008549482330433,0.5873022728905222,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,B6_soft_proximal__gamma_0,condition_erp_observation_relative_preservation,higher,41,0.29574737047064725,0.289440891791902,0.2882949696867077,0.30444803948371435,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,B6_soft_proximal__gamma_0,observation_change_ratio,lower,43,0.6671502275321542,0.6738195739077726,0.6572759106552436,0.6761950892988544,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,matching_projector_attenuation_db,higher,44,310.38565966844936,309.6510972760187,309.1559806377244,311.5999191416317,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,population_projector_attenuation_db,higher,43,30.87032418968814,30.551205762461194,28.866987548163454,32.85292629793738,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,nonartifact_observation_preservation,higher,44,0.27150470641762187,0.27594961846107613,0.25119829894024553,0.29205792260782815,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,eog_coherence_reduction,higher,44,0.4099916360195609,0.402293252339345,0.3813788648437928,0.4378275180461208,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,reference_free_psd_distortion,lower,44,0.6682485897895,0.6446336444688172,0.6400924462945838,0.6974250113627494,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,reference_free_covariance_distortion,lower,44,0.9096038404609073,0.9093942950702072,0.8937249957229584,0.9243319357288965,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,heldout_eog_prediction_remaining_ratio,lower,44,0.6093153054098325,0.5494659345472332,0.5450266534272057,0.6791252882483121,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,condition_erp_observation_relative_preservation,higher,42,0.05546414605030129,0.048577372539513886,0.04638099137652706,0.06572547632010116,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,matching_Qy,observation_change_ratio,lower,44,0.8940394028059706,0.8996877866982633,0.881800016037048,0.9054045259287031,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,matching_projector_attenuation_db,higher,44,8.604687829064849,8.590427223086833,7.691702353938613,9.50689558873425,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,population_projector_attenuation_db,higher,43,8.629152445992874,8.47357553462392,7.811045826857232,9.477372516160827,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,nonartifact_observation_preservation,higher,44,0.7992083566602328,0.8190897233987733,0.768319551574709,0.824976874880367,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,eog_coherence_reduction,higher,44,0.4003398564047439,0.3876020448797528,0.37270236407465945,0.4281013174455488,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,reference_free_psd_distortion,lower,44,0.1964054570244328,0.18441376335494958,0.17313624692818275,0.22336745394618557,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,reference_free_covariance_distortion,lower,44,0.07505198635230852,0.06017480527166673,0.05595940961859615,0.10098608763167084,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,heldout_eog_prediction_remaining_ratio,lower,44,0.19825847296238885,0.17267980074530564,0.1753713113083091,0.22477412471568126,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,condition_erp_observation_relative_preservation,higher,42,0.1057325855463936,0.11991404255357696,0.04334092574904836,0.15035465901551737,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,native_sgeyesub_python_release_internal,observation_change_ratio,lower,44,0.7721013588313593,0.7703187263294163,0.7238343702646107,0.8345090723501906,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,matching_projector_attenuation_db,higher,43,29.622220183391015,29.074870992257726,27.737808608305187,31.584143202952486,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,population_projector_attenuation_db,higher,43,310.48966460016385,310.6772478479429,309.3867646655701,311.5854795924012,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,nonartifact_observation_preservation,higher,43,0.27232699338605143,0.27528303238952445,0.2536927154537697,0.29046538085826823,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,eog_coherence_reduction,higher,43,0.3268566329862904,0.31253014732777595,0.3047253291842508,0.3501927224192638,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,reference_free_psd_distortion,lower,43,0.6684893581814213,0.6298786827889581,0.6446995637995292,0.693814549337016,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,reference_free_covariance_distortion,lower,43,0.9119548724565787,0.9119218568836772,0.8982670251184627,0.9250368707590911,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,heldout_eog_prediction_remaining_ratio,lower,43,0.6254013309879394,0.5676974996954826,0.5626213547543397,0.6911166302482289,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,condition_erp_observation_relative_preservation,higher,41,0.06099649396086298,0.05258785572253599,0.050984552262640814,0.07298705117830105,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,pop_Qy,observation_change_ratio,lower,43,0.8895336367095389,0.898426098543697,0.8761904833842065,0.9015778015609816,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,matching_projector_attenuation_db,higher,44,0.0,0.0,0.0,0.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,population_projector_attenuation_db,higher,43,0.0,0.0,0.0,0.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,nonartifact_observation_preservation,higher,44,1.0,1.0,1.0,1.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,eog_coherence_reduction,higher,44,0.0,0.0,0.0,0.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,reference_free_psd_distortion,lower,44,0.0,0.0,0.0,0.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,reference_free_covariance_distortion,lower,44,0.0,0.0,0.0,0.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,heldout_eog_prediction_remaining_ratio,lower,44,1.0,1.0,1.0,1.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,condition_erp_observation_relative_preservation,higher,42,1.0,1.0,1.0,1.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,raw,observation_change_ratio,lower,44,0.0,0.0,0.0,0.0,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,matching_projector_attenuation_db,higher,43,30.920688512422874,30.176064092656055,29.279068191321887,32.58279797893525,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,population_projector_attenuation_db,higher,43,34.604415073929275,37.195146848581814,32.32520657672256,36.84728091412299,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,nonartifact_observation_preservation,higher,43,0.2740685652246832,0.28847254690380086,0.2542306123544351,0.2932280227367402,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,eog_coherence_reduction,higher,43,0.3250874812559923,0.32147356545084926,0.3027956229199762,0.3479735418977861,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,reference_free_psd_distortion,lower,43,0.6589538804858284,0.6151746122984102,0.6324393850131687,0.6870265104537394,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,reference_free_covariance_distortion,lower,43,0.9077026418067762,0.9073953975527845,0.8929992686161721,0.9216435271976937,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,heldout_eog_prediction_remaining_ratio,lower,43,0.6231765549877066,0.5725724728739977,0.560257539153668,0.6898101054852978,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,condition_erp_observation_relative_preservation,higher,41,0.06100913873027179,0.051628936948816206,0.05112293543321625,0.0727633122664648,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
evaluation_corrected,wrong_Qy,observation_change_ratio,lower,43,0.8887328127381501,0.900271302442637,0.875141742542156,0.9011827143308566,20000,20260802,release_scoped_study_participant_stem,success_nonfallback_finite_only
