artifact_sample_fraction,clean_waveform_metric,coefficient_saturation_fraction,condition_erp_observation_relative_preservation,condition_erp_proxy_status,continuous_segment_welch_psd_distortion,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,latency_seconds_per_window,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,output_input_RMS_ratio,outputs_frozen_before_scoring,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,status,study,training_seed,unit_id,uses_query_external_eog
0.406025,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.40078052962567035,0.40078052962567035,0.0,study02|layout_02|200,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.290075,success,study02,20260812,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.3714769882853647,success_observation_relative_four_condition_ERP,0.22857337216270898,sgeyesub,0.07604763440993598,0.40078052962567035,0.32473289521573434,study02|layout_02|200,False,,nan,0.0010421228795894422,4.900044234256939,POP,POP,0.8193042273789444,0.5588470255786516,support_calibrated_artifact_subspace,0.8159916416408441,True,5.189379142953392,0.04575120526682664,0.22920142961146822,0.290075,success,study02,20260812,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5425131516064432,success_observation_relative_four_condition_ERP,0.15498226363166295,sgeyesub,0.20748973369584833,0.40078052962567035,0.193290795929822,study02|layout_02|200,False,,nan,0.20638716032990487,4.162491220068889,DIFF-POP,DIFF-POP,0.8630122811586796,0.4222818003274276,support_calibrated_artifact_subspace,0.8244295740544465,True,4.373055850965545,0.0802751423443814,0.22428407353737792,0.290075,success,study02,20260812,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.535011748160702,success_observation_relative_four_condition_ERP,0.16253414114299777,sgeyesub,0.20531562841508905,0.40078052962567035,0.1954649012105813,study02|layout_02|200,False,,nan,0.21939181794034085,4.289446848577691,DIFF-MATCH,DIFF-MATCH,0.8549043673298363,0.4251806799716177,support_calibrated_artifact_subspace,0.8209395345182161,True,4.358141052674876,0.08967271776609914,0.22916157761352818,0.290075,success,study02,20260812,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5514904520326569,success_observation_relative_four_condition_ERP,0.1505496212541245,sgeyesub,0.22150962622510867,0.40078052962567035,0.17927090340056168,study02|layout_02|200,False,,nan,0.0,4.065042310642242,DIFF-WRONG-SAME-CELL,DIFF-WRONG-SAME-CELL,0.8618872485862891,0.42104989286962574,support_calibrated_artifact_subspace,0.8265365828650074,True,4.281978974512538,0.0810831324899936,0.21361151223707148,0.290075,success,study02,20260812,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.474060944237085,success_observation_relative_four_condition_ERP,0.2269284455069515,sgeyesub,0.16949009074651206,0.40078052962567035,0.2312904388791583,study02|layout_02|200,False,,nan,0.0,4.883791898524206,DET-MATCH,DET-MATCH,0.83374259435317,0.4883632457621332,support_calibrated_artifact_subspace,0.8001005948496902,True,4.9943089286670155,0.12498705291047998,0.25482962431026984,0.290075,success,study02,20260812,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5374531432302676,success_observation_relative_four_condition_ERP,0.1721895592098179,sgeyesub,0.20613111325045935,0.40078052962567035,0.194649416375211,study02|layout_02|200,False,,nan,0.0,4.231232576423195,DIFF-MATCH-K1,DIFF-MATCH-K1,0.8474078901566071,0.427678414543938,support_calibrated_artifact_subspace,0.8230898434534715,True,4.298501332299056,0.0879571323348488,0.23466546622084183,0.290075,success,study02,20260812,study02/study02_p10,False
0.406025,N/A_no_clean_target,0.0,0.5265263125879125,success_observation_relative_four_condition_ERP,0.2794389400928587,sgeyesub,0.20968070631020122,0.40078052962567035,0.19109982331546913,study02|layout_02|200,False,,nan,0.0,4.484219250611395,DIFF-MATCH-NO-IDENTITY,DIFF-MATCH-NO-IDENTITY,0.8252133071444944,0.4136313377342531,support_calibrated_artifact_subspace,0.8077546712916808,True,4.538872257806599,0.15840744576951082,0.27644153650883063,0.290075,success,study02,20260812,study02/study02_p10,False
0.30480769230769234,N/A_no_clean_target,0.0,1.0,success_observation_relative_four_condition_ERP,0.0,sgeyesub,0.35523758505379427,0.35523758505379427,0.0,study02|layout_02|200,False,,nan,0.0,0.0,RAW,RAW,1.0,0.0,support_calibrated_artifact_subspace,1.0,True,0.0,0.0,0.0,0.30002403846153847,success,study02,20260812,study02/study02_p11,False
0.30480769230769234,N/A_no_clean_target,0.0,0.47738408794794984,success_observation_relative_four_condition_ERP,0.20724982231650094,sgeyesub,0.06631099635836099,0.35523758505379427,0.2889265886954333,study02|layout_02|200,False,,nan,0.0011556773654144937,2.3465454429613932,POP,POP,0.83177666908183,0.376521735921074,support_calibrated_artifact_subspace,0.9218702534173256,True,2.8534595789106802,0.08370046693826466,0.17517910065684178,0.30002403846153847,success,study02,20260812,study02/study02_p11,False
