combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,0.8590420484542847,,anchor,1
,,0.03226867690682411,,anchor,250
,,0.04336554557085037,,anchor,500
,,0.025351950898766518,,anchor,750
,,0.05260347202420235,,anchor,1000
,,0.01678500697016716,,anchor,1250
,,0.013196676038205624,,anchor,1500
,,0.01301589049398899,,anchor,1750
,,0.011302921921014786,,anchor,2000
,,0.02010224759578705,,anchor,2250
,,0.01218508742749691,,anchor,2500
,,0.009920978918671608,,anchor,2750
,,0.0152049008756876,,anchor,3000
,,0.008600893430411816,,anchor,3250
,,0.009630032815039158,,anchor,3500
,,0.01050402969121933,,anchor,3750
,,0.007736949250102043,,anchor,4000
,,0.007941419258713722,,anchor,4250
,,0.008424933068454266,,anchor,4500
,,0.008298738859593868,,anchor,4750
,,0.00888751819729805,,anchor,5000
,,0.007823198102414608,,anchor,5250
,,0.008153071627020836,,anchor,5500
,,0.008211477659642696,,anchor,5750
,,0.006943034008145332,,anchor,6000
,,0.0062558893114328384,,anchor,6250
,,0.006673889700323343,,anchor,6500
,,0.005011728499084711,,anchor,6750
,,0.00674684951081872,,anchor,7000
,,0.007603707257658243,,anchor,7250
,,0.005405805539339781,,anchor,7500
,,0.005246204324066639,,anchor,7750
,,0.006164237856864929,,anchor,8000
,,0.029811406508088112,,one_step,1
,,0.32162782549858093,,diffusion,1
,,0.005953047424554825,,one_step,250
,,0.18989834189414978,,diffusion,250
0.33626988530158997,0.206014484167099,,0.13025540113449097,validation,250
,,0.004747201222926378,,one_step,500
,,0.1513223946094513,,diffusion,500
0.3139750808477402,0.1836717575788498,,0.13030332326889038,validation,500
,,0.0034850044175982475,,one_step,750
,,0.13835591077804565,,diffusion,750
0.3023843467235565,0.1708744317293167,,0.1315099149942398,validation,750
,,0.0040563116781413555,,one_step,1000
,,0.13158461451530457,,diffusion,1000
0.2937842160463333,0.16299095749855042,,0.1307932585477829,validation,1000
,,0.005083722062408924,,one_step,1250
