combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,0.27823683619499207,,anchor,1
,,0.040292903780937195,,anchor,250
,,0.02985178679227829,,anchor,500
,,0.02188512496650219,,anchor,750
,,0.03602641448378563,,anchor,1000
,,0.02541537769138813,,anchor,1250
,,0.02058165706694126,,anchor,1500
,,0.016397563740611076,,anchor,1750
,,0.011789070442318916,,anchor,2000
,,0.018569177016615868,,anchor,2250
,,0.014659320004284382,,anchor,2500
,,0.023724382743239403,,anchor,2750
,,0.012071647681295872,,anchor,3000
,,0.010753938928246498,,anchor,3250
,,0.01102316752076149,,anchor,3500
,,0.007438616827130318,,anchor,3750
,,0.009944788180291653,,anchor,4000
,,0.006765182130038738,,anchor,4250
,,0.00786468107253313,,anchor,4500
,,0.02035357989370823,,anchor,4750
,,0.0075494516640901566,,anchor,5000
,,0.0076254261657595634,,anchor,5250
,,0.0053530288860201836,,anchor,5500
,,0.007523346692323685,,anchor,5750
,,0.013743477873504162,,anchor,6000
,,0.006703291088342667,,anchor,6250
,,0.0064179920591413975,,anchor,6500
,,0.007033196743577719,,anchor,6750
,,0.005998005159199238,,anchor,7000
,,0.007742531131953001,,anchor,7250
,,0.004595520440489054,,anchor,7500
,,0.0059410021640360355,,anchor,7750
,,0.004187803249806166,,anchor,8000
,,0.02604074217379093,,one_step,1
,,0.14153310656547546,,diffusion,1
,,0.004381469916552305,,one_step,250
,,0.07599546015262604,,diffusion,250
0.2696385309100151,0.15940719842910767,,0.11023133248090744,validation,250
,,0.004806541837751865,,one_step,500
,,0.13340598344802856,,diffusion,500
0.25429657101631165,0.14426232874393463,,0.11003424227237701,validation,500
,,0.0026797251775860786,,one_step,750
,,0.12471044063568115,,diffusion,750
0.24678433686494827,0.13674241304397583,,0.11004192382097244,validation,750
,,0.0052910312078893185,,one_step,1000
,,0.12111426144838333,,diffusion,1000
0.2426985576748848,0.13246804475784302,,0.11023051291704178,validation,1000
,,0.0037005117628723383,,one_step,1250
,,0.11869509518146515,,diffusion,1250
0.2399781048297882,0.12999579310417175,,0.10998231172561646,validation,1250
,,0.004834417253732681,,one_step,1500
,,0.1172783225774765,,diffusion,1500
0.23736527562141418,0.1280970573425293,,0.10926821827888489,validation,1500
,,0.003014896996319294,,one_step,1750
,,0.11604128777980804,,diffusion,1750
0.2361380010843277,0.12697088718414307,,0.10916711390018463,validation,1750
,,0.0034535271115601063,,one_step,2000
,,0.11500103771686554,,diffusion,2000
0.23448573052883148,0.1257329136133194,,0.10875281691551208,validation,2000
,,0.003805194515734911,,one_step,2250
,,0.11319148540496826,,diffusion,2250
0.23252181708812714,0.1236397996544838,,0.10888201743364334,validation,2250
,,0.003844599472358823,,one_step,2500
,,0.11091044545173645,,diffusion,2500
0.22989565134048462,0.12096811830997467,,0.10892753303050995,validation,2500
,,0.004337233025580645,,one_step,2750
,,0.10914704948663712,,diffusion,2750
0.2280973196029663,0.11910321563482285,,0.10899410396814346,validation,2750
,,0.0037060582544654608,,one_step,3000
,,0.10590513050556183,,diffusion,3000
0.22615671157836914,0.1168685033917427,,0.10928820818662643,validation,3000
,,0.0031551190186291933,,one_step,3250
,,0.1037721335887909,,diffusion,3250
0.22357682138681412,0.11454815417528152,,0.10902866721153259,validation,3250
,,0.0034639022778719664,,one_step,3500
,,0.10239604860544205,,diffusion,3500
0.22213974595069885,0.11316834390163422,,0.10897140204906464,validation,3500
,,0.003205458167940378,,one_step,3750
,,0.10187434405088425,,diffusion,3750
0.22129599004983902,0.1124163419008255,,0.10887964814901352,validation,3750
,,0.0033116182312369347,,one_step,4000
,,0.10149714350700378,,diffusion,4000
0.22053487598896027,0.11180413514375687,,0.1087307408452034,validation,4000
,,0.0030159607995301485,,one_step,4250
,,0.10097159445285797,,diffusion,4250
0.22050922363996506,0.11136287450790405,,0.109146349132061,validation,4250
,,0.0022646381985396147,,one_step,4500
,,0.10044935345649719,,diffusion,4500
0.220045767724514,0.11080045253038406,,0.10924531519412994,validation,4500
,,0.0021710467990487814,,one_step,4750
,,0.10011481493711472,,diffusion,4750
0.21965883672237396,0.11047909408807755,,0.10917974263429642,validation,4750
,,0.0025288411416113377,,one_step,5000
,,0.10027645528316498,,diffusion,5000
0.2196865752339363,0.11031802743673325,,0.10936854779720306,validation,5000
,,0.0017417995259165764,,one_step,5250
,,0.09999553859233856,,diffusion,5250
0.2193266749382019,0.10992902517318726,,0.10939764976501465,validation,5250
,,0.0015684760874137282,,one_step,5500
,,0.09947246313095093,,diffusion,5500
0.21874506771564484,0.10973774641752243,,0.1090073212981224,validation,5500
,,0.0016030141850933433,,one_step,5750
,,0.0998125746846199,,diffusion,5750
0.21903927624225616,0.10950591415166855,,0.10953336209058762,validation,5750
,,0.0015758867375552654,,one_step,6000
,,0.0994308739900589,,diffusion,6000
0.21868783980607986,0.1093219518661499,,0.10936588793992996,validation,6000
,,0.001441301661543548,,one_step,6250
,,0.09922462701797485,,diffusion,6250
0.21831541508436203,0.10920561850070953,,0.1091097965836525,validation,6250
,,0.0013531356817111373,,one_step,6500
,,0.09891869872808456,,diffusion,6500
0.2177758440375328,0.108585424721241,,0.10919041931629181,validation,6500
,,0.0013132180320098996,,one_step,6750
,,0.09867274761199951,,diffusion,6750
0.21785300970077515,0.10839559137821198,,0.10945741832256317,validation,6750
,,0.0012116015423089266,,one_step,7000
,,0.09835772961378098,,diffusion,7000
0.2171039581298828,0.10791409760713577,,0.10918986052274704,validation,7000
,,0.0012547221267595887,,one_step,7250
,,0.09806525707244873,,diffusion,7250
0.21685165911912918,0.10788023471832275,,0.10897142440080643,validation,7250
,,0.0012742101680487394,,one_step,7500
,,0.09809976816177368,,diffusion,7500
0.21707680821418762,0.10763812810182571,,0.10943868011236191,validation,7500
,,0.0010664210421964526,,one_step,7750
,,0.09794504195451736,,diffusion,7750
0.2163132280111313,0.10728456825017929,,0.109028659760952,validation,7750
,,0.0009065538761205971,,one_step,8000
,,0.0974263921380043,,diffusion,8000
0.2160785272717476,0.10714368522167206,,0.10893484205007553,validation,8000
,,0.000938977231271565,,one_step,8250
,,0.09725156426429749,,diffusion,8250
0.2159259170293808,0.10690342634916306,,0.10902249068021774,validation,8250
,,0.0009288901346735656,,one_step,8500
,,0.09716819226741791,,diffusion,8500
0.2156892642378807,0.10655774921178818,,0.10913151502609253,validation,8500
,,0.0015109824016690254,,one_step,8750
,,0.0970047265291214,,diffusion,8750
0.2155424878001213,0.10656598210334778,,0.10897650569677353,validation,8750
,,0.0008600671426393092,,one_step,9000
,,0.09638017416000366,,diffusion,9000
0.21514303237199783,0.10612300038337708,,0.10902003198862076,validation,9000
,,0.0007440212648361921,,one_step,9250
,,0.09608577191829681,,diffusion,9250
0.21492976695299149,0.1061175987124443,,0.10881216824054718,validation,9250
,,0.0008936522644944489,,one_step,9500
,,0.0956365093588829,,diffusion,9500
0.21496330946683884,0.10597702115774155,,0.10898628830909729,validation,9500
,,0.0008224217453971505,,one_step,9750
,,0.09531749784946442,,diffusion,9750
0.2142321988940239,0.10580796003341675,,0.10842423886060715,validation,9750
,,0.0007241715211421251,,one_step,10000
,,0.09471443295478821,,diffusion,10000
0.21448304504156113,0.10568254441022873,,0.1088005006313324,validation,10000
,,0.0007446084637194872,,one_step,10250
,,0.09443873167037964,,diffusion,10250
0.21290622651576996,0.10461632162332535,,0.10828990489244461,validation,10250
,,0.0006863845628686249,,one_step,10500
,,0.09381367266178131,,diffusion,10500
0.2134193852543831,0.10449068993330002,,0.10892869532108307,validation,10500
,,0.0006664464017376304,,one_step,10750
,,0.09331564605236053,,diffusion,10750
0.21304122358560562,0.10407494008541107,,0.10896628350019455,validation,10750
,,0.0006186887039802969,,one_step,11000
,,0.09297750145196915,,diffusion,11000
0.21317927539348602,0.10421877354383469,,0.10896050184965134,validation,11000
,,0.0008016990032047033,,one_step,11250
,,0.09325889497995377,,diffusion,11250
0.2122456505894661,0.10382790118455887,,0.10841774940490723,validation,11250
,,0.001346831675618887,,one_step,11500
,,0.09464558959007263,,diffusion,11500
0.21218837052583694,0.10362385958433151,,0.10856451094150543,validation,11500
,,0.0005364665994420648,,one_step,11750
,,0.0926641970872879,,diffusion,11750
0.212046280503273,0.10312620550394058,,0.10892007499933243,validation,11750
,,0.0005653333500958979,,one_step,12000
,,0.09234973043203354,,diffusion,12000
0.21107961982488632,0.10225895792245865,,0.10882066190242767,validation,12000
