CHANNEL_PERM,GAIN_MATCH,GAIN_POP,GAIN_WRONG_mean,MATCH,POP,TIME_SHIFT,WRONG_donor_mean,evaluable,participant
0.9637984092161609,0.810127321172974,0.8662049137296924,0.8724172180977204,0.8082409190255253,0.8662049137296924,1.0192180650811153,0.9087575809576113,1,sub-02
0.934336216276309,0.7672151294355469,0.8343152011081763,0.830217663460406,0.7349533325634781,0.8343152011081763,0.9723094851314134,0.8300450731483022,1,sub-03
0.850358031847465,0.6133868452766692,0.7377487408397868,0.7275491114833036,0.4600527345486283,0.7377487408397868,0.9727940237184475,0.6707783858244487,1,sub-05
0.8067454349782468,0.6689838777782886,0.8324241682746851,0.7448714635919118,0.4683910187016559,0.8324241682746851,0.9711755227053662,0.7166935226089397,1,sub-06
1.063725508563425,0.8265715202916035,0.9475594471303238,0.9578305064583628,0.7949453021335331,0.9475594471303238,0.979092412916083,0.9804716281855737,1,sub-07
1.0860035047377512,1.1009712125659714,1.1203622713163601,1.113703419231797,1.028642387156629,1.1203622713163601,1.0279074928021528,1.0845834041850586,1,sub-09
1.0015470272911409,0.8974986840188557,0.9356393364079044,0.9208707788749361,0.8966130930431854,0.9356393364079044,0.9823836384292091,0.9238167980822131,1,sub-11
0.9222849183957744,0.6529650743740748,0.7585811577028323,0.7252788220435459,0.5821769689867204,0.7585811577028323,0.9704885825493759,0.7452156104611642,1,sub-12
0.9102388421980232,0.7205355895567072,0.7601131689828547,0.8261282567994833,0.6330401925574491,0.7601131689828547,0.9853432523010294,0.8241105721335971,1,sub-14
0.9326268580682553,0.7686366620873446,0.833793946597766,0.858686111342019,0.6800159462231999,0.833793946597766,0.9773505399245235,0.8430497011637568,1,sub-15
0.8867421970281124,0.6394536850811103,0.7602289703518417,0.7293475779117852,0.6104185887626146,0.7602289703518417,0.9417145156382116,0.7377080881713952,1,sub-17
0.9202018657705087,0.6937672165267261,0.7520741455282356,0.7619175225256093,0.6809848018498594,0.7520741455282356,0.9479547939008028,0.7935324614223798,1,sub-18
0.9732220282046855,0.7802717767252079,0.8180661526012334,0.8297876946305206,0.7571146053121476,0.8180661526012334,0.987361123038383,0.8440192256344079,1,sub-19
0.8956743020657241,0.6771452231178677,0.7805693887319014,0.734838965536089,0.6129216666723359,0.7805693887319014,0.9771153713530831,0.732659142461299,1,sub-21
0.9777567367439408,1.078859283511568,1.495853600180296,1.6250465485222028,0.80298290739017,1.495853600180296,0.9673543849540693,1.5284809779310033,1,sub-23
,,,,,,,,0,sub-24
