alignment_common_channels,alignment_correlation,alignment_lag_seconds,alignment_polarity,alignment_status,duration_seconds,event_block_count,event_block_gap_threshold_seconds,event_count,event_gap_median_seconds,event_label_count,event_max_onset_seconds,event_onsets_within_duration,participant,processed_eeg_channels,processed_eeg_finite_fraction,processed_eeg_flatline_channels,processed_eeg_maximum_absolute,processed_eeg_rms_median,processed_eeg_samples,processed_imu_channels,processed_imu_finite_fraction,processed_imu_flatline_channels,processed_imu_maximum_absolute,processed_imu_rms_median,processed_imu_samples,processed_sampling_rate_hz,sealed_participant_signal_opened,session,source_eeg_channels,source_eeg_finite_fraction,source_eeg_flatline_channels,source_eeg_maximum_absolute,source_eeg_rms_median,source_eeg_samples,source_eog_channels,source_eog_finite_fraction,source_eog_flatline_channels,source_eog_maximum_absolute,source_eog_rms_median,source_eog_samples,source_sampling_rate_hz,status,task
46,0.21910850782514366,0.0,1,unreliable_common_eeg_alignment,687.73,30,632.0,300,158.0,2,68293.0,False,sub-15,46,1.0,0,219.94881517,10.047812302596142,68773,27,1.0,4,8.784537796999998e-06,4.105029710458811e-08,68773,100.0,False,ses-02,46,1.0,0,21044.998954,61.98785939428588,343864,4,1.0,0,907.4001474999999,107.50343623198373,343864,500.0,success,ERP
46,0.024329334846905453,0.0,1,unreliable_common_eeg_alignment,558.03,2,3412.0,60,853.0,3,55002.0,False,sub-15,46,1.0,0,265.59422917999996,9.496751411182167,55803,27,1.0,0,9.242194486e-06,9.051252093348348e-08,55803,100.0,False,ses-02,46,1.0,0,32767.98301,103.56131657010383,279011,4,1.0,0,1023.1987255,83.29542436909554,279011,500.0,success,SSVEP
46,0.17209953608643833,0.0,1,unreliable_common_eeg_alignment,685.35,30,624.0,300,156.0,2,68054.0,False,sub-15,46,1.0,0,302.40041727,11.235189750841895,68535,27,1.0,0,3.0830765203e-05,1.6191292333316315e-06,68535,100.0,False,ses-03,46,1.0,0,20144.004755,107.91220246674197,342672,4,1.0,0,1251.2996426,121.29611882483889,342672,500.0,success,ERP
46,0.09383290049219518,0.0,1,unreliable_common_eeg_alignment,534.1,1,3412.0,60,853.0,3,52610.0,False,sub-15,46,1.0,0,257.64593799,13.581420940615327,53410,27,1.0,0,3.511704924e-05,1.837889649541227e-06,53410,100.0,False,ses-03,46,1.0,0,26414.985982000002,184.88194984366453,267050,4,1.0,0,1086.9993511999999,94.0952168840748,267050,500.0,success,SSVEP
46,0.10552731519697181,0.0,1,unreliable_common_eeg_alignment,730.85,30,632.0,300,158.0,2,72604.0,False,sub-15,46,1.0,0,6665.823576999999,21.098126299474693,73085,27,1.0,0,5.248257623e-05,2.810969916314512e-06,73085,100.0,False,ses-04,46,1.0,0,26394.998111999997,307.862772031021,365422,4,1.0,0,1484.6989835999998,106.77762565484055,365422,500.0,success,ERP
46,0.13328865371444146,0.0,1,unreliable_common_eeg_alignment,559.09,1,3412.0,60,853.0,3,55109.0,False,sub-15,46,1.0,0,3552.172169,17.429988523454284,55909,27,1.0,0,5.982893762999999e-05,3.391387915218906e-06,55909,100.0,False,ses-04,46,1.0,0,30163.98952,189.9234114617878,279543,4,1.0,0,1312.2003888000002,113.25039872202404,279543,500.0,success,SSVEP
