alignment_common_channels,alignment_correlation,alignment_lag_seconds,alignment_polarity,alignment_status,duration_seconds,event_block_count,event_block_gap_threshold_seconds,event_count,event_gap_median_seconds,event_label_count,event_max_onset_seconds,event_onsets_within_duration,participant,processed_eeg_channels,processed_eeg_finite_fraction,processed_eeg_flatline_channels,processed_eeg_maximum_absolute,processed_eeg_rms_median,processed_eeg_samples,processed_imu_channels,processed_imu_finite_fraction,processed_imu_flatline_channels,processed_imu_maximum_absolute,processed_imu_rms_median,processed_imu_samples,processed_sampling_rate_hz,sealed_participant_signal_opened,session,source_eeg_channels,source_eeg_finite_fraction,source_eeg_flatline_channels,source_eeg_maximum_absolute,source_eeg_rms_median,source_eeg_samples,source_eog_channels,source_eog_finite_fraction,source_eog_flatline_channels,source_eog_maximum_absolute,source_eog_rms_median,source_eog_samples,source_sampling_rate_hz,status,task
46,0.13354326786703946,0.0,1,unreliable_common_eeg_alignment,708.92,30,632.0,300,158.0,2,70411.0,False,sub-05,46,1.0,0,207.14871429,5.870922130743047,70892,27,1.0,0,1.8793643918e-05,1.1943816951095994e-07,70892,100.0,False,ses-02,46,1.0,0,30140.004075999997,59.05736383107866,354457,4,1.0,0,598.2992064,72.40478283777368,354457,500.0,success,ERP
46,0.21104113907350677,0.0,1,unreliable_common_eeg_alignment,596.03,2,3416.0,60,854.0,3,58802.0,False,sub-05,46,1.0,0,565.6206773,8.27679521237447,59603,27,1.0,1,6.276261768e-06,4.81937585258583e-08,59603,100.0,False,ses-02,46,1.0,0,22659.986083,98.57405116791548,298011,4,1.0,0,811.999027,119.06397658986661,298011,500.0,success,SSVEP
46,0.20051552039894635,0.0,1,unreliable_common_eeg_alignment,678.71,30,628.0,300,157.0,2,67391.0,False,sub-05,46,1.0,0,314.88136756999995,10.341896686887324,67871,27,1.0,0,4.198173574e-05,2.0265711791984958e-06,67871,100.0,False,ses-03,46,1.0,0,31511.008123,64.40228763797708,339354,4,1.0,0,589.9010242999999,72.49816796156301,339354,500.0,success,ERP
46,0.20777444299678716,0.0,1,unreliable_common_eeg_alignment,573.25,2,3416.0,60,854.0,3,56524.0,False,sub-05,46,1.0,0,1176.1419746999998,11.563788562562678,57325,27,1.0,0,5.7305550959999996e-05,2.4329369462826634e-06,57325,100.0,False,ses-03,46,1.0,0,22861.011628,85.95993290577846,286622,4,1.0,0,880.0986831,112.42992299075932,286622,500.0,success,SSVEP
46,0.18083319534487396,0.0,1,unreliable_common_eeg_alignment,678.06,30,628.0,300,157.0,2,67326.0,False,sub-05,46,1.0,0,5288.429965,14.8945366406627,67806,27,1.0,0,6.789256866000001e-05,3.5470012994118027e-06,67806,100.0,False,ses-04,46,1.0,0,32321.008362999997,144.44789519825602,339029,4,1.0,0,669.4986207,71.88434895754818,339029,500.0,success,ERP
46,0.4536450773063148,0.0,1,unreliable_common_eeg_alignment,542.25,1,3416.0,60,854.0,3,53425.0,False,sub-05,46,1.0,0,181.56391302,17.47230485127593,54225,27,1.0,0,7.0514584e-05,3.820669193909359e-06,54225,100.0,False,ses-04,46,1.0,0,32766.999999999996,146.04353848184525,271124,4,1.0,0,819.8991507,113.95703541697713,271124,500.0,success,SSVEP
