alignment_common_channels,alignment_correlation,alignment_lag_seconds,alignment_polarity,alignment_status,duration_seconds,event_block_count,event_block_gap_threshold_seconds,event_count,event_gap_median_seconds,event_label_count,event_max_onset_seconds,event_onsets_within_duration,participant,processed_eeg_channels,processed_eeg_finite_fraction,processed_eeg_flatline_channels,processed_eeg_maximum_absolute,processed_eeg_rms_median,processed_eeg_samples,processed_imu_channels,processed_imu_finite_fraction,processed_imu_flatline_channels,processed_imu_maximum_absolute,processed_imu_rms_median,processed_imu_samples,processed_sampling_rate_hz,sealed_participant_signal_opened,session,source_eeg_channels,source_eeg_finite_fraction,source_eeg_flatline_channels,source_eeg_maximum_absolute,source_eeg_rms_median,source_eeg_samples,source_eog_channels,source_eog_finite_fraction,source_eog_flatline_channels,source_eog_maximum_absolute,source_eog_rms_median,source_eog_samples,source_sampling_rate_hz,status,task
46,0.2347908417270922,0.0,1,unreliable_common_eeg_alignment,699.07,30,628.0,300,157.0,2,69427.0,False,sub-23,46,1.0,0,844.3760996999999,10.693321734843552,69907,27,1.0,0,1.8584164487000003e-05,1.1781018120326034e-07,69907,100.0,False,ses-02,46,1.0,0,20848.003749999996,64.1722258749815,349535,4,1.0,0,3276.7,143.26404000305476,349535,500.0,success,ERP
46,0.2169780868946141,0.0,1,unreliable_common_eeg_alignment,594.38,3,3416.0,60,854.0,3,58638.0,False,sub-23,46,1.0,0,910.2443231000001,12.355519483334898,59438,27,1.0,0,1.8358596458999998e-05,1.5115655406506998e-07,59438,100.0,False,ses-02,46,1.0,0,20161.993838000002,84.32185183121072,297190,4,1.0,0,3276.7,192.59566166543618,297190,500.0,success,SSVEP
46,0.30722714100450216,0.0,1,unreliable_common_eeg_alignment,711.75,30,640.0,300,160.0,2,70695.0,False,sub-23,46,1.0,0,1167.5799576,18.014395006899996,71175,27,1.0,0,4.845125222e-05,1.7411453171801829e-06,71175,100.0,False,ses-03,46,1.0,0,21345.013606,75.63698756490903,355876,4,1.0,0,3276.7,168.7760543703101,355876,500.0,success,ERP
46,0.2895930235562055,0.0,1,unreliable_common_eeg_alignment,537.05,1,3416.0,60,854.0,3,52905.0,False,sub-23,46,1.0,0,1227.3174752999998,23.974067881323343,53705,27,1.0,0,5.0599456739999996e-05,1.929223559787156e-06,53705,100.0,False,ses-03,46,1.0,0,18865.010444,98.32252872499791,268524,4,1.0,0,3276.7,217.57835760479827,268524,500.0,success,SSVEP
46,0.2424189954464777,0.0,1,unreliable_common_eeg_alignment,762.47,30,640.0,300,160.0,2,75766.0,False,sub-23,46,1.0,0,740.1966999,20.748216254450707,76247,27,1.0,0,7.053424420000001e-05,3.3961972336858864e-06,76247,100.0,False,ses-04,46,1.0,0,21756.010087,122.84916012288329,381232,4,1.0,0,3276.7,141.5701739709924,381232,500.0,success,ERP
46,0.12538513783063512,0.0,1,unreliable_common_eeg_alignment,539.8,1,3416.0,60,854.0,3,53180.0,False,sub-23,46,1.0,0,1075.1376972,24.040422732504744,53980,27,1.0,0,6.078409568e-05,3.5610085889913556e-06,53980,100.0,False,ses-04,46,1.0,0,20182.997485,133.22012436721087,269898,4,1.0,0,3276.798301,271.44629725306345,269898,500.0,success,SSVEP
