artifact_attenuation_db,condition,covariance_distortion,eeg_eog_coherence_reduction,fold,heldout_eog_remaining_ratio,low_eog_observation_retention,method,output_input_rms,participant,psd_distortion,query_eog_inference_reads,sampler_steps,seed,session,stream,task
-6.365985305498105,POP,0.6180648135451461,-1.0811302661895752,0,2.081130266189575,0.09063947200775146,EEGDfus-MC-POP,1.2798066139221191,sub-05,0.6688470840454102,0,25,20261010,ses-04,natural,SSVEP
4.118634304860999,POP,2.0145872558240145,0.37760186195373535,0,0.6223981380462646,-0.807931661605835,EEGDfus-MC-POP,0.8479340672492981,sub-05,1.260690450668335,0,25,20261010,ses-03,natural,ERP
-35.76650886820718,POP,0.9970890694117439,-60.422210693359375,0,61.422210693359375,0.017591774463653564,EEGDfus-MC-POP,0.09625983983278275,sub-02,3.5656862258911133,0,25,20261010,ses-04,natural,SSVEP
-11.197597638788627,POP,0.9999708780058425,-2.6297764778137207,0,3.6297764778137207,-0.0024290084838867188,EEGDfus-MC-POP,0.01875922828912735,sub-02,4.8613505363464355,0,25,20261010,ses-03,natural,SSVEP
-11.130871865373237,POP,0.6365018680898896,-2.601999044418335,0,3.601999044418335,-0.0690915584564209,EEGDfus-MC-POP,1.312639832496643,sub-03,0.6513622403144836,0,25,20261010,ses-02,natural,SSVEP
-7.34072539385374,POP,1.296820601338987,-1.3282856941223145,0,2.3282856941223145,-0.8234292268753052,EEGDfus-MC-POP,2.2092223167419434,sub-05,0.7581301927566528,0,25,20261010,ses-02,natural,SSVEP
-9.578612053959477,POP,0.7385577931544728,-2.0125246047973633,0,3.0125246047973633,0.2570262551307678,EEGDfus-MC-POP,0.8252323865890503,sub-03,0.8377473950386047,0,25,20261010,ses-04,natural,SSVEP
-9.609723322738112,POP,0.6234261167105942,-2.023334264755249,0,3.023334264755249,0.3976849913597107,EEGDfus-MC-POP,0.9467609524726868,sub-03,0.7172288298606873,0,25,20261010,ses-04,natural,SSVEP
-12.271950896774902,POP,0.8013743348058493,-3.1076889038085938,0,4.107688903808594,0.1660589575767517,EEGDfus-MC-POP,0.8721579313278198,sub-03,0.7842230200767517,0,25,20261010,ses-04,natural,SSVEP
-3.701616468830192,POP,0.6058460978933781,-0.5313724279403687,0,1.5313724279403687,0.136887788772583,EEGDfus-MC-POP,1.1064163446426392,sub-03,0.8165762424468994,0,25,20261010,ses-02,natural,SSVEP
1.278041176854531,POP,2.447556782162743,0.13682681322097778,0,0.8631731867790222,-0.4256591796875,EEGDfus-MC-POP,1.1390516757965088,sub-05,0.6902680397033691,0,25,20261010,ses-03,natural,ERP
-3.5362727156703007,POP,0.835091575234698,-0.5024970769882202,0,1.5024970769882202,0.2530609369277954,EEGDfus-MC-POP,0.8076516389846802,sub-03,0.9346056580543518,0,25,20261010,ses-04,natural,SSVEP
-7.9920609696268174,POP,1.615000632249619,-1.5095915794372559,0,2.509591579437256,-0.6671086549758911,EEGDfus-MC-POP,1.7300074100494385,sub-05,0.7903210520744324,0,25,20261010,ses-03,natural,SSVEP
-11.058738077416514,POP,0.792428510604509,-2.572209358215332,0,3.572209358215332,0.19291776418685913,EEGDfus-MC-POP,0.8886287212371826,sub-03,0.9439969062805176,0,25,20261010,ses-03,natural,ERP
-1.2822416562440968,POP,1.874893266596769,-0.15907645225524902,0,1.159076452255249,-0.5402238368988037,EEGDfus-MC-POP,1.4366050958633423,sub-03,0.5250756740570068,0,25,20261010,ses-02,natural,ERP
-11.17154724687449,POP,0.6420055675142359,-2.6189064979553223,0,3.6189064979553223,0.08674079179763794,EEGDfus-MC-POP,1.1122406721115112,sub-03,0.7196704745292664,0,25,20261010,ses-03,natural,ERP
2.8689982191144954,POP,1.3165026017481574,0.2812959551811218,0,0.7187040448188782,-0.604688286781311,EEGDfus-MC-POP,0.9315950274467468,sub-05,0.7973448038101196,0,25,20261010,ses-03,natural,SSVEP
2.3451018113070936,POP,1.2140020177610853,0.2366127371788025,0,0.7633872628211975,-0.4749634265899658,EEGDfus-MC-POP,0.9621090292930603,sub-05,1.3251968622207642,0,25,20261010,ses-03,natural,ERP
-11.715997749108745,POP,0.9505647609801282,-2.8530077934265137,0,3.8530077934265137,0.08431369066238403,EEGDfus-MC-POP,0.3193199336528778,sub-02,1.7687602043151855,0,25,20261010,ses-04,natural,SSVEP
-1.812322527330367,POP,0.45547994417051557,-0.23201537132263184,0,1.2320153713226318,0.3022072911262512,EEGDfus-MC-POP,1.2080366611480713,sub-02,0.7535082101821899,0,25,20261010,ses-02,natural,SSVEP
5.246212746377116,POP,2.7241366417146726,0.4533751606941223,0,0.5466248393058777,-1.058506727218628,EEGDfus-MC-POP,0.7957994937896729,sub-05,1.1514520645141602,0,25,20261010,ses-02,natural,ERP
0.9926800864231783,POP,0.9587196133792389,0.10799765586853027,0,0.8920023441314697,-0.11261999607086182,EEGDfus-MC-POP,0.9393432140350342,sub-05,0.9962536692619324,0,25,20261010,ses-04,natural,ERP
1.2127503458807491,POP,0.9549521145430571,0.13031399250030518,0,0.8696860074996948,-0.42563915252685547,EEGDfus-MC-POP,1.0978913307189941,sub-05,1.0215177536010742,0,25,20261010,ses-03,natural,ERP
-11.6664908149135,POP,0.6483823762397296,-2.8311092853546143,0,3.8311092853546143,-0.534155011177063,EEGDfus-MC-POP,1.8718698024749756,sub-03,0.5194017291069031,0,25,20261010,ses-02,natural,SSVEP
-6.636394262719034,POP,1.4659693452049278,-1.1469390392303467,0,2.1469390392303467,-0.291129469871521,EEGDfus-MC-POP,1.1336573362350464,sub-02,0.7853883504867554,0,25,20261010,ses-04,natural,SSVEP
3.6255693910728635,POP,0.6792705718102676,0.34124863147735596,0,0.658751368522644,-0.12297236919403076,EEGDfus-MC-POP,0.7408996224403381,sub-05,1.0402121543884277,0,25,20261010,ses-04,natural,ERP
-1.259256240882627,POP,0.5231134330541933,-0.15601325035095215,0,1.1560132503509521,0.3659778833389282,EEGDfus-MC-POP,0.919817328453064,sub-02,0.6192667484283447,0,25,20261010,ses-04,natural,ERP
-4.218935355476124,POP,2.570120255582836,-0.6253495216369629,0,1.625349521636963,-1.5493197441101074,EEGDfus-MC-POP,1.6338096857070923,sub-02,0.8581687808036804,0,25,20261010,ses-02,natural,ERP
-0.49810607580905525,POP,1.016118347261831,-0.05902278423309326,0,1.0590227842330933,-0.06091809272766113,EEGDfus-MC-POP,0.5737990736961365,sub-02,0.8950517177581787,0,25,20261010,ses-04,natural,SSVEP
-4.78473390743235,POP,0.7803033694502008,-0.7347491979598999,0,1.7347491979599,0.18251538276672363,EEGDfus-MC-POP,0.9257605671882629,sub-03,0.941432535648346,0,25,20261010,ses-04,natural,SSVEP
3.131233777275764,POP,3.2567795705592997,0.30267006158828735,0,0.6973299384117126,-1.3507847785949707,EEGDfus-MC-POP,1.0339593887329102,sub-05,0.899701714515686,0,25,20261010,ses-02,natural,SSVEP
-2.563401615258534,POP,0.8834715354990844,-0.34329092502593994,0,1.34329092502594,-0.07350945472717285,EEGDfus-MC-POP,1.0838823318481445,sub-02,0.9819865822792053,0,25,20261010,ses-04,natural,SSVEP
-11.053147788132973,POP,4.6779349265056975,-2.569911003112793,0,3.569911003112793,-2.455510139465332,EEGDfus-MC-POP,2.9668021202087402,sub-05,0.8724267482757568,0,25,20261010,ses-02,natural,ERP
-5.267719535838435,POP,0.8210056160421411,-0.8339436054229736,0,1.8339436054229736,0.14498740434646606,EEGDfus-MC-POP,0.916597843170166,sub-02,1.0361087322235107,0,25,20261010,ses-04,natural,SSVEP
-1.6155787319800052,POP,0.6563896519747027,-0.2044227123260498,0,1.2044227123260498,0.10100162029266357,EEGDfus-MC-POP,1.0188984870910645,sub-05,0.8368951082229614,0,25,20261010,ses-04,natural,ERP
0.8783263216531514,POP,0.6582244859901646,0.0961763858795166,0,0.9038236141204834,0.114987313747406,EEGDfus-MC-POP,0.939350426197052,sub-05,0.8485139012336731,0,25,20261010,ses-04,natural,ERP
-4.874294555141047,POP,1.4758606405852015,-0.7527288198471069,0,1.752728819847107,-0.7266824245452881,EEGDfus-MC-POP,1.504210352897644,sub-05,0.6893046498298645,0,25,20261010,ses-03,natural,SSVEP
0.007001351393392512,POP,0.832189360822496,0.0008057355880737305,0,0.9991942644119263,-0.4276794195175171,EEGDfus-MC-POP,1.1576216220855713,sub-05,0.8303841352462769,0,25,20261010,ses-03,natural,ERP
-2.052336857618321,POP,0.8074564533783941,-0.2665339708328247,0,1.2665339708328247,0.1318919062614441,EEGDfus-MC-POP,0.7312381863594055,sub-02,1.058005690574646,0,25,20261010,ses-04,natural,ERP
-2.1364315538135425,POP,15.080757830724385,-0.2788558006286621,0,1.278855800628662,-2.7079365253448486,EEGDfus-MC-POP,1.8008551597595215,sub-05,0.6934317946434021,0,25,20261010,ses-02,natural,ERP
-4.373603321854956,POP,0.8966581697158956,-0.6545510292053223,0,1.6545510292053223,-0.17934823036193848,EEGDfus-MC-POP,1.2807446718215942,sub-03,0.5218832492828369,0,25,20261010,ses-03,natural,SSVEP
-4.475853894020476,POP,1.0465022140580282,-0.6741435527801514,0,1.6741435527801514,-0.05916726589202881,EEGDfus-MC-POP,1.1145037412643433,sub-05,0.6237547397613525,0,25,20261010,ses-04,natural,SSVEP
-4.00476417952674,POP,0.7632699684042333,-0.5857627391815186,0,1.5857627391815186,-0.33108723163604736,EEGDfus-MC-POP,1.501720666885376,sub-02,0.5583582520484924,0,25,20261010,ses-03,natural,ERP
3.6253406942390165,POP,3.3838545202658286,0.3412312865257263,0,0.6587687134742737,-1.2147133350372314,EEGDfus-MC-POP,1.0605121850967407,sub-05,0.9536319375038147,0,25,20261010,ses-03,natural,SSVEP
-8.642271742873062,POP,0.493918485002328,-1.7046656608581543,0,2.7046656608581543,0.12550592422485352,EEGDfus-MC-POP,1.3022710084915161,sub-03,0.6276865601539612,0,25,20261010,ses-03,natural,ERP
-0.4031637837826921,POP,0.7250596298004606,-0.04751002788543701,0,1.047510027885437,0.24757778644561768,EEGDfus-MC-POP,0.9185487031936646,sub-05,0.9106965065002441,0,25,20261010,ses-04,natural,ERP
-9.839000911777502,POP,1.6137899543884375,-2.1042025089263916,0,3.1042025089263916,-0.44080913066864014,EEGDfus-MC-POP,1.3111175298690796,sub-02,0.6511289477348328,0,25,20261010,ses-03,natural,ERP
-8.783534198444231,POP,6.035963123158391,-1.7490124702453613,0,2.7490124702453613,-1.792159080505371,EEGDfus-MC-POP,2.0461668968200684,sub-05,0.9030213952064514,0,25,20261010,ses-02,natural,SSVEP
-11.956125527678566,POP,0.8498511183630411,-2.961013078689575,0,3.961013078689575,-0.5542440414428711,EEGDfus-MC-POP,1.6235712766647339,sub-02,0.7521983981132507,0,25,20261010,ses-02,natural,ERP
-10.665922476142566,POP,1.0455962040734654,-2.4142563343048096,0,3.4142563343048096,-0.20172274112701416,EEGDfus-MC-POP,1.4337018728256226,sub-03,0.7089694142341614,0,25,20261010,ses-03,natural,ERP
-14.959662786368105,POP,1.1658973824842482,-4.597358703613281,0,5.597358703613281,-1.1706998348236084,EEGDfus-MC-POP,2.1715004444122314,sub-05,0.916083574295044,0,25,20261010,ses-02,natural,SSVEP
-6.121474520919142,POP,0.627497167441762,-1.023362636566162,0,2.023362636566162,0.2386174201965332,EEGDfus-MC-POP,1.0699501037597656,sub-05,0.7247461676597595,0,25,20261010,ses-04,natural,SSVEP
-12.078963934063161,POP,0.8148603389296211,-3.0174288749694824,0,4.017428874969482,0.21547341346740723,EEGDfus-MC-POP,0.8345413208007812,sub-03,0.7404125928878784,0,25,20261010,ses-04,natural,SSVEP
-9.963720669441521,POP,0.5815175501397835,-2.149096965789795,0,3.149096965789795,0.15760618448257446,EEGDfus-MC-POP,0.997964084148407,sub-02,0.8536645770072937,0,25,20261010,ses-02,natural,SSVEP
-3.0196094299567604,POP,0.7005825525474717,-0.4157301187515259,0,1.4157301187515259,0.3487401008605957,EEGDfus-MC-POP,0.7000394463539124,sub-02,0.9581905603408813,0,25,20261010,ses-04,natural,ERP
-14.657697258399665,POP,0.6884526173770392,-4.406109809875488,0,5.406109809875488,-0.8473412990570068,EEGDfus-MC-POP,2.441063165664673,sub-05,0.6212305426597595,0,25,20261010,ses-02,natural,SSVEP
-17.69645058247527,POP,1.4308334699430099,-6.670479774475098,0,7.670479774475098,-1.2857706546783447,EEGDfus-MC-POP,2.3513638973236084,sub-05,0.8241557478904724,0,25,20261010,ses-02,natural,SSVEP
-1.8362706842811318,POP,1.6416982508999811,-0.23541688919067383,0,1.2354168891906738,-0.3118596076965332,EEGDfus-MC-POP,1.2086114883422852,sub-03,0.5394091606140137,0,25,20261010,ses-03,natural,SSVEP
1.0175038865280903,POP,0.7398375325290046,0.11054331064224243,0,0.8894566893577576,0.13541823625564575,EEGDfus-MC-POP,0.8646296262741089,sub-05,0.8178925514221191,0,25,20261010,ses-04,natural,ERP
-1.424948122104526,POP,0.6619247464632291,-0.17827701568603516,0,1.1782770156860352,-0.3641185760498047,EEGDfus-MC-POP,1.1614606380462646,sub-05,0.7206881642341614,0,25,20261010,ses-03,natural,ERP
3.929294393381295,POP,0.5895832936484925,0.3638855218887329,0,0.6361144781112671,-0.06585061550140381,EEGDfus-MC-POP,0.9768466353416443,sub-05,0.9755648374557495,0,25,20261010,ses-04,natural,SSVEP
2.223830529360474,POP,3.4349793322321154,0.22587966918945312,0,0.7741203308105469,-1.206209421157837,EEGDfus-MC-POP,1.1147884130477905,sub-05,0.9104242920875549,0,25,20261010,ses-03,natural,SSVEP
-0.007621625968450671,POP,5.859878767954187,-0.0008778572082519531,0,1.000877857208252,-1.6345810890197754,EEGDfus-MC-POP,1.3970370292663574,sub-05,0.6980901956558228,0,25,20261010,ses-02,natural,SSVEP
-13.636132485718484,POP,0.9999402882864119,-3.806252956390381,0,4.806252956390381,0.0014107227325439453,EEGDfus-MC-POP,0.0277707502245903,sub-02,4.116513729095459,0,25,20261010,ses-03,natural,SSVEP
-2.7263735578735524,POP,1.2939273147781212,-0.3687328100204468,0,1.3687328100204468,-0.3581247329711914,EEGDfus-MC-POP,1.1481428146362305,sub-03,0.8690502047538757,0,25,20261010,ses-03,natural,SSVEP
-14.709064664012974,POP,1.770634919307697,-4.438175678253174,0,5.438175678253174,-1.2352039813995361,EEGDfus-MC-POP,2.4164960384368896,sub-02,0.5997251868247986,0,25,20261010,ses-02,natural,ERP
-6.954976200200419,POP,1.1230150115939423,-1.2271466255187988,0,2.227146625518799,-0.19338679313659668,EEGDfus-MC-POP,0.39766648411750793,sub-02,1.216255784034729,0,25,20261010,ses-04,natural,SSVEP
-0.8028884483626388,POP,0.7171676354559012,-0.09684288501739502,0,1.096842885017395,-0.23240411281585693,EEGDfus-MC-POP,1.1315534114837646,sub-05,0.7404406666755676,0,25,20261010,ses-03,natural,ERP
-10.133411588741922,POP,0.7989464967126966,-2.211223840713501,0,3.211223840713501,-0.15461885929107666,EEGDfus-MC-POP,1.2332741022109985,sub-03,0.6606200933456421,0,25,20261010,ses-03,natural,ERP
1.0739496392365397,POP,9.180301427988955,0.11630475521087646,0,0.8836952447891235,-2.806539535522461,EEGDfus-MC-POP,1.404014229774475,sub-05,1.1348531246185303,0,25,20261010,ses-02,natural,ERP
-12.231217282577337,POP,0.9513634190780929,-3.088470458984375,0,4.088470458984375,-0.05578422546386719,EEGDfus-MC-POP,0.7607390284538269,sub-02,0.8484786748886108,0,25,20261010,ses-03,natural,ERP
-2.5997046077171366,POP,4.17933328261525,-0.34891700744628906,0,1.348917007446289,-0.8645052909851074,EEGDfus-MC-POP,1.2782648801803589,sub-02,0.7392452359199524,0,25,20261010,ses-03,natural,ERP
-1.770214441620588,POP,1.071482307197537,-0.22605717182159424,0,1.2260571718215942,-0.6211322546005249,EEGDfus-MC-POP,1.323531985282898,sub-05,0.9307510256767273,0,25,20261010,ses-02,natural,ERP
-10.213813031199102,POP,0.6218921274603768,-2.241086721420288,0,3.241086721420288,-0.22645115852355957,EEGDfus-MC-POP,1.617142677307129,sub-03,0.619333803653717,0,25,20261010,ses-02,natural,ERP
-14.336824486010443,POP,0.904842971795878,-4.2100419998168945,0,5.2100419998168945,0.17429137229919434,EEGDfus-MC-POP,0.5566093325614929,sub-02,1.5725672245025635,0,25,20261010,ses-03,natural,ERP
-24.50762191581594,POP,0.9982800247501924,-15.802778244018555,0,16.802778244018555,0.00519329309463501,EEGDfus-MC-POP,0.09951944649219513,sub-02,4.244772911071777,0,25,20261010,ses-04,natural,SSVEP
-18.126016792687693,POP,0.9953401270934769,-7.059365272521973,0,8.059365272521973,0.01895761489868164,EEGDfus-MC-POP,0.08264947682619095,sub-02,1.8761168718338013,0,25,20261010,ses-02,natural,SSVEP
0.20691368043032343,POP,0.7858492761562907,0.02354031801223755,0,0.9764596819877625,0.046826303005218506,EEGDfus-MC-POP,0.979358971118927,sub-05,0.7776654362678528,0,25,20261010,ses-04,natural,SSVEP
-0.3202303628711577,POP,1.2085502170872784,-0.03755593299865723,0,1.0375559329986572,-0.26840221881866455,EEGDfus-MC-POP,1.1519662141799927,sub-03,0.6402462720870972,0,25,20261010,ses-02,natural,SSVEP
0.7140299726384235,POP,0.8561953864962969,0.07891756296157837,0,0.9210824370384216,-0.06701433658599854,EEGDfus-MC-POP,0.8664765954017639,sub-05,1.274472713470459,0,25,20261010,ses-04,natural,ERP
-10.358995104424505,POP,3.6293054110576457,-2.295715808868408,0,3.295715808868408,-1.245819330215454,EEGDfus-MC-POP,1.7417947053909302,sub-03,0.7986916899681091,0,25,20261010,ses-02,natural,SSVEP
0.48365138457983764,POP,3.1142405144211076,0.05416053533554077,0,0.9458394646644592,-0.9846125841140747,EEGDfus-MC-POP,1.085935354232788,sub-05,1.0168097019195557,0,25,20261010,ses-03,natural,SSVEP
-9.21887361071664,POP,0.782557978652242,-1.8903050422668457,0,2.8903050422668457,0.11095041036605835,EEGDfus-MC-POP,1.0869653224945068,sub-03,0.7002266049385071,0,25,20261010,ses-03,natural,SSVEP
-10.25207685106238,POP,0.8934272840545116,-2.2553961277008057,0,3.2553961277008057,0.12681853771209717,EEGDfus-MC-POP,0.8905720114707947,sub-03,0.9317813515663147,0,25,20261010,ses-04,natural,SSVEP
-15.761633459879139,POP,0.999661644624027,-5.138774394989014,0,6.138774394989014,0.00995105504989624,EEGDfus-MC-POP,0.03707770258188248,sub-02,4.330129146575928,0,25,20261010,ses-03,natural,SSVEP
-11.54928367945153,POP,5.030739325401523,-2.779759645462036,0,3.779759645462036,-1.2906575202941895,EEGDfus-MC-POP,2.1353049278259277,sub-02,0.5688735842704773,0,25,20261010,ses-03,natural,ERP
-16.060626234032327,POP,0.9920072956001099,-5.353767395019531,0,6.353767395019531,0.04107344150543213,EEGDfus-MC-POP,0.28403615951538086,sub-02,1.5593805313110352,0,25,20261010,ses-02,natural,SSVEP
4.226625132475694,POP,0.9304854266499875,0.3852921724319458,0,0.6147078275680542,-0.06435096263885498,EEGDfus-MC-POP,0.7706260681152344,sub-05,1.0488773584365845,0,25,20261010,ses-04,natural,ERP
-0.535395748652653,POP,1.4183709019846844,-0.06357908248901367,0,1.0635790824890137,-0.37744081020355225,EEGDfus-MC-POP,1.1682780981063843,sub-03,0.7309051752090454,0,25,20261010,ses-02,natural,SSVEP
-13.059694070696917,POP,1.33197103592342,-3.4976401329040527,0,4.497640132904053,-0.6640574932098389,EEGDfus-MC-POP,2.0586037635803223,sub-02,0.666429340839386,0,25,20261010,ses-03,natural,ERP
-10.013113120867887,POP,1.5945227482939168,-2.167055368423462,0,3.167055368423462,-0.7151859998703003,EEGDfus-MC-POP,1.8491474390029907,sub-03,0.4211651384830475,0,25,20261010,ses-02,natural,SSVEP
2.2586972530354585,POP,0.9978047828426536,0.2289808988571167,0,0.7710191011428833,-0.6578531265258789,EEGDfus-MC-POP,1.1722217798233032,sub-05,0.935360848903656,0,25,20261010,ses-03,natural,ERP
-8.548567100294559,POP,0.5348133693192955,-1.6756441593170166,0,2.6756441593170166,0.13711458444595337,EEGDfus-MC-POP,1.1096574068069458,sub-03,0.8701757788658142,0,25,20261010,ses-03,natural,SSVEP
-3.7172809207771165,POP,0.6816856848803603,-0.5341366529464722,0,1.5341366529464722,-0.21952581405639648,EEGDfus-MC-POP,1.3286147117614746,sub-03,0.753257155418396,0,25,20261010,ses-03,natural,SSVEP
-13.53255109019819,POP,1.4205403689586438,-3.7492775917053223,0,4.749277591705322,-0.8153382539749146,EEGDfus-MC-POP,1.7189501523971558,sub-02,0.6887326240539551,0,25,20261010,ses-02,natural,ERP
-6.038335426599825,POP,0.5025723160905027,-1.0040879249572754,0,2.0040879249572754,0.1906922459602356,EEGDfus-MC-POP,1.2019976377487183,sub-05,0.6918727159500122,0,25,20261010,ses-04,natural,SSVEP
4.561236108347133,POP,0.9553663700701621,0.4085225462913513,0,0.5914774537086487,-0.05953061580657959,EEGDfus-MC-POP,0.8239458799362183,sub-03,0.9161626696586609,0,25,20261010,ses-03,natural,ERP
-9.900286708561964,POP,1.0273955991964554,-2.1261825561523438,0,3.1261825561523438,-0.6481595039367676,EEGDfus-MC-POP,1.706979513168335,sub-05,0.7338162064552307,0,25,20261010,ses-03,natural,SSVEP
-6.569031335753922,POP,2.113868645938494,-1.1303529739379883,0,2.1303529739379883,-0.4289959669113159,EEGDfus-MC-POP,1.3481388092041016,sub-02,0.7017156481742859,0,25,20261010,ses-04,natural,SSVEP
1.3163926800122872,POP,4.314963249176321,0.14062964916229248,0,0.8593703508377075,-1.077056646347046,EEGDfus-MC-POP,1.250657320022583,sub-05,1.0121219158172607,0,25,20261010,ses-03,natural,ERP
-2.4612185396800728,POP,0.9670657148350733,-0.32758069038391113,0,1.3275806903839111,-0.1743563413619995,EEGDfus-MC-POP,1.253958821296692,sub-05,0.78414386510849,0,25,20261010,ses-03,natural,ERP
5.587719062285627,POP,0.8917600269042084,0.4744499921798706,0,0.5255500078201294,-0.12305402755737305,EEGDfus-MC-POP,0.6822065711021423,sub-05,0.9066625237464905,0,25,20261010,ses-03,natural,ERP
-13.87576726570777,POP,0.7787132374538585,-3.9406986236572266,0,4.940698623657227,0.2545773386955261,EEGDfus-MC-POP,0.8323338627815247,sub-03,0.7795460820198059,0,25,20261010,ses-04,natural,ERP
-3.5654571728076356,POP,1.06977786455198,-0.5075539350509644,0,1.5075539350509644,-0.09234511852264404,EEGDfus-MC-POP,1.3056151866912842,sub-03,0.645418643951416,0,25,20261010,ses-03,natural,SSVEP
-11.105013553949675,POP,0.5103169198977469,-2.591291666030884,0,3.591291666030884,-0.045223236083984375,EEGDfus-MC-POP,1.202505350112915,sub-03,0.6563917398452759,0,25,20261010,ses-03,natural,ERP
3.5998375510648466,POP,1.0588268507512084,0.3392941951751709,0,0.6607058048248291,-0.20747900009155273,EEGDfus-MC-POP,0.6921242475509644,sub-05,1.0732272863388062,0,25,20261010,ses-04,natural,ERP
-7.759816473449855,POP,2.1600584021961238,-1.4433789253234863,0,2.4433789253234863,-0.5448014736175537,EEGDfus-MC-POP,1.3388599157333374,sub-03,0.6609932780265808,0,25,20261010,ses-02,natural,ERP
-32.29869800693767,POP,0.9983430185737836,-40.203575134277344,0,41.203575134277344,0.014116823673248291,EEGDfus-MC-POP,0.07747972011566162,sub-02,4.891678810119629,0,25,20261010,ses-04,natural,SSVEP
2.4091438786279538,POP,1.0478885234596922,0.24222058057785034,0,0.7577794194221497,-0.15834486484527588,EEGDfus-MC-POP,0.9177938103675842,sub-05,0.667214035987854,0,25,20261010,ses-04,natural,ERP
5.664110631496719,POP,1.6868734264326943,0.4790518879890442,0,0.5209481120109558,-0.49855637550354004,EEGDfus-MC-POP,0.7709135413169861,sub-02,0.9131203293800354,0,25,20261010,ses-02,natural,ERP
-10.282641550277102,POP,2.231723638344216,-2.266871690750122,0,3.266871690750122,-0.7289597988128662,EEGDfus-MC-POP,1.610231637954712,sub-03,0.5483301281929016,0,25,20261010,ses-02,natural,ERP
-1.5777886084805073,POP,0.5917656345929331,-0.19919395446777344,0,1.1991939544677734,0.16189730167388916,EEGDfus-MC-POP,1.066029667854309,sub-03,0.7701621651649475,0,25,20261010,ses-03,natural,ERP
-11.715504874809774,POP,3.2518776015403805,-2.8527891635894775,0,3.8527891635894775,-1.7292592525482178,EEGDfus-MC-POP,2.2535407543182373,sub-05,0.5585473775863647,0,25,20261010,ses-02,natural,SSVEP
-2.330401847590578,POP,0.8207442135177864,-0.30773603916168213,0,1.3077360391616821,0.2722400426864624,EEGDfus-MC-POP,0.890131950378418,sub-03,0.913870096206665,0,25,20261010,ses-04,natural,SSVEP
-10.541757259953224,POP,0.619502568234908,-2.3657965660095215,0,3.3657965660095215,0.1963774561882019,EEGDfus-MC-POP,1.160385012626648,sub-03,0.6745607852935791,0,25,20261010,ses-04,natural,ERP
-5.247633380974098,POP,0.6874747794700916,-0.8297075033187866,0,1.8297075033187866,0.4224550127983093,EEGDfus-MC-POP,0.7409611940383911,sub-02,1.0706045627593994,0,25,20261010,ses-04,natural,SSVEP
-10.351867899143256,POP,0.8610314092363393,-2.2930126190185547,0,3.2930126190185547,-0.15602457523345947,EEGDfus-MC-POP,1.2194846868515015,sub-03,0.8341785073280334,0,25,20261010,ses-03,natural,ERP
-2.7477009207757708,POP,0.9410531024661092,-0.3720977306365967,0,1.3720977306365967,-0.19438695907592773,EEGDfus-MC-POP,0.443519651889801,sub-02,1.40657377243042,0,25,20261010,ses-04,natural,SSVEP
