artifact_correlation,artifact_rmse,artifact_rrmse,clean_output_rms_ratio,condition,correlation,fold,method,observation_change_ratio,output_input_rms,participant,query_eog_inference_reads,rrmse_spectral,rrmse_temporal,sampler_steps,seed,session,snr_improvement,stream,task
0.10791727155447006,1.5233254432678223,7.878966331481934,0.911908745765686,POP,0.2592935264110565,0,EEGDfus-MC-POP,1.1528983116149902,0.8963161706924438,sub-05,0,0.8877164721488953,1.166386604309082,25,20261010,ses-02,-17.929385900497437,paired,SSVEP
0.12286867201328278,1.030874490737915,2.5826666355133057,1.4495761394500732,POP,0.5310178995132446,0,EEGDfus-MC-POP,1.091570258140564,1.2987126111984253,sub-02,0,0.6721401214599609,1.256251335144043,25,20261010,ses-03,-8.241366744041443,paired,ERP
0.1464097499847412,2.602402925491333,31.366941452026367,0.5148885846138,POP,0.2994791269302368,0,EEGDfus-MC-POP,0.977156400680542,0.5122581124305725,sub-03,0,1.1925883293151855,0.9781113266944885,25,20261010,ses-03,-29.929444789886475,paired,ERP
0.25618958473205566,1.6129992008209229,3.856407403945923,0.7816298604011536,POP,0.6025400161743164,0,EEGDfus-MC-POP,0.8101924657821655,0.7474228739738464,sub-03,0,0.816166877746582,0.8191819787025452,25,20261010,ses-04,-11.723659038543701,paired,SSVEP
0.9296667575836182,1.8633708953857422,0.3762902319431305,0.8878393769264221,POP,0.4580276608467102,0,EEGDfus-MC-POP,0.928894579410553,0.31494519114494324,sub-02,0,1.1387152671813965,0.9913928508758545,25,20261010,ses-03,8.489543199539185,paired,SSVEP
0.26448601484298706,1.1529862880706787,2.733844518661499,1.2897812128067017,POP,0.43563687801361084,0,EEGDfus-MC-POP,1.104943871498108,1.111608862876892,sub-02,0,0.7546579241752625,1.2422541379928589,25,20261010,ses-03,-8.735477328300476,paired,ERP
0.9927653074264526,2.0296790599823,0.122988760471344,0.9987134337425232,POP,0.43322840332984924,0,EEGDfus-MC-POP,1.0137076377868652,0.11479033529758453,sub-02,0,1.4736807346343994,1.0642673969268799,25,20261010,ses-03,18.202691078186035,paired,SSVEP
0.2414628118276596,2.5295751094818115,14.363821029663086,0.4975294768810272,POP,0.7186105847358704,0,EEGDfus-MC-POP,0.7444697022438049,0.4924394190311432,sub-03,0,1.3435007333755493,0.7418283820152283,25,20261010,ses-03,-23.14540147781372,paired,ERP
-0.05336274579167366,1.1778961420059204,7.6186418533325195,1.1366597414016724,POP,0.44754135608673096,0,EEGDfus-MC-POP,1.1325708627700806,1.1573083400726318,sub-05,0,0.7629773616790771,1.1301366090774536,25,20261010,ses-02,-17.637550830841064,paired,SSVEP
0.09603678435087204,13.795003890991211,8.154793739318848,0.12568293511867523,POP,0.44669783115386963,0,EEGDfus-MC-POP,0.9485918283462524,0.12488674372434616,sub-05,0,3.5833535194396973,0.9505485892295837,25,20261010,ses-03,-18.228260278701782,paired,SSVEP
0.270439475774765,1.322635293006897,1.843148946762085,0.838435709476471,POP,0.39580556750297546,0,EEGDfus-MC-POP,0.9437454342842102,0.775590717792511,sub-02,0,1.0826984643936157,1.021180510520935,25,20261010,ses-02,-5.311208367347717,paired,SSVEP
0.19018691778182983,1.0401647090911865,2.3080241680145264,1.6878302097320557,POP,0.3625907897949219,0,EEGDfus-MC-POP,1.3709732294082642,1.4461394548416138,sub-05,0,0.6493121385574341,1.6206905841827393,25,20261010,ses-02,-7.264807224273682,paired,ERP
0.1767255663871765,3.1910769939422607,11.687447547912598,0.39006638526916504,POP,0.42504945397377014,0,EEGDfus-MC-POP,0.9050726294517517,0.38496002554893494,sub-05,0,0.7739800214767456,0.9065723419189453,25,20261010,ses-02,-21.35439395904541,paired,SSVEP
0.02565310336649418,41.97172546386719,261.53533935546875,0.047497738152742386,POP,0.4689438045024872,0,EEGDfus-MC-POP,0.9786768555641174,0.0474931001663208,sub-02,0,1.1448932886123657,0.9786837100982666,25,20261010,ses-04,-48.35061073303223,paired,SSVEP
0.23168854415416718,1.3586682081222534,1.811051607131958,1.4649155139923096,POP,0.3892296254634857,0,EEGDfus-MC-POP,1.122983694076538,1.1959506273269653,sub-03,0,0.8581390380859375,1.4186720848083496,25,20261010,ses-03,-5.158616900444031,paired,SSVEP
0.16438691318035126,1.1256600618362427,7.987323760986328,1.1787567138671875,POP,0.47969868779182434,0,EEGDfus-MC-POP,1.110766053199768,1.1524085998535156,sub-03,0,0.6796879172325134,1.1216888427734375,25,20261010,ses-03,-18.04802656173706,paired,ERP
0.17306123673915863,1.9577209949493408,11.837757110595703,0.5880181789398193,POP,0.6351169943809509,0,EEGDfus-MC-POP,0.7737568616867065,0.5808440446853638,sub-05,0,0.7911192774772644,0.7746384143829346,25,20261010,ses-02,-21.465389728546143,paired,ERP
0.17160765826702118,1.0606958866119385,2.8277509212493896,1.792378544807434,POP,0.3589060306549072,0,EEGDfus-MC-POP,1.4384106397628784,1.5098412036895752,sub-03,0,0.6767870783805847,1.710648775100708,25,20261010,ses-02,-9.028822779655457,paired,ERP
0.2298656851053238,42.05512237548828,4.255096912384033,0.07516553997993469,POP,0.2082286775112152,0,EEGDfus-MC-POP,0.9914018511772156,0.07349884510040283,sub-02,0,3.9040465354919434,0.9872737526893616,25,20261010,ses-03,-12.578190565109253,paired,SSVEP
0.0017029515001922846,1.0214130878448486,23.76268768310547,2.352177381515503,POP,0.3723055124282837,0,EEGDfus-MC-POP,2.1849524974823,2.3518762588500977,sub-05,0,0.5839224457740784,2.187105417251587,25,20261010,ses-02,-27.5179123878479,paired,ERP
0.0,1.436254620552063,155858444213867.2,0.8384349346160889,POP,0.6008791327476501,0,EEGDfus-MC-POP,0.8379943370819092,0.8384349346160889,sub-05,0,0.9744563102722168,0.8379943370819092,25,20261010,ses-04,-283.8546067355476,paired,SSVEP
0.04551245644688606,0.9351437091827393,6.850458145141602,2.3752801418304443,POP,0.34740015864372253,0,EEGDfus-MC-POP,2.125765323638916,2.2598395347595215,sub-05,0,0.6838915944099426,2.2422473430633545,25,20261010,ses-02,-16.71439290046692,paired,ERP
0.0,1.1166256666183472,121173179626464.84,2.37825083732605,POP,0.3447045385837555,0,EEGDfus-MC-POP,2.2400381565093994,2.37825083732605,sub-05,0,0.6384721994400024,2.2400381565093994,25,20261010,ses-02,-281.66813008155475,paired,ERP
0.0,1.631195306777954,177012878417968.75,0.728762686252594,POP,0.7987590432167053,0,EEGDfus-MC-POP,0.6075853705406189,0.728762686252594,sub-03,0,0.8257652521133423,0.6075853705406189,25,20261010,ses-02,-284.9600972845691,paired,ERP
0.03683515638113022,1.2415275573730469,6.725541114807129,1.84428071975708,POP,0.38272371888160706,0,EEGDfus-MC-POP,1.6814827919006348,1.8034460544586182,sub-02,0,0.578216016292572,1.7293119430541992,25,20261010,ses-02,-16.55454397201538,paired,ERP
0.4461759328842163,2.1143798828125,1.7534313201904297,0.6422408819198608,POP,0.5665721893310547,0,EEGDfus-MC-POP,0.8221853971481323,0.5714730024337769,sub-05,0,0.7955941557884216,0.8301704525947571,25,20261010,ses-03,-4.877775013446808,paired,SSVEP
0.05477648973464966,37.300865173339844,35.38266372680664,0.04411850497126579,POP,0.2671606242656708,0,EEGDfus-MC-POP,0.9893890023231506,0.04406172037124634,sub-05,0,4.489837646484375,0.9894826412200928,25,20261010,ses-03,-30.97581148147583,paired,ERP
0.172171488404274,1.3552026748657227,2.932030439376831,1.060896873474121,POP,0.5269354581832886,0,EEGDfus-MC-POP,0.9419630169868469,0.994297206401825,sub-03,0,0.8660592436790466,1.0043655633926392,25,20261010,ses-04,-9.343370199203491,paired,ERP
0.07475484162569046,1.257585048675537,35.159828186035156,0.9818007946014404,POP,0.5540377497673035,0,EEGDfus-MC-POP,0.9351190328598022,0.9792136549949646,sub-02,0,0.6909305453300476,0.9360032677650452,25,20261010,ses-02,-30.920937061309814,paired,ERP
0.013851849362254143,1.0833452939987183,3.7912535667419434,1.113287091255188,POP,0.5481931567192078,0,EEGDfus-MC-POP,0.990571141242981,1.1284046173095703,sub-05,0,0.629372775554657,1.0093494653701782,25,20261010,ses-03,-11.57565712928772,paired,SSVEP
0.9721462726593018,1.8643614053726196,0.23717261850833893,1.337430715560913,POP,0.20103751122951508,0,EEGDfus-MC-POP,0.9865710139274597,0.20685617625713348,sub-05,0,1.7646429538726807,1.5003855228424072,25,20261010,ses-04,12.498708963394165,paired,SSVEP
0.7848778367042542,1.6157230138778687,0.6798228621482849,1.1311222314834595,POP,0.3770925998687744,0,EEGDfus-MC-POP,0.868230938911438,0.525258481502533,sub-03,0,1.023973822593689,1.1939821243286133,25,20261010,ses-04,3.352084755897522,paired,SSVEP
0.9791967272758484,1.9849894046783447,0.20318304002285004,1.2380720376968384,POP,0.26939353346824646,0,EEGDfus-MC-POP,0.9734117984771729,0.18173976242542267,sub-02,0,1.675033688545227,1.366212248802185,25,20261010,ses-03,13.842251300811768,paired,SSVEP
0.05529597029089928,1.2883745431900024,2.4762661457061768,1.026963233947754,POP,0.5732682347297668,0,EEGDfus-MC-POP,0.8591643571853638,1.0037776231765747,sub-02,0,0.80849689245224,0.9374790191650391,25,20261010,ses-04,-7.875946760177612,paired,ERP
0.2997250258922577,1.3187110424041748,3.597991704940796,1.0534170866012573,POP,0.583354651927948,0,EEGDfus-MC-POP,0.906906247138977,0.9675846695899963,sub-02,0,0.6980803608894348,0.9435052275657654,25,20261010,ses-03,-11.121203899383545,paired,ERP
0.04239911586046219,1.5128148794174194,4.165356636047363,0.8077464699745178,POP,0.6451065540313721,0,EEGDfus-MC-POP,0.7632049918174744,0.8043069243431091,sub-03,0,0.7102746963500977,0.7813377976417542,25,20261010,ses-04,-12.393044233322144,paired,SSVEP
0.06218356266617775,1.4800894260406494,4.851208686828613,0.7459232211112976,POP,0.731066882610321,0,EEGDfus-MC-POP,0.6830235123634338,0.7477883100509644,sub-05,0,1.1175885200500488,0.6869860887527466,25,20261010,ses-03,-13.716999292373657,paired,SSVEP
0.363000750541687,1.0704611539840698,1.567273497581482,1.3652491569519043,POP,0.31313252449035645,0,EEGDfus-MC-POP,1.1225519180297852,1.0431898832321167,sub-03,0,0.8159992098808289,1.4197536706924438,25,20261010,ses-02,-3.9028960466384888,paired,SSVEP
0.012169460766017437,1.2035435438156128,3.7879111766815186,1.3624348640441895,POP,0.6298935413360596,0,EEGDfus-MC-POP,0.9963209629058838,1.3118958473205566,sub-03,0,0.7580501437187195,1.0687483549118042,25,20261010,ses-04,-11.567996740341187,paired,ERP
0.14698106050491333,1.8619872331619263,6.786807060241699,0.6704732775688171,POP,0.49271926283836365,0,EEGDfus-MC-POP,0.8805919885635376,0.6569942831993103,sub-05,0,0.9979276657104492,0.8891319632530212,25,20261010,ses-02,-16.633310317993164,paired,SSVEP
0.06974256038665771,2.9394211769104004,5.691012859344482,0.40172380208969116,POP,0.4339371621608734,0,EEGDfus-MC-POP,0.890993595123291,0.39798590540885925,sub-03,0,0.8382516503334045,0.902317225933075,25,20261010,ses-02,-15.103790760040283,paired,SSVEP
0.0,1.502062439918518,162999725341796.88,0.9354526400566101,POP,0.37932685017585754,0,EEGDfus-MC-POP,1.0811634063720703,0.9354526400566101,sub-05,0,0.9109542965888977,1.0811634063720703,25,20261010,ses-02,-284.2437374521721,paired,SSVEP
0.2692432105541229,4.065554618835449,4.210014820098877,0.4034592807292938,POP,0.4502544105052948,0,EEGDfus-MC-POP,0.8922498226165771,0.38792386651039124,sub-05,0,1.0940957069396973,0.894622266292572,25,20261010,ses-04,-12.485673427581787,paired,ERP
0.0,1.0806102752685547,117264892578125.0,1.4007153511047363,POP,0.5215340256690979,0,EEGDfus-MC-POP,1.2281038761138916,1.4007153511047363,sub-02,0,0.5743635892868042,1.2281038761138916,25,20261010,ses-03,-281.38336020109546,paired,ERP
0.12620581686496735,1.4005898237228394,2.9398417472839355,0.9638673067092896,POP,0.4323407709598541,0,EEGDfus-MC-POP,0.9735926389694214,0.9097135663032532,sub-02,0,1.1348931789398193,1.0484579801559448,25,20261010,ses-02,-9.36647891998291,paired,SSVEP
0.17101889848709106,3.7577686309814453,39.589012145996094,0.39694133400917053,POP,0.6009675860404968,0,EEGDfus-MC-POP,0.8322744369506836,0.39575836062431335,sub-02,0,1.7593945264816284,0.83156418800354,25,20261010,ses-02,-31.951494216918945,paired,SSVEP
0.6096677780151367,1.360264539718628,0.9474208354949951,1.534456491470337,POP,0.42507147789001465,0,EEGDfus-MC-POP,0.9333159327507019,0.8460657000541687,sub-02,0,1.0041937828063965,1.435537338256836,25,20261010,ses-04,0.4691414535045624,paired,SSVEP
0.0702403336763382,0.9284322261810303,19.51136589050293,2.5579347610473633,POP,0.3131934404373169,0,EEGDfus-MC-POP,2.419497013092041,2.522055149078369,sub-02,0,0.7379114031791687,2.4464221000671387,25,20261010,ses-02,-25.80575466156006,paired,ERP
0.10042654722929001,1.1303437948226929,3.1057231426239014,1.70537269115448,POP,0.3498539924621582,0,EEGDfus-MC-POP,1.484080195426941,1.568001627922058,sub-05,0,0.6875925064086914,1.6478208303451538,25,20261010,ses-02,-9.843255281448364,paired,ERP
0.0,3.9476115703582764,428384063720703.1,0.38712039589881897,POP,0.5137184858322144,0,EEGDfus-MC-POP,0.870822012424469,0.38712039589881897,sub-03,0,1.2025539875030518,0.870822012424469,25,20261010,ses-03,-292.6366661261612,paired,SSVEP
0.0,40.47647476196289,4392396972656250.0,0.048367131501436234,POP,0.10957349091768265,0,EEGDfus-MC-POP,0.9958980083465576,0.048367131501436234,sub-03,0,4.815398693084717,0.9958980083465576,25,20261010,ses-03,-312.8540316709317,paired,ERP
0.0,0.8800392746925354,95499473571777.34,1.5564044713974,POP,0.5434094667434692,0,EEGDfus-MC-POP,1.3439722061157227,1.5564044713974,sub-02,0,0.44411879777908325,1.3439722061157227,25,20261010,ses-03,-279.60001955198857,paired,SSVEP
0.028674189001321793,1.332081913948059,5.414974689483643,1.0560619831085205,POP,0.39082518219947815,0,EEGDfus-MC-POP,1.1177276372909546,1.0474637746810913,sub-05,0,0.8567943572998047,1.141313910484314,25,20261010,ses-03,-14.671928882598877,paired,SSVEP
0.10249848663806915,1.3909409046173096,9.240806579589844,0.7876957058906555,POP,0.5969943404197693,0,EEGDfus-MC-POP,0.8249086737632751,0.7838394641876221,sub-02,0,0.6987863183021545,0.8244590759277344,25,20261010,ses-02,-19.314197301864624,paired,ERP
0.0,1.5449228286743164,167650833129882.8,0.9011570811271667,POP,0.3410954773426056,0,EEGDfus-MC-POP,1.0943360328674316,0.9011570811271667,sub-03,0,1.0092045068740845,1.0943360328674316,25,20261010,ses-03,-284.4881143193662,paired,ERP
0.0,1.360196828842163,147604843139648.44,0.8638156652450562,POP,0.5864112973213196,0,EEGDfus-MC-POP,0.8593453764915466,0.8638156652450562,sub-05,0,0.5957767367362976,0.8593453764915466,25,20261010,ses-04,-283.38201215168044,paired,SSVEP
0.13977856934070587,1.1173999309539795,2.8490612506866455,2.049525022506714,POP,0.35800060629844666,0,EEGDfus-MC-POP,1.6293727159500122,1.7517632246017456,sub-02,0,0.6426312327384949,1.9323581457138062,25,20261010,ses-03,-9.094036221504211,paired,ERP
0.0,1.7509685754776,190010360717773.44,0.6639781594276428,POP,0.6898228526115417,0,EEGDfus-MC-POP,0.7244982123374939,0.6639781594276428,sub-02,0,0.8002977967262268,0.7244982123374939,25,20261010,ses-02,-285.5755456485177,paired,SSVEP
0.0,41.62636947631836,4517180664062500.0,0.04684656113386154,POP,-0.3251270055770874,0,EEGDfus-MC-POP,1.0161659717559814,0.04684656113386154,sub-05,0,5.247391223907471,1.0161659717559814,25,20261010,ses-03,-313.0973492092194,paired,ERP
-0.023028669878840446,1.0479823350906372,22.202863693237305,1.5239607095718384,POP,0.4603225290775299,0,EEGDfus-MC-POP,1.404757022857666,1.530184030532837,sub-05,0,0.6557043790817261,1.402181625366211,25,20261010,ses-03,-26.928181648254395,paired,SSVEP
0.034307729452848434,1.005137324333191,7.796812057495117,2.3487741947174072,POP,0.3641238510608673,0,EEGDfus-MC-POP,2.0804169178009033,2.2364349365234375,sub-03,0,0.5891894102096558,2.19336199760437,25,20261010,ses-02,-17.83834218978882,paired,SSVEP
0.0,3.6186492443084717,392685974121093.75,0.3920572102069855,POP,0.5654221773147583,0,EEGDfus-MC-POP,0.843163251876831,0.3920572102069855,sub-03,0,0.9559091925621033,0.843163251876831,25,20261010,ses-04,-291.8809077900839,paired,SSVEP
0.10913802683353424,1.4233283996582031,7.5965895652771,0.8589267730712891,POP,0.6736069917678833,0,EEGDfus-MC-POP,0.7581474781036377,0.8492488265037537,sub-05,0,0.7004104852676392,0.7623600363731384,25,20261010,ses-04,-17.61237382888794,paired,ERP
0.21333186328411102,1.3420852422714233,2.37699818611145,0.8490051627159119,POP,0.6887010931968689,0,EEGDfus-MC-POP,0.7216982841491699,0.8199493288993835,sub-05,0,0.7251559495925903,0.7475535273551941,25,20261010,ses-04,-7.520577311515808,paired,ERP
0.7807483077049255,1.459134578704834,0.651878297328949,1.1372947692871094,POP,0.3040401041507721,0,EEGDfus-MC-POP,0.9289419054985046,0.5633100867271423,sub-03,0,0.9002993106842041,1.2653286457061768,25,20261010,ses-03,3.716670274734497,paired,ERP
0.1293565034866333,1.1351531744003296,2.3951706886291504,2.4908242225646973,POP,0.3041996657848358,0,EEGDfus-MC-POP,1.7592211961746216,1.9044979810714722,sub-03,0,0.8292500972747803,2.3856139183044434,25,20261010,ses-02,-7.586730122566223,paired,SSVEP
0.09365379065275192,1.1450337171554565,3.6094348430633545,1.1237722635269165,POP,0.45389267802238464,0,EEGDfus-MC-POP,1.0442363023757935,1.066624402999878,sub-02,0,0.5528589487075806,1.114342451095581,25,20261010,ses-04,-11.148784160614014,paired,ERP
0.11396285891532898,1.1948896646499634,3.4752180576324463,1.4362564086914062,POP,0.4738890528678894,0,EEGDfus-MC-POP,1.187621831893921,1.3183448314666748,sub-03,0,0.6287351250648499,1.3056838512420654,25,20261010,ses-04,-10.819641351699829,paired,SSVEP
0.0,1.0324912071228027,112043136596679.69,2.1437039375305176,POP,0.37789738178253174,0,EEGDfus-MC-POP,1.9969602823257446,2.1437039375305176,sub-05,0,0.5406007170677185,1.9969602823257446,25,20261010,ses-02,-280.98770516396644,paired,ERP
0.0,39.60725784301758,4298071777343750.0,0.06818836182355881,POP,0.3297489583492279,0,EEGDfus-MC-POP,0.9792942404747009,0.06818836182355881,sub-02,0,4.663095474243164,0.9792942404747009,25,20261010,ses-03,-312.6654732777573,paired,SSVEP
0.059652555733919144,1.1753445863723755,17.40749168395996,1.3339102268218994,POP,0.4384257197380066,0,EEGDfus-MC-POP,1.271828055381775,1.3341847658157349,sub-02,0,0.8314602375030518,1.2695916891098022,25,20261010,ses-02,-24.814724922180176,paired,ERP
0.9967660903930664,2.295121908187866,0.08833375573158264,1.967022180557251,POP,0.1618303805589676,0,EEGDfus-MC-POP,1.0271822214126587,0.0839463397860527,sub-02,0,1.3275500535964966,2.057441473007202,25,20261010,ses-03,21.077466011047363,paired,SSVEP
0.04304531589150429,1.2561209201812744,2.7036635875701904,1.1194010972976685,POP,0.5530077815055847,0,EEGDfus-MC-POP,0.9157466888427734,1.0761945247650146,sub-02,0,0.7495040893554688,1.0078697204589844,25,20261010,ses-04,-8.639054298400879,paired,SSVEP
0.17877903580665588,1.9380899667739868,2.524782419204712,0.6733217239379883,POP,0.6901441216468811,0,EEGDfus-MC-POP,0.7033770680427551,0.659524142742157,sub-03,0,0.7277326583862305,0.7239776849746704,25,20261010,ses-04,-8.04447889328003,paired,ERP
0.12059411406517029,1.1825672388076782,2.7076256275177,1.0540690422058105,POP,0.648273766040802,0,EEGDfus-MC-POP,0.805939793586731,1.0026953220367432,sub-05,0,0.6596702933311462,0.8694958090782166,25,20261010,ses-04,-8.651772737503052,paired,ERP
0.39407995343208313,1.289080023765564,1.7149242162704468,1.0304795503616333,POP,0.6185930371284485,0,EEGDfus-MC-POP,0.8248308897018433,0.8877583146095276,sub-02,0,0.6152154803276062,0.8937667608261108,25,20261010,ses-04,-4.684898555278778,paired,SSVEP
0.47634634375572205,1.162750482559204,1.5345174074172974,2.4019336700439453,POP,0.3306339681148529,0,EEGDfus-MC-POP,1.4168874025344849,1.33059561252594,sub-02,0,0.9059854745864868,2.2955188751220703,25,20261010,ses-02,-3.7194371223449707,paired,ERP
0.38181743025779724,1.4717732667922974,1.7254791259765625,0.8102062344551086,POP,0.5114316940307617,0,EEGDfus-MC-POP,0.8509683012962341,0.7112284898757935,sub-05,0,1.1427619457244873,0.9110841155052185,25,20261010,ses-03,-4.738194048404694,paired,ERP
0.05111090466380119,2.1312272548675537,6.142671585083008,0.6238287091255188,POP,0.6789268255233765,0,EEGDfus-MC-POP,0.7324269413948059,0.6234642863273621,sub-05,0,0.7663957476615906,0.7364529967308044,25,20261010,ses-04,-15.767146348953247,paired,SSVEP
-0.0028152563609182835,6.075461387634277,75.06102752685547,0.38943687081336975,POP,0.5511307716369629,0,EEGDfus-MC-POP,0.8503016829490662,0.3894292116165161,sub-03,0,1.8525242805480957,0.8504217863082886,25,20261010,ses-03,-37.50828981399536,paired,SSVEP
0.0,180.90660095214844,1.96314921875e+16,0.019669184461236,POP,0.18051744997501373,0,EEGDfus-MC-POP,0.9966358542442322,0.019669184461236,sub-02,0,4.94635009765625,0.9966358542442322,25,20261010,ses-04,-325.85906623058145,paired,SSVEP
0.23106837272644043,1.1367815732955933,2.3916451930999756,1.1893503665924072,POP,0.6347576379776001,0,EEGDfus-MC-POP,0.8774471879005432,1.0850030183792114,sub-05,0,0.7525376677513123,0.952593982219696,25,20261010,ses-04,-7.57393479347229,paired,SSVEP
0.15489894151687622,0.9321799278259277,5.53425407409668,1.1065901517868042,POP,0.6025087833404541,0,EEGDfus-MC-POP,0.9317635297775269,1.079386830329895,sub-05,0,0.5325046181678772,0.9440012574195862,25,20261010,ses-03,-14.861183166503906,paired,ERP
0.03106054477393627,1.0979615449905396,5.168961048126221,1.6208643913269043,POP,0.47589075565338135,0,EEGDfus-MC-POP,1.3617504835128784,1.5459269285202026,sub-03,0,0.6389779448509216,1.4451920986175537,25,20261010,ses-03,-14.268065690994263,paired,ERP
0.23557868599891663,1.6451059579849243,3.028852939605713,0.6379168033599854,POP,0.49875086545944214,0,EEGDfus-MC-POP,0.8605465888977051,0.6096466183662415,sub-02,0,1.2511545419692993,0.8786865472793579,25,20261010,ses-02,-9.625564217567444,paired,ERP
-0.03899214416742325,2.1128029823303223,3.7614760398864746,0.6228052973747253,POP,0.6769755482673645,0,EEGDfus-MC-POP,0.7181388139724731,0.635438084602356,sub-02,0,1.2030750513076782,0.7380385994911194,25,20261010,ses-03,-11.50716781616211,paired,ERP
0.25112977623939514,3.1221351623535156,4.387299060821533,0.5097595453262329,POP,0.512972891330719,0,EEGDfus-MC-POP,0.8618180751800537,0.4948224723339081,sub-02,0,1.1338884830474854,0.8600836396217346,25,20261010,ses-02,-12.843945026397705,paired,ERP
0.875924825668335,1.689616322517395,0.5200791358947754,0.8773163557052612,POP,0.42917779088020325,0,EEGDfus-MC-POP,0.9346551299095154,0.39523133635520935,sub-03,0,1.0784180164337158,1.0082980394363403,25,20261010,ses-04,5.678611397743225,paired,ERP
0.14145255088806152,1.1718237400054932,2.035769462585449,1.5170081853866577,POP,0.4288441836833954,0,EEGDfus-MC-POP,1.1546456813812256,1.307066798210144,sub-05,0,0.8906221985816956,1.420015573501587,25,20261010,ses-02,-6.174571514129639,paired,SSVEP
0.046972133219242096,234.9892120361328,364.5663757324219,0.01335380133241415,POP,-0.5224326252937317,0,EEGDfus-MC-POP,1.0070350170135498,0.013352093286812305,sub-03,0,5.018374443054199,1.0070381164550781,25,20261010,ses-04,-51.23553276062012,paired,SSVEP
0.09162400662899017,1.4382894039154053,4.833072662353516,0.8517574667930603,POP,0.6445786952972412,0,EEGDfus-MC-POP,0.7763402462005615,0.8359048962593079,sub-05,0,0.569445788860321,0.7930535078048706,25,20261010,ses-04,-13.684467077255249,paired,SSVEP
0.1696406453847885,1.96058988571167,6.138302326202393,0.6967778205871582,POP,0.19215689599514008,0,EEGDfus-MC-POP,1.0950303077697754,0.68141770362854,sub-03,0,1.1592657566070557,1.1034891605377197,25,20261010,ses-02,-15.760965347290039,paired,SSVEP
0.0,3.9742746353149414,431277465820312.5,0.4002574682235718,POP,0.16205951571464539,0,EEGDfus-MC-POP,1.0151662826538086,0.4002574682235718,sub-05,0,1.4395577907562256,1.0151662826538086,25,20261010,ses-02,-292.695135338409,paired,SSVEP
0.004773867316544056,5.3938703536987305,11.547740936279297,0.30082204937934875,POP,0.6711581349372864,0,EEGDfus-MC-POP,0.8256404995918274,0.3007309138774872,sub-02,0,1.1172480583190918,0.828660786151886,25,20261010,ses-04,-21.249942779541016,paired,SSVEP
