effective_seconds,fold,participant,rrmse_temporal,seed,support_seconds,window_count
0,0,sub-05,1.5794894695281982,20261010,0,0
0,0,sub-05,0.8377929925918579,20261010,0,0
0,0,sub-05,0.8987452983856201,20261010,0,0
0,0,sub-05,1.4870713949203491,20261010,0,0
0,0,sub-02,0.989412248134613,20261010,0,0
0,0,sub-02,0.8409417271614075,20261010,0,0
0,0,sub-02,1.1923795938491821,20261010,0,0
0,0,sub-02,0.779934287071228,20261010,0,0
0,0,sub-03,1.1413406133651733,20261010,0,0
0,0,sub-03,1.0549321174621582,20261010,0,0
0,0,sub-03,1.189385175704956,20261010,0,0
0,0,sub-05,2.0140130519866943,20261010,0,0
0,0,sub-05,0.8584539890289307,20261010,0,0
0,0,sub-05,0.7669728398323059,20261010,0,0
0,0,sub-05,2.0704524517059326,20261010,0,0
0,0,sub-02,0.909539520740509,20261010,0,0
0,0,sub-05,1.005662202835083,20261010,0,0
0,0,sub-03,0.8554250001907349,20261010,0,0
0,0,sub-02,0.9159640669822693,20261010,0,0
0,0,sub-02,1.0012073516845703,20261010,0,0
0,0,sub-03,1.1213958263397217,20261010,0,0
0,0,sub-03,1.113649845123291,20261010,0,0
0,0,sub-03,1.177193284034729,20261010,0,0
0,0,sub-02,1.1010262966156006,20261010,0,0
0,0,sub-05,0.8033120036125183,20261010,0,0
0,0,sub-03,1.0141466856002808,20261010,0,0
0,0,sub-02,0.8717160820960999,20261010,0,0
0,0,sub-03,0.8567872047424316,20261010,0,0
0,0,sub-05,1.1491196155548096,20261010,0,0
0,0,sub-02,1.0368585586547852,20261010,0,0
0,0,sub-03,2.2830843925476074,20261010,0,0
0,0,sub-03,1.508080244064331,20261010,0,0
0,0,sub-05,0.9435697197914124,20261010,0,0
0,0,sub-03,0.9706926345825195,20261010,0,0
0,0,sub-02,1.0541685819625854,20261010,0,0
0,0,sub-03,0.8891817331314087,20261010,0,0
0,0,sub-03,0.805633008480072,20261010,0,0
0,0,sub-02,1.0357716083526611,20261010,0,0
0,0,sub-03,1.4228073358535767,20261010,0,0
0,0,sub-05,0.8865472078323364,20261010,0,0
0,0,sub-02,0.7949703931808472,20261010,0,0
0,0,sub-03,1.548951268196106,20261010,0,0
0,0,sub-03,1.1493237018585205,20261010,0,0
0,0,sub-02,0.8448066115379333,20261010,0,0
0,0,sub-05,2.1423630714416504,20261010,0,0
0,0,sub-02,1.5501617193222046,20261010,0,0
0,0,sub-03,1.9822604656219482,20261010,0,0
0,0,sub-03,1.2128103971481323,20261010,0,0
0,0,sub-05,0.8737425804138184,20261010,0,0
0,0,sub-05,1.495072364807129,20261010,0,0
0,0,sub-02,1.541677474975586,20261010,0,0
0,0,sub-02,1.1238754987716675,20261010,0,0
0,0,sub-05,1.328345775604248,20261010,0,0
0,0,sub-03,2.2889888286590576,20261010,0,0
0,0,sub-03,0.8589051961898804,20261010,0,0
0,0,sub-03,0.9921005964279175,20261010,0,0
0,0,sub-05,0.9329134225845337,20261010,0,0
0,0,sub-05,1.8847817182540894,20261010,0,0
0,0,sub-03,0.7810287475585938,20261010,0,0
0,0,sub-02,1.5721572637557983,20261010,0,0
0,0,sub-05,0.8029346466064453,20261010,0,0
0,0,sub-02,1.251155972480774,20261010,0,0
0,0,sub-02,0.8870176076889038,20261010,0,0
0,0,sub-03,0.8848929405212402,20261010,0,0
0,0,sub-03,0.8160445690155029,20261010,0,0
0,0,sub-02,0.8138633966445923,20261010,0,0
0,0,sub-02,0.7513209581375122,20261010,0,0
0,0,sub-02,0.8089500665664673,20261010,0,0
0,0,sub-02,1.65354323387146,20261010,0,0
0,0,sub-02,0.9390742182731628,20261010,0,0
0,0,sub-02,0.947780966758728,20261010,0,0
0,0,sub-02,0.9397131204605103,20261010,0,0
0,0,sub-02,1.3146146535873413,20261010,0,0
0,0,sub-03,1.1124591827392578,20261010,0,0
0,0,sub-05,1.5946124792099,20261010,0,0
0,0,sub-05,0.9179820418357849,20261010,0,0
0,0,sub-02,1.0569785833358765,20261010,0,0
0,0,sub-02,1.599542498588562,20261010,0,0
0,0,sub-05,2.5652880668640137,20261010,0,0
0,0,sub-03,1.3086518049240112,20261010,0,0
0,0,sub-05,1.1774237155914307,20261010,0,0
0,0,sub-03,1.0075874328613281,20261010,0,0
0,0,sub-03,0.9984922409057617,20261010,0,0
0,0,sub-03,0.8738914728164673,20261010,0,0
0,0,sub-02,0.7631130218505859,20261010,0,0
0,0,sub-05,0.823746919631958,20261010,0,0
0,0,sub-02,0.804060697555542,20261010,0,0
0,0,sub-03,2.2829816341400146,20261010,0,0
0,0,sub-02,1.1271063089370728,20261010,0,0
0,0,sub-03,0.7995386123657227,20261010,0,0
0,0,sub-02,1.023870587348938,20261010,0,0
0,0,sub-05,2.1985042095184326,20261010,0,0
0,0,sub-02,1.439642310142517,20261010,0,0
0,0,sub-05,1.155061960220337,20261010,0,0
0,0,sub-05,0.8616893887519836,20261010,0,0
0,0,sub-05,0.9293293952941895,20261010,0,0
0,0,sub-03,1.196805715560913,20261010,0,0
0,0,sub-02,0.9934125542640686,20261010,0,0
0,0,sub-02,2.9096720218658447,20261010,0,0
0,0,sub-02,0.9491705298423767,20261010,0,0
0,0,sub-05,0.8398939371109009,20261010,0,0
0,0,sub-02,2.2836923599243164,20261010,0,0
0,0,sub-02,1.0119168758392334,20261010,0,0
0,0,sub-03,0.9623684287071228,20261010,0,0
0,0,sub-03,0.7273569107055664,20261010,0,0
0,0,sub-05,1.025838017463684,20261010,0,0
0,0,sub-03,0.7679094672203064,20261010,0,0
0,0,sub-02,1.4321666955947876,20261010,0,0
0,0,sub-02,0.9554966688156128,20261010,0,0
0,0,sub-05,1.504854679107666,20261010,0,0
0,0,sub-05,1.7721288204193115,20261010,0,0
0,0,sub-03,0.9068715572357178,20261010,0,0
0,0,sub-03,0.799308717250824,20261010,0,0
0,0,sub-05,1.9536305665969849,20261010,0,0
0,0,sub-03,1.7190487384796143,20261010,0,0
0,0,sub-05,1.129607081413269,20261010,0,0
0,0,sub-02,0.881629467010498,20261010,0,0
0,0,sub-02,1.101680874824524,20261010,0,0
0,0,sub-02,0.9509251713752747,20261010,0,0
0,0,sub-05,1.032719373703003,20261010,0,0
0,0,sub-03,0.9243196845054626,20261010,0,0
0,0,sub-05,0.9460908770561218,20261010,0,0
0,0,sub-03,0.9955131411552429,20261010,0,0
0,0,sub-03,0.779263973236084,20261010,0,0
0,0,sub-03,0.952765941619873,20261010,0,0
0,0,sub-02,1.4764158725738525,20261010,0,0
0,0,sub-05,0.8401050567626953,20261010,0,0
0,0,sub-02,0.8696315884590149,20261010,0,0
0,0,sub-05,1.457529902458191,20261010,0,0
0,0,sub-05,0.7979989051818848,20261010,0,0
0,0,sub-05,0.8424941897392273,20261010,0,0
0,0,sub-05,1.0521416664123535,20261010,0,0
0,0,sub-05,0.901360809803009,20261010,0,0
0,0,sub-02,0.9547992944717407,20261010,0,0
0,0,sub-03,1.6776225566864014,20261010,0,0
0,0,sub-02,1.0975102186203003,20261010,0,0
0,0,sub-02,1.1690624952316284,20261010,0,0
0,0,sub-03,0.839792788028717,20261010,0,0
0,0,sub-05,1.2606226205825806,20261010,0,0
0,0,sub-03,1.0186936855316162,20261010,0,0
0,0,sub-05,0.9915164709091187,20261010,0,0
0,0,sub-02,1.954437255859375,20261010,0,0
0,0,sub-05,0.8634370565414429,20261010,0,0
0,0,sub-02,1.225688099861145,20261010,0,0
0,0,sub-05,0.9562351703643799,20261010,0,0
0,0,sub-03,1.011712908744812,20261010,0,0
0,0,sub-05,0.8208125829696655,20261010,0,0
0,0,sub-03,1.6208959817886353,20261010,0,0
0,0,sub-05,2.4464025497436523,20261010,0,0
0,0,sub-02,0.9397032260894775,20261010,0,0
0,0,sub-05,0.90878826379776,20261010,0,0
0,0,sub-03,1.1924570798873901,20261010,0,0
0,0,sub-05,1.131223440170288,20261010,0,0
0,0,sub-03,0.704642117023468,20261010,0,0
0,0,sub-03,1.412697672843933,20261010,0,0
0,0,sub-05,1.427286982536316,20261010,0,0
0,0,sub-02,0.9904659390449524,20261010,0,0
0,0,sub-05,1.1894195079803467,20261010,0,0
0,0,sub-05,1.009413480758667,20261010,0,0
0,0,sub-05,2.3916096687316895,20261010,0,0
0,0,sub-02,1.1130930185317993,20261010,0,0
0,0,sub-03,1.2263048887252808,20261010,0,0
0,0,sub-05,1.1810553073883057,20261010,0,0
0,0,sub-05,0.9769615530967712,20261010,0,0
0,0,sub-05,0.8621377944946289,20261010,0,0
0,0,sub-03,2.930893659591675,20261010,0,0
0,0,sub-03,0.9876152873039246,20261010,0,0
0,0,sub-03,1.0305020809173584,20261010,0,0
0,0,sub-03,0.8503838181495667,20261010,0,0
0,0,sub-02,0.9595662951469421,20261010,0,0
0,0,sub-03,1.8368000984191895,20261010,0,0
0,0,sub-05,0.9215578436851501,20261010,0,0
0,0,sub-03,0.7949280142784119,20261010,0,0
0,0,sub-02,0.9180663228034973,20261010,0,0
0,0,sub-03,0.8964767456054688,20261010,0,0
0,0,sub-03,1.3702753782272339,20261010,0,0
0,0,sub-03,0.8042815327644348,20261010,0,0
0,0,sub-02,0.8710947036743164,20261010,0,0
0,0,sub-03,1.9369598627090454,20261010,0,0
0,0,sub-03,1.1653199195861816,20261010,0,0
0,0,sub-02,0.950096845626831,20261010,0,0
0,0,sub-05,0.9517204165458679,20261010,0,0
0,0,sub-03,1.2500330209732056,20261010,0,0
0,0,sub-03,0.865951657295227,20261010,0,0
0,0,sub-03,0.8312739133834839,20261010,0,0
0,0,sub-03,0.9125359654426575,20261010,0,0
0,0,sub-02,1.154760479927063,20261010,0,0
0,0,sub-03,0.8336975574493408,20261010,0,0
0,0,sub-03,0.90236496925354,20261010,0,0
0,0,sub-02,0.7529720067977905,20261010,0,0
0,0,sub-05,0.9644870162010193,20261010,0,0
0,0,sub-02,1.2990456819534302,20261010,0,0
0,0,sub-05,0.6390640735626221,20261010,0,0
0,0,sub-02,1.0733535289764404,20261010,0,0
0,0,sub-05,0.9467055201530457,20261010,0,0
0,0,sub-03,1.2243709564208984,20261010,0,0
0,0,sub-05,1.9147732257843018,20261010,0,0
0,0,sub-05,0.9482167363166809,20261010,0,0
0,0,sub-03,0.876507043838501,20261010,0,0
0,0,sub-03,1.0024528503417969,20261010,0,0
0,0,sub-03,1.0163304805755615,20261010,0,0
0,0,sub-02,2.448086977005005,20261010,0,0
0,0,sub-05,1.0230457782745361,20261010,0,0
0,0,sub-05,1.2901134490966797,20261010,0,0
0,0,sub-05,0.9479209780693054,20261010,0,0
0,0,sub-05,2.4871602058410645,20261010,0,0
0,0,sub-02,1.0067719221115112,20261010,0,0
0,0,sub-03,1.4423917531967163,20261010,0,0
0,0,sub-05,0.8216183185577393,20261010,0,0
0,0,sub-03,0.9948717951774597,20261010,0,0
0,0,sub-05,0.8767439126968384,20261010,0,0
0,0,sub-03,1.4352695941925049,20261010,0,0
0,0,sub-02,1.0197076797485352,20261010,0,0
0,0,sub-02,0.9904937744140625,20261010,0,0
0,0,sub-03,1.14528489112854,20261010,0,0
0,0,sub-03,0.9657092094421387,20261010,0,0
0,0,sub-02,1.1649422645568848,20261010,0,0
0,0,sub-03,0.8985562324523926,20261010,0,0
0,0,sub-02,1.148846983909607,20261010,0,0
0,0,sub-02,0.8754315972328186,20261010,0,0
0,0,sub-03,1.2618944644927979,20261010,0,0
0,0,sub-03,0.7970028519630432,20261010,0,0
0,0,sub-05,2.3958871364593506,20261010,0,0
0,0,sub-02,1.4603599309921265,20261010,0,0
0,0,sub-05,0.9532064199447632,20261010,0,0
0,0,sub-02,0.9335963726043701,20261010,0,0
0,0,sub-02,0.7096956968307495,20261010,0,0
0,0,sub-05,1.1808922290802002,20261010,0,0
0,0,sub-03,1.0780385732650757,20261010,0,0
0,0,sub-05,1.8199840784072876,20261010,0,0
0,0,sub-03,1.2438150644302368,20261010,0,0
0,0,sub-02,0.8087692260742188,20261010,0,0
0,0,sub-05,0.9079335927963257,20261010,0,0
0,0,sub-03,0.761387050151825,20261010,0,0
0,0,sub-05,0.9659769535064697,20261010,0,0
0,0,sub-05,0.9403759241104126,20261010,0,0
10,0,sub-02,1.1721360683441162,20261010,10,5
10,0,sub-05,0.865994930267334,20261010,10,5
10,0,sub-05,1.2696871757507324,20261010,10,5
10,0,sub-03,2.377608060836792,20261010,10,5
10,0,sub-02,2.3106865882873535,20261010,10,5
10,0,sub-03,1.1519588232040405,20261010,10,5
10,0,sub-03,0.9915072917938232,20261010,10,5
10,0,sub-05,0.8320823907852173,20261010,10,5
10,0,sub-03,2.2689623832702637,20261010,10,5
10,0,sub-02,0.7382257580757141,20261010,10,5
10,0,sub-05,1.1562917232513428,20261010,10,5
10,0,sub-02,1.2522517442703247,20261010,10,5
10,0,sub-03,0.9848978519439697,20261010,10,5
10,0,sub-03,0.8296169638633728,20261010,10,5
10,0,sub-02,1.2123725414276123,20261010,10,5
10,0,sub-02,1.2382837533950806,20261010,10,5
10,0,sub-02,1.2598278522491455,20261010,10,5
10,0,sub-03,0.7510378956794739,20261010,10,5
10,0,sub-05,1.1241481304168701,20261010,10,5
10,0,sub-05,0.9418459534645081,20261010,10,5
10,0,sub-02,1.0188252925872803,20261010,10,5
10,0,sub-05,1.6169960498809814,20261010,10,5
10,0,sub-05,0.8797051906585693,20261010,10,5
10,0,sub-02,0.9693054556846619,20261010,10,5
10,0,sub-03,1.419983983039856,20261010,10,5
10,0,sub-03,1.1184159517288208,20261010,10,5
10,0,sub-05,0.7606168389320374,20261010,10,5
10,0,sub-03,1.7055401802062988,20261010,10,5
10,0,sub-02,0.9930292367935181,20261010,10,5
10,0,sub-05,2.1791746616363525,20261010,10,5
10,0,sub-05,0.8293309211730957,20261010,10,5
10,0,sub-05,2.236727476119995,20261010,10,5
10,0,sub-05,2.2269647121429443,20261010,10,5
10,0,sub-03,0.5992088913917542,20261010,10,5
10,0,sub-02,1.7261525392532349,20261010,10,5
10,0,sub-05,0.8198776245117188,20261010,10,5
10,0,sub-05,0.9897709488868713,20261010,10,5
10,0,sub-03,1.0175731182098389,20261010,10,5
10,0,sub-02,0.9263595938682556,20261010,10,5
10,0,sub-05,1.0054575204849243,20261010,10,5
10,0,sub-05,1.5169363021850586,20261010,10,5
10,0,sub-03,1.2076226472854614,20261010,10,5
10,0,sub-02,1.6330580711364746,20261010,10,5
10,0,sub-02,0.9327024221420288,20261010,10,5
10,0,sub-02,0.93610018491745,20261010,10,5
10,0,sub-03,0.7838775515556335,20261010,10,5
10,0,sub-05,0.6749996542930603,20261010,10,5
10,0,sub-03,1.4163628816604614,20261010,10,5
10,0,sub-03,1.0649304389953613,20261010,10,5
10,0,sub-05,0.8750857710838318,20261010,10,5
10,0,sub-03,0.8917725086212158,20261010,10,5
10,0,sub-05,1.0695300102233887,20261010,10,5
10,0,sub-05,0.9002909660339355,20261010,10,5
10,0,sub-02,1.2224247455596924,20261010,10,5
10,0,sub-02,1.0473533868789673,20261010,10,5
10,0,sub-02,0.8229917287826538,20261010,10,5
10,0,sub-02,1.4125961065292358,20261010,10,5
10,0,sub-02,2.4311158657073975,20261010,10,5
10,0,sub-05,1.6395156383514404,20261010,10,5
10,0,sub-03,0.8761205673217773,20261010,10,5
10,0,sub-03,0.9975107312202454,20261010,10,5
10,0,sub-02,1.3940386772155762,20261010,10,5
10,0,sub-05,1.133466362953186,20261010,10,5
10,0,sub-02,0.8125806450843811,20261010,10,5
10,0,sub-03,1.1028366088867188,20261010,10,5
10,0,sub-05,0.8559920787811279,20261010,10,5
10,0,sub-02,1.9303628206253052,20261010,10,5
10,0,sub-02,0.7288663983345032,20261010,10,5
10,0,sub-05,1.0192831754684448,20261010,10,5
10,0,sub-05,1.3907939195632935,20261010,10,5
10,0,sub-03,2.1879615783691406,20261010,10,5
10,0,sub-03,0.8449212908744812,20261010,10,5
10,0,sub-05,0.7607542872428894,20261010,10,5
10,0,sub-05,0.7431368827819824,20261010,10,5
10,0,sub-03,1.2672438621520996,20261010,10,5
10,0,sub-03,2.382249116897583,20261010,10,5
10,0,sub-02,1.112147569656372,20261010,10,5
10,0,sub-03,1.3008546829223633,20261010,10,5
10,0,sub-05,1.9880685806274414,20261010,10,5
10,0,sub-02,0.9882445931434631,20261010,10,5
10,0,sub-02,1.2618740797042847,20261010,10,5
10,0,sub-02,2.491598606109619,20261010,10,5
10,0,sub-02,0.9925279021263123,20261010,10,5
10,0,sub-03,0.7347022294998169,20261010,10,5
10,0,sub-05,0.8669989109039307,20261010,10,5
10,0,sub-02,0.8746532797813416,20261010,10,5
10,0,sub-02,2.2875638008117676,20261010,10,5
10,0,sub-05,0.9096852540969849,20261010,10,5
10,0,sub-05,0.7320429682731628,20261010,10,5
10,0,sub-03,0.860917329788208,20261010,10,5
10,0,sub-02,0.9947820901870728,20261010,10,5
10,0,sub-05,0.9448294043540955,20261010,10,5
10,0,sub-05,0.942467987537384,20261010,10,5
10,0,sub-03,1.4400265216827393,20261010,10,5
10,0,sub-02,0.8737789988517761,20261010,10,5
10,0,sub-02,0.7319926023483276,20261010,10,5
10,0,sub-02,0.8333651423454285,20261010,10,5
10,0,sub-03,1.045569896697998,20261010,10,5
10,0,sub-05,1.416662335395813,20261010,10,5
10,0,sub-03,1.008209228515625,20261010,10,5
10,0,sub-05,0.7833820581436157,20261010,10,5
10,0,sub-03,1.0950562953948975,20261010,10,5
10,0,sub-05,1.006870150566101,20261010,10,5
10,0,sub-02,0.8162887692451477,20261010,10,5
10,0,sub-05,0.7436102032661438,20261010,10,5
10,0,sub-02,0.934552013874054,20261010,10,5
10,0,sub-02,0.831392228603363,20261010,10,5
10,0,sub-02,1.971746563911438,20261010,10,5
10,0,sub-02,0.8297882676124573,20261010,10,5
10,0,sub-03,1.3053077459335327,20261010,10,5
10,0,sub-02,1.9809106588363647,20261010,10,5
10,0,sub-03,0.9811721444129944,20261010,10,5
10,0,sub-03,0.8157063126564026,20261010,10,5
10,0,sub-03,2.6937811374664307,20261010,10,5
10,0,sub-02,0.9447726607322693,20261010,10,5
10,0,sub-05,1.374666452407837,20261010,10,5
10,0,sub-03,0.9540380239486694,20261010,10,5
10,0,sub-05,0.8802614808082581,20261010,10,5
10,0,sub-05,0.841982901096344,20261010,10,5
10,0,sub-05,1.0558388233184814,20261010,10,5
10,0,sub-03,1.1881287097930908,20261010,10,5
10,0,sub-03,0.8448425531387329,20261010,10,5
10,0,sub-02,2.111997604370117,20261010,10,5
10,0,sub-02,0.9837955236434937,20261010,10,5
10,0,sub-03,1.3405263423919678,20261010,10,5
10,0,sub-02,1.2583976984024048,20261010,10,5
10,0,sub-05,1.4892489910125732,20261010,10,5
10,0,sub-03,0.8732798099517822,20261010,10,5
10,0,sub-05,0.9776977896690369,20261010,10,5
10,0,sub-05,0.7712798714637756,20261010,10,5
10,0,sub-02,0.7438398003578186,20261010,10,5
10,0,sub-03,1.6035020351409912,20261010,10,5
10,0,sub-05,0.8126164078712463,20261010,10,5
10,0,sub-02,2.019943952560425,20261010,10,5
10,0,sub-03,1.37519371509552,20261010,10,5
10,0,sub-05,0.8464187979698181,20261010,10,5
10,0,sub-02,0.8623953461647034,20261010,10,5
10,0,sub-03,0.8974251747131348,20261010,10,5
10,0,sub-05,1.3432567119598389,20261010,10,5
10,0,sub-02,0.7581437230110168,20261010,10,5
10,0,sub-05,0.9632056355476379,20261010,10,5
10,0,sub-02,1.2443199157714844,20261010,10,5
10,0,sub-03,1.3190038204193115,20261010,10,5
10,0,sub-03,0.8227740526199341,20261010,10,5
10,0,sub-05,0.8637852668762207,20261010,10,5
10,0,sub-03,1.178234338760376,20261010,10,5
10,0,sub-03,0.6440910696983337,20261010,10,5
10,0,sub-02,3.237060546875,20261010,10,5
10,0,sub-05,1.5633028745651245,20261010,10,5
10,0,sub-05,0.8173955082893372,20261010,10,5
10,0,sub-05,0.9061146974563599,20261010,10,5
10,0,sub-05,1.479915738105774,20261010,10,5
10,0,sub-02,1.0086400508880615,20261010,10,5
10,0,sub-02,0.8371840119361877,20261010,10,5
10,0,sub-02,1.1852773427963257,20261010,10,5
10,0,sub-02,0.7837070226669312,20261010,10,5
