combined_score,diffusion_loss,loss,one_step_loss,phase,step
,,1.6626596450805664,,anchor,1
,,0.2258504331111908,,anchor,250
,,0.03659357130527496,,anchor,500
,,0.020626362413167953,,anchor,750
,,0.01975603774189949,,anchor,1000
,,0.019649386405944824,,anchor,1250
,,0.014450877904891968,,anchor,1500
,,0.01392794493585825,,anchor,1750
,,0.015517241321504116,,anchor,2000
,,0.013576219789683819,,anchor,2250
,,0.010493140667676926,,anchor,2500
,,0.014672783203423023,,anchor,2750
,,0.010692947544157505,,anchor,3000
,,0.008775069378316402,,anchor,3250
,,0.007576393894851208,,anchor,3500
,,0.010996396653354168,,anchor,3750
,,0.007650144398212433,,anchor,4000
,,0.007822227664291859,,anchor,4250
,,0.009428233839571476,,anchor,4500
,,0.007410883903503418,,anchor,4750
,,0.0062300050631165504,,anchor,5000
,,0.005531904753297567,,anchor,5250
,,0.005033423192799091,,anchor,5500
,,0.015539787709712982,,anchor,5750
,,0.004485069774091244,,anchor,6000
,,0.004752111155539751,,anchor,6250
,,0.004139957949519157,,anchor,6500
,,0.0036122461315244436,,anchor,6750
,,0.004346994683146477,,anchor,7000
,,0.00467466888949275,,anchor,7250
,,0.004459780175238848,,anchor,7500
,,0.0037749819457530975,,anchor,7750
,,0.004900419618934393,,anchor,8000
,,0.024416353553533554,,one_step,1
,,0.31574901938438416,,diffusion,1
,,0.004327103029936552,,one_step,250
,,0.18342430889606476,,diffusion,250
0.5698260068893433,0.2224455177783966,,0.34738048911094666,validation,250
,,0.003399438923224807,,one_step,500
,,0.17143456637859344,,diffusion,500
0.5480048209428787,0.20303939282894135,,0.3449654281139374,validation,500
,,0.0032700342126190662,,one_step,750
,,0.1596815586090088,,diffusion,750
0.5389751493930817,0.19274574518203735,,0.3462294042110443,validation,750
,,0.002889445051550865,,one_step,1000
,,0.1496133804321289,,diffusion,1000
0.5286878496408463,0.18570230901241302,,0.3429855406284332,validation,1000
,,0.0033622418995946646,,one_step,1250
,,0.1419309675693512,,diffusion,1250
0.520500659942627,0.18091508746147156,,0.3395855724811554,validation,1250
,,0.0030620202887803316,,one_step,1500
,,0.13644278049468994,,diffusion,1500
0.5145661979913712,0.17724265158176422,,0.33732354640960693,validation,1500
,,0.0031401929445564747,,one_step,1750
,,0.13429206609725952,,diffusion,1750
0.5128989517688751,0.1721314787864685,,0.3407674729824066,validation,1750
,,0.002544037764891982,,one_step,2000
,,0.13199558854103088,,diffusion,2000
0.5074223279953003,0.1698734164237976,,0.3375489115715027,validation,2000
,,0.002620110986754298,,one_step,2250
,,0.12791621685028076,,diffusion,2250
0.5074053704738617,0.1665492057800293,,0.3408561646938324,validation,2250
,,0.002771977800875902,,one_step,2500
,,0.12376126646995544,,diffusion,2500
0.5029765963554382,0.1643124520778656,,0.33866414427757263,validation,2500
,,0.0025646393187344074,,one_step,2750
,,0.12351356446743011,,diffusion,2750
0.5006975382566452,0.1632423847913742,,0.337455153465271,validation,2750
,,0.002355309436097741,,one_step,3000
,,0.12054327130317688,,diffusion,3000
0.4994933009147644,0.16116616129875183,,0.3383271396160126,validation,3000
,,0.0021665014792233706,,one_step,3250
,,0.11895214021205902,,diffusion,3250
0.5001340955495834,0.16187463700771332,,0.3382594585418701,validation,3250
,,0.0017308363458141685,,one_step,3500
,,0.11914410442113876,,diffusion,3500
0.49847257137298584,0.16032952070236206,,0.3381430506706238,validation,3500
,,0.0018504271283745766,,one_step,3750
,,0.12613776326179504,,diffusion,3750
0.4954990744590759,0.1576794981956482,,0.33781957626342773,validation,3750
,,0.001368470024317503,,one_step,4000
,,0.11636384576559067,,diffusion,4000
0.4968090355396271,0.15777841210365295,,0.3390306234359741,validation,4000
,,0.0012662162771448493,,one_step,4250
,,0.11515267193317413,,diffusion,4250
0.4975956678390503,0.15690794587135315,,0.34068772196769714,validation,4250
,,0.0010223141871392727,,one_step,4500
,,0.11468692123889923,,diffusion,4500
0.4983661472797394,0.1571064591407776,,0.3412596881389618,validation,4500
,,0.000901152438018471,,one_step,4750
,,0.11397504806518555,,diffusion,4750
0.497856080532074,0.1563863456249237,,0.34146973490715027,validation,4750
,,0.0007522448431700468,,one_step,5000
,,0.11377467215061188,,diffusion,5000
0.4979582577943802,0.15631504356861115,,0.34164321422576904,validation,5000
,,0.000758595357183367,,one_step,5250
,,0.11347781121730804,,diffusion,5250
0.4980330467224121,0.15525177121162415,,0.34278127551078796,validation,5250
,,0.0009729918092489243,,one_step,5500
,,0.11250948905944824,,diffusion,5500
0.4985654503107071,0.15574868023395538,,0.3428167700767517,validation,5500
,,0.0007679210975766182,,one_step,5750
,,0.11360366642475128,,diffusion,5750
0.4966317117214203,0.15707644820213318,,0.3395552635192871,validation,5750
,,0.0006015906110405922,,one_step,6000
,,0.11139851063489914,,diffusion,6000
0.4986336678266525,0.155578151345253,,0.34305551648139954,validation,6000
,,0.0005055223009549081,,one_step,6250
,,0.11148852109909058,,diffusion,6250
0.4966018497943878,0.15519991517066956,,0.34140193462371826,validation,6250
,,0.0004689139313995838,,one_step,6500
,,0.11100371181964874,,diffusion,6500
0.4983082711696625,0.15442106127738953,,0.34388720989227295,validation,6500
,,0.0004471261636354029,,one_step,6750
,,0.11153385043144226,,diffusion,6750
0.4957457184791565,0.15419214963912964,,0.34155356884002686,validation,6750
,,0.0005239546881057322,,one_step,7000
,,0.11076461523771286,,diffusion,7000
0.49763941764831543,0.15442320704460144,,0.343216210603714,validation,7000
,,0.0004560174129437655,,one_step,7250
,,0.11106786131858826,,diffusion,7250
0.4968806952238083,0.15329967439174652,,0.34358102083206177,validation,7250
,,0.0004620362014975399,,one_step,7500
,,0.11049843579530716,,diffusion,7500
0.496388703584671,0.15365540981292725,,0.3427332937717438,validation,7500
,,0.00037977579631842673,,one_step,7750
,,0.11028751730918884,,diffusion,7750
0.49602723121643066,0.154209703207016,,0.3418175280094147,validation,7750
,,0.00036837023799307644,,one_step,8000
,,0.11015616357326508,,diffusion,8000
0.49691522121429443,0.15390947461128235,,0.3430057466030121,validation,8000
,,0.0004864016955252737,,one_step,8250
,,0.11083336919546127,,diffusion,8250
0.4965527206659317,0.15357635915279388,,0.3429763615131378,validation,8250
,,0.0003825386520475149,,one_step,8500
,,0.1097344160079956,,diffusion,8500
0.49616992473602295,0.15289238095283508,,0.34327754378318787,validation,8500
,,0.00036199294845573604,,one_step,8750
,,0.11352953314781189,,diffusion,8750
0.4967525601387024,0.15337979793548584,,0.34337276220321655,validation,8750
,,0.00033847143640741706,,one_step,9000
,,0.1095980852842331,,diffusion,9000
0.49726903438568115,0.15326490998268127,,0.3440041244029999,validation,9000
,,0.00032684154575690627,,one_step,9250
,,0.11017771065235138,,diffusion,9250
0.4958018958568573,0.15321758389472961,,0.3425843119621277,validation,9250
,,0.0003924285410903394,,one_step,9500
,,0.10996636748313904,,diffusion,9500
0.49627500772476196,0.15264225006103516,,0.3436327576637268,validation,9500
,,0.0003996758605353534,,one_step,9750
,,0.10993893444538116,,diffusion,9750
0.49724724888801575,0.15257129073143005,,0.3446759581565857,validation,9750
,,0.0003992175334133208,,one_step,10000
,,0.10948814451694489,,diffusion,10000
0.4948624521493912,0.15208439528942108,,0.3427780568599701,validation,10000
,,0.0003079390153288841,,one_step,10250
,,0.10902070999145508,,diffusion,10250
0.4970265030860901,0.1528099775314331,,0.344216525554657,validation,10250
,,0.00034345791209489107,,one_step,10500
,,0.10970807075500488,,diffusion,10500
0.4961403012275696,0.15189969539642334,,0.34424060583114624,validation,10500
,,0.0003012142551597208,,one_step,10750
,,0.10883014649152756,,diffusion,10750
0.4949207901954651,0.15213605761528015,,0.34278473258018494,validation,10750
,,0.0002750491548795253,,one_step,11000
,,0.10883431136608124,,diffusion,11000
0.49651601910591125,0.15221810340881348,,0.3442979156970978,validation,11000
,,0.0003029326326213777,,one_step,11250
,,0.10888467729091644,,diffusion,11250
0.4958764612674713,0.15214687585830688,,0.34372958540916443,validation,11250
,,0.00025555468164384365,,one_step,11500
,,0.10846271365880966,,diffusion,11500
0.4949760288000107,0.15197528898715973,,0.34300073981285095,validation,11500
,,0.00029992073541507125,,one_step,11750
,,0.11011479794979095,,diffusion,11750
0.4938538670539856,0.15080353617668152,,0.3430503308773041,validation,11750
,,0.0003134465077891946,,one_step,12000
,,0.10864289104938507,,diffusion,12000
0.4949532300233841,0.15125621855258942,,0.3436970114707947,validation,12000
