seed,participant,U_P,U_W,U_D2,DeltaSA_neural
20260808,1,0.01075819879770279,0.013312578201293945,0.001570332795381546,0.009582627564668655
20260808,2,-0.0006598283847173148,-0.00025993740806978805,-0.0011109684904416495,-0.00040386865536373717
20260808,3,-0.0012125844756762094,0.0021825303944448537,-0.001233162979284913,-6.741782029467958e-05
20260808,4,-0.0025730356574058533,-0.006743296049535302,-0.019869285325209318,-0.0042873769998550415
20260808,5,0.002269903818766267,0.0040505106250444955,0.01344891885916391,0.0025966266791025705
20260808,6,-0.0007654552658399039,-0.0003124157277246409,-0.001358168820540115,-0.00036445260047913985
20260808,7,-0.00114479660987854,-0.0003077097547550811,-0.002407985428969056,0.0011699646711349487
20260808,8,0.0032905588547388898,-0.0015425905585289001,-0.00723634163538614,0.007999477287133544
20260808,9,-0.0009414652983347482,0.003201874904334573,-0.001430422067642212,-0.00010155638058981231
