fold,seconds,participant,role,session,task,effective_seconds,tau2,within,within_threshold,lambda,hard_gate,lambda_row_min,lambda_row_mean,lambda_row_max
1,10,sub-02,train,ses-03,ERP,10,0.20395649664354895,0.04990619071994293,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-02,train,ses-03,SSVEP,10,48.03418597495814,505.9877516437223,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-02,train,ses-04,ERP,10,0.07998476995333645,0.8518504495328751,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-02,train,ses-04,SSVEP,10,77.6087467218474,28.034739359774843,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-03,train,ses-02,ERP,10,0.014730201314847261,0.05743618656468432,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-03,train,ses-02,SSVEP,10,0.02406998727731666,0.055683574683242344,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-03,train,ses-03,ERP,10,0.20395649664354895,0.11305403642793627,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-03,train,ses-03,SSVEP,10,48.03418597495814,0.07154052121032567,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-03,train,ses-04,ERP,10,0.07998476995333645,0.18900019251830633,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-03,train,ses-04,SSVEP,10,77.6087467218474,0.0747814061882127,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-05,train,ses-02,ERP,10,0.014730201314847261,0.009431712629637717,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-05,train,ses-02,SSVEP,10,0.02406998727731666,0.011062491330702483,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-05,train,ses-03,ERP,10,0.20395649664354895,0.06671731263569826,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-05,train,ses-03,SSVEP,10,48.03418597495814,0.10359697148794798,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-05,train,ses-04,ERP,10,0.07998476995333645,0.07678822214704681,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-05,train,ses-04,SSVEP,10,77.6087467218474,0.1177439354560754,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-06,test,ses-02,ERP,10,0.014730201314847261,0.010174982021959688,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-06,test,ses-02,SSVEP,10,0.02406998727731666,0.011919025182934022,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-06,test,ses-03,ERP,10,0.20395649664354895,0.008035439838357103,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-06,test,ses-03,SSVEP,10,48.03418597495814,0.014476295493726293,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-06,test,ses-04,ERP,10,0.07998476995333645,0.12509742334378893,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-06,test,ses-04,SSVEP,10,77.6087467218474,0.0767483363135308,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-07,test,ses-02,ERP,10,0.014730201314847261,0.03239305965062678,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-07,test,ses-02,SSVEP,10,0.02406998727731666,0.34879153601246804,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-07,test,ses-03,ERP,10,0.20395649664354895,0.04291213234859267,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-07,test,ses-03,SSVEP,10,48.03418597495814,0.2889241026485093,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-07,test,ses-04,ERP,10,0.07998476995333645,0.4341853055878838,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-07,test,ses-04,SSVEP,10,77.6087467218474,0.531407345698413,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-09,test,ses-02,ERP,10,0.014730201314847261,0.04022338874905162,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-09,test,ses-02,SSVEP,10,0.02406998727731666,2.110921095637878,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-09,test,ses-03,ERP,10,0.20395649664354895,7.082440684589336,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-09,test,ses-03,SSVEP,10,48.03418597495814,0.036277581945890876,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-09,test,ses-04,ERP,10,0.07998476995333645,0.03402219748215401,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-09,test,ses-04,SSVEP,10,77.6087467218474,0.01775177825009926,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-11,validation,ses-02,ERP,10,0.014730201314847261,0.014855932138749795,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-11,validation,ses-02,SSVEP,10,0.02406998727731666,8.344668185527437,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-11,validation,ses-03,ERP,10,0.20395649664354895,0.09677621003212898,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-11,validation,ses-03,SSVEP,10,48.03418597495814,0.7092767298353584,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-11,validation,ses-04,ERP,10,0.07998476995333645,0.13698591080331965,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-11,validation,ses-04,SSVEP,10,77.6087467218474,0.22938168941928103,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-12,validation,ses-02,ERP,10,0.014730201314847261,0.22864463304797578,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-12,validation,ses-02,SSVEP,10,0.02406998727731666,0.08697781149923647,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-12,validation,ses-03,ERP,10,0.20395649664354895,0.6150973696389868,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-12,validation,ses-03,SSVEP,10,48.03418597495814,0.10657055443153278,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-12,validation,ses-04,ERP,10,0.07998476995333645,0.141525560944189,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-12,validation,ses-04,SSVEP,10,77.6087467218474,0.7462574187687309,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-14,validation,ses-02,ERP,10,0.014730201314847261,0.008722475700505296,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-14,validation,ses-02,SSVEP,10,0.02406998727731666,0.03422546642929507,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-14,validation,ses-03,ERP,10,0.20395649664354895,0.10147509875787028,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-14,validation,ses-03,SSVEP,10,48.03418597495814,0.12471177184594696,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-14,validation,ses-04,ERP,10,0.07998476995333645,0.12592725702944743,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-14,validation,ses-04,SSVEP,10,77.6087467218474,0.05858161521288662,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-15,train,ses-02,ERP,10,0.014730201314847261,0.010536116378837413,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-15,train,ses-02,SSVEP,10,0.02406998727731666,0.6583633808105964,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-15,train,ses-03,ERP,10,0.20395649664354895,0.017525987781454384,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-15,train,ses-03,SSVEP,10,48.03418597495814,0.06679918035376275,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-15,train,ses-04,ERP,10,0.07998476995333645,0.1294852767245389,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-15,train,ses-04,SSVEP,10,77.6087467218474,0.13736218376824222,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-17,train,ses-02,ERP,10,0.014730201314847261,0.016632819418711288,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-17,train,ses-02,SSVEP,10,0.02406998727731666,0.014683383332263926,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-17,train,ses-03,ERP,10,0.20395649664354895,0.18051891466676917,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-17,train,ses-03,SSVEP,10,48.03418597495814,0.04294393733665132,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-17,train,ses-04,ERP,10,0.07998476995333645,0.08167754574892494,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-17,train,ses-04,SSVEP,10,77.6087467218474,1.2167582658477862,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-18,train,ses-02,ERP,10,0.014730201314847261,1.4089577940307416,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-18,train,ses-02,SSVEP,10,0.02406998727731666,0.005186307223035563,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-18,train,ses-03,ERP,10,0.20395649664354895,0.025175534410867024,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-18,train,ses-03,SSVEP,10,48.03418597495814,0.01173573426361488,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-18,train,ses-04,ERP,10,0.07998476995333645,0.05719362908899176,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-18,train,ses-04,SSVEP,10,77.6087467218474,9.179414380547442,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-19,train,ses-02,ERP,10,0.014730201314847261,0.08459260154643135,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-19,train,ses-02,SSVEP,10,0.02406998727731666,0.0446710195067412,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-19,train,ses-03,ERP,10,0.20395649664354895,0.01325033077001031,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-19,train,ses-03,SSVEP,10,48.03418597495814,3.719854287282841,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-19,train,ses-04,ERP,10,0.07998476995333645,0.03747326993609469,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-19,train,ses-04,SSVEP,10,77.6087467218474,7213.921531528046,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-21,train,ses-02,ERP,10,0.014730201314847261,0.08790490611200881,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-21,train,ses-02,SSVEP,10,0.02406998727731666,0.02171863402113331,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-21,train,ses-03,ERP,10,0.20395649664354895,19.270952307303286,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-21,train,ses-03,SSVEP,10,48.03418597495814,0.03000827578133045,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-21,train,ses-04,ERP,10,0.07998476995333645,8.745553023297663,22.33827777566828,0.0,1,0.0,0.0,0.0
1,10,sub-21,train,ses-04,SSVEP,10,77.6087467218474,0.047953577985609924,22.33827777566828,0.0,1,0.0,0.0,0.0
