fold_id,study,recording_key,adaptation_seed,method,eog_coherence_reduction,nonartifact_preservation,psd_distortion,covariance_distortion
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D00,0.014912370912497863,0.6986017823219299,0.12062592804431915,0.3724830314284908
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DET-D10,0.007409162579278927,0.7068210542201996,0.14424633979797363,0.35018167148294393
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D10,0.006126297288574278,0.6669780611991882,0.13319826126098633,0.4226223931788807
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DET-D01,0.01269896280427929,0.8118626028299332,0.10843909531831741,0.20952292134682962
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DET-D11,0.007935599591291975,0.7993322312831879,0.10857706516981125,0.23579343161774283
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D01,0.01286123004683759,0.7490383684635162,0.14672289788722992,0.3406797984228528
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D11,0.007827079258277081,0.7714330703020096,0.1355833262205124,0.29605538889645644
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D01-SHUFFLED-LORA,0.011259840714046732,0.7539059817790985,0.049819186329841614,0.1926765697505478
study02_layout_02_heldout_03,study02,study02/study02_p11,20260823,DIFF-D11-SHUFFLED-BOTH,0.005701139729353599,0.7063553333282471,0.09993088245391846,0.3760971804347125
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,RAW,0.0,1.0,0.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D00,0.022107465549197514,0.7449475526809692,0.11650288850069046,0.2672105754294609
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D00,0.020828097498451825,0.8123213648796082,0.09055063128471375,0.18444856358035838
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D10,0.02379710214881925,0.7515624761581421,0.11472703516483307,0.26344017240834366
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D10,0.0223983767136815,0.820515975356102,0.08901488035917282,0.1799100722241121
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D01,0.022345756711729337,0.6401531398296356,0.10195434838533401,0.2858070464147099
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DET-D11,0.024893531946872827,0.6430605351924896,0.1031966581940651,0.28751637425497506
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D01,0.020527941254840698,0.6985118687152863,0.0928436815738678,0.2621148780274799
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D11,0.02242250550625613,0.7007788419723511,0.09258434921503067,0.2577726466430421
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D01-SHUFFLED-LORA,0.0185449728887761,0.8314595520496368,0.02785920724272728,0.11093249352055766
study02_layout_02_heldout_03,study02,study02/study02_p12,20260821,DIFF-D11-SHUFFLED-BOTH,0.01903283069259487,0.8122974038124084,0.09734620153903961,0.18766775396476698
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,RAW,0.0,1.0,0.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D00,0.022107465549197514,0.7449475526809692,0.11650288850069046,0.2672105754294609
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D00,0.02076052913616877,0.8114177733659744,0.0897296890616417,0.18519941027589498
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D10,0.02379710214881925,0.7515624761581421,0.11472703516483307,0.26344017240834366
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D10,0.022314946800179314,0.8196998834609985,0.08816289156675339,0.18061962277293142
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D01,0.02265103552781511,0.625815749168396,0.11263357847929001,0.30449789945667943
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DET-D11,0.025071881216717884,0.6293569207191467,0.11454024910926819,0.30424307735731076
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D01,0.02045816924510291,0.6966894567012787,0.08956689387559891,0.2475365539623386
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D11,0.022312063323624898,0.7015303373336792,0.08926289528608322,0.2452271141329791
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D01-SHUFFLED-LORA,0.02076052913616877,0.8114177733659744,0.0897296890616417,0.18519941027589498
study02_layout_02_heldout_03,study02,study02/study02_p12,20260822,DIFF-D11-SHUFFLED-BOTH,0.01889575795212295,0.8092677146196365,0.09644211828708649,0.1878311036922584
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,RAW,0.0,1.0,0.0,0.0
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D00,0.022107465549197514,0.7449475526809692,0.11650288850069046,0.2672105754294609
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D00,0.020956460713932756,0.813360258936882,0.08914054930210114,0.18393329720485474
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D10,0.02379710214881925,0.7515624761581421,0.11472703516483307,0.26344017240834366
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D10,0.02254079992417246,0.8207256644964218,0.08758921921253204,0.17926222556204724
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D01,0.023006839823210612,0.6452400982379913,0.1005769670009613,0.28883711620327135
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DET-D11,0.02533996525744442,0.6513247787952423,0.10073108971118927,0.28518517075102207
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D01,0.02072225453594001,0.743979424238205,0.08394479751586914,0.21724936729772013
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D11,0.02272961349808611,0.749398410320282,0.08632618933916092,0.21403533014830048
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D01-SHUFFLED-LORA,0.018533043868956156,0.8148243576288223,0.031241128221154213,0.14594187307707115
study02_layout_02_heldout_03,study02,study02/study02_p12,20260823,DIFF-D11-SHUFFLED-BOTH,0.019135710710543208,0.8105441480875015,0.09585682302713394,0.1855787751414885
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,RAW,0.0,1.0,0.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D00,0.04802722646127222,0.6490733325481415,0.11823562532663345,0.3273374638356552
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D00,0.045496674691094086,0.6429350674152374,0.10966476052999496,0.32081371557540816
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D10,0.04152957148471614,0.6456911265850067,0.11544329673051834,0.3432648242800383
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D10,0.03917804417142179,0.6362488865852356,0.1071961373090744,0.335924340019869
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D01,0.03901659758412279,0.7114177644252777,0.06686268001794815,0.23612935201548982
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DET-D11,0.03464437709772028,0.7214843332767487,0.0617801807820797,0.22477675947666742
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D01,0.043814555494464,0.6902276575565338,0.06697560101747513,0.18401372992346413
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D11,0.037709875105065294,0.6853009164333344,0.06635420769453049,0.19450679977974936
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D01-SHUFFLED-LORA,0.037054380860354286,0.725552499294281,0.03614469990134239,0.15609451932534335
study03_layout_03_heldout_00,study03,study03/study03_p03,20260821,DIFF-D11-SHUFFLED-BOTH,0.04469904099823907,0.7709739804267883,0.04106315225362778,0.15262583572503488
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,RAW,0.0,1.0,0.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D00,0.04802722646127222,0.6490733325481415,0.11823562532663345,0.3273374638356552
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D00,0.045707166427746415,0.6476716101169586,0.10711011290550232,0.31425128927743456
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D10,0.04152957148471614,0.6456911265850067,0.11544329673051834,0.3432648242800383
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D10,0.03937380052229855,0.6411242783069611,0.10449687391519547,0.3297078080539544
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D01,0.04030268476344645,0.712629497051239,0.06424912810325623,0.23032694927116462
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DET-D11,0.034041486178466585,0.7286583781242371,0.060196101665496826,0.22833362884093
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D01,0.04024252129602246,0.6930398941040039,0.06937980651855469,0.19465304571625192
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D11,0.03335613859235309,0.7129548788070679,0.0687224343419075,0.19238937812723958
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D01-SHUFFLED-LORA,0.029707510155276395,0.7741298377513885,0.034231480211019516,0.14393100392923125
study03_layout_03_heldout_00,study03,study03/study03_p03,20260822,DIFF-D11-SHUFFLED-BOTH,0.043546772831177805,0.783235177397728,0.03544548153877258,0.1402667619307319
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,RAW,0.0,1.0,0.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D00,0.04802722646127222,0.6490733325481415,0.11823562532663345,0.3273374638356552
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D00,0.04586847011523787,0.6449757516384125,0.10848371684551239,0.3171183309672965
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D10,0.04152957148471614,0.6456911265850067,0.11544329673051834,0.3432648242800383
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D10,0.0395382065398735,0.6385356485843658,0.10586472600698471,0.3325433449783106
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D01,0.040977648248372134,0.7064073383808136,0.06678089499473572,0.23415818363759208
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DET-D11,0.034261182736372575,0.7223726809024811,0.0629957765340805,0.23058651719755907
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D01,0.04130129840632435,0.7102731764316559,0.07472965866327286,0.1901291501409719
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D11,0.03495947856572457,0.7186617255210876,0.06562916934490204,0.17162115634426678
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D01-SHUFFLED-LORA,0.03686297246167669,0.7678472548723221,0.03457948938012123,0.13491649193012534
study03_layout_03_heldout_00,study03,study03/study03_p03,20260823,DIFF-D11-SHUFFLED-BOTH,0.04637719126912998,0.7559678852558136,0.03664025664329529,0.14267843614641249
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,RAW,0.0,1.0,0.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D00,0.0481448417485808,0.7079792618751526,0.10783825069665909,0.3206474893720322
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D00,0.04553276918159099,0.7516175359487534,0.09801384061574936,0.25895772215720037
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D10,0.0481313648269861,0.6408028304576874,0.13161930441856384,0.43801277376204595
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D10,0.0472489427193068,0.6462265849113464,0.1179058775305748,0.43694274906229696
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D01,0.04356255086167948,0.8149482756853104,0.06459520012140274,0.11805074850172101
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DET-D11,0.04874333683255827,0.7066246867179871,0.07621978968381882,0.17485208307731515
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D01,0.043571871079620905,0.8272790759801865,0.06427155435085297,0.09706836917320766
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D11,0.04575622252014,0.7775481939315796,0.08888819813728333,0.17655859383107733
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D01-SHUFFLED-LORA,0.04553276918159099,0.7516175359487534,0.09801384061574936,0.25895772215720037
study03_layout_03_heldout_00,study03,study03/study03_p19,20260821,DIFF-D11-SHUFFLED-BOTH,0.025886350216751453,0.7926328033208847,0.07831552624702454,0.14135334254527593
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,RAW,0.0,1.0,0.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D00,0.0481448417485808,0.7079792618751526,0.10783825069665909,0.3206474893720322
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D00,0.045954426837852225,0.7512675672769547,0.09877865761518478,0.26039728076977225
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D10,0.0481313648269861,0.6408028304576874,0.13161930441856384,0.43801277376204595
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D10,0.04763757644832367,0.6458275616168976,0.11827738583087921,0.438021311664496
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D01,0.044646053393080365,0.7376420199871063,0.06393903493881226,0.12639089035976372
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DET-D11,0.04523111254820833,0.7126356065273285,0.07765419036149979,0.1674297056211866
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D01,0.04454426731535932,0.8178562968969345,0.06666994839906693,0.08696202295587134
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D11,0.046495635870087426,0.7902084141969681,0.07869881391525269,0.13953913180967412
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D01-SHUFFLED-LORA,0.04746005282504484,0.7775290906429291,0.08422254025936127,0.19532389081353138
study03_layout_03_heldout_00,study03,study03/study03_p19,20260822,DIFF-D11-SHUFFLED-BOTH,0.028129302765592,0.7881200164556503,0.07944388687610626,0.13366645828750093
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,RAW,0.0,1.0,0.0,0.0
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D00,0.0481448417485808,0.7079792618751526,0.10783825069665909,0.3206474893720322
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D00,0.04600870360445697,0.7508255541324615,0.0990200787782669,0.2600437898559414
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D10,0.0481313648269861,0.6408028304576874,0.13161930441856384,0.43801277376204595
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D10,0.04778545229055453,0.6452338993549347,0.11926595121622086,0.4372113500319291
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D01,0.043128126228111796,0.8133572190999985,0.06863150745630264,0.12636353984478707
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DET-D11,0.04750364011124475,0.7106301188468933,0.07358893007040024,0.17855872946979137
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D01,0.04390609265101375,0.8270428627729416,0.06856090575456619,0.08099133679401611
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D11,0.04676287440088345,0.7739590257406235,0.1038646250963211,0.17317879757112103
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D01-SHUFFLED-LORA,0.04711253678397043,0.7789085060358047,0.09290111064910889,0.19568603178908905
study03_layout_03_heldout_00,study03,study03/study03_p19,20260823,DIFF-D11-SHUFFLED-BOTH,0.028069198058801703,0.7892779558897018,0.08476709574460983,0.12840943003672564
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D00,0.051962764552015754,0.75679911673069,0.10249002277851105,0.19280694395244402
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D00,0.052659448678986955,0.777378499507904,0.08684968203306198,0.14138930181758574
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D10,0.050090085104352144,0.7552575021982193,0.09813642501831055,0.19367987734678813
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D10,0.05022365773921131,0.774648129940033,0.08538029342889786,0.1570720426760502
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D01,0.05068860969460402,0.8307899534702301,0.06273410469293594,0.11765558756604776
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DET-D11,0.04854796081781387,0.8238140046596527,0.06355509907007217,0.12591163459947602
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D01,0.05137338999231331,0.830574706196785,0.07721253484487534,0.1378427534028648
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D11,0.048315146541009185,0.8124170452356339,0.08011513948440552,0.15759980483178612
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D01-SHUFFLED-LORA,0.04779917563571305,0.8143515139818192,0.03826632723212242,0.060962840976134365
study04_layout_04_heldout_01,study04,study04/study04_p28,20260821,DIFF-D11-SHUFFLED-BOTH,0.033724586174014165,0.8068276643753052,0.035796213895082474,0.09138582296967389
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D00,0.051962764552015754,0.75679911673069,0.10249002277851105,0.19280694395244402
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D00,0.052972294481807077,0.7763384580612183,0.08728989213705063,0.146748171115634
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D10,0.050090085104352144,0.7552575021982193,0.09813642501831055,0.19367987734678813
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D10,0.05053787626570366,0.7738378047943115,0.08574192970991135,0.1633178102724377
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D01,0.0502213901672207,0.8315581977367401,0.05845002830028534,0.10897885458051514
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DET-D11,0.0479828401880919,0.8233121484518051,0.05986213684082031,0.11954048569361869
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D01,0.051319415497853134,0.8126586079597473,0.06537993997335434,0.12598183801601454
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D11,0.04830808861211676,0.8001541793346405,0.0680704191327095,0.14991554877309146
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D01-SHUFFLED-LORA,0.05031782271126743,0.8147923797369003,0.03820236027240753,0.06366106641116814
study04_layout_04_heldout_01,study04,study04/study04_p28,20260822,DIFF-D11-SHUFFLED-BOTH,0.03504295723482234,0.7804040610790253,0.03630237281322479,0.09139282581578452
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D00,0.051962764552015754,0.75679911673069,0.10249002277851105,0.19280694395244402
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D00,0.05258832684122637,0.7782853245735168,0.08806348592042923,0.14639184249963313
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D10,0.050090085104352144,0.7552575021982193,0.09813642501831055,0.19367987734678813
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D10,0.05014985324967593,0.7748876363039017,0.08665724098682404,0.16173046530419985
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D01,0.0506040772392613,0.838397353887558,0.058864641934633255,0.11053908951350642
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DET-D11,0.048163698772426516,0.8323343396186829,0.05911770462989807,0.11519605805861946
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D01,0.05048574604949013,0.81949882209301,0.07569646835327148,0.14117493081814853
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D11,0.0471239952278919,0.8054482936859131,0.07789896428585052,0.16115207529022746
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D01-SHUFFLED-LORA,0.04755477677481097,0.8067134469747543,0.04121319204568863,0.058761869628792956
study04_layout_04_heldout_01,study04,study04/study04_p28,20260823,DIFF-D11-SHUFFLED-BOTH,0.0351412401794166,0.7838252931833267,0.034133948385715485,0.08863881219551041
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D00,0.04141994613054834,0.7428006529808044,0.15230511128902435,0.22094356495831208
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D00,0.04327468509923239,0.7965289205312729,0.10884673148393631,0.1403049278614166
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D10,0.04255872722104436,0.7337822914123535,0.16401313245296478,0.2393194020499455
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D10,0.04475554613182779,0.7903515845537186,0.11503614485263824,0.15108080063874801
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D01,0.04229362215846777,0.7254219353199005,0.13324788212776184,0.20590890253072577
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DET-D11,0.04425945707031938,0.6805136501789093,0.18540802597999573,0.2721021049350231
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D01,0.043264440092884125,0.7657319903373718,0.13005778193473816,0.1644572564033567
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D11,0.04425241544720579,0.7588696628808975,0.1302516609430313,0.17036906372112734
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D01-SHUFFLED-LORA,0.04337348132470592,0.7690914124250412,0.06916165351867676,0.12365550062113219
study04_layout_04_heldout_01,study04,study04/study04_p29,20260821,DIFF-D11-SHUFFLED-BOTH,0.03643872227031188,0.8572613894939423,0.04188670590519905,0.05684177121788148
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D00,0.04141994613054834,0.7428006529808044,0.15230511128902435,0.22094356495831208
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D00,0.04319942196006658,0.7949020266532898,0.1126817911863327,0.14311204100200184
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D10,0.04255872722104436,0.7337822914123535,0.16401313245296478,0.2393194020499455
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D10,0.044690896436327794,0.7892326563596725,0.119064562022686,0.15375373463679096
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D01,0.044769775397220594,0.684166431427002,0.19994133710861206,0.2855747790701683
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DET-D11,0.045695401911364224,0.6908237934112549,0.18246084451675415,0.2720025855864376
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D01,0.042614704807151536,0.7691096365451813,0.131369486451149,0.16206935649686738
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D11,0.04356672269765471,0.7627001255750656,0.13142205774784088,0.16860541104033896
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D01-SHUFFLED-LORA,0.04413485901094362,0.7723113298416138,0.07044586539268494,0.13041087541634264
study04_layout_04_heldout_01,study04,study04/study04_p29,20260822,DIFF-D11-SHUFFLED-BOTH,0.03495043004695021,0.8554982244968414,0.04181888699531555,0.0552679961261905
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,RAW,0.0,1.0,0.0,0.0
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D00,0.04141994613054834,0.7428006529808044,0.15230511128902435,0.22094356495831208
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D00,0.042989938886317074,0.7957336008548737,0.10927731543779373,0.14134784968657063
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D10,0.04255872722104436,0.7337822914123535,0.16401313245296478,0.2393194020499455
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D10,0.04446118410493507,0.7897514402866364,0.11557348817586899,0.15194009348947732
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D01,0.04381156743305628,0.7020144164562225,0.17805548012256622,0.2585641666684007
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DET-D11,0.04491591841348859,0.6985656321048737,0.1739540547132492,0.2590532403477847
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D01,0.04308456356530307,0.7625049948692322,0.1438646912574768,0.17614812770792224
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D11,0.04407145626476553,0.7571047693490982,0.14440885186195374,0.18419461339881246
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D01-SHUFFLED-LORA,0.04364262452562813,0.7576312720775604,0.06582897901535034,0.1252461253393157
study04_layout_04_heldout_01,study04,study04/study04_p29,20260823,DIFF-D11-SHUFFLED-BOTH,0.03429801926993932,0.8600852638483047,0.045303892344236374,0.05510533689007187
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D00,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D00,0.06682773746935458,0.6891181170940399,0.18325895071029663,0.31914298807278435
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D10,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D01,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DET-D11,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D10,0.06682773746935458,0.6891181170940399,0.18325895071029663,0.31914298807278435
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D01,0.06682773746935458,0.6891181170940399,0.18325895071029663,0.31914298807278435
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D11,0.06682773746935458,0.6891181170940399,0.18325895071029663,0.31914298807278435
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D01-SHUFFLED-LORA,0.06682773746935458,0.6891181170940399,0.18325895071029663,0.31914298807278435
study05_layout_05_heldout_00,study05,study05/study05_p06,20260821,DIFF-D11-SHUFFLED-BOTH,0.06682773746935458,0.6891181170940399,0.18325895071029663,0.31914298807278435
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,RAW,0.0,1.0,0.0,0.0
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D00,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DIFF-D00,0.06555684053756554,0.6793574094772339,0.18430909514427185,0.31485432765981297
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D10,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
study05_layout_05_heldout_00,study05,study05/study05_p06,20260822,DET-D01,0.06981822376235805,0.5728903710842133,0.1419910490512848,0.3382876672066252
